date,county,county_iso,city,place_type,cases,deaths,estimated_population_2019,area_km2,confirmed_per_100k_inhabitants,critical
2020-04-15,Östergötland,SE-E,,county,1041,49,461583,10602.0,223.632904052734,50
2020-04-16,Östergötland,SE-E,,county,1068,56,461583,10602.0,229.433181762695,53
2020-04-17,Östergötland,SE-E,,county,1098,58,461583,10602.0,235.8779296875,52
2020-04-18,Östergötland,SE-E,,county,1106,58,461583,10602.0,237.596542358398,55
2020-04-19,Östergötland,SE-E,,county,1158,58,461583,10602.0,248.767440795898,57
2020-04-20,Östergötland,SE-E,,county,1174,58,461583,10602.0,252.204635620117,60
2020-04-21,Östergötland,SE-E,,county,1217,64,461583,10602.0,261.442108154297,59
2020-04-22,Östergötland,SE-E,,county,1248,80,461583,10602.0,268.101684570313,61
2020-04-23,Östergötland,SE-E,,county,1282,81,461583,10602.0,275.40576171875,61
2020-04-24,Östergötland,SE-E,,county,1305,90,461583,10602.0,280.346740722656,62
2020-04-25,Östergötland,SE-E,,county,1325,91,461583,10602.0,284.643218994141,63
2020-04-26,Östergötland,SE-E,,county,1355,91,461583,10602.0,291.087982177734,66
2020-04-27,Östergötland,SE-E,,county,1365,91,461583,10602.0,293.236236572266,69
2020-04-28,Östergötland,SE-E,,county,1401,92,461583,10602.0,300.969940185547,70
2020-04-29,Östergötland,SE-E,,county,1423,101,461583,10602.0,305.696075439453,74
2020-04-30,Östergötland,SE-E,,county,1440,102,461583,10602.0,309.348114013672,74
2020-05-01,Östergötland,SE-E,,county,1443,117,461583,10602.0,309.992584228516,80
2020-05-02,Östergötland,SE-E,,county,1468,117,461583,10602.0,315.363220214844,80
2020-05-03,Östergötland,SE-E,,county,1485,118,461583,10602.0,319.015228271484,80
2020-05-04,Östergötland,SE-E,,county,1499,121,461583,10602.0,322.022796630859,80
2020-05-05,Östergötland,SE-E,,county,1522,123,461583,10602.0,326.963775634766,82
2020-05-06,Östergötland,SE-E,,county,1537,134,461583,10602.0,330.186157226563,82
2020-05-07,Östergötland,SE-E,,county,1555,135,461583,10602.0,334.053009033203,82
2020-05-08,Östergötland,SE-E,,county,1576,136,461583,10602.0,338.564331054688,82
2020-05-09,Östergötland,SE-E,,county,1604,147,461583,10602.0,344.579437255859,80
2020-05-10,Östergötland,SE-E,,county,1620,147,461583,10602.0,348.016632080078,83
2020-05-11,Östergötland,SE-E,,county,1626,147,461583,10602.0,349.305572509766,83
2020-05-12,Östergötland,SE-E,,county,1650,148,461583,10602.0,354.461364746094,87
2020-05-13,Östergötland,SE-E,,county,1677,153,461583,10602.0,360.261657714844,90
2020-05-14,Östergötland,SE-E,,county,1706,153,461583,10602.0,366.491577148438,90
2020-05-15,Östergötland,SE-E,,county,1724,159,461583,10602.0,370.358428955078,91
2020-05-16,Östergötland,SE-E,,county,1729,159,461583,10602.0,371.432556152344,92
2020-05-17,Östergötland,SE-E,,county,1744,159,461583,10602.0,374.654937744141,92
2020-05-18,Östergötland,SE-E,,county,1776,159,461583,10602.0,381.529327392578,91
2020-05-19,Östergötland,SE-E,,county,1785,159,461583,10602.0,383.462768554688,90
2020-05-20,Östergötland,SE-E,,county,1826,162,461583,10602.0,392.270599365234,90
2020-05-21,Östergötland,SE-E,,county,1863,165,461583,10602.0,400.219116210938,92
2020-05-22,Östergötland,SE-E,,county,1871,165,461583,10602.0,401.937713623047,92
2020-05-23,Östergötland,SE-E,,county,1901,165,461583,10602.0,408.382476806641,94
2020-05-24,Östergötland,SE-E,,county,1903,165,461583,10602.0,408.812133789063,94
2020-05-25,Östergötland,SE-E,,county,1907,165,461583,10602.0,409.671417236328,96
2020-05-26,Östergötland,SE-E,,county,1944,172,461583,10602.0,417.619964599609,97
2020-05-27,Östergötland,SE-E,,county,1944,179,461583,10602.0,417.619964599609,97
2020-05-28,Östergötland,SE-E,,county,1974,179,461583,10602.0,424.064697265625,97
2020-05-29,Östergötland,SE-E,,county,1974,190,461583,10602.0,424.064697265625,98
2020-05-30,Östergötland,SE-E,,county,1975,190,461583,10602.0,424.279541015625,98
2020-05-31,Östergötland,SE-E,,county,1975,190,461583,10602.0,424.279541015625,98
2020-06-01,Östergötland,SE-E,,county,1975,190,461583,10602.0,424.279541015625,97
2020-06-02,Östergötland,SE-E,,county,2067,190,461583,10602.0,444.043426513672,97
2020-06-03,Östergötland,SE-E,,county,2099,190,461583,10602.0,450.917846679688,98
2020-06-04,Östergötland,SE-E,,county,2159,194,461583,10602.0,463.807342529297,100
2020-06-05,Östergötland,SE-E,,county,2197,194,461583,10602.0,471.970703125,100
2020-06-06,Östergötland,SE-E,,county,2238,198,461583,10602.0,480.778533935547,100
2020-06-07,Östergötland,SE-E,,county,2253,198,461583,10602.0,484.000915527344,100
2020-06-08,Östergötland,SE-E,,county,2260,198,461583,10602.0,485.504669189453,100
2020-06-09,Östergötland,SE-E,,county,2287,198,461583,10602.0,491.304962158203,102
2020-06-10,Östergötland,SE-E,,county,2324,201,461583,10602.0,499.253479003906,102
2020-06-11,Östergötland,SE-E,,county,2363,201,461583,10602.0,507.631652832031,102
2020-06-12,Östergötland,SE-E,,county,2418,209,461583,10602.0,519.447021484375,103
2020-06-13,Östergötland,SE-E,,county,2503,209,461583,10602.0,537.707153320313,103
2020-06-14,Östergötland,SE-E,,county,2515,209,461583,10602.0,540.285095214844,103
2020-06-15,Östergötland,SE-E,,county,2557,209,461583,10602.0,549.307739257813,104
2020-06-16,Östergötland,SE-E,,county,2588,209,461583,10602.0,555.96728515625,104
2020-06-17,Östergötland,SE-E,,county,2614,215,461583,10602.0,561.552734375,104
2020-06-18,Östergötland,SE-E,,county,2662,215,461583,10602.0,571.864379882813,104
2020-06-19,Östergötland,SE-E,,county,2662,215,461583,10602.0,571.864379882813,104
2020-06-20,Östergötland,SE-E,,county,2662,215,461583,10602.0,571.864379882813,104
2020-06-21,Östergötland,SE-E,,county,2662,215,461583,10602.0,571.864379882813,104
2020-06-22,Östergötland,SE-E,,county,2749,219,461583,10602.0,590.554138183594,105
2020-06-23,Östergötland,SE-E,,county,2896,220,461583,10602.0,622.133422851563,105
2020-06-24,Östergötland,SE-E,,county,2969,220,461583,10602.0,637.815673828125,106
2020-06-25,Östergötland,SE-E,,county,3011,220,461583,10602.0,646.838317871094,106
2020-06-26,Östergötland,SE-E,,county,3062,224,461583,10602.0,657.794372558594,107
2020-06-27,Östergötland,SE-E,,county,3062,224,461583,10602.0,657.794372558594,107
2020-06-28,Östergötland,SE-E,,county,3062,224,461583,10602.0,657.794372558594,107
2020-06-29,Östergötland,SE-E,,county,3174,224,461583,10602.0,681.854797363281,107
2020-06-30,Östergötland,SE-E,,county,3212,224,461583,10602.0,690.018127441406,107
2020-07-01,Östergötland,SE-E,,county,3217,224,461583,10602.0,691.09228515625,107
2020-07-02,Östergötland,SE-E,,county,3278,224,461583,10602.0,704.196594238281,107
2020-07-03,Östergötland,SE-E,,county,3306,224,461583,10602.0,710.211730957031,107
2020-07-04,Östergötland,SE-E,,county,3306,224,461583,10602.0,710.211730957031,107
2020-07-05,Östergötland,SE-E,,county,3306,224,461583,10602.0,710.211730957031,107
2020-07-06,Östergötland,SE-E,,county,3353,224,461583,10602.0,720.308471679688,108
2020-07-07,Östergötland,SE-E,,county,3358,224,461583,10602.0,721.382629394531,108
2020-07-08,Östergötland,SE-E,,county,3369,224,461583,10602.0,723.745666503906,107
2020-07-09,Östergötland,SE-E,,county,3383,224,461583,10602.0,726.753234863281,107
2020-07-10,Östergötland,SE-E,,county,3393,224,461583,10602.0,728.901489257813,107
2020-07-11,Östergötland,SE-E,,county,3393,224,461583,10602.0,728.901489257813,107
2020-07-12,Östergötland,SE-E,,county,3393,224,461583,10602.0,728.901489257813,107
2020-07-13,Östergötland,SE-E,,county,3411,224,461583,10602.0,732.768371582031,107
2020-07-14,Östergötland,SE-E,,county,3418,224,461583,10602.0,734.272094726563,107
2020-07-15,Östergötland,SE-E,,county,3426,224,461583,10602.0,735.99072265625,107
2020-07-16,Östergötland,SE-E,,county,3438,238,461583,10602.0,738.568603515625,107
2020-07-17,Östergötland,SE-E,,county,3447,239,461583,10602.0,740.502075195313,107
2020-07-18,Östergötland,SE-E,,county,3447,239,461583,10602.0,740.502075195313,107
2020-07-19,Östergötland,SE-E,,county,3447,239,461583,10602.0,740.502075195313,107
2020-07-20,Östergötland,SE-E,,county,3464,239,461583,10602.0,744.154052734375,107
2020-07-21,Östergötland,SE-E,,county,3469,239,461583,10602.0,745.228210449219,107
2020-07-22,Östergötland,SE-E,,county,3474,239,461583,10602.0,746.302307128906,107
2020-07-23,Östergötland,SE-E,,county,3475,239,461583,10602.0,746.517150878906,107
2020-07-24,Östergötland,SE-E,,county,3479,239,461583,10602.0,747.37646484375,107
2020-07-25,Östergötland,SE-E,,county,3479,239,461583,10602.0,747.37646484375,107
2020-07-26,Östergötland,SE-E,,county,3479,239,461583,10602.0,747.37646484375,107
2020-07-27,Östergötland,SE-E,,county,3488,239,461583,10602.0,749.309875488281,107
2020-07-28,Östergötland,SE-E,,county,3494,239,461583,10602.0,750.598815917969,107
2020-07-29,Östergötland,SE-E,,county,3496,259,461583,10602.0,751.028503417969,107
2020-07-30,Östergötland,SE-E,,county,3506,260,461583,10602.0,753.176696777344,107
2020-07-31,Östergötland,SE-E,,county,3515,260,461583,10602.0,755.110168457031,107
2020-08-01,Östergötland,SE-E,,county,3515,260,461583,10602.0,755.110168457031,107
2020-08-02,Östergötland,SE-E,,county,3515,260,461583,10602.0,755.110168457031,107
2020-08-03,Östergötland,SE-E,,county,3543,261,461583,10602.0,761.125244140625,107
2020-08-04,Östergötland,SE-E,,county,3560,261,461583,10602.0,764.777282714844,107
2020-08-05,Östergötland,SE-E,,county,3574,261,461583,10602.0,767.784851074219,107
2020-08-06,Östergötland,SE-E,,county,3584,261,461583,10602.0,769.93310546875,107
2020-08-07,Östergötland,SE-E,,county,3592,261,461583,10602.0,771.651672363281,107
2020-08-08,Östergötland,SE-E,,county,3592,261,461583,10602.0,771.651672363281,107
2020-08-09,Östergötland,SE-E,,county,3592,261,461583,10602.0,771.651672363281,107
2020-08-10,Östergötland,SE-E,,county,3619,261,461583,10602.0,777.451965332031,107
2020-08-11,Östergötland,SE-E,,county,3626,262,461583,10602.0,778.955749511719,107
2020-08-12,Östergötland,SE-E,,county,3634,262,461583,10602.0,780.67431640625,107
2020-08-13,Östergötland,SE-E,,county,3641,262,461583,10602.0,782.178100585938,107
2020-08-14,Östergötland,SE-E,,county,3653,262,461583,10602.0,784.756042480469,107
2020-08-15,Östergötland,SE-E,,county,3653,262,461583,10602.0,784.756042480469,107
2020-08-16,Östergötland,SE-E,,county,3653,262,461583,10602.0,784.756042480469,107
2020-08-17,Östergötland,SE-E,,county,3697,262,461583,10602.0,794.208312988281,107
2020-08-18,Östergötland,SE-E,,county,3707,262,461583,10602.0,796.356567382813,107
2020-08-19,Östergötland,SE-E,,county,3711,262,461583,10602.0,797.215881347656,107
2020-08-20,Östergötland,SE-E,,county,3723,262,461583,10602.0,799.793762207031,107
2020-08-21,Östergötland,SE-E,,county,3728,263,461583,10602.0,800.867919921875,108
2020-08-22,Östergötland,SE-E,,county,3728,263,461583,10602.0,800.867919921875,108
2020-08-23,Östergötland,SE-E,,county,3728,263,461583,10602.0,800.867919921875,108
2020-08-24,Östergötland,SE-E,,county,3761,263,461583,10602.0,807.957092285156,108
2020-08-25,Östergötland,SE-E,,county,3768,263,461583,10602.0,809.460876464844,108
2020-08-26,Östergötland,SE-E,,county,3776,263,461583,10602.0,811.179504394531,108
2020-08-27,Östergötland,SE-E,,county,3785,263,461583,10602.0,813.112915039063,108
2020-08-28,Östergötland,SE-E,,county,3787,263,461583,10602.0,813.542602539063,108
2020-08-29,Östergötland,SE-E,,county,3787,263,461583,10602.0,813.542602539063,108
2020-08-30,Östergötland,SE-E,,county,3787,263,461583,10602.0,813.542602539063,108
2020-08-31,Östergötland,SE-E,,county,3794,263,461583,10602.0,815.046325683594,108
2020-09-01,Östergötland,SE-E,,county,3812,263,461583,10602.0,818.913208007813,108
2020-09-02,Östergötland,SE-E,,county,3815,264,461583,10602.0,819.557678222656,108
2020-09-03,Östergötland,SE-E,,county,3818,274,461583,10602.0,820.2021484375,108
2020-09-04,Östergötland,SE-E,,county,3828,275,461583,10602.0,822.350402832031,108
2020-09-05,Östergötland,SE-E,,county,3828,275,461583,10602.0,822.350402832031,108
2020-09-06,Östergötland,SE-E,,county,3828,275,461583,10602.0,822.350402832031,108
2020-09-07,Östergötland,SE-E,,county,3855,275,461583,10602.0,828.150695800781,108
2020-09-08,Östergötland,SE-E,,county,3860,275,461583,10602.0,829.224792480469,108
2020-09-09,Östergötland,SE-E,,county,3873,275,461583,10602.0,832.017517089844,108
2020-09-10,Östergötland,SE-E,,county,3888,275,461583,10602.0,835.239929199219,108
2020-09-11,Östergötland,SE-E,,county,3898,275,461583,10602.0,837.38818359375,108
2020-09-12,Östergötland,SE-E,,county,3898,275,461583,10602.0,837.38818359375,108
2020-09-16,Östergötland,SE-E,,county,3938,275,461583,10602.0,845.981140136719,108
2020-09-17,Östergötland,SE-E,,county,3943,277,461583,10602.0,847.055297851563,108
2020-09-18,Östergötland,SE-E,,county,3954,277,461583,10602.0,849.418334960938,108
2020-09-19,Östergötland,SE-E,,county,3954,277,461583,10602.0,849.418334960938,108
2020-09-20,Östergötland,SE-E,,county,3954,277,461583,10602.0,849.418334960938,108
2020-09-21,Östergötland,SE-E,,county,3954,277,461583,10602.0,849.418334960938,108
2020-09-22,Östergötland,SE-E,,county,3983,277,461583,10602.0,855.648315429688,108
2020-09-23,Östergötland,SE-E,,county,3993,277,461583,10602.0,857.796508789063,108
2020-09-24,Östergötland,SE-E,,county,4000,277,461583,10602.0,859.30029296875,108
2020-09-25,Östergötland,SE-E,,county,4013,277,461583,10602.0,862.093017578125,108
2020-09-26,Östergötland,SE-E,,county,4013,277,461583,10602.0,862.093017578125,108
2020-09-27,Östergötland,SE-E,,county,4013,277,461583,10602.0,862.093017578125,108
2020-09-28,Östergötland,SE-E,,county,4013,277,461583,10602.0,862.093017578125,108
2020-09-29,Östergötland,SE-E,,county,4071,277,461583,10602.0,874.552917480469,108
2020-09-30,Östergötland,SE-E,,county,4092,278,461583,10602.0,879.064208984375,108
2020-10-01,Östergötland,SE-E,,county,4117,278,461583,10602.0,884.434875488281,108
2020-10-02,Östergötland,SE-E,,county,4134,278,461583,10602.0,888.086853027344,108
2020-10-03,Östergötland,SE-E,,county,4134,278,461583,10602.0,888.086853027344,108
2020-10-04,Östergötland,SE-E,,county,4134,278,461583,10602.0,888.086853027344,108
2020-10-05,Östergötland,SE-E,,county,4134,278,461583,10602.0,888.086853027344,108
2020-10-06,Östergötland,SE-E,,county,4221,278,461583,10602.0,906.776672363281,108
2020-10-07,Östergötland,SE-E,,county,4227,278,461583,10602.0,908.065612792969,108
2020-10-08,Östergötland,SE-E,,county,4236,278,461583,10602.0,909.9990234375,108
2020-10-09,Östergötland,SE-E,,county,4256,278,461583,10602.0,914.295532226563,108
2020-10-10,Östergötland,SE-E,,county,4256,278,461583,10602.0,914.295532226563,108
2020-10-11,Östergötland,SE-E,,county,4256,278,461583,10602.0,914.295532226563,108
2020-10-12,Östergötland,SE-E,,county,4256,278,461583,10602.0,914.295532226563,108
2020-10-13,Östergötland,SE-E,,county,4364,278,461583,10602.0,937.496643066406,108
2020-10-14,Östergötland,SE-E,,county,4451,279,461583,10602.0,956.186401367188,108
2020-10-15,Östergötland,SE-E,,county,4499,279,461583,10602.0,966.498046875,108
2020-10-16,Östergötland,SE-E,,county,4517,279,461583,10602.0,970.364868164063,108
2020-10-17,Östergötland,SE-E,,county,4517,279,461583,10602.0,970.364868164063,108
2020-10-18,Östergötland,SE-E,,county,4517,279,461583,10602.0,970.364868164063,108
2020-10-19,Östergötland,SE-E,,county,4517,279,461583,10602.0,970.364868164063,108
2020-10-20,Östergötland,SE-E,,county,4724,279,461583,10602.0,1014.83367919922,109
2020-10-21,Östergötland,SE-E,,county,4785,279,461583,10602.0,1027.93798828125,109
2020-10-22,Östergötland,SE-E,,county,4850,279,461583,10602.0,1041.90161132813,109
2020-10-23,Östergötland,SE-E,,county,4964,279,461583,10602.0,1066.39172363281,109
2020-10-24,Östergötland,SE-E,,county,4964,279,461583,10602.0,1066.39172363281,109
2020-10-25,Östergötland,SE-E,,county,4964,279,461583,10602.0,1066.39172363281,109
2020-10-26,Östergötland,SE-E,,county,4964,279,461583,10602.0,1066.39172363281,109
2020-10-27,Östergötland,SE-E,,county,5263,248,461583,10602.0,1130.62438964844,110
2020-10-28,Östergötland,SE-E,,county,5412,251,461583,10602.0,1162.63330078125,110
2020-10-29,Östergötland,SE-E,,county,5552,251,461583,10602.0,1192.70886230469,110
2020-10-30,Östergötland,SE-E,,county,5636,251,461583,10602.0,1210.75415039063,113
2020-10-31,Östergötland,SE-E,,county,5636,251,461583,10602.0,1210.75415039063,113
2020-11-01,Östergötland,SE-E,,county,5636,251,461583,10602.0,1210.75415039063,113
2020-11-02,Östergötland,SE-E,,county,5636,251,461583,10602.0,1210.75415039063,113
2020-11-03,Östergötland,SE-E,,county,6287,252,461583,10602.0,1350.60522460938,115
2020-11-04,Östergötland,SE-E,,county,6407,253,461583,10602.0,1376.38427734375,115
2020-11-05,Östergötland,SE-E,,county,6659,254,461583,10602.0,1430.52014160156,116
2020-11-06,Östergötland,SE-E,,county,6770,256,461583,10602.0,1454.36572265625,116
2020-11-07,Östergötland,SE-E,,county,6770,256,461583,10602.0,1454.36572265625,116
2020-11-08,Östergötland,SE-E,,county,6770,256,461583,10602.0,1454.36572265625,116
2020-11-09,Östergötland,SE-E,,county,6770,256,461583,10602.0,1454.36572265625,116
2020-11-10,Östergötland,SE-E,,county,7442,256,461583,10602.0,1598.72827148438,119
2020-11-11,Östergötland,SE-E,,county,7591,256,461583,10602.0,1630.73718261719,119
2020-11-12,Östergötland,SE-E,,county,7710,256,461583,10602.0,1656.30139160156,119
2020-11-13,Östergötland,SE-E,,county,7847,261,461583,10602.0,1685.732421875,122
2020-11-14,Östergötland,SE-E,,county,7847,261,461583,10602.0,1685.732421875,122
2020-11-15,Östergötland,SE-E,,county,7847,261,461583,10602.0,1685.732421875,122
2020-11-16,Östergötland,SE-E,,county,7847,261,461583,10602.0,1685.732421875,122
2020-11-17,Östergötland,SE-E,,county,8139,262,461583,10602.0,1748.46130371094,127
2020-11-18,Östergötland,SE-E,,county,8228,274,461583,10602.0,1767.58068847656,129
2020-11-19,Östergötland,SE-E,,county,8301,274,461583,10602.0,1783.26293945313,129
2020-11-20,Östergötland,SE-E,,county,8428,276,461583,10602.0,1810.54577636719,130
2020-11-21,Östergötland,SE-E,,county,8428,276,461583,10602.0,1810.54577636719,130
2020-11-22,Östergötland,SE-E,,county,8428,276,461583,10602.0,1810.54577636719,130
2020-11-23,Östergötland,SE-E,,county,8428,276,461583,10602.0,1810.54577636719,130
2020-11-24,Östergötland,SE-E,,county,8705,276,461583,10602.0,1870.05236816406,132
2020-11-25,Östergötland,SE-E,,county,8797,276,461583,10602.0,1889.81616210938,136
2020-11-26,Östergötland,SE-E,,county,8899,287,461583,10602.0,1911.72839355469,137
2020-11-27,Östergötland,SE-E,,county,9001,287,461583,10602.0,1933.64050292969,137
2020-11-28,Östergötland,SE-E,,county,9001,287,461583,10602.0,1933.64050292969,137
2020-11-29,Östergötland,SE-E,,county,9001,287,461583,10602.0,1933.64050292969,137
2020-11-30,Östergötland,SE-E,,county,9001,287,461583,10602.0,1933.64050292969,137
2020-12-01,Östergötland,SE-E,,county,9322,291,461583,10602.0,2002.59936523438,137
2020-12-02,Östergötland,SE-E,,county,9417,301,461583,10602.0,2023.0078125,137
2020-12-03,Östergötland,SE-E,,county,9530,302,461583,10602.0,2047.28295898438,141
2020-12-04,Östergötland,SE-E,,county,9641,302,461583,10602.0,2071.12866210938,141
2020-12-05,Östergötland,SE-E,,county,9641,302,461583,10602.0,2071.12866210938,141
2020-12-06,Östergötland,SE-E,,county,9641,302,461583,10602.0,2071.12866210938,141
2020-12-07,Östergötland,SE-E,,county,9641,302,461583,10602.0,2071.12866210938,141
2020-12-08,Östergötland,SE-E,,county,10125,309,461583,10602.0,2175.10400390625,143
2020-12-09,Östergötland,SE-E,,county,10280,318,461583,10602.0,2208.40185546875,144
2020-12-10,Östergötland,SE-E,,county,10452,318,461583,10602.0,2245.35180664063,148
2020-12-11,Östergötland,SE-E,,county,10633,331,461583,10602.0,2284.23510742188,149
2020-12-12,Östergötland,SE-E,,county,10633,331,461583,10602.0,2284.23510742188,149
2020-12-13,Östergötland,SE-E,,county,10633,331,461583,10602.0,2284.23510742188,149
2020-12-14,Östergötland,SE-E,,county,10633,331,461583,10602.0,2284.23510742188,149
2020-12-15,Östergötland,SE-E,,county,11103,331,461583,10602.0,2385.20288085938,156
2020-12-16,Östergötland,SE-E,,county,11248,331,461583,10602.0,2416.3525390625,158
2020-12-17,Östergötland,SE-E,,county,11504,345,461583,10602.0,2471.34765625,160
2020-12-18,Östergötland,SE-E,,county,11702,349,461583,10602.0,2513.88305664063,161
2020-12-19,Östergötland,SE-E,,county,11702,349,461583,10602.0,2513.88305664063,161
2020-12-20,Östergötland,SE-E,,county,11702,349,461583,10602.0,2513.88305664063,161
2020-12-21,Östergötland,SE-E,,county,11702,349,461583,10602.0,2513.88305664063,161
2020-12-22,Östergötland,SE-E,,county,12323,349,461583,10602.0,2647.28955078125,165
2020-12-23,Östergötland,SE-E,,county,12453,358,461583,10602.0,2675.216796875,165
2020-12-24,Östergötland,SE-E,,county,12453,358,461583,10602.0,2675.216796875,165
2020-12-25,Östergötland,SE-E,,county,12453,358,461583,10602.0,2675.216796875,165
2020-12-26,Östergötland,SE-E,,county,12453,358,461583,10602.0,2675.216796875,165
2020-12-27,Östergötland,SE-E,,county,12453,358,461583,10602.0,2675.216796875,165
2020-12-28,Östergötland,SE-E,,county,12453,358,461583,10602.0,2675.216796875,165
2020-12-29,Östergötland,SE-E,,county,13263,359,461583,10602.0,2849.22509765625,168
2020-12-30,Östergötland,SE-E,,county,13869,360,461583,10602.0,2979.40893554688,171
2020-12-31,Östergötland,SE-E,,county,13869,360,461583,10602.0,2979.40893554688,171
2021-01-01,Östergötland,SE-E,,county,13869,360,461583,10602.0,2979.40893554688,171
2021-01-02,Östergötland,SE-E,,county,13869,360,461583,10602.0,2979.40893554688,171
2021-01-04,Östergötland,SE-E,,county,13869,360,461583,10602.0,2979.40893554688,171
2021-01-05,Östergötland,SE-E,,county,15121,381,461583,10602.0,3248.3701171875,179
2021-01-06,Östergötland,SE-E,,county,15121,381,461583,10602.0,3248.3701171875,179
2021-01-07,Östergötland,SE-E,,county,15641,396,461583,10602.0,3360.0791015625,185
2021-01-08,Östergötland,SE-E,,county,15843,396,461583,10602.0,3403.4736328125,187
2021-01-09,Östergötland,SE-E,,county,15843,396,461583,10602.0,3403.4736328125,187
2021-01-10,Östergötland,SE-E,,county,15843,396,461583,10602.0,3403.4736328125,187
2021-01-11,Östergötland,SE-E,,county,15843,396,461583,10602.0,3403.4736328125,187
2021-01-12,Östergötland,SE-E,,county,16597,399,461583,10602.0,3565.45190429688,187
2021-01-13,Östergötland,SE-E,,county,16845,423,461583,10602.0,3618.728515625,191
2021-01-14,Östergötland,SE-E,,county,17167,423,461583,10602.0,3687.90209960938,192
2021-01-15,Östergötland,SE-E,,county,17354,430,461583,10602.0,3728.07446289063,192
2021-01-16,Östergötland,SE-E,,county,17354,430,461583,10602.0,3728.07446289063,192
2021-01-17,Östergötland,SE-E,,county,17354,430,461583,10602.0,3728.07446289063,192
2021-01-18,Östergötland,SE-E,,county,17354,430,461583,10602.0,3728.07446289063,192
2021-01-19,Östergötland,SE-E,,county,18007,430,461583,10602.0,3868.35522460938,198
2021-01-20,Östergötland,SE-E,,county,18190,444,461583,10602.0,3907.66821289063,199
2021-01-21,Östergötland,SE-E,,county,18394,444,461583,10602.0,3951.49243164063,201
2021-01-22,Östergötland,SE-E,,county,18545,444,461583,10602.0,3983.93115234375,201
2021-01-23,Östergötland,SE-E,,county,18545,444,461583,10602.0,3983.93115234375,201
2021-01-24,Östergötland,SE-E,,county,18545,444,461583,10602.0,3983.93115234375,201
2021-01-25,Östergötland,SE-E,,county,18545,444,461583,10602.0,3983.93115234375,201
2021-01-26,Östergötland,SE-E,,county,19020,461,461583,10602.0,4085.97290039063,202
2021-01-27,Östergötland,SE-E,,county,19184,477,461583,10602.0,4121.2041015625,204
2021-01-28,Östergötland,SE-E,,county,19332,477,461583,10602.0,4152.99853515625,204
2021-01-29,Östergötland,SE-E,,county,19441,477,461583,10602.0,4176.41455078125,211
2021-01-30,Östergötland,SE-E,,county,19441,477,461583,10602.0,4176.41455078125,211
