date,county,county_iso,city,place_type,cases,deaths,estimated_population_2019,area_km2,confirmed_per_100k_inhabitants,critical
2020-03-11,Blekinge,SE-K,,county,1,0,159684,2946.4,0.6262368177149871,
2020-03-12,Blekinge,SE-K,,county,6,0,159684,2946.4,3.7574209062899224,
2020-03-13,Blekinge,SE-K,,county,8,0,159684,2946.4,5.009894541719897,
2020-03-14,Blekinge,SE-K,,county,8,0,159684,2946.4,5.009894541719897,
2020-03-15,Blekinge,SE-K,,county,8,0,159684,2946.4,5.009894541719897,
2020-03-16,Blekinge,SE-K,,county,9,0,159684,2946.4,5.636131359434883,
2020-03-17,Blekinge,SE-K,,county,11,0,159684,2946.4,6.888604994864857,
2020-03-18,Blekinge,SE-K,,county,11,0,159684,2946.4,6.888604994864857,
2020-03-19,Blekinge,SE-K,,county,11,0,159684,2946.4,6.888604994864857,
2020-03-20,Blekinge,SE-K,,county,12,0,159684,2946.4,7.514841812579845,
2020-03-21,Blekinge,SE-K,,county,12,0,159684,2946.4,7.514841812579845,
2020-03-22,Blekinge,SE-K,,county,12,0,159684,2946.4,7.514841812579845,
2020-03-23,Blekinge,SE-K,,county,12,0,159684,2946.4,7.514841812579845,
2020-03-24,Blekinge,SE-K,,county,12,0,159684,2946.4,7.514841812579845,
2020-03-25,Blekinge,SE-K,,county,12,0,159684,2946.4,7.514841812579845,
2020-03-26,Blekinge,SE-K,,county,15,0,159684,2946.4,9.393552265724805,
2020-03-27,Blekinge,SE-K,,county,15,0,159684,2946.4,9.39814281463623,
2020-03-28,Blekinge,SE-K,,county,15,0,159684,2946.4,9.39814281463623,1
2020-03-29,Blekinge,SE-K,,county,17,0,159684,2946.4,10.6512289047241,1
2020-03-30,Blekinge,SE-K,,county,20,0,159684,2946.4,12.5308570861816,1
2020-03-31,Blekinge,SE-K,,county,21,0,159684,2946.4,13.1574001312256,1
2020-04-01,Blekinge,SE-K,,county,22,1,159684,2946.4,13.7839431762695,1
2020-04-02,Blekinge,SE-K,,county,27,1,159684,2946.4,16.9166564941406,1
2020-04-03,Blekinge,SE-K,,county,27,1,159684,2946.4,16.9166564941406,2
2020-04-04,Blekinge,SE-K,,county,30,1,159684,2946.4,18.7962856292725,2
