date,county,county_iso,city,place_type,cases,deaths,estimated_population_2019,area_km2,confirmed_per_100k_inhabitants,critical
2020-06-17,Kronoberg,SE-G,,county,1017,86,199886,8466.0,504.792297363281,20
2020-06-18,Kronoberg,SE-G,,county,1021,86,199886,8466.0,506.777709960938,21
2020-06-19,Kronoberg,SE-G,,county,1021,86,199886,8466.0,506.777709960938,21
2020-06-20,Kronoberg,SE-G,,county,1021,86,199886,8466.0,506.777709960938,21
2020-06-21,Kronoberg,SE-G,,county,1021,86,199886,8466.0,506.777709960938,21
2020-06-22,Kronoberg,SE-G,,county,1033,87,199886,8466.0,512.733947753906,21
2020-06-23,Kronoberg,SE-G,,county,1038,89,199886,8466.0,515.215759277344,21
2020-06-24,Kronoberg,SE-G,,county,1044,91,199886,8466.0,518.19384765625,21
2020-06-25,Kronoberg,SE-G,,county,1046,92,199886,8466.0,519.186584472656,21
2020-06-26,Kronoberg,SE-G,,county,1052,94,199886,8466.0,522.164672851563,21
2020-06-27,Kronoberg,SE-G,,county,1052,94,199886,8466.0,522.164672851563,21
2020-06-28,Kronoberg,SE-G,,county,1052,94,199886,8466.0,522.164672851563,21
2020-06-29,Kronoberg,SE-G,,county,1063,94,199886,8466.0,527.624572753906,21
2020-06-30,Kronoberg,SE-G,,county,1063,94,199886,8466.0,527.624572753906,22
2020-07-01,Kronoberg,SE-G,,county,1066,96,199886,8466.0,529.113647460938,23
2020-07-02,Kronoberg,SE-G,,county,1068,96,199886,8466.0,530.106384277344,23
2020-07-03,Kronoberg,SE-G,,county,1072,97,199886,8466.0,532.091796875,23
2020-07-04,Kronoberg,SE-G,,county,1072,97,199886,8466.0,532.091796875,23
2020-07-05,Kronoberg,SE-G,,county,1072,97,199886,8466.0,532.091796875,23
2020-07-06,Kronoberg,SE-G,,county,1073,98,199886,8466.0,532.588134765625,23
2020-07-07,Kronoberg,SE-G,,county,1075,100,199886,8466.0,533.580871582031,23
2020-07-08,Kronoberg,SE-G,,county,1074,100,199886,8466.0,533.08447265625,23
2020-07-09,Kronoberg,SE-G,,county,1079,100,199886,8466.0,535.566284179688,23
2020-07-10,Kronoberg,SE-G,,county,1082,100,199886,8466.0,537.055358886719,23
2020-07-11,Kronoberg,SE-G,,county,1082,100,199886,8466.0,537.055358886719,23
2020-07-12,Kronoberg,SE-G,,county,1082,100,199886,8466.0,537.055358886719,23
2020-07-13,Kronoberg,SE-G,,county,1092,101,199886,8466.0,542.018859863281,23
2020-07-14,Kronoberg,SE-G,,county,1093,101,199886,8466.0,542.515197753906,23
2020-07-15,Kronoberg,SE-G,,county,1098,101,199886,8466.0,544.997009277344,23
2020-07-16,Kronoberg,SE-G,,county,1102,101,199886,8466.0,546.982421875,23
2020-07-17,Kronoberg,SE-G,,county,1104,102,199886,8466.0,547.97509765625,23
2020-07-18,Kronoberg,SE-G,,county,1104,102,199886,8466.0,547.97509765625,23
2020-07-19,Kronoberg,SE-G,,county,1104,102,199886,8466.0,547.97509765625,23
2020-07-20,Kronoberg,SE-G,,county,1119,102,199886,8466.0,555.42041015625,23
2020-07-21,Kronoberg,SE-G,,county,1119,102,199886,8466.0,555.42041015625,23
2020-07-22,Kronoberg,SE-G,,county,1121,102,199886,8466.0,556.413146972656,23
2020-07-23,Kronoberg,SE-G,,county,1127,102,199886,8466.0,559.391296386719,23
2020-07-24,Kronoberg,SE-G,,county,1135,102,199886,8466.0,563.362121582031,23
2020-07-25,Kronoberg,SE-G,,county,1135,102,199886,8466.0,563.362121582031,23
2020-07-26,Kronoberg,SE-G,,county,1135,102,199886,8466.0,563.362121582031,23
2020-07-27,Kronoberg,SE-G,,county,1138,103,199886,8466.0,564.851196289063,23
2020-07-28,Kronoberg,SE-G,,county,1138,103,199886,8466.0,564.851196289063,23
2020-07-29,Kronoberg,SE-G,,county,1142,103,199886,8466.0,566.836608886719,23
2020-07-30,Kronoberg,SE-G,,county,1150,103,199886,8466.0,570.807434082031,23
2020-07-31,Kronoberg,SE-G,,county,1154,103,199886,8466.0,572.792846679688,23
2020-08-01,Kronoberg,SE-G,,county,1154,103,199886,8466.0,572.792846679688,23
2020-08-02,Kronoberg,SE-G,,county,1154,103,199886,8466.0,572.792846679688,23
2020-08-03,Kronoberg,SE-G,,county,1166,103,199886,8466.0,578.749084472656,23
2020-08-04,Kronoberg,SE-G,,county,1168,103,199886,8466.0,579.741821289063,23
2020-08-05,Kronoberg,SE-G,,county,1175,103,199886,8466.0,583.216247558594,23
2020-08-06,Kronoberg,SE-G,,county,1181,103,199886,8466.0,586.194396972656,23
2020-08-07,Kronoberg,SE-G,,county,1201,103,199886,8466.0,596.121459960938,23
2020-08-08,Kronoberg,SE-G,,county,1201,103,199886,8466.0,596.121459960938,23
2020-08-09,Kronoberg,SE-G,,county,1201,103,199886,8466.0,596.121459960938,23
2020-08-10,Kronoberg,SE-G,,county,1228,103,199886,8466.0,609.523071289063,23
2020-08-11,Kronoberg,SE-G,,county,1231,103,199886,8466.0,611.012145996094,23
2020-08-12,Kronoberg,SE-G,,county,1241,104,199886,8466.0,615.975646972656,23
2020-08-13,Kronoberg,SE-G,,county,1265,104,199886,8466.0,627.88818359375,23
2020-08-14,Kronoberg,SE-G,,county,1294,104,199886,8466.0,642.282409667969,23
2020-08-15,Kronoberg,SE-G,,county,1294,104,199886,8466.0,642.282409667969,23
2020-08-16,Kronoberg,SE-G,,county,1294,104,199886,8466.0,642.282409667969,23
2020-08-17,Kronoberg,SE-G,,county,1318,104,199886,8466.0,654.194946289063,23
2020-08-18,Kronoberg,SE-G,,county,1321,104,199886,8466.0,655.684020996094,24
2020-08-19,Kronoberg,SE-G,,county,1322,104,199886,8466.0,656.180358886719,24
2020-08-20,Kronoberg,SE-G,,county,1338,104,199886,8466.0,664.122009277344,24
2020-08-21,Kronoberg,SE-G,,county,1339,107,199886,8466.0,664.618408203125,24
2020-08-22,Kronoberg,SE-G,,county,1339,107,199886,8466.0,664.618408203125,24
2020-08-23,Kronoberg,SE-G,,county,1339,107,199886,8466.0,664.618408203125,24
2020-08-24,Kronoberg,SE-G,,county,1362,107,199886,8466.0,676.034545898438,24
2020-08-25,Kronoberg,SE-G,,county,1364,108,199886,8466.0,677.027221679688,24
2020-08-26,Kronoberg,SE-G,,county,1367,108,199886,8466.0,678.516296386719,24
2020-08-27,Kronoberg,SE-G,,county,1379,108,199886,8466.0,684.472534179688,24
2020-08-28,Kronoberg,SE-G,,county,1386,108,199886,8466.0,687.947021484375,24
2020-08-29,Kronoberg,SE-G,,county,1386,108,199886,8466.0,687.947021484375,24
2020-08-30,Kronoberg,SE-G,,county,1386,108,199886,8466.0,687.947021484375,24
2020-08-31,Kronoberg,SE-G,,county,1407,108,199886,8466.0,698.370483398438,24
2020-09-01,Kronoberg,SE-G,,county,1407,108,199886,8466.0,698.370483398438,24
2020-09-02,Kronoberg,SE-G,,county,1408,108,199886,8466.0,698.866821289063,24
2020-09-03,Kronoberg,SE-G,,county,1415,108,199886,8466.0,702.34130859375,24
2020-09-04,Kronoberg,SE-G,,county,1423,109,199886,8466.0,706.312133789063,24
2020-09-05,Kronoberg,SE-G,,county,1423,109,199886,8466.0,706.312133789063,24
2020-09-06,Kronoberg,SE-G,,county,1423,109,199886,8466.0,706.312133789063,24
2020-09-07,Kronoberg,SE-G,,county,1445,109,199886,8466.0,717.23193359375,24
2020-09-08,Kronoberg,SE-G,,county,1445,109,199886,8466.0,717.23193359375,24
2020-09-09,Kronoberg,SE-G,,county,1450,109,199886,8466.0,719.713684082031,24
2020-09-10,Kronoberg,SE-G,,county,1464,109,199886,8466.0,726.662658691406,24
2020-09-11,Kronoberg,SE-G,,county,1477,109,199886,8466.0,733.115295410156,24
2020-09-12,Kronoberg,SE-G,,county,1477,109,199886,8466.0,733.115295410156,24
2020-09-16,Kronoberg,SE-G,,county,1521,116,199886,8466.0,754.954833984375,24
2020-09-17,Kronoberg,SE-G,,county,1537,116,199886,8466.0,762.896545410156,25
2020-09-18,Kronoberg,SE-G,,county,1548,116,199886,8466.0,768.3564453125,25
2020-09-19,Kronoberg,SE-G,,county,1548,116,199886,8466.0,768.3564453125,25
2020-09-20,Kronoberg,SE-G,,county,1548,116,199886,8466.0,768.3564453125,25
2020-09-21,Kronoberg,SE-G,,county,1548,116,199886,8466.0,768.3564453125,25
2020-09-22,Kronoberg,SE-G,,county,1592,118,199886,8466.0,790.195983886719,25
2020-09-23,Kronoberg,SE-G,,county,1594,119,199886,8466.0,791.188720703125,25
2020-09-24,Kronoberg,SE-G,,county,1624,121,199886,8466.0,806.079345703125,25
2020-09-25,Kronoberg,SE-G,,county,1641,122,199886,8466.0,814.517395019531,25
2020-09-26,Kronoberg,SE-G,,county,1641,122,199886,8466.0,814.517395019531,25
2020-09-27,Kronoberg,SE-G,,county,1641,122,199886,8466.0,814.517395019531,25
2020-09-28,Kronoberg,SE-G,,county,1641,122,199886,8466.0,814.517395019531,25
2020-09-29,Kronoberg,SE-G,,county,1704,122,199886,8466.0,845.787719726563,25
2020-09-30,Kronoberg,SE-G,,county,1705,122,199886,8466.0,846.284057617188,25
2020-10-01,Kronoberg,SE-G,,county,1730,122,199886,8466.0,858.69287109375,25
2020-10-02,Kronoberg,SE-G,,county,1746,122,199886,8466.0,866.634582519531,25
2020-10-03,Kronoberg,SE-G,,county,1746,122,199886,8466.0,866.634582519531,25
2020-10-04,Kronoberg,SE-G,,county,1746,122,199886,8466.0,866.634582519531,25
2020-10-05,Kronoberg,SE-G,,county,1746,122,199886,8466.0,866.634582519531,25
2020-10-06,Kronoberg,SE-G,,county,1780,107,199886,8466.0,883.510620117188,25
2020-10-07,Kronoberg,SE-G,,county,1782,107,199886,8466.0,884.503295898438,25
2020-10-08,Kronoberg,SE-G,,county,1794,107,199886,8466.0,890.459594726563,25
2020-10-09,Kronoberg,SE-G,,county,1819,107,199886,8466.0,902.868408203125,25
2020-10-10,Kronoberg,SE-G,,county,1819,107,199886,8466.0,902.868408203125,25
2020-10-11,Kronoberg,SE-G,,county,1819,107,199886,8466.0,902.868408203125,25
2020-10-12,Kronoberg,SE-G,,county,1819,107,199886,8466.0,902.868408203125,25
2020-10-13,Kronoberg,SE-G,,county,1850,108,199886,8466.0,918.255432128906,25
2020-10-14,Kronoberg,SE-G,,county,1858,108,199886,8466.0,922.226257324219,25
2020-10-15,Kronoberg,SE-G,,county,1879,108,199886,8466.0,932.649658203125,25
2020-10-16,Kronoberg,SE-G,,county,1894,109,199886,8466.0,940.095031738281,25
2020-10-17,Kronoberg,SE-G,,county,1894,109,199886,8466.0,940.095031738281,25
2020-10-18,Kronoberg,SE-G,,county,1894,109,199886,8466.0,940.095031738281,25
2020-10-19,Kronoberg,SE-G,,county,1894,109,199886,8466.0,940.095031738281,25
2020-10-20,Kronoberg,SE-G,,county,1974,109,199886,8466.0,979.803344726563,26
2020-10-21,Kronoberg,SE-G,,county,1981,110,199886,8466.0,983.27783203125,27
2020-10-22,Kronoberg,SE-G,,county,2035,110,199886,8466.0,1010.08093261719,27
2020-10-23,Kronoberg,SE-G,,county,2079,110,199886,8466.0,1031.92053222656,27
2020-10-24,Kronoberg,SE-G,,county,2079,110,199886,8466.0,1031.92053222656,27
2020-10-25,Kronoberg,SE-G,,county,2079,110,199886,8466.0,1031.92053222656,27
2020-10-26,Kronoberg,SE-G,,county,2079,110,199886,8466.0,1031.92053222656,27
2020-10-27,Kronoberg,SE-G,,county,2282,112,199886,8466.0,1132.68041992188,28
2020-10-28,Kronoberg,SE-G,,county,2289,112,199886,8466.0,1136.15490722656,28
2020-10-29,Kronoberg,SE-G,,county,2367,112,199886,8466.0,1174.87060546875,28
2020-10-30,Kronoberg,SE-G,,county,2464,112,199886,8466.0,1223.01696777344,28
2020-10-31,Kronoberg,SE-G,,county,2464,112,199886,8466.0,1223.01696777344,28
2020-11-01,Kronoberg,SE-G,,county,2464,112,199886,8466.0,1223.01696777344,28
2020-11-02,Kronoberg,SE-G,,county,2464,112,199886,8466.0,1223.01696777344,28
2020-11-03,Kronoberg,SE-G,,county,2749,123,199886,8466.0,1364.47790527344,29
2020-11-04,Kronoberg,SE-G,,county,2767,125,199886,8466.0,1373.41223144531,29
2020-11-05,Kronoberg,SE-G,,county,2814,126,199886,8466.0,1396.74096679688,30
2020-11-06,Kronoberg,SE-G,,county,2906,126,199886,8466.0,1442.40551757813,30
2020-11-07,Kronoberg,SE-G,,county,2906,126,199886,8466.0,1442.40551757813,30
2020-11-08,Kronoberg,SE-G,,county,2906,126,199886,8466.0,1442.40551757813,30
2020-11-09,Kronoberg,SE-G,,county,2906,126,199886,8466.0,1442.40551757813,30
2020-11-10,Kronoberg,SE-G,,county,3458,131,199886,8466.0,1716.39306640625,32
2020-11-11,Kronoberg,SE-G,,county,3482,131,199886,8466.0,1728.30554199219,32
2020-11-12,Kronoberg,SE-G,,county,3507,131,199886,8466.0,1740.71447753906,32
2020-11-13,Kronoberg,SE-G,,county,3679,135,199886,8466.0,1826.08740234375,32
2020-11-14,Kronoberg,SE-G,,county,3679,135,199886,8466.0,1826.08740234375,32
2020-11-15,Kronoberg,SE-G,,county,3679,135,199886,8466.0,1826.08740234375,32
2020-11-16,Kronoberg,SE-G,,county,3679,135,199886,8466.0,1826.08740234375,32
2020-11-17,Kronoberg,SE-G,,county,4181,136,199886,8466.0,2075.25732421875,32
2020-11-18,Kronoberg,SE-G,,county,4231,140,199886,8466.0,2100.07495117188,33
2020-11-19,Kronoberg,SE-G,,county,4262,142,199886,8466.0,2115.4619140625,34
2020-11-20,Kronoberg,SE-G,,county,4400,143,199886,8466.0,2183.95874023438,35
2020-11-21,Kronoberg,SE-G,,county,4400,143,199886,8466.0,2183.95874023438,35
2020-11-22,Kronoberg,SE-G,,county,4400,143,199886,8466.0,2183.95874023438,35
2020-11-23,Kronoberg,SE-G,,county,4400,143,199886,8466.0,2183.95874023438,35
2020-11-24,Kronoberg,SE-G,,county,4734,143,199886,8466.0,2349.7412109375,37
2020-11-25,Kronoberg,SE-G,,county,4794,145,199886,8466.0,2379.5224609375,37
2020-11-26,Kronoberg,SE-G,,county,4869,145,199886,8466.0,2416.7490234375,37
2020-11-27,Kronoberg,SE-G,,county,5055,147,199886,8466.0,2509.07080078125,37
2020-11-28,Kronoberg,SE-G,,county,5055,147,199886,8466.0,2509.07080078125,37
2020-11-29,Kronoberg,SE-G,,county,5055,147,199886,8466.0,2509.07080078125,37
2020-11-30,Kronoberg,SE-G,,county,5055,147,199886,8466.0,2509.07080078125,37
2020-12-01,Kronoberg,SE-G,,county,5361,152,199886,8466.0,2660.95532226563,39
2020-12-02,Kronoberg,SE-G,,county,5369,152,199886,8466.0,2664.92602539063,39
2020-12-03,Kronoberg,SE-G,,county,5504,152,199886,8466.0,2731.93383789063,40
2020-12-04,Kronoberg,SE-G,,county,5613,153,199886,8466.0,2786.03662109375,41
2020-12-05,Kronoberg,SE-G,,county,5613,153,199886,8466.0,2786.03662109375,41
2020-12-06,Kronoberg,SE-G,,county,5613,153,199886,8466.0,2786.03662109375,41
2020-12-07,Kronoberg,SE-G,,county,5613,153,199886,8466.0,2786.03662109375,41
2020-12-08,Kronoberg,SE-G,,county,5901,154,199886,8466.0,2928.98657226563,41
2020-12-09,Kronoberg,SE-G,,county,5919,156,199886,8466.0,2937.9208984375,41
2020-12-10,Kronoberg,SE-G,,county,6033,156,199886,8466.0,2994.50537109375,41
2020-12-11,Kronoberg,SE-G,,county,6213,159,199886,8466.0,3083.84912109375,42
2020-12-12,Kronoberg,SE-G,,county,6213,159,199886,8466.0,3083.84912109375,42
2020-12-13,Kronoberg,SE-G,,county,6213,159,199886,8466.0,3083.84912109375,42
2020-12-14,Kronoberg,SE-G,,county,6213,159,199886,8466.0,3083.84912109375,42
2020-12-15,Kronoberg,SE-G,,county,6620,164,199886,8466.0,3285.865234375,44
2020-12-16,Kronoberg,SE-G,,county,6690,164,199886,8466.0,3320.61010742188,46
2020-12-17,Kronoberg,SE-G,,county,7004,168,199886,8466.0,3476.46533203125,46
2020-12-18,Kronoberg,SE-G,,county,7160,169,199886,8466.0,3553.89672851563,46
2020-12-19,Kronoberg,SE-G,,county,7160,169,199886,8466.0,3553.89672851563,46
2020-12-20,Kronoberg,SE-G,,county,7160,169,199886,8466.0,3553.89672851563,46
2020-12-21,Kronoberg,SE-G,,county,7160,169,199886,8466.0,3553.89672851563,46
2020-12-22,Kronoberg,SE-G,,county,7564,176,199886,8466.0,3754.423828125,48
2020-12-23,Kronoberg,SE-G,,county,7807,179,199886,8466.0,3875.03784179688,49
2020-12-24,Kronoberg,SE-G,,county,7807,179,199886,8466.0,3875.03784179688,49
2020-12-25,Kronoberg,SE-G,,county,7807,179,199886,8466.0,3875.03784179688,49
2020-12-26,Kronoberg,SE-G,,county,7807,179,199886,8466.0,3875.03784179688,49
2020-12-27,Kronoberg,SE-G,,county,7807,179,199886,8466.0,3875.03784179688,49
2020-12-28,Kronoberg,SE-G,,county,7807,179,199886,8466.0,3875.03784179688,49
2020-12-29,Kronoberg,SE-G,,county,8330,188,199886,8466.0,4134.63134765625,53
2020-12-30,Kronoberg,SE-G,,county,8607,197,199886,8466.0,4272.12109375,55
2020-12-31,Kronoberg,SE-G,,county,8607,197,199886,8466.0,4272.12109375,55
2021-01-01,Kronoberg,SE-G,,county,8607,197,199886,8466.0,4272.12109375,55
2021-01-02,Kronoberg,SE-G,,county,8607,197,199886,8466.0,4272.12109375,55
2021-01-04,Kronoberg,SE-G,,county,8607,197,199886,8466.0,4272.12109375,55
2021-01-05,Kronoberg,SE-G,,county,9336,205,199886,8466.0,4633.96337890625,59
2021-01-06,Kronoberg,SE-G,,county,9336,205,199886,8466.0,4633.96337890625,59
2021-01-07,Kronoberg,SE-G,,county,9890,212,199886,8466.0,4908.94384765625,60
2021-01-08,Kronoberg,SE-G,,county,9924,216,199886,8466.0,4925.81982421875,62
2021-01-09,Kronoberg,SE-G,,county,9924,216,199886,8466.0,4925.81982421875,62
2021-01-10,Kronoberg,SE-G,,county,9924,216,199886,8466.0,4925.81982421875,62
2021-01-11,Kronoberg,SE-G,,county,9924,216,199886,8466.0,4925.81982421875,62
2021-01-12,Kronoberg,SE-G,,county,10338,227,199886,8466.0,5131.310546875,64
2021-01-13,Kronoberg,SE-G,,county,10533,231,199886,8466.0,5228.099609375,65
2021-01-14,Kronoberg,SE-G,,county,10675,233,199886,8466.0,5298.58203125,66
2021-01-15,Kronoberg,SE-G,,county,10784,237,199886,8466.0,5352.6845703125,66
2021-01-16,Kronoberg,SE-G,,county,10784,237,199886,8466.0,5352.6845703125,66
2021-01-17,Kronoberg,SE-G,,county,10784,237,199886,8466.0,5352.6845703125,66
2021-01-18,Kronoberg,SE-G,,county,10784,237,199886,8466.0,5352.6845703125,66
2021-01-19,Kronoberg,SE-G,,county,11018,253,199886,8466.0,5468.83154296875,68
2021-01-20,Kronoberg,SE-G,,county,11192,257,199886,8466.0,5555.197265625,68
2021-01-21,Kronoberg,SE-G,,county,11269,260,199886,8466.0,5593.41650390625,69
2021-01-22,Kronoberg,SE-G,,county,11386,263,199886,8466.0,5651.48974609375,70
2021-01-23,Kronoberg,SE-G,,county,11386,263,199886,8466.0,5651.48974609375,70
