date,county,county_iso,city,place_type,cases,deaths,estimated_population_2019,area_km2,confirmed_per_100k_inhabitants,critical
2020-04-05,Uppsala,SE-C,,county,293,9,376354,8207.2,76.3591537475586,26
2020-04-06,Uppsala,SE-C,,county,308,9,376354,8207.2,80.2683258056641,30
2020-04-07,Uppsala,SE-C,,county,332,10,376354,8207.2,86.5230026245117,34
2020-04-08,Uppsala,SE-C,,county,378,10,376354,8207.2,98.5111236572266,33
2020-04-09,Uppsala,SE-C,,county,412,14,376354,8207.2,107.371917724609,39
2020-04-10,Uppsala,SE-C,,county,431,30,376354,8207.2,112.323532104492,41
2020-04-11,Uppsala,SE-C,,county,437,30,376354,8207.2,113.887199401855,40
2020-04-12,Uppsala,SE-C,,county,449,30,376354,8207.2,117.014541625977,41
2020-04-13,Uppsala,SE-C,,county,465,30,376354,8207.2,121.184326171875,40
2020-04-14,Uppsala,SE-C,,county,478,31,376354,8207.2,124.572273254395,48
2020-04-15,Uppsala,SE-C,,county,517,35,376354,8207.2,134.736114501953,50
2020-04-16,Uppsala,SE-C,,county,549,35,376354,8207.2,143.07568359375,54
2020-04-17,Uppsala,SE-C,,county,579,41,376354,8207.2,150.894027709961,53
2020-04-18,Uppsala,SE-C,,county,624,41,376354,8207.2,162.621536254883,57
2020-04-19,Uppsala,SE-C,,county,649,41,376354,8207.2,169.136825561523,60
2020-04-20,Uppsala,SE-C,,county,667,41,376354,8207.2,173.827835083008,61
2020-04-21,Uppsala,SE-C,,county,701,64,376354,8207.2,182.688629150391,64
2020-04-22,Uppsala,SE-C,,county,734,64,376354,8207.2,191.288803100586,64
2020-04-23,Uppsala,SE-C,,county,767,66,376354,8207.2,199.888977050781,63
2020-04-24,Uppsala,SE-C,,county,802,69,376354,8207.2,209.010375976563,64
2020-04-25,Uppsala,SE-C,,county,862,70,376354,8207.2,224.647064208984,65
2020-04-26,Uppsala,SE-C,,county,875,70,376354,8207.2,228.035018920898,65
2020-04-27,Uppsala,SE-C,,county,882,84,376354,8207.2,229.859298706055,66
2020-04-28,Uppsala,SE-C,,county,914,86,376354,8207.2,238.198867797852,67
2020-04-29,Uppsala,SE-C,,county,966,94,376354,8207.2,251.75065612793,72
2020-04-30,Uppsala,SE-C,,county,988,94,376354,8207.2,257.484100341797,81
2020-05-01,Uppsala,SE-C,,county,1012,94,376354,8207.2,263.73876953125,82
2020-05-02,Uppsala,SE-C,,county,1045,94,376354,8207.2,272.338958740234,84
2020-05-03,Uppsala,SE-C,,county,1057,94,376354,8207.2,275.46630859375,85
2020-05-04,Uppsala,SE-C,,county,1068,107,376354,8207.2,278.333038330078,87
2020-05-05,Uppsala,SE-C,,county,1089,108,376354,8207.2,283.805877685547,90
2020-05-06,Uppsala,SE-C,,county,1146,111,376354,8207.2,298.660705566406,91
2020-05-07,Uppsala,SE-C,,county,1179,119,376354,8207.2,307.260894775391,94
2020-05-08,Uppsala,SE-C,,county,1220,120,376354,8207.2,317.945953369141,94
2020-05-09,Uppsala,SE-C,,county,1241,120,376354,8207.2,323.418792724609,98
2020-05-10,Uppsala,SE-C,,county,1287,120,376354,8207.2,335.406921386719,97
2020-05-11,Uppsala,SE-C,,county,1309,120,376354,8207.2,341.140380859375,98
2020-05-12,Uppsala,SE-C,,county,1334,130,376354,8207.2,347.655670166016,103
2020-05-13,Uppsala,SE-C,,county,1367,134,376354,8207.2,356.255859375,104
2020-05-14,Uppsala,SE-C,,county,1395,134,376354,8207.2,363.552978515625,102
2020-05-15,Uppsala,SE-C,,county,1430,134,376354,8207.2,372.674377441406,105
2020-05-16,Uppsala,SE-C,,county,1452,142,376354,8207.2,378.407806396484,108
2020-05-17,Uppsala,SE-C,,county,1490,142,376354,8207.2,388.311065673828,108
2020-05-18,Uppsala,SE-C,,county,1494,142,376354,8207.2,389.353515625,109
2020-05-19,Uppsala,SE-C,,county,1528,142,376354,8207.2,398.214294433594,109
2020-05-20,Uppsala,SE-C,,county,1551,153,376354,8207.2,404.208343505859,110
2020-05-21,Uppsala,SE-C,,county,1623,153,376354,8207.2,422.972381591797,110
2020-05-22,Uppsala,SE-C,,county,1632,153,376354,8207.2,425.31787109375,110
2020-05-23,Uppsala,SE-C,,county,1656,153,376354,8207.2,431.572540283203,110
2020-05-24,Uppsala,SE-C,,county,1662,153,376354,8207.2,433.13623046875,110
2020-05-25,Uppsala,SE-C,,county,1685,158,376354,8207.2,439.130279541016,110
2020-05-26,Uppsala,SE-C,,county,1722,164,376354,8207.2,448.772918701172,112
2020-05-27,Uppsala,SE-C,,county,1769,165,376354,8207.2,461.021636962891,112
2020-05-28,Uppsala,SE-C,,county,1803,167,376354,8207.2,469.882446289063,121
2020-05-29,Uppsala,SE-C,,county,1843,169,376354,8207.2,480.306884765625,122
2020-05-30,Uppsala,SE-C,,county,1883,169,376354,8207.2,490.731353759766,122
2020-05-31,Uppsala,SE-C,,county,1921,169,376354,8207.2,500.634582519531,122
2020-06-01,Uppsala,SE-C,,county,1929,169,376354,8207.2,502.719482421875,124
2020-06-02,Uppsala,SE-C,,county,1968,182,376354,8207.2,512.88330078125,127
2020-06-03,Uppsala,SE-C,,county,2029,182,376354,8207.2,528.780639648438,129
2020-06-04,Uppsala,SE-C,,county,2077,182,376354,8207.2,541.289978027344,132
2020-06-05,Uppsala,SE-C,,county,2136,184,376354,8207.2,556.666076660156,132
2020-06-06,Uppsala,SE-C,,county,2171,184,376354,8207.2,565.787475585938,132
2020-06-07,Uppsala,SE-C,,county,2221,184,376354,8207.2,578.817993164063,132
2020-06-08,Uppsala,SE-C,,county,2244,184,376354,8207.2,584.812072753906,132
2020-06-09,Uppsala,SE-C,,county,2262,185,376354,8207.2,589.503112792969,132
2020-06-10,Uppsala,SE-C,,county,2302,191,376354,8207.2,599.927551269531,137
2020-06-11,Uppsala,SE-C,,county,2340,191,376354,8207.2,609.830810546875,137
2020-06-12,Uppsala,SE-C,,county,2400,192,376354,8207.2,625.467468261719,137
2020-06-13,Uppsala,SE-C,,county,2446,192,376354,8207.2,637.455627441406,139
2020-06-14,Uppsala,SE-C,,county,2450,192,376354,8207.2,638.498046875,139
2020-06-15,Uppsala,SE-C,,county,2483,195,376354,8207.2,647.098205566406,143
2020-06-16,Uppsala,SE-C,,county,2499,202,376354,8207.2,651.268005371094,147
2020-06-17,Uppsala,SE-C,,county,2555,205,376354,8207.2,665.862243652344,147
2020-06-18,Uppsala,SE-C,,county,2617,205,376354,8207.2,682.020141601563,147
2020-06-19,Uppsala,SE-C,,county,2617,205,376354,8207.2,682.020141601563,147
2020-06-20,Uppsala,SE-C,,county,2617,205,376354,8207.2,682.020141601563,147
2020-06-21,Uppsala,SE-C,,county,2617,205,376354,8207.2,682.020141601563,147
2020-06-22,Uppsala,SE-C,,county,2798,205,376354,8207.2,729.190856933594,147
2020-06-23,Uppsala,SE-C,,county,2825,217,376354,8207.2,736.227355957031,147
2020-06-24,Uppsala,SE-C,,county,2928,219,376354,8207.2,763.0703125,148
2020-06-25,Uppsala,SE-C,,county,3017,219,376354,8207.2,786.264709472656,152
2020-06-26,Uppsala,SE-C,,county,3082,219,376354,8207.2,803.204467773438,152
2020-06-27,Uppsala,SE-C,,county,3082,219,376354,8207.2,803.204467773438,152
2020-06-28,Uppsala,SE-C,,county,3082,219,376354,8207.2,803.204467773438,152
2020-06-29,Uppsala,SE-C,,county,3204,226,376354,8207.2,834.999084472656,152
2020-06-30,Uppsala,SE-C,,county,3236,226,376354,8207.2,843.338623046875,152
2020-07-01,Uppsala,SE-C,,county,3299,226,376354,8207.2,859.757141113281,152
2020-07-02,Uppsala,SE-C,,county,3330,226,376354,8207.2,867.836120605469,152
2020-07-03,Uppsala,SE-C,,county,3354,226,376354,8207.2,874.0908203125,152
2020-07-04,Uppsala,SE-C,,county,3354,226,376354,8207.2,874.0908203125,152
2020-07-05,Uppsala,SE-C,,county,3354,226,376354,8207.2,874.0908203125,152
2020-07-06,Uppsala,SE-C,,county,3390,232,376354,8207.2,883.472778320313,154
2020-07-07,Uppsala,SE-C,,county,3398,232,376354,8207.2,885.557678222656,154
2020-07-08,Uppsala,SE-C,,county,3408,232,376354,8207.2,888.163818359375,155
2020-07-09,Uppsala,SE-C,,county,3424,234,376354,8207.2,892.333618164063,155
2020-07-10,Uppsala,SE-C,,county,3430,234,376354,8207.2,893.897277832031,155
2020-07-11,Uppsala,SE-C,,county,3430,234,376354,8207.2,893.897277832031,155
2020-07-12,Uppsala,SE-C,,county,3430,234,376354,8207.2,893.897277832031,155
2020-07-13,Uppsala,SE-C,,county,3450,234,376354,8207.2,899.109497070313,155
2020-07-14,Uppsala,SE-C,,county,3452,238,376354,8207.2,899.630737304688,155
2020-07-15,Uppsala,SE-C,,county,3472,238,376354,8207.2,904.842956542969,155
2020-07-16,Uppsala,SE-C,,county,3490,238,376354,8207.2,909.533935546875,156
2020-07-17,Uppsala,SE-C,,county,3501,238,376354,8207.2,912.400695800781,156
2020-07-18,Uppsala,SE-C,,county,3501,238,376354,8207.2,912.400695800781,156
2020-07-19,Uppsala,SE-C,,county,3501,238,376354,8207.2,912.400695800781,156
2020-07-20,Uppsala,SE-C,,county,3511,239,376354,8207.2,915.006774902344,156
2020-07-21,Uppsala,SE-C,,county,3512,239,376354,8207.2,915.267395019531,156
2020-07-22,Uppsala,SE-C,,county,3518,239,376354,8207.2,916.8310546875,156
2020-07-23,Uppsala,SE-C,,county,3525,239,376354,8207.2,918.655334472656,156
2020-07-24,Uppsala,SE-C,,county,3528,239,376354,8207.2,919.437194824219,156
2020-07-25,Uppsala,SE-C,,county,3528,239,376354,8207.2,919.437194824219,156
2020-07-26,Uppsala,SE-C,,county,3528,239,376354,8207.2,919.437194824219,156
2020-07-27,Uppsala,SE-C,,county,3534,239,376354,8207.2,921.000854492188,156
2020-07-28,Uppsala,SE-C,,county,3535,239,376354,8207.2,921.261474609375,156
2020-07-29,Uppsala,SE-C,,county,3541,239,376354,8207.2,922.825134277344,156
2020-07-30,Uppsala,SE-C,,county,3551,239,376354,8207.2,925.431274414063,156
2020-07-31,Uppsala,SE-C,,county,3559,239,376354,8207.2,927.51611328125,156
2020-08-01,Uppsala,SE-C,,county,3559,239,376354,8207.2,927.51611328125,156
2020-08-02,Uppsala,SE-C,,county,3559,239,376354,8207.2,927.51611328125,156
2020-08-03,Uppsala,SE-C,,county,3574,239,376354,8207.2,931.42529296875,156
2020-08-04,Uppsala,SE-C,,county,3582,239,376354,8207.2,933.510192871094,156
2020-08-05,Uppsala,SE-C,,county,3593,239,376354,8207.2,936.376953125,156
2020-08-06,Uppsala,SE-C,,county,3602,239,376354,8207.2,938.722412109375,156
2020-08-07,Uppsala,SE-C,,county,3607,239,376354,8207.2,940.025512695313,156
2020-08-08,Uppsala,SE-C,,county,3607,239,376354,8207.2,940.025512695313,156
2020-08-09,Uppsala,SE-C,,county,3607,239,376354,8207.2,940.025512695313,156
2020-08-10,Uppsala,SE-C,,county,3626,239,376354,8207.2,944.977111816406,156
2020-08-11,Uppsala,SE-C,,county,3630,239,376354,8207.2,946.01953125,156
2020-08-12,Uppsala,SE-C,,county,3636,239,376354,8207.2,947.583190917969,156
2020-08-13,Uppsala,SE-C,,county,3639,239,376354,8207.2,948.365051269531,156
2020-08-14,Uppsala,SE-C,,county,3661,240,376354,8207.2,954.098510742188,156
2020-08-15,Uppsala,SE-C,,county,3661,240,376354,8207.2,954.098510742188,156
2020-08-16,Uppsala,SE-C,,county,3661,240,376354,8207.2,954.098510742188,156
2020-08-17,Uppsala,SE-C,,county,3677,241,376354,8207.2,958.268310546875,156
2020-08-18,Uppsala,SE-C,,county,3681,241,376354,8207.2,959.310729980469,156
2020-08-19,Uppsala,SE-C,,county,3691,241,376354,8207.2,961.916870117188,156
2020-08-20,Uppsala,SE-C,,county,3706,241,376354,8207.2,965.826049804688,156
2020-08-21,Uppsala,SE-C,,county,3707,241,376354,8207.2,966.086608886719,156
2020-08-22,Uppsala,SE-C,,county,3707,241,376354,8207.2,966.086608886719,156
2020-08-23,Uppsala,SE-C,,county,3707,241,376354,8207.2,966.086608886719,156
2020-08-24,Uppsala,SE-C,,county,3741,241,376354,8207.2,974.947448730469,156
2020-08-25,Uppsala,SE-C,,county,3741,241,376354,8207.2,974.947448730469,156
2020-08-26,Uppsala,SE-C,,county,3747,241,376354,8207.2,976.511108398438,156
2020-08-27,Uppsala,SE-C,,county,3755,242,376354,8207.2,978.596008300781,156
2020-08-28,Uppsala,SE-C,,county,3762,242,376354,8207.2,980.420288085938,156
2020-08-29,Uppsala,SE-C,,county,3762,242,376354,8207.2,980.420288085938,156
2020-08-30,Uppsala,SE-C,,county,3762,242,376354,8207.2,980.420288085938,156
2020-08-31,Uppsala,SE-C,,county,3776,242,376354,8207.2,984.06884765625,156
2020-09-01,Uppsala,SE-C,,county,3777,242,376354,8207.2,984.329406738281,156
2020-09-02,Uppsala,SE-C,,county,3781,242,376354,8207.2,985.371887207031,156
