date,county,county_iso,city,place_type,cases,deaths,estimated_population_2019,area_km2,confirmed_per_100k_inhabitants,critical
2020-04-02,Gävleborg,SE-X,,county,131,4,286547,18198.9,45.583927154541,11
2020-04-03,Gävleborg,SE-X,,county,147,4,286547,18198.9,51.1514282226563,12
2020-04-04,Gävleborg,SE-X,,county,163,4,286547,18198.9,56.7189331054688,14
2020-04-05,Gävleborg,SE-X,,county,175,4,286547,18198.9,60.8945579528809,14
2020-04-06,Gävleborg,SE-X,,county,182,4,286547,18198.9,63.3303413391113,16
2020-04-07,Gävleborg,SE-X,,county,202,5,286547,18198.9,70.2897186279297,16
2020-04-08,Gävleborg,SE-X,,county,209,17,286547,18198.9,72.7255020141602,16
2020-04-09,Gävleborg,SE-X,,county,227,20,286547,18198.9,78.9889450073242,17
2020-04-10,Gävleborg,SE-X,,county,245,27,286547,18198.9,85.2523803710938,17
2020-04-11,Gävleborg,SE-X,,county,263,27,286547,18198.9,91.5158233642578,19
2020-04-12,Gävleborg,SE-X,,county,273,27,286547,18198.9,94.9955139160156,19
2020-04-13,Gävleborg,SE-X,,county,290,27,286547,18198.9,100.910980224609,21
2020-04-14,Gävleborg,SE-X,,county,301,33,286547,18198.9,104.738639831543,21
2020-04-15,Gävleborg,SE-X,,county,316,35,286547,18198.9,109.95817565918,23
2020-04-16,Gävleborg,SE-X,,county,335,35,286547,18198.9,116.569580078125,23
2020-04-17,Gävleborg,SE-X,,county,357,36,286547,18198.9,124.224899291992,23
2020-04-18,Gävleborg,SE-X,,county,373,36,286547,18198.9,129.792404174805,24
2020-04-19,Gävleborg,SE-X,,county,402,36,286547,18198.9,139.883499145508,25
2020-04-20,Gävleborg,SE-X,,county,411,39,286547,18198.9,143.015213012695,27
2020-04-21,Gävleborg,SE-X,,county,427,40,286547,18198.9,148.582717895508,28
2020-04-22,Gävleborg,SE-X,,county,443,44,286547,18198.9,154.15022277832,29
2020-04-23,Gävleborg,SE-X,,county,467,45,286547,18198.9,162.501480102539,29
2020-04-24,Gävleborg,SE-X,,county,475,47,286547,18198.9,165.285232543945,29
2020-04-25,Gävleborg,SE-X,,county,491,48,286547,18198.9,170.852737426758,30
2020-04-26,Gävleborg,SE-X,,county,514,48,286547,18198.9,178.856018066406,31
2020-04-27,Gävleborg,SE-X,,county,520,52,286547,18198.9,180.943832397461,32
2020-04-28,Gävleborg,SE-X,,county,534,52,286547,18198.9,185.815399169922,32
2020-04-29,Gävleborg,SE-X,,county,547,55,286547,18198.9,190.338989257813,34
2020-04-30,Gävleborg,SE-X,,county,571,55,286547,18198.9,198.690246582031,35
2020-05-01,Gävleborg,SE-X,,county,600,57,286547,18198.9,208.781341552734,35
2020-05-02,Gävleborg,SE-X,,county,611,59,286547,18198.9,212.609008789063,35
2020-05-03,Gävleborg,SE-X,,county,625,61,286547,18198.9,217.480560302734,35
2020-05-04,Gävleborg,SE-X,,county,635,64,286547,18198.9,220.960250854492,38
2020-05-05,Gävleborg,SE-X,,county,661,67,286547,18198.9,230.007446289063,39
2020-05-06,Gävleborg,SE-X,,county,670,70,286547,18198.9,233.13916015625,39
2020-05-07,Gävleborg,SE-X,,county,700,73,286547,18198.9,243.578231811523,39
2020-05-08,Gävleborg,SE-X,,county,728,76,286547,18198.9,253.321365356445,39
2020-05-09,Gävleborg,SE-X,,county,746,76,286547,18198.9,259.584808349609,39
2020-05-10,Gävleborg,SE-X,,county,802,76,286547,18198.9,279.071075439453,40
2020-05-11,Gävleborg,SE-X,,county,805,76,286547,18198.9,280.114959716797,41
2020-05-12,Gävleborg,SE-X,,county,833,79,286547,18198.9,289.858093261719,41
2020-05-13,Gävleborg,SE-X,,county,848,85,286547,18198.9,295.07763671875,40
2020-05-14,Gävleborg,SE-X,,county,882,85,286547,18198.9,306.908569335938,41
2020-05-15,Gävleborg,SE-X,,county,917,86,286547,18198.9,319.087493896484,41
2020-05-16,Gävleborg,SE-X,,county,950,86,286547,18198.9,330.570465087891,42
2020-05-17,Gävleborg,SE-X,,county,974,86,286547,18198.9,338.921722412109,42
2020-05-18,Gävleborg,SE-X,,county,979,86,286547,18198.9,340.661560058594,42
2020-05-19,Gävleborg,SE-X,,county,1001,90,286547,18198.9,348.316864013672,42
2020-05-20,Gävleborg,SE-X,,county,1027,92,286547,18198.9,357.364074707031,42
2020-05-21,Gävleborg,SE-X,,county,1055,94,286547,18198.9,367.107208251953,42
2020-05-22,Gävleborg,SE-X,,county,1078,95,286547,18198.9,375.110473632813,42
2020-05-23,Gävleborg,SE-X,,county,1100,95,286547,18198.9,382.765808105469,43
2020-05-24,Gävleborg,SE-X,,county,1123,96,286547,18198.9,390.769073486328,43
2020-05-25,Gävleborg,SE-X,,county,1128,96,286547,18198.9,392.508911132813,47
2020-05-26,Gävleborg,SE-X,,county,1128,96,286547,18198.9,392.508911132813,47
