date,region,region_iso,province,city,place_type,cases,deaths
2020-05-31,Aysén,CL-AI,,,region,17,0
2020-06-01,Aysén,CL-AI,,,region,17,0
2020-06-02,Aysén,CL-AI,,,region,18,0
2020-06-03,Aysén,CL-AI,,,region,18,0
2020-06-04,Aysén,CL-AI,,,region,19,0
2020-06-05,Aysén,CL-AI,,,region,19,0
2020-06-06,Aysén,CL-AI,,,region,19,0
2020-06-07,Aysén,CL-AI,,,region,20,0
2020-06-08,Aysén,CL-AI,,,region,20,0
2020-06-09,Aysén,CL-AI,,,region,21,0
2020-06-10,Aysén,CL-AI,,,region,21,0
2020-06-11,Aysén,CL-AI,,,region,22,0
2020-06-12,Aysén,CL-AI,,,region,22,0
2020-06-13,Aysén,CL-AI,,,region,24,0
2020-06-14,Aysén,CL-AI,,,region,24,0
2020-06-15,Aysén,CL-AI,,,region,24,0
2020-06-16,Aysén,CL-AI,,,region,26,0
2020-06-17,Aysén,CL-AI,,,region,26,0
2020-06-18,Aysén,CL-AI,,,region,26,0
2020-06-19,Aysén,CL-AI,,,region,0,001
2020-06-20,Aysén,CL-AI,,,region,0,001
2020-06-21,Aysén,CL-AI,,,region,0,001
2020-06-22,Aysén,CL-AI,,,region,0,001
2020-06-23,Aysén,CL-AI,,,region,0,001
2020-06-24,Aysén,CL-AI,,,region,28,0
2020-06-25,Aysén,CL-AI,,,region,29,0
2020-06-26,Aysén,CL-AI,,,region,30,0
2020-06-28,Aysén,CL-AI,,,region,35,0
2020-06-29,Aysén,CL-AI,,,region,41,0
2020-06-30,Aysén,CL-AI,,,region,42,0
2020-07-01,Aysén,CL-AI,,,region,42,0
2020-07-02,Aysén,CL-AI,,,region,42,0
2020-07-03,Aysén,CL-AI,,,region,46,0
2020-07-04,Aysén,CL-AI,,,region,46,0
2020-07-05,Aysén,CL-AI,,,region,48,0
2020-07-06,Aysén,CL-AI,,,region,48,0
2020-07-07,Aysén,CL-AI,,,region,48,0
2020-07-08,Aysén,CL-AI,,,region,48,0
2020-07-09,Aysén,CL-AI,,,region,49,0
2020-07-10,Aysén,CL-AI,,,region,49,0
2020-07-11,Aysén,CL-AI,,,region,50,0
2020-07-12,Aysén,CL-AI,,,region,56,0
2020-07-13,Aysén,CL-AI,,,region,58,0
2020-07-14,Aysén,CL-AI,,,region,58,0
2020-07-15,Aysén,CL-AI,,,region,58,0
2020-07-16,Aysén,CL-AI,,,region,58,0
2020-07-17,Aysén,CL-AI,,,region,58,0
2020-07-18,Aysén,CL-AI,,,region,58,0
2020-07-19,Aysén,CL-AI,,,region,58,0
2020-07-20,Aysén,CL-AI,,,region,58,0
2020-07-21,Aysén,CL-AI,,,region,58,0
2020-07-22,Aysén,CL-AI,,,region,58,0
2020-07-23,Aysén,CL-AI,,,region,58,0
2020-07-24,Aysén,CL-AI,,,region,58,0
2020-07-25,Aysén,CL-AI,,,region,58,0
2020-07-26,Aysén,CL-AI,,,region,72,1
2020-07-27,Aysén,CL-AI,,,region,58,0
2020-07-28,Aysén,CL-AI,,,region,58,0
2020-07-29,Aysén,CL-AI,,,region,58,0
2020-07-30,Aysén,CL-AI,,,region,58,0
2020-07-31,Aysén,CL-AI,,,region,58,0
2020-08-01,Aysén,CL-AI,,,region,69,1
2020-08-02,Aysén,CL-AI,,,region,69,1
2020-08-03,Aysén,CL-AI,,,region,69,1
2020-08-04,Aysén,CL-AI,,,region,75,1
2020-08-05,Aysén,CL-AI,,,region,83,1
2020-08-06,Aysén,CL-AI,,,region,83,1
2020-08-07,Aysén,CL-AI,,,region,83,1
2020-08-08,Aysén,CL-AI,,,region,86,1
2020-08-09,Aysén,CL-AI,,,region,86,1
2020-08-10,Aysén,CL-AI,,,region,86,1
2020-08-11,Aysén,CL-AI,,,region,86,1
2020-08-12,Aysén,CL-AI,,,region,86,1
2020-08-13,Aysén,CL-AI,,,region,86,1
2020-08-14,Aysén,CL-AI,,,region,86,1
2020-08-15,Aysén,CL-AI,,,region,86,1
2020-08-16,Aysén,CL-AI,,,region,86,1
2020-08-17,Aysén,CL-AI,,,region,86,1
2020-08-18,Aysén,CL-AI,,,region,86,1
2020-08-19,Aysén,CL-AI,,,region,86,1
2020-08-20,Aysén,CL-AI,,,region,86,1
2020-08-21,Aysén,CL-AI,,,region,86,1
2020-08-22,Aysén,CL-AI,,,region,86,1
2020-08-23,Aysén,CL-AI,,,region,86,1
2020-08-24,Aysén,CL-AI,,,region,86,1
2020-08-25,Aysén,CL-AI,,,region,86,1
2020-08-26,Aysén,CL-AI,,,region,86,1
2020-08-27,Aysén,CL-AI,,,region,86,1
2020-08-28,Aysén,CL-AI,,,region,86,1
2020-08-29,Aysén,CL-AI,,,region,86,1
2020-08-30,Aysén,CL-AI,,,region,86,1
2020-08-31,Aysén,CL-AI,,,region,86,1
2020-09-01,Aysén,CL-AI,,,region,86,1
2020-09-02,Aysén,CL-AI,,,region,124,1
2020-09-03,Aysén,CL-AI,,,region,124,1
2020-09-04,Aysén,CL-AI,,,region,124,1
2020-09-05,Aysén,CL-AI,,,region,124,1
2020-09-06,Aysén,CL-AI,,,region,124,1
2020-09-07,Aysén,CL-AI,,,region,136,1
2020-09-08,Aysén,CL-AI,,,region,136,1
2020-09-09,Aysén,CL-AI,,,region,136,1
2020-09-10,Aysén,CL-AI,,,region,136,1
2020-09-11,Aysén,CL-AI,,,region,136,1
2020-09-12,Aysén,CL-AI,,,region,136,1
2020-09-16,Aysén,CL-AI,,,region,136,1
