date,iso,state,city,place_type,cases,deaths,recovered
2020-04-14,QLD,Queensland,,state,998,5,442
2020-04-15,QLD,Queensland,,state,999,5,442
2020-04-16,QLD,Queensland,,state,1001,5,442
2020-04-17,QLD,Queensland,,state,1007,5,442
2020-04-18,QLD,Queensland,,state,1015,6,738
2020-04-19,QLD,Queensland,,state,1019,6,738
2020-04-20,QLD,Queensland,,state,1019,6,738
2020-04-21,QLD,Queensland,,state,1024,6,738
2020-04-22,QLD,Queensland,,state,1024,6,738
2020-04-23,QLD,Queensland,,state,1026,6,738
2020-04-24,QLD,Queensland,,state,1026,6,738
2020-04-25,QLD,Queensland,,state,1026,6,803
2020-04-26,QLD,Queensland,,state,1030,6,926
2020-04-27,QLD,Queensland,,state,1033,6,926
2020-04-28,QLD,Queensland,,state,1033,6,934
2020-04-29,QLD,Queensland,,state,1034,6,934
2020-04-30,QLD,Queensland,,state,1033,6,943
2020-05-01,QLD,Queensland,,state,1033,6,948
2020-05-02,QLD,Queensland,,state,1034,6,965
2020-05-03,QLD,Queensland,,state,1035,6,976
2020-05-04,QLD,Queensland,,state,1038,6,980
2020-05-05,QLD,Queensland,,state,1043,6,980
2020-05-06,QLD,Queensland,,state,1043,6,985
2020-05-07,QLD,Queensland,,state,1045,6,989
2020-05-08,QLD,Queensland,,state,1045,6,994
2020-05-09,QLD,Queensland,,state,1045,6,1019
2020-05-10,QLD,Queensland,,state,1045,6,1019
2020-05-11,QLD,Queensland,,state,1045,6,1021
2020-05-12,QLD,Queensland,,state,1051,6,1027
2020-05-13,QLD,Queensland,,state,1052,6,1028
2020-05-14,QLD,Queensland,,state,1052,6,1030
2020-05-15,QLD,Queensland,,state,1054,6,1031
2020-05-16,QLD,Queensland,,state,1055,6,1036
2020-05-17,QLD,Queensland,,state,1055,6,1037
2020-05-18,QLD,Queensland,,state,1057,6,1038
2020-05-19,QLD,Queensland,,state,1057,6,1039
2020-05-20,QLD,Queensland,,state,1058,6,1040
2020-05-21,QLD,Queensland,,state,1058,6,1040
2020-05-22,QLD,Queensland,,state,1058,6,1040
2020-05-23,QLD,Queensland,,state,1060,6,1041
2020-05-24,QLD,Queensland,,state,1061,6,1041
2020-05-25,QLD,Queensland,,state,1056,6,1038
2020-05-26,QLD,Queensland,,state,1057,6,1039
2020-05-27,QLD,Queensland,,state,1058,7,1044
2020-05-28,QLD,Queensland,,state,1058,7,1045
2020-05-29,QLD,Queensland,,state,1058,7,1045
2020-05-30,QLD,Queensland,,state,1058,7,1045
2020-05-31,QLD,Queensland,,state,1058,7,1046
2020-06-01,QLD,Queensland,,state,1058,7,1046
2020-06-02,QLD,Queensland,,state,1059,6,1047
2020-06-03,QLD,Queensland,,state,1059,6,1047
2020-06-04,QLD,Queensland,,state,1060,6,1046
2020-06-05,QLD,Queensland,,state,1060,6,1049
2020-06-06,QLD,Queensland,,state,1061,6,1049
2020-06-07,QLD,Queensland,,state,1061,6,1050
2020-06-08,QLD,Queensland,,state,1062,6,1050
2020-06-09,QLD,Queensland,,state,1062,6,1051
2020-06-10,QLD,Queensland,,state,1062,6,1051
2020-06-11,QLD,Queensland,,state,1063,6,1051
2020-06-12,QLD,Queensland,,state,1064,6,1051
2020-06-13,QLD,Queensland,,state,1065,6,1051
2020-06-14,QLD,Queensland,,state,1065,6,1051
2020-06-15,QLD,Queensland,,state,1065,6,1051
2020-06-16,QLD,Queensland,,state,1065,6,1051
2020-06-17,QLD,Queensland,,state,1066,6,1052
2020-06-18,QLD,Queensland,,state,1066,6,1052
2020-06-19,QLD,Queensland,,state,1066,6,1053
2020-06-20,QLD,Queensland,,state,1066,6,1053
2020-06-21,QLD,Queensland,,state,1066,6,1053
2020-06-22,QLD,Queensland,,state,1066,6,1053
2020-06-23,QLD,Queensland,,state,1066,6,1053
2020-06-24,QLD,Queensland,,state,1066,6,1053
2020-06-25,QLD,Queensland,,state,1066,6,1054
2020-06-26,QLD,Queensland,,state,1067,6,1054
2020-06-27,QLD,Queensland,,state,1067,6,1054
2020-06-28,QLD,Queensland,,state,1067,6,1054
2020-06-29,QLD,Queensland,,state,1067,6,1054
2020-06-30,QLD,Queensland,,state,1067,6,1054
2020-07-01,QLD,Queensland,,state,1067,6,1054
2020-07-02,QLD,Queensland,,state,1067,6,1054
2020-07-03,QLD,Queensland,,state,1067,6,1054
2020-07-04,QLD,Queensland,,state,1067,6,1055
2020-07-05,QLD,Queensland,,state,1067,6,1055
2020-07-06,QLD,Queensland,,state,1067,6,1055
2020-07-07,QLD,Queensland,,state,1068,6,1055
2020-07-08,QLD,Queensland,,state,1068,6,1056
2020-07-09,QLD,Queensland,,state,1068,6,1057
2020-07-10,QLD,Queensland,,state,1068,6,1057
2020-07-11,QLD,Queensland,,state,1070,6,1058
2020-07-12,QLD,Queensland,,state,1070,6,1058
2020-07-13,QLD,Queensland,,state,1071,6,1058
2020-07-14,QLD,Queensland,,state,1071,6,1058
2020-07-15,QLD,Queensland,,state,1071,6,1058
2020-07-16,QLD,Queensland,,state,1071,6,1058
2020-07-17,QLD,Queensland,,state,1071,6,1058
2020-07-18,QLD,Queensland,,state,1071,6,1059
2020-07-19,QLD,Queensland,,state,1071,6,1060
2020-07-20,QLD,Queensland,,state,1072,6,1061
2020-07-21,QLD,Queensland,,state,1072,6,1061
2020-07-22,QLD,Queensland,,state,1073,6,1062
2020-07-23,QLD,Queensland,,state,1074,6,1063
2020-07-24,QLD,Queensland,,state,1076,6,1063
2020-07-25,QLD,Queensland,,state,1076,6,1063
2020-07-26,QLD,Queensland,,state,1076,6,1063
2020-07-27,QLD,Queensland,,state,1076,6,1063
2020-07-28,QLD,Queensland,,state,1076,6,1063
2020-07-29,QLD,Queensland,,state,1079,6,1065
2020-07-30,QLD,Queensland,,state,1082,6,1065
2020-07-31,QLD,Queensland,,state,1083,6,1066
2020-08-01,QLD,Queensland,,state,1084,6,1066
2020-08-02,QLD,Queensland,,state,1085,6,1066
2020-08-03,QLD,Queensland,,state,1085,6,1067
2020-08-04,QLD,Queensland,,state,1085,6,1067
2020-08-05,QLD,Queensland,,state,1088,6,1069
2020-08-06,QLD,Queensland,,state,1088,6,1069
2020-08-07,QLD,Queensland,,state,1087,6,1070
2020-08-08,QLD,Queensland,,state,1088,6,1071
2020-08-09,QLD,Queensland,,state,1088,6,1071
2020-08-10,QLD,Queensland,,state,1089,6,1071
2020-08-11,QLD,Queensland,,state,1089,6,1075
2020-08-12,QLD,Queensland,,state,1089,6,1076
2020-08-13,QLD,Queensland,,state,1089,6,1076
2020-08-14,QLD,Queensland,,state,1092,6,1076
2020-08-15,QLD,Queensland,,state,1091,6,1079
2020-08-16,QLD,Queensland,,state,1091,6,1079
2020-08-17,QLD,Queensland,,state,1091,6,1079
2020-08-18,QLD,Queensland,,state,1091,6,1079
2020-08-19,QLD,Queensland,,state,1092,6,1079
2020-08-20,QLD,Queensland,,state,1093,6,1081
2020-08-21,QLD,Queensland,,state,1094,6,1082
2020-08-22,QLD,Queensland,,state,1103,6,1082
2020-08-23,QLD,Queensland,,state,1105,6,1082
2020-08-24,QLD,Queensland,,state,1106,6,1082
2020-08-25,QLD,Queensland,,state,1106,6,1082
2020-08-26,QLD,Queensland,,state,1108,6,1083
2020-08-27,QLD,Queensland,,state,1110,6,1083
2020-08-28,QLD,Queensland,,state,1113,6,1084
2020-08-29,QLD,Queensland,,state,1117,6,1084
2020-08-30,QLD,Queensland,,state,1121,6,1084
2020-08-31,QLD,Queensland,,state,1122,6,1084
2020-09-01,QLD,Queensland,,state,1124,6,1084
2020-09-02,QLD,Queensland,,state,1126,6,1084
2020-09-03,QLD,Queensland,,state,1128,6,1086
2020-09-04,QLD,Queensland,,state,1128,6,1088
2020-09-05,QLD,Queensland,,state,1129,6,1089
2020-09-06,QLD,Queensland,,state,1131,6,1089
2020-09-07,QLD,Queensland,,state,1133,6,1089
2020-09-08,QLD,Queensland,,state,1134,6,1090
2020-09-09,QLD,Queensland,,state,1143,6,1091
2020-09-10,QLD,Queensland,,state,1143,6,1091
2020-09-11,QLD,Queensland,,state,1145,6,1094
2020-09-12,QLD,Queensland,,state,1149,6,1096
2020-09-13,QLD,Queensland,,state,1149,6,1107
2020-09-14,QLD,Queensland,,state,1149,6,1110
2020-09-15,QLD,Queensland,,state,1150,6,1111
2020-09-16,QLD,Queensland,,state,1149,6,1111
2020-09-17,QLD,Queensland,,state,1150,6,1111
2020-09-18,QLD,Queensland,,state,1150,6,1112
2020-09-19,QLD,Queensland,,state,1150,6,1112
2020-09-20,QLD,Queensland,,state,1152,6,1123
2020-09-21,QLD,Queensland,,state,1153,6,1124
2020-09-22,QLD,Queensland,,state,1153,6,1124
2020-09-23,QLD,Queensland,,state,1153,6,1124
2020-09-24,QLD,Queensland,,state,1153,6,1125
2020-09-25,QLD,Queensland,,state,1153,6,1141
2020-09-26,QLD,Queensland,,state,1156,6,1141
2020-09-27,QLD,Queensland,,state,1157,6,1141
2020-09-28,QLD,Queensland,,state,1157,6,1141
2020-09-29,QLD,Queensland,,state,1157,6,1141
2020-09-30,QLD,Queensland,,state,1157,6,1142
2020-10-01,QLD,Queensland,,state,1157,6,1143
2020-10-02,QLD,Queensland,,state,1160,6,1147
2020-10-03,QLD,Queensland,,state,1160,6,1147
2020-10-04,QLD,Queensland,,state,1160,6,1148
2020-10-05,QLD,Queensland,,state,1160,6,1148
2020-10-06,QLD,Queensland,,state,1160,6,1148
2020-10-07,QLD,Queensland,,state,1160,6,1148
2020-10-08,QLD,Queensland,,state,1160,6,1149
2020-10-09,QLD,Queensland,,state,1160,6,1152
2020-10-10,QLD,Queensland,,state,1161,6,1152
2020-10-11,QLD,Queensland,,state,1161,6,1152
2020-10-12,QLD,Queensland,,state,1161,6,1154
2020-10-13,QLD,Queensland,,state,1161,6,1154
2020-10-14,QLD,Queensland,,state,1161,6,1154
2020-10-15,QLD,Queensland,,state,1162,6,1154
2020-10-16,QLD,Queensland,,state,1164,6,1154
2020-10-17,QLD,Queensland,,state,1164,6,1154
2020-10-18,QLD,Queensland,,state,1164,6,1154
2020-10-19,QLD,Queensland,,state,1164,6,1154
2020-10-20,QLD,Queensland,,state,1164,6,1154
2020-10-21,QLD,Queensland,,state,1165,6,1154
2020-10-22,QLD,Queensland,,state,1165,6,1155
2020-10-23,QLD,Queensland,,state,1167,6,1155
2020-10-24,QLD,Queensland,,state,1167,6,1156
2020-10-25,QLD,Queensland,,state,1167,6,1155
2020-10-26,QLD,Queensland,,state,1167,6,1157
2020-10-27,QLD,Queensland,,state,1167,6,1157
2020-10-28,QLD,Queensland,,state,1169,6,1157
2020-10-29,QLD,Queensland,,state,1171,6,1159
2020-10-30,QLD,Queensland,,state,1172,6,1160
2020-10-31,QLD,Queensland,,state,1171,6,1160
2020-11-01,QLD,Queensland,,state,1172,6,1160
2020-11-02,QLD,Queensland,,state,1172,6,1163
2020-11-03,QLD,Queensland,,state,1175,6,1163
2020-11-04,QLD,Queensland,,state,1177,6,1163
2020-11-05,QLD,Queensland,,state,1177,6,1163
2020-11-06,QLD,Queensland,,state,1177,6,1163
2020-11-07,QLD,Queensland,,state,1177,6,1163
2020-11-08,QLD,Queensland,,state,1177,6,1163
2020-11-09,QLD,Queensland,,state,1177,6,1163
2020-11-10,QLD,Queensland,,state,1178,6,1163
2020-11-11,QLD,Queensland,,state,1179,6,1163
2020-11-12,QLD,Queensland,,state,1182,6,1164
2020-11-13,QLD,Queensland,,state,1183,6,1167
2020-11-14,QLD,Queensland,,state,1185,6,1171
2020-11-15,QLD,Queensland,,state,1185,6,1171
2020-11-16,QLD,Queensland,,state,1185,6,1171
2020-11-17,QLD,Queensland,,state,1186,6,1171
2020-11-18,QLD,Queensland,,state,1187,6,1171
2020-11-19,QLD,Queensland,,state,1190,6,1171
2020-11-20,QLD,Queensland,,state,1190,6,1171
2020-11-21,QLD,Queensland,,state,1192,6,1171
2020-11-22,QLD,Queensland,,state,1193,6,1171
2020-11-23,QLD,Queensland,,state,1196,6,1172
2020-11-24,QLD,Queensland,,state,1197,6,1176
2020-11-25,QLD,Queensland,,state,1197,6,1177
2020-11-26,QLD,Queensland,,state,1197,6,1177
2020-11-27,QLD,Queensland,,state,1198,6,1178
2020-11-28,QLD,Queensland,,state,1199,6,1180
2020-11-29,QLD,Queensland,,state,1201,6,1181
2020-11-30,QLD,Queensland,,state,1202,6,1184
2020-12-01,QLD,Queensland,,state,1202,6,1184
2020-12-02,QLD,Queensland,,state,1205,6,1186
2020-12-03,QLD,Queensland,,state,1206,6,1187
2020-12-04,QLD,Queensland,,state,1208,6,1190
2020-12-05,QLD,Queensland,,state,1210,6,1191
2020-12-06,QLD,Queensland,,state,1212,6,1191
2020-12-07,QLD,Queensland,,state,1215,6,1191
2020-12-08,QLD,Queensland,,state,1221,6,1191
2020-12-09,QLD,Queensland,,state,1221,6,1191
2020-12-10,QLD,Queensland,,state,1225,6,1196
2020-12-11,QLD,Queensland,,state,1225,6,1197
2020-12-12,QLD,Queensland,,state,1226,6,1199
2020-12-13,QLD,Queensland,,state,1226,6,1202
2020-12-14,QLD,Queensland,,state,1227,6,1203
2020-12-15,QLD,Queensland,,state,1228,6,1204
2020-12-16,QLD,Queensland,,state,1229,6,1204
2020-12-17,QLD,Queensland,,state,1230,6,1209
2020-12-18,QLD,Queensland,,state,1233,6,1214
2020-12-19,QLD,Queensland,,state,1232,6,1214
2020-12-20,QLD,Queensland,,state,1234,6,1214
2020-12-21,QLD,Queensland,,state,1235,6,1214
2020-12-22,QLD,Queensland,,state,1235,6,1215
2020-12-23,QLD,Queensland,,state,1236,6,1215
2020-12-24,QLD,Queensland,,state,1238,6,1216
2020-12-25,QLD,Queensland,,state,1240,6,1217
2020-12-26,QLD,Queensland,,state,1241,6,1217
2020-12-27,QLD,Queensland,,state,1241,6,1217
2020-12-28,QLD,Queensland,,state,1246,6,1218
2020-12-29,QLD,Queensland,,state,1248,6,1218
2020-12-30,QLD,Queensland,,state,1250,6,1218
2020-12-31,QLD,Queensland,,state,1253,6,1218
2021-01-01,QLD,Queensland,,state,1253,6,1218
2021-01-02,QLD,Queensland,,state,1255,6,1224
2021-01-03,QLD,Queensland,,state,1255,6,1232
2021-01-04,QLD,Queensland,,state,1260,6,
2021-01-05,QLD,Queensland,,state,1262,6,1233
2021-01-06,QLD,Queensland,,state,1263,6,1233
2021-01-07,QLD,Queensland,,state,1265,6,1234
2021-01-08,QLD,Queensland,,state,1274,6,1239
2021-01-09,QLD,Queensland,,state,1274,6,1240
2021-01-10,QLD,Queensland,,state,1274,6,1241
2021-01-11,QLD,Queensland,,state,1278,6,1243
2021-01-12,QLD,Queensland,,state,1281,6,1243
2021-01-13,QLD,Queensland,,state,1283,6,1245
2021-01-14,QLD,Queensland,,state,1287,6,1245
2021-01-15,QLD,Queensland,,state,1290,6,1247
2021-01-16,QLD,Queensland,,state,1291,6,1253
2021-01-17,QLD,Queensland,,state,1293,6,1253
2021-01-18,QLD,Queensland,,state,1294,6,1254
2021-01-19,QLD,Queensland,,state,1297,6,1255
2021-01-20,QLD,Queensland,,state,1299,6,1258
2021-01-21,QLD,Queensland,,state,1300,6,1261
2021-01-22,QLD,Queensland,,state,1303,6,1261
2021-01-23,QLD,Queensland,,state,1303,6,1266
2021-01-24,QLD,Queensland,,state,1303,6,1272
2021-01-25,QLD,Queensland,,state,1305,6,1278
2021-01-26,QLD,Queensland,,state,1305,6,1278
2021-01-27,QLD,Queensland,,state,1306,6,1282
2021-01-28,QLD,Queensland,,state,1307,6,1286
2021-01-29,QLD,Queensland,,state,1309,6,1286
2021-01-30,QLD,Queensland,,state,1309,6,1287
2021-01-31,QLD,Queensland,,state,1310,6,1295
2021-02-01,QLD,Queensland,,state,1310,6,1295
2021-02-02,QLD,Queensland,,state,1311,6,1295
2021-02-03,QLD,Queensland,,state,1311,6,1295
2021-02-04,QLD,Queensland,,state,1311,6,1295
2021-02-05,QLD,Queensland,,state,1309,6,1293
2021-02-06,QLD,Queensland,,state,1311,6,1294
2021-02-07,QLD,Queensland,,state,1312,6,1295
2021-02-08,QLD,Queensland,,state,1314,6,1297
2021-02-09,QLD,Queensland,,state,1315,6,1297
2021-02-10,QLD,Queensland,,state,1316,6,1299
2021-02-11,QLD,Queensland,,state,1317,6,1299
2021-02-12,QLD,Queensland,,state,1318,6,1299
2021-02-13,QLD,Queensland,,state,1320,6,1300
2021-02-14,QLD,Queensland,,state,1320,6,1301
2021-02-15,QLD,Queensland,,state,1320,6,1305
2021-02-16,QLD,Queensland,,state,1320,6,1305
2021-02-17,QLD,Queensland,,state,1320,6,1306
2021-02-18,QLD,Queensland,,state,1320,6,1306
2021-02-19,QLD,Queensland,,state,1321,6,1307
2021-02-20,QLD,Queensland,,state,1321,6,1309
2021-02-21,QLD,Queensland,,state,1321,6,1309
2021-02-22,QLD,Queensland,,state,1323,6,1309
2021-02-23,QLD,Queensland,,state,1323,6,1309
2021-02-24,QLD,Queensland,,state,1323,6,1309
2021-02-25,QLD,Queensland,,state,1324,6,1309
2021-02-26,QLD,Queensland,,state,1328,6,1310
2021-02-27,QLD,Queensland,,state,1329,6,1310
2021-02-28,QLD,Queensland,,state,1329,6,1311
2021-03-01,QLD,Queensland,,state,1331,6,1313
2021-03-02,QLD,Queensland,,state,1335,6,1313
2021-03-03,QLD,Queensland,,state,1335,6,1314
2021-03-04,QLD,Queensland,,state,1342,6,1314
2021-03-05,QLD,Queensland,,state,1344,6,1316
2021-03-06,QLD,Queensland,,state,1348,6,1316
2021-03-07,QLD,Queensland,,state,1351,6,1316
2021-03-08,QLD,Queensland,,state,1356,6,1316
2021-03-09,QLD,Queensland,,state,1362,6,1318
2021-03-10,QLD,Queensland,,state,1368,6,1321
2021-03-11,QLD,Queensland,,state,1373,6,1321
2021-03-12,QLD,Queensland,,state,1375,6,1324
2021-03-13,QLD,Queensland,,state,1379,6,1325
2021-03-14,QLD,Queensland,,state,1380,6,1328
2021-03-15,QLD,Queensland,,state,1386,6,1328
2021-03-16,QLD,Queensland,,state,1388,6,1328
2021-03-17,QLD,Queensland,,state,1394,6,1330
2021-03-18,QLD,Queensland,,state,1402,6,1330
2021-03-19,QLD,Queensland,,state,1411,6,1330
2021-03-20,QLD,Queensland,,state,1415,6,1331
2021-03-21,QLD,Queensland,,state,1417,6,1331
2021-03-22,QLD,Queensland,,state,1421,6,1334
2021-03-23,QLD,Queensland,,state,1422,6,1335
2021-03-24,QLD,Queensland,,state,1426,6,1337
2021-03-25,QLD,Queensland,,state,1429,6,1339
2021-03-26,QLD,Queensland,,state,1437,6,1339
2021-03-27,QLD,Queensland,,state,1443,6,1339
2021-03-28,QLD,Queensland,,state,1446,6,1339
2021-03-29,QLD,Queensland,,state,1456,6,1343
2021-03-30,QLD,Queensland,,state,1466,6,1343
2021-03-31,QLD,Queensland,,state,1467,6,1343
2021-04-01,QLD,Queensland,,state,1477,6,1343
2021-04-02,QLD,Queensland,,state,1485,6,1344
2021-04-03,QLD,Queensland,,state,1488,6,1353
2021-04-04,QLD,Queensland,,state,1489,6,1353
2021-04-05,QLD,Queensland,,state,1492,6,1363
2021-04-06,QLD,Queensland,,state,1491,6,1366
2021-04-07,QLD,Queensland,,state,1497,6,1370
2021-04-08,QLD,Queensland,,state,1500,6,1376
2021-04-09,QLD,Queensland,,state,1501,6,1381
2021-04-10,QLD,Queensland,,state,1502,6,1381
2021-04-11,QLD,Queensland,,state,1502,6,1381
2021-04-12,QLD,Queensland,,state,1504,6,1381
2021-04-13,QLD,Queensland,,state,1506,7,1384
2021-04-14,QLD,Queensland,,state,1508,7,1397
2021-04-15,QLD,Queensland,,state,1509,7,1401
2021-04-16,QLD,Queensland,,state,1515,7,1429
2021-04-17,QLD,Queensland,,state,1516,7,1440
2021-04-18,QLD,Queensland,,state,1518,7,1440
2021-04-19,QLD,Queensland,,state,1518,7,1442
2021-04-20,QLD,Queensland,,state,1518,7,1449
2021-04-21,QLD,Queensland,,state,1519,7,1448
2021-04-22,QLD,Queensland,,state,1520,7,1451
2021-04-23,QLD,Queensland,,state,1524,7,1453
2021-04-24,QLD,Queensland,,state,1527,7,1454
2021-04-25,QLD,Queensland,,state,1529,7,1455
2021-04-26,QLD,Queensland,,state,1532,7,1467
2021-04-27,QLD,Queensland,,state,1541,7,1502
2021-04-28,QLD,Queensland,,state,1550,7,1503
2021-04-29,QLD,Queensland,,state,1556,7,1504
2021-04-30,QLD,Queensland,,state,1559,7,1507
2021-05-01,QLD,Queensland,,state,1561,7,1507
2021-05-02,QLD,Queensland,,state,1564,7,1511
2021-05-03,QLD,Queensland,,state,1567,7,1511
2021-05-04,QLD,Queensland,,state,1568,7,1511
2021-05-05,QLD,Queensland,,state,1568,7,1524
2021-05-06,QLD,Queensland,,state,1571,7,1536
2021-05-07,QLD,Queensland,,state,1574,7,1538
2021-05-08,QLD,Queensland,,state,1576,7,1538
2021-05-09,QLD,Queensland,,state,1580,7,1551
2021-05-10,QLD,Queensland,,state,1580,7,1552
2021-05-11,QLD,Queensland,,state,1581,7,1555
2021-05-12,QLD,Queensland,,state,1583,7,1555
2021-05-13,QLD,Queensland,,state,1585,7,1560
2021-05-14,QLD,Queensland,,state,1585,7,1561
2021-05-15,QLD,Queensland,,state,1588,7,1562
2021-05-16,QLD,Queensland,,state,1589,7,1563
2021-05-17,QLD,Queensland,,state,1589,7,1564
2021-05-18,QLD,Queensland,,state,1591,7,1565
2021-05-19,QLD,Queensland,,state,1591,7,1567
2021-05-20,QLD,Queensland,,state,1593,7,1571
2021-05-21,QLD,Queensland,,state,1595,7,1572
2021-05-22,QLD,Queensland,,state,1597,7,1573
2021-05-23,QLD,Queensland,,state,1601,7,1578
2021-05-24,QLD,Queensland,,state,1605,7,1578
2021-05-25,QLD,Queensland,,state,1607,7,1579
2021-05-26,QLD,Queensland,,state,1611,7,1580
2021-05-27,QLD,Queensland,,state,1613,7,1586
2021-05-28,QLD,Queensland,,state,1615,7,1588
2021-05-29,QLD,Queensland,,state,1616,7,1590
2021-05-30,QLD,Queensland,,state,1618,7,1591
2021-05-31,QLD,Queensland,,state,1618,7,1591
2021-06-01,QLD,Queensland,,state,1618,7,1591
2021-06-02,QLD,Queensland,,state,1619,7,1591
2021-06-03,QLD,Queensland,,state,1621,7,1593
2021-06-04,QLD,Queensland,,state,1629,7,1597
2021-06-05,QLD,Queensland,,state,1630,7,1597
2021-06-06,QLD,Queensland,,state,1632,7,1598
2021-06-07,QLD,Queensland,,state,1632,7,1598
2021-06-08,QLD,Queensland,,state,1633,7,1599
2021-06-09,QLD,Queensland,,state,1634,7,1599
2021-06-10,QLD,Queensland,,state,1642,7,1599
2021-06-11,QLD,Queensland,,state,1642,7,1603
2021-06-12,QLD,Queensland,,state,1642,7,1603
2021-06-13,QLD,Queensland,,state,1650,7,1603
2021-06-14,QLD,Queensland,,state,1652,7,1603
2021-06-15,QLD,Queensland,,state,1655,7,1614
2021-06-16,QLD,Queensland,,state,1655,7,1614
2021-06-17,QLD,Queensland,,state,1661,7,1617
2021-06-18,QLD,Queensland,,state,1664,7,1617
2021-06-19,QLD,Queensland,,state,1664,7,1620
2021-06-20,QLD,Queensland,,state,1665,7,1620
2021-06-21,QLD,Queensland,,state,1670,7,1620
2021-06-22,QLD,Queensland,,state,1673,7,1620
2021-06-23,QLD,Queensland,,state,1674,7,1621
2021-06-24,QLD,Queensland,,state,1677,7,1621
2021-06-25,QLD,Queensland,,state,1679,7,1621
2021-06-26,QLD,Queensland,,state,1680,7,1624
2021-06-27,QLD,Queensland,,state,1683,7,1628
2021-06-28,QLD,Queensland,,state,1686,7,1630
2021-06-29,QLD,Queensland,,state,1692,7,1630
2021-06-30,QLD,Queensland,,state,1696,7,1630
2021-07-01,QLD,Queensland,,state,1700,7,1630
2021-07-02,QLD,Queensland,,state,1705,7,1641
2021-07-03,QLD,Queensland,,state,1714,7,1641
