date,state,county,place_type,fips,cases,deaths
2023-03-13,Florida,,state,12,7531055,86850
2023-03-12,Florida,,state,12,7531055,86850
2023-03-11,Florida,,state,12,7531055,86850
2023-03-10,Florida,,state,12,7531055,86850
2023-03-09,Florida,,state,12,7531055,86850
2023-03-08,Florida,,state,12,7531055,86850
2023-03-07,Florida,,state,12,7531055,86850
2023-03-06,Florida,,state,12,7531055,86850
2023-03-05,Florida,,state,12,7531055,86850
2023-03-04,Florida,,state,12,7531055,86850
2023-03-03,Florida,,state,12,7531055,86850
2023-03-02,Florida,,state,12,7473371,86294
2023-03-01,Florida,,state,12,7473371,86294
2023-02-28,Florida,,state,12,7473371,86294
2023-02-27,Florida,,state,12,7473371,86294
2023-02-26,Florida,,state,12,7473371,86294
2023-02-25,Florida,,state,12,7473371,86294
2023-02-24,Florida,,state,12,7473371,86294
2023-02-23,Florida,,state,12,7473371,86294
2023-02-22,Florida,,state,12,7473371,86294
2023-02-21,Florida,,state,12,7473371,86294
2023-02-20,Florida,,state,12,7473371,86294
2023-02-19,Florida,,state,12,7473371,86294
2023-02-18,Florida,,state,12,7473371,86294
2023-02-17,Florida,,state,12,7473371,86294
2023-02-16,Florida,,state,12,7440322,85710
2023-02-15,Florida,,state,12,7440322,85710
2023-02-14,Florida,,state,12,7440322,85710
2023-02-13,Florida,,state,12,7440322,85710
2023-02-12,Florida,,state,12,7440322,85710
2023-02-11,Florida,,state,12,7440322,85710
2023-02-10,Florida,,state,12,7440322,85710
2023-02-09,Florida,,state,12,7440322,85710
2023-02-08,Florida,,state,12,7440322,85710
2023-02-07,Florida,,state,12,7440322,85710
2023-02-06,Florida,,state,12,7440322,85710
2023-02-05,Florida,,state,12,7440322,85710
2023-02-04,Florida,,state,12,7440322,85710
2023-02-03,Florida,,state,12,7440322,85710
2023-02-02,Florida,,state,12,7400419,84927
2023-02-01,Florida,,state,12,7400419,84927
2023-01-31,Florida,,state,12,7400419,84927
2023-01-30,Florida,,state,12,7400419,84927
2023-01-29,Florida,,state,12,7400419,84927
2023-01-28,Florida,,state,12,7400419,84927
2023-01-27,Florida,,state,12,7400419,84927
2023-01-26,Florida,,state,12,7400419,84927
2023-01-25,Florida,,state,12,7400419,84927
2023-01-24,Florida,,state,12,7400419,84927
2023-01-23,Florida,,state,12,7400419,84927
2023-01-22,Florida,,state,12,7400419,84927
2023-01-21,Florida,,state,12,7400419,84927
2023-01-20,Florida,,state,12,7400419,84927
2023-01-19,Florida,,state,12,7350177,84176
2023-01-18,Florida,,state,12,7350177,84176
2023-01-17,Florida,,state,12,7350177,84176
2023-01-16,Florida,,state,12,7350177,84176
2023-01-15,Florida,,state,12,7350177,84176
2023-01-14,Florida,,state,12,7350177,84176
2023-01-13,Florida,,state,12,7350177,84176
2023-01-12,Florida,,state,12,7350177,84176
2023-01-11,Florida,,state,12,7350177,84176
2023-01-10,Florida,,state,12,7350177,84176
2023-01-09,Florida,,state,12,7350177,84176
2023-01-08,Florida,,state,12,7350177,84176
2023-01-07,Florida,,state,12,7350177,84176
2023-01-06,Florida,,state,12,7350177,84176
2023-01-05,Florida,,state,12,7269428,83912
2023-01-04,Florida,,state,12,7269428,83912
2023-01-03,Florida,,state,12,7269428,83911
2023-01-02,Florida,,state,12,7269428,83911
2023-01-01,Florida,,state,12,7269428,83911
2022-12-31,Florida,,state,12,7269428,83911
2022-12-30,Florida,,state,12,7269428,83911
2022-12-29,Florida,,state,12,7269428,83606
2022-12-28,Florida,,state,12,7269428,83606
2022-12-27,Florida,,state,12,7269428,83606
2022-12-26,Florida,,state,12,7269428,83606
2022-12-25,Florida,,state,12,7269428,83606
2022-12-24,Florida,,state,12,7269428,83606
2022-12-23,Florida,,state,12,7269428,83606
2022-12-22,Florida,,state,12,7269428,83606
2022-12-21,Florida,,state,12,7269428,83606
2022-12-20,Florida,,state,12,7269428,83606
2022-12-19,Florida,,state,12,7269428,83606
2022-12-18,Florida,,state,12,7269428,83606
2022-12-17,Florida,,state,12,7269428,83606
2022-12-16,Florida,,state,12,7269428,83606
2022-12-15,Florida,,state,12,7226875,83200
2022-12-14,Florida,,state,12,7226875,83200
2022-12-13,Florida,,state,12,7226875,83200
2022-12-12,Florida,,state,12,7226875,83200
2022-12-11,Florida,,state,12,7226875,83200
2022-12-10,Florida,,state,12,7226875,83200
2022-12-09,Florida,,state,12,7226875,83200
2022-12-08,Florida,,state,12,7226875,83100
2022-12-07,Florida,,state,12,7226875,83100
2022-12-06,Florida,,state,12,7226875,83100
2022-12-05,Florida,,state,12,7226875,83100
2022-12-04,Florida,,state,12,7226875,83100
2022-12-03,Florida,,state,12,7226875,83100
2022-12-02,Florida,,state,12,7226875,83100
2022-12-01,Florida,,state,12,7195943,82875
2022-11-30,Florida,,state,12,7195943,82875
2022-11-29,Florida,,state,12,7195943,82875
2022-11-28,Florida,,state,12,7195943,82875
2022-11-27,Florida,,state,12,7195943,82875
2022-11-26,Florida,,state,12,7195943,82875
2022-11-25,Florida,,state,12,7195943,82875
2022-11-24,Florida,,state,12,7195943,82875
2022-11-23,Florida,,state,12,7195943,82875
2022-11-22,Florida,,state,12,7195943,82875
2022-11-21,Florida,,state,12,7195943,82875
2022-11-20,Florida,,state,12,7195943,82875
2022-11-19,Florida,,state,12,7195943,82875
2022-11-18,Florida,,state,12,7195943,82875
2022-11-17,Florida,,state,12,7172457,82541
2022-11-16,Florida,,state,12,7172457,82541
2022-11-15,Florida,,state,12,7172457,82541
2022-11-14,Florida,,state,12,7172457,82541
2022-11-13,Florida,,state,12,7172457,82541
2022-11-12,Florida,,state,12,7172457,82541
2022-11-11,Florida,,state,12,7172457,82541
2022-11-10,Florida,,state,12,7172457,82541
2022-11-09,Florida,,state,12,7172457,82541
2022-11-08,Florida,,state,12,7172457,82541
2022-11-07,Florida,,state,12,7172457,82541
2022-11-06,Florida,,state,12,7172457,82541
2022-11-05,Florida,,state,12,7172457,82541
2022-11-04,Florida,,state,12,7172457,82541
2022-11-03,Florida,,state,12,7149300,82176
2022-11-02,Florida,,state,12,7149300,82176
2022-11-01,Florida,,state,12,7149300,82176
2022-10-31,Florida,,state,12,7149300,82176
2022-10-30,Florida,,state,12,7149300,82176
2022-10-29,Florida,,state,12,7149300,82176
2022-10-28,Florida,,state,12,7149300,82176
2022-10-27,Florida,,state,12,7149300,82176
