date,state,county,place_type,fips,cases,deaths
2022-10-22,Connecticut,,state,9,908510,11424
2022-10-21,Connecticut,,state,9,908510,11424
2022-10-20,Connecticut,,state,9,908015,11423
2022-10-19,Connecticut,,state,9,907476,11423
2022-10-18,Connecticut,,state,9,907038,11420
2022-10-17,Connecticut,,state,9,906027,11410
2022-10-16,Connecticut,,state,9,905747,11410
2022-10-15,Connecticut,,state,9,904993,11403
2022-10-14,Connecticut,,state,9,904993,11403
2022-10-13,Connecticut,,state,9,904258,11402
2022-10-12,Connecticut,,state,9,903688,11402
2022-10-11,Connecticut,,state,9,902655,11385
2022-10-10,Connecticut,,state,9,902374,11385
2022-10-09,Connecticut,,state,9,901180,11385
2022-10-08,Connecticut,,state,9,901180,11385
2022-10-07,Connecticut,,state,9,901180,11385
2022-10-06,Connecticut,,state,9,900500,11385
2022-10-05,Connecticut,,state,9,899885,11385
2022-10-04,Connecticut,,state,9,899205,11385
2022-10-03,Connecticut,,state,9,898338,11365
2022-10-02,Connecticut,,state,9,898073,11365
2022-10-01,Connecticut,,state,9,896893,11365
2022-09-30,Connecticut,,state,9,896893,11365
2022-09-29,Connecticut,,state,9,896144,11365
2022-09-28,Connecticut,,state,9,895390,11365
2022-09-27,Connecticut,,state,9,894428,11361
2022-09-26,Connecticut,,state,9,893529,11343
2022-09-25,Connecticut,,state,9,893264,11343
2022-09-24,Connecticut,,state,9,892220,11343
2022-09-23,Connecticut,,state,9,892220,11343
2022-09-22,Connecticut,,state,9,891232,11343
2022-09-21,Connecticut,,state,9,890231,11343
2022-09-20,Connecticut,,state,9,889661,11343
2022-09-19,Connecticut,,state,9,888862,11331
2022-09-18,Connecticut,,state,9,888388,11331
2022-09-17,Connecticut,,state,9,887501,11330
2022-09-16,Connecticut,,state,9,887501,11330
2022-09-15,Connecticut,,state,9,886348,11329
2022-09-14,Connecticut,,state,9,885767,11317
2022-09-13,Connecticut,,state,9,884941,11316
2022-09-12,Connecticut,,state,9,881831,11299
2022-09-11,Connecticut,,state,9,881594,11299
2022-09-10,Connecticut,,state,9,880603,11299
2022-09-09,Connecticut,,state,9,880603,11299
2022-09-08,Connecticut,,state,9,879950,11294
2022-09-07,Connecticut,,state,9,879184,11294
2022-09-06,Connecticut,,state,9,878267,11269
2022-09-05,Connecticut,,state,9,878056,11269
2022-09-04,Connecticut,,state,9,876956,11269
2022-09-03,Connecticut,,state,9,876956,11269
2022-09-02,Connecticut,,state,9,876956,11269
2022-09-01,Connecticut,,state,9,875574,11269
2022-08-31,Connecticut,,state,9,875076,11269
2022-08-30,Connecticut,,state,9,874415,11259
2022-08-29,Connecticut,,state,9,873420,11197
2022-08-28,Connecticut,,state,9,873294,11197
2022-08-27,Connecticut,,state,9,872624,11197
2022-08-26,Connecticut,,state,9,872624,11197
2022-08-25,Connecticut,,state,9,871962,11195
2022-08-24,Connecticut,,state,9,871037,11195
2022-08-23,Connecticut,,state,9,869918,11194
2022-08-22,Connecticut,,state,9,869372,11180
2022-08-21,Connecticut,,state,9,869106,11180
2022-08-20,Connecticut,,state,9,868194,11180
2022-08-19,Connecticut,,state,9,868194,11180
2022-08-18,Connecticut,,state,9,866984,11180
2022-08-17,Connecticut,,state,9,866537,11180
2022-08-16,Connecticut,,state,9,865798,11179
2022-08-15,Connecticut,,state,9,865196,11165
2022-08-14,Connecticut,,state,9,863913,11165
2022-08-13,Connecticut,,state,9,863913,11165
2022-08-12,Connecticut,,state,9,863913,11165
2022-08-11,Connecticut,,state,9,863132,11164
2022-08-10,Connecticut,,state,9,862307,11164
2022-08-09,Connecticut,,state,9,861453,11160
2022-08-08,Connecticut,,state,9,860321,11139
2022-08-07,Connecticut,,state,9,858702,11138
2022-08-06,Connecticut,,state,9,858702,11138
2022-08-05,Connecticut,,state,9,858702,11138
2022-08-04,Connecticut,,state,9,857870,11130
2022-08-03,Connecticut,,state,9,857105,11130
2022-08-02,Connecticut,,state,9,856003,11130
2022-08-01,Connecticut,,state,9,854934,11102
2022-07-31,Connecticut,,state,9,854582,11102
2022-07-30,Connecticut,,state,9,853343,11102
2022-07-29,Connecticut,,state,9,853343,11102
2022-07-28,Connecticut,,state,9,852438,11102
2022-07-27,Connecticut,,state,9,851389,11102
2022-07-26,Connecticut,,state,9,849904,11100
2022-07-25,Connecticut,,state,9,849007,11093
2022-07-24,Connecticut,,state,9,848549,11093
2022-07-23,Connecticut,,state,9,847255,11093
2022-07-22,Connecticut,,state,9,847255,11093
2022-07-21,Connecticut,,state,9,846026,11093
2022-07-20,Connecticut,,state,9,845240,11092
2022-07-19,Connecticut,,state,9,844386,11092
2022-07-18,Connecticut,,state,9,843286,11084
2022-07-17,Connecticut,,state,9,842712,11084
2022-07-16,Connecticut,,state,9,841737,11084
2022-07-15,Connecticut,,state,9,841737,11084
2022-07-14,Connecticut,,state,9,840892,11085
2022-07-13,Connecticut,,state,9,840071,11085
2022-07-12,Connecticut,,state,9,839167,11080
2022-07-11,Connecticut,,state,9,838159,11054
2022-07-10,Connecticut,,state,9,837751,11054
2022-07-09,Connecticut,,state,9,836466,11055
2022-07-08,Connecticut,,state,9,836466,11055
2022-07-07,Connecticut,,state,9,835385,11055
2022-07-06,Connecticut,,state,9,834561,11053
2022-07-05,Connecticut,,state,9,833551,11045
2022-07-04,Connecticut,,state,9,833260,11045
2022-07-03,Connecticut,,state,9,831880,11045
2022-07-02,Connecticut,,state,9,831880,11045
2022-07-01,Connecticut,,state,9,831880,11045
2022-06-30,Connecticut,,state,9,828968,11045
2022-06-29,Connecticut,,state,9,828263,11045
2022-06-28,Connecticut,,state,9,827615,11045
2022-06-27,Connecticut,,state,9,826779,11034
2022-06-26,Connecticut,,state,9,825075,11034
2022-06-25,Connecticut,,state,9,825075,11034
2022-06-24,Connecticut,,state,9,825075,11034
2022-06-23,Connecticut,,state,9,824295,11034
2022-06-22,Connecticut,,state,9,823625,11033
2022-06-21,Connecticut,,state,9,822898,11032
2022-06-20,Connecticut,,state,9,822319,11015
2022-06-19,Connecticut,,state,9,820870,11015
2022-06-18,Connecticut,,state,9,820870,11015
2022-06-17,Connecticut,,state,9,820870,11015
2022-06-16,Connecticut,,state,9,820026,11015
2022-06-15,Connecticut,,state,9,819531,11015
2022-06-14,Connecticut,,state,9,818718,11015
2022-06-13,Connecticut,,state,9,817973,11000
2022-06-12,Connecticut,,state,9,816356,11000
2022-06-11,Connecticut,,state,9,816356,11000
2022-06-10,Connecticut,,state,9,816356,11000
2022-06-09,Connecticut,,state,9,815660,10999
2022-06-08,Connecticut,,state,9,814985,11000
2022-06-07,Connecticut,,state,9,814328,10998
2022-06-06,Connecticut,,state,9,813676,10971
2022-06-05,Connecticut,,state,9,811932,10973
2022-06-04,Connecticut,,state,9,811932,10973
2022-06-03,Connecticut,,state,9,811932,10973
2022-06-02,Connecticut,,state,9,810849,10972
2022-06-01,Connecticut,,state,9,810190,10973
2022-05-31,Connecticut,,state,9,809194,10941
2022-05-30,Connecticut,,state,9,806467,10941
2022-05-29,Connecticut,,state,9,806467,10941
2022-05-28,Connecticut,,state,9,806467,10941
2022-05-27,Connecticut,,state,9,806467,10941
2022-05-26,Connecticut,,state,9,805329,10941
2022-05-25,Connecticut,,state,9,803748,10936
2022-05-24,Connecticut,,state,9,802106,10937
2022-05-23,Connecticut,,state,9,801078,10926
2022-05-22,Connecticut,,state,9,797616,10926
2022-05-21,Connecticut,,state,9,797616,10926
2022-05-20,Connecticut,,state,9,797616,10926
2022-05-19,Connecticut,,state,9,795492,10922
2022-05-18,Connecticut,,state,9,793615,10922
2022-05-17,Connecticut,,state,9,791690,10922
2022-05-16,Connecticut,,state,9,789933,10914
2022-05-15,Connecticut,,state,9,779460,10914
2022-05-14,Connecticut,,state,9,779460,10914
2022-05-13,Connecticut,,state,9,779460,10914
2022-05-12,Connecticut,,state,9,777064,10883
2022-05-11,Connecticut,,state,9,775101,10883
2022-05-10,Connecticut,,state,9,772709,10883
2022-05-09,Connecticut,,state,9,770762,10875
2022-05-08,Connecticut,,state,9,766172,10874
2022-05-07,Connecticut,,state,9,766172,10874
2022-05-06,Connecticut,,state,9,766172,10874
2022-05-05,Connecticut,,state,9,764569,10858
2022-05-04,Connecticut,,state,9,763149,10858
2022-05-03,Connecticut,,state,9,762097,10855
2022-05-02,Connecticut,,state,9,760370,10851
2022-05-01,Connecticut,,state,9,758281,10850
2022-04-30,Connecticut,,state,9,758281,10850
2022-04-29,Connecticut,,state,9,758281,10850
2022-04-28,Connecticut,,state,9,757227,10840
2022-04-27,Connecticut,,state,9,755971,10838
2022-04-26,Connecticut,,state,9,754924,10838
2022-04-25,Connecticut,,state,9,753836,10834
2022-04-24,Connecticut,,state,9,751810,10834
2022-04-23,Connecticut,,state,9,751810,10834
2022-04-22,Connecticut,,state,9,751810,10834
2022-04-21,Connecticut,,state,9,750660,10826
2022-04-20,Connecticut,,state,9,749783,10825
2022-04-19,Connecticut,,state,9,748773,10813
2022-04-18,Connecticut,,state,9,747612,10813
2022-04-17,Connecticut,,state,9,745652,10813
2022-04-16,Connecticut,,state,9,745652,10813
2022-04-15,Connecticut,,state,9,745652,10813
2022-04-14,Connecticut,,state,9,744459,10809
2022-04-13,Connecticut,,state,9,744052,10809
2022-04-12,Connecticut,,state,9,743361,10808
2022-04-11,Connecticut,,state,9,742730,10802
2022-04-10,Connecticut,,state,9,740894,10801
2022-04-09,Connecticut,,state,9,740894,10801
2022-04-08,Connecticut,,state,9,740894,10801
2022-04-07,Connecticut,,state,9,740203,10795
2022-04-06,Connecticut,,state,9,739454,10795
2022-04-05,Connecticut,,state,9,738976,10793
2022-04-04,Connecticut,,state,9,738544,10779
2022-04-03,Connecticut,,state,9,737276,10779
