date,state,county,place_type,fips,cases,deaths
2022-07-20,New Hampshire,,state,33,336189,2615
2022-07-19,New Hampshire,,state,33,335962,2614
2022-07-18,New Hampshire,,state,33,335855,2610
2022-07-17,New Hampshire,,state,33,335462,2609
2022-07-16,New Hampshire,,state,33,335149,2609
2022-07-15,New Hampshire,,state,33,335149,2609
2022-07-14,New Hampshire,,state,33,335149,2609
2022-07-13,New Hampshire,,state,33,334845,2604
2022-07-12,New Hampshire,,state,33,334576,2604
2022-07-11,New Hampshire,,state,33,334373,2604
2022-07-10,New Hampshire,,state,33,333789,2602
2022-07-09,New Hampshire,,state,33,333789,2602
2022-07-08,New Hampshire,,state,33,333789,2602
2022-07-07,New Hampshire,,state,33,333483,2597
2022-07-06,New Hampshire,,state,33,333251,2594
2022-07-05,New Hampshire,,state,33,333081,2589
2022-07-04,New Hampshire,,state,33,332364,2586
2022-07-03,New Hampshire,,state,33,332364,2586
2022-07-02,New Hampshire,,state,33,332364,2586
2022-07-01,New Hampshire,,state,33,332364,2586
2022-06-30,New Hampshire,,state,33,332120,2585
2022-06-29,New Hampshire,,state,33,331883,2582
2022-06-28,New Hampshire,,state,33,331619,2579
2022-06-27,New Hampshire,,state,33,331496,2576
2022-06-26,New Hampshire,,state,33,330828,2574
2022-06-25,New Hampshire,,state,33,330828,2574
2022-06-24,New Hampshire,,state,33,330828,2574
2022-06-23,New Hampshire,,state,33,330628,2572
2022-06-22,New Hampshire,,state,33,330481,2572
2022-06-21,New Hampshire,,state,33,330285,2572
2022-06-20,New Hampshire,,state,33,330116,2570
2022-06-19,New Hampshire,,state,33,329684,2570
2022-06-18,New Hampshire,,state,33,329684,2570
2022-06-17,New Hampshire,,state,33,329684,2570
2022-06-16,New Hampshire,,state,33,329492,2568
2022-06-15,New Hampshire,,state,33,329230,2565
2022-06-14,New Hampshire,,state,33,329008,2564
2022-06-13,New Hampshire,,state,33,328834,2564
2022-06-12,New Hampshire,,state,33,328319,2562
2022-06-11,New Hampshire,,state,33,328319,2562
2022-06-10,New Hampshire,,state,33,328319,2562
2022-06-09,New Hampshire,,state,33,328064,2555
2022-06-08,New Hampshire,,state,33,327814,2555
2022-06-07,New Hampshire,,state,33,327592,2555
2022-06-06,New Hampshire,,state,33,327358,2547
2022-06-05,New Hampshire,,state,33,326610,2543
2022-06-04,New Hampshire,,state,33,326610,2543
2022-06-03,New Hampshire,,state,33,326610,2543
2022-06-02,New Hampshire,,state,33,326295,2542
2022-06-01,New Hampshire,,state,33,325833,2539
2022-05-31,New Hampshire,,state,33,325569,2537
2022-05-30,New Hampshire,,state,33,324373,2534
2022-05-29,New Hampshire,,state,33,324373,2534
2022-05-28,New Hampshire,,state,33,324373,2534
2022-05-27,New Hampshire,,state,33,324373,2534
2022-05-26,New Hampshire,,state,33,323897,2531
2022-05-25,New Hampshire,,state,33,323326,2528
2022-05-24,New Hampshire,,state,33,322904,2526
2022-05-23,New Hampshire,,state,33,322511,2524
2022-05-22,New Hampshire,,state,33,321042,2520
2022-05-21,New Hampshire,,state,33,321042,2520
2022-05-20,New Hampshire,,state,33,321042,2520
2022-05-19,New Hampshire,,state,33,320445,2515
2022-05-18,New Hampshire,,state,33,319827,2515
2022-05-17,New Hampshire,,state,33,319179,2513
2022-05-16,New Hampshire,,state,33,318675,2502
2022-05-15,New Hampshire,,state,33,316691,2500
2022-05-14,New Hampshire,,state,33,316691,2500
2022-05-13,New Hampshire,,state,33,316691,2500
2022-05-12,New Hampshire,,state,33,316127,2499
2022-05-11,New Hampshire,,state,33,315447,2493
2022-05-10,New Hampshire,,state,33,314860,2492
2022-05-09,New Hampshire,,state,33,314533,2488
2022-05-08,New Hampshire,,state,33,313288,2487
2022-05-07,New Hampshire,,state,33,313288,2487
2022-05-06,New Hampshire,,state,33,313288,2487
2022-05-05,New Hampshire,,state,33,312679,2487
2022-05-04,New Hampshire,,state,33,312161,2487
2022-05-03,New Hampshire,,state,33,311625,2486
2022-05-02,New Hampshire,,state,33,311144,2481
