date,state,county,place_type,fips,cases,deaths
2021-11-29,Alaska,,state,2,149836,854
2021-11-28,Alaska,,state,2,149116,853
2021-11-27,Alaska,,state,2,149116,853
2021-11-26,Alaska,,state,2,149116,853
2021-11-25,Alaska,,state,2,148491,846
2021-11-24,Alaska,,state,2,148491,846
2021-11-23,Alaska,,state,2,148004,840
2021-11-22,Alaska,,state,2,147860,838
2021-11-21,Alaska,,state,2,147120,838
2021-11-20,Alaska,,state,2,147120,838
2021-11-19,Alaska,,state,2,147120,838
2021-11-18,Alaska,,state,2,146600,822
2021-11-17,Alaska,,state,2,146080,822
2021-11-16,Alaska,,state,2,145641,820
2021-11-15,Alaska,,state,2,145292,813
2021-11-14,Alaska,,state,2,144212,811
2021-11-13,Alaska,,state,2,144212,811
2021-11-12,Alaska,,state,2,144212,811
2021-11-11,Alaska,,state,2,143345,811
2021-11-10,Alaska,,state,2,143345,811
2021-11-09,Alaska,,state,2,142893,802
2021-11-08,Alaska,,state,2,142521,774
2021-11-07,Alaska,,state,2,141182,723
2021-11-06,Alaska,,state,2,141182,723
2021-11-05,Alaska,,state,2,141182,723
2021-11-04,Alaska,,state,2,140319,722
2021-11-03,Alaska,,state,2,139668,719
2021-11-02,Alaska,,state,2,138996,716
2021-11-01,Alaska,,state,2,138503,710
2021-10-31,Alaska,,state,2,136975,707
2021-10-30,Alaska,,state,2,136975,707
2021-10-29,Alaska,,state,2,136975,707
2021-10-28,Alaska,,state,2,136171,703
2021-10-27,Alaska,,state,2,135362,698
2021-10-26,Alaska,,state,2,134802,696
2021-10-25,Alaska,,state,2,134059,685
2021-10-24,Alaska,,state,2,132393,680
2021-10-23,Alaska,,state,2,132393,680
2021-10-22,Alaska,,state,2,132393,680
2021-10-21,Alaska,,state,2,131547,674
2021-10-20,Alaska,,state,2,130527,673
2021-10-19,Alaska,,state,2,129713,665
2021-10-18,Alaska,,state,2,126893,599
2021-10-17,Alaska,,state,2,126893,599
2021-10-16,Alaska,,state,2,126893,599
2021-10-15,Alaska,,state,2,126893,599
2021-10-14,Alaska,,state,2,125909,596
2021-10-13,Alaska,,state,2,124942,594
2021-10-12,Alaska,,state,2,123716,594
2021-10-11,Alaska,,state,2,123266,578
2021-10-10,Alaska,,state,2,120496,574
2021-10-09,Alaska,,state,2,120496,574
2021-10-08,Alaska,,state,2,120496,574
2021-10-07,Alaska,,state,2,119662,572
2021-10-06,Alaska,,state,2,118809,567
2021-10-05,Alaska,,state,2,117953,564
2021-10-04,Alaska,,state,2,117099,561
2021-10-03,Alaska,,state,2,114867,560
2021-10-02,Alaska,,state,2,114867,560
2021-10-01,Alaska,,state,2,114867,560
2021-09-30,Alaska,,state,2,113835,559
2021-09-29,Alaska,,state,2,112568,549
2021-09-28,Alaska,,state,2,111572,545
2021-09-27,Alaska,,state,2,110887,535
2021-09-26,Alaska,,state,2,106888,515
2021-09-25,Alaska,,state,2,106888,515
2021-09-24,Alaska,,state,2,106888,515
2021-09-23,Alaska,,state,2,105110,471
2021-09-22,Alaska,,state,2,103795,464
2021-09-21,Alaska,,state,2,102551,463
2021-09-20,Alaska,,state,2,101698,457
2021-09-19,Alaska,,state,2,99590,452
2021-09-18,Alaska,,state,2,99590,452
2021-09-17,Alaska,,state,2,99590,452
2021-09-16,Alaska,,state,2,98708,451
2021-09-15,Alaska,,state,2,97656,451
2021-09-14,Alaska,,state,2,96567,449
2021-09-13,Alaska,,state,2,95878,442
2021-09-12,Alaska,,state,2,94422,441
2021-09-11,Alaska,,state,2,94422,441
2021-09-10,Alaska,,state,2,94422,441
2021-09-09,Alaska,,state,2,93729,439
2021-09-08,Alaska,,state,2,92891,439
2021-09-07,Alaska,,state,2,92054,433
2021-09-06,Alaska,,state,2,89927,431
2021-09-05,Alaska,,state,2,89927,431
2021-09-04,Alaska,,state,2,89927,431
2021-09-03,Alaska,,state,2,89927,431
2021-09-02,Alaska,,state,2,89345,431
2021-09-01,Alaska,,state,2,88633,431
2021-08-31,Alaska,,state,2,87842,427
2021-08-30,Alaska,,state,2,87203,421
2021-08-29,Alaska,,state,2,86055,421
2021-08-28,Alaska,,state,2,86055,421
2021-08-27,Alaska,,state,2,86055,421
2021-08-26,Alaska,,state,2,85521,421
2021-08-25,Alaska,,state,2,84794,421
2021-08-24,Alaska,,state,2,84174,410
2021-08-23,Alaska,,state,2,83581,397
2021-08-22,Alaska,,state,2,82469,397
2021-08-21,Alaska,,state,2,82469,397
2021-08-20,Alaska,,state,2,82469,397
2021-08-19,Alaska,,state,2,82000,395
2021-08-18,Alaska,,state,2,81317,395
2021-08-17,Alaska,,state,2,80656,391
2021-08-16,Alaska,,state,2,80207,386
2021-08-15,Alaska,,state,2,79151,386
2021-08-14,Alaska,,state,2,79151,386
2021-08-13,Alaska,,state,2,79151,386
2021-08-12,Alaska,,state,2,78817,386
2021-08-11,Alaska,,state,2,78415,383
2021-08-10,Alaska,,state,2,78040,383
2021-08-09,Alaska,,state,2,77786,382
2021-08-08,Alaska,,state,2,76939,381
2021-08-07,Alaska,,state,2,76939,381
2021-08-06,Alaska,,state,2,76939,381
2021-08-05,Alaska,,state,2,76607,381
2021-08-04,Alaska,,state,2,76230,376
2021-08-03,Alaska,,state,2,75892,374
2021-08-02,Alaska,,state,2,75599,372
2021-08-01,Alaska,,state,2,74853,372
2021-07-31,Alaska,,state,2,74853,372
2021-07-30,Alaska,,state,2,74853,372
2021-07-29,Alaska,,state,2,74283,369
2021-07-28,Alaska,,state,2,74283,369
2021-07-27,Alaska,,state,2,73757,367
2021-07-26,Alaska,,state,2,73757,367
2021-07-25,Alaska,,state,2,73193,367
2021-07-24,Alaska,,state,2,73193,367
2021-07-23,Alaska,,state,2,73193,367
2021-07-22,Alaska,,state,2,72754,365
2021-07-21,Alaska,,state,2,72754,365
2021-07-20,Alaska,,state,2,72281,364
2021-07-19,Alaska,,state,2,72281,364
2021-07-18,Alaska,,state,2,71826,364
2021-07-17,Alaska,,state,2,71826,364
2021-07-16,Alaska,,state,2,71826,364
2021-07-15,Alaska,,state,2,71539,364
2021-07-14,Alaska,,state,2,71539,364
2021-07-13,Alaska,,state,2,71291,364
2021-07-12,Alaska,,state,2,71291,364
2021-07-11,Alaska,,state,2,71118,362
2021-07-10,Alaska,,state,2,71118,362
2021-07-09,Alaska,,state,2,71118,362
2021-07-08,Alaska,,state,2,70986,360
2021-07-07,Alaska,,state,2,70986,360
2021-07-06,Alaska,,state,2,70774,360
2021-07-05,Alaska,,state,2,70774,360
2021-07-04,Alaska,,state,2,70774,360
2021-07-03,Alaska,,state,2,70774,360
2021-07-02,Alaska,,state,2,70774,360
2021-07-01,Alaska,,state,2,70669,360
2021-06-30,Alaska,,state,2,70669,360
2021-06-29,Alaska,,state,2,70581,357
2021-06-28,Alaska,,state,2,70581,357
2021-06-27,Alaska,,state,2,70485,357
2021-06-26,Alaska,,state,2,70485,357
2021-06-25,Alaska,,state,2,70485,357
2021-06-24,Alaska,,state,2,70443,357
2021-06-23,Alaska,,state,2,70443,357
2021-06-22,Alaska,,state,2,70372,356
2021-06-21,Alaska,,state,2,70372,356
2021-06-20,Alaska,,state,2,70285,356
2021-06-19,Alaska,,state,2,70285,356
2021-06-18,Alaska,,state,2,70285,356
2021-06-17,Alaska,,state,2,70183,356
2021-06-16,Alaska,,state,2,70183,356
2021-06-15,Alaska,,state,2,70132,356
2021-06-14,Alaska,,state,2,70132,356
2021-06-13,Alaska,,state,2,70065,356
2021-06-12,Alaska,,state,2,70065,356
2021-06-11,Alaska,,state,2,70065,356
2021-06-10,Alaska,,state,2,70004,352
2021-06-09,Alaska,,state,2,70004,352
2021-06-08,Alaska,,state,2,69937,352
2021-06-07,Alaska,,state,2,69937,352
2021-06-06,Alaska,,state,2,69886,352
2021-06-05,Alaska,,state,2,69886,352
2021-06-04,Alaska,,state,2,69886,352
2021-06-03,Alaska,,state,2,69826,352
2021-06-02,Alaska,,state,2,69773,352
2021-06-01,Alaska,,state,2,69737,352
2021-05-31,Alaska,,state,2,69627,352
2021-05-30,Alaska,,state,2,69627,352
2021-05-29,Alaska,,state,2,69627,352
2021-05-28,Alaska,,state,2,69627,352
2021-05-27,Alaska,,state,2,69583,352
2021-05-26,Alaska,,state,2,69542,352
2021-05-25,Alaska,,state,2,69476,352
2021-05-24,Alaska,,state,2,69424,352
2021-05-23,Alaska,,state,2,69329,352
2021-05-22,Alaska,,state,2,69329,352
2021-05-21,Alaska,,state,2,69329,352
2021-05-20,Alaska,,state,2,69263,352
2021-05-19,Alaska,,state,2,69186,352
2021-05-18,Alaska,,state,2,69088,351
2021-05-17,Alaska,,state,2,69032,347
2021-05-16,Alaska,,state,2,68897,336
2021-05-15,Alaska,,state,2,68897,336
2021-05-14,Alaska,,state,2,68897,336
2021-05-13,Alaska,,state,2,68785,336
2021-05-12,Alaska,,state,2,68705,336
2021-05-11,Alaska,,state,2,68617,334
2021-05-10,Alaska,,state,2,68559,332
2021-05-09,Alaska,,state,2,68324,332
2021-05-08,Alaska,,state,2,68324,332
2021-05-07,Alaska,,state,2,68324,332
2021-05-06,Alaska,,state,2,68208,332
2021-05-05,Alaska,,state,2,68112,331
2021-05-04,Alaska,,state,2,67964,331
2021-05-03,Alaska,,state,2,67872,331
2021-05-02,Alaska,,state,2,67598,330
2021-05-01,Alaska,,state,2,67598,330
2021-04-30,Alaska,,state,2,67598,330
2021-04-29,Alaska,,state,2,67458,330
2021-04-28,Alaska,,state,2,67290,330
2021-04-27,Alaska,,state,2,67104,330
2021-04-26,Alaska,,state,2,66967,330
2021-04-25,Alaska,,state,2,66518,318
2021-04-24,Alaska,,state,2,66518,318
2021-04-23,Alaska,,state,2,66518,318
2021-04-22,Alaska,,state,2,66370,318
2021-04-21,Alaska,,state,2,66142,318
2021-04-20,Alaska,,state,2,65944,318
2021-04-19,Alaska,,state,2,65835,318
2021-04-18,Alaska,,state,2,65390,318
2021-04-17,Alaska,,state,2,65390,318
2021-04-16,Alaska,,state,2,65390,318
2021-04-15,Alaska,,state,2,65201,318
2021-04-14,Alaska,,state,2,65008,300
2021-04-13,Alaska,,state,2,64809,300
2021-04-12,Alaska,,state,2,64655,300
2021-04-11,Alaska,,state,2,64259,299
2021-04-10,Alaska,,state,2,64259,299
2021-04-09,Alaska,,state,2,64259,299
2021-04-08,Alaska,,state,2,64013,299
2021-04-07,Alaska,,state,2,63785,299
2021-04-06,Alaska,,state,2,63566,299
2021-04-05,Alaska,,state,2,63486,299
