date,state,county,place_type,fips,cases,deaths
2022-05-13,Delaware,,state,10,267265,2931
2022-05-12,Delaware,,state,10,266673,2928
2022-05-11,Delaware,,state,10,265707,2928
2022-05-10,Delaware,,state,10,265707,2928
2022-05-09,Delaware,,state,10,265472,2928
2022-05-08,Delaware,,state,10,264376,2928
2022-05-07,Delaware,,state,10,264376,2928
2022-05-06,Delaware,,state,10,264376,2928
2022-05-05,Delaware,,state,10,263963,2919
2022-05-04,Delaware,,state,10,263479,2919
2022-05-03,Delaware,,state,10,263269,2919
2022-05-02,Delaware,,state,10,263164,2919
2022-05-01,Delaware,,state,10,262461,2907
2022-04-30,Delaware,,state,10,262461,2907
2022-04-29,Delaware,,state,10,262461,2907
2022-04-28,Delaware,,state,10,262211,2906
2022-04-27,Delaware,,state,10,261958,2906
2022-04-26,Delaware,,state,10,261762,2906
2022-04-25,Delaware,,state,10,261660,2905
2022-04-24,Delaware,,state,10,261399,2905
2022-04-23,Delaware,,state,10,261399,2905
2022-04-22,Delaware,,state,10,261118,2896
2022-04-21,Delaware,,state,10,260918,2896
2022-04-20,Delaware,,state,10,260735,2896
2022-04-19,Delaware,,state,10,260566,2896
2022-04-18,Delaware,,state,10,260476,2894
2022-04-17,Delaware,,state,10,260041,2894
2022-04-16,Delaware,,state,10,260041,2894
2022-04-15,Delaware,,state,10,260041,2894
2022-04-14,Delaware,,state,10,259796,2884
2022-04-13,Delaware,,state,10,259570,2884
2022-04-12,Delaware,,state,10,259419,2884
2022-04-11,Delaware,,state,10,259346,2884
2022-04-10,Delaware,,state,10,259259,2884
2022-04-09,Delaware,,state,10,259118,2884
2022-04-08,Delaware,,state,10,259008,2871
2022-04-07,Delaware,,state,10,260291,2871
2022-04-06,Delaware,,state,10,260119,2871
2022-04-05,Delaware,,state,10,260024,2871
2022-04-04,Delaware,,state,10,259977,2870
2022-04-03,Delaware,,state,10,259927,2870
2022-04-02,Delaware,,state,10,259848,2870
2022-04-01,Delaware,,state,10,259746,2846
2022-03-31,Delaware,,state,10,259647,2846
2022-03-30,Delaware,,state,10,259539,2846
2022-03-29,Delaware,,state,10,259453,2846
2022-03-28,Delaware,,state,10,259405,2846
2022-03-27,Delaware,,state,10,259374,2846
2022-03-26,Delaware,,state,10,259287,2846
2022-03-25,Delaware,,state,10,259185,2837
2022-03-24,Delaware,,state,10,259003,2836
2022-03-23,Delaware,,state,10,258803,2835
2022-03-22,Delaware,,state,10,258737,2835
2022-03-21,Delaware,,state,10,258709,2833
2022-03-20,Delaware,,state,10,258671,2833
2022-03-19,Delaware,,state,10,258595,2833
2022-03-18,Delaware,,state,10,258513,2812
2022-03-17,Delaware,,state,10,258428,2812
2022-03-16,Delaware,,state,10,258347,2812
2022-03-15,Delaware,,state,10,258287,2811
2022-03-14,Delaware,,state,10,258226,2807
2022-03-13,Delaware,,state,10,258185,2807
2022-03-12,Delaware,,state,10,258116,2807
2022-03-11,Delaware,,state,10,258024,2753
2022-03-10,Delaware,,state,10,257848,2753
2022-03-09,Delaware,,state,10,257438,2752
2022-03-08,Delaware,,state,10,257367,2752
2022-03-07,Delaware,,state,10,257325,2751
2022-03-06,Delaware,,state,10,257270,2751
2022-03-05,Delaware,,state,10,257181,2751
2022-03-04,Delaware,,state,10,257065,2713
2022-03-03,Delaware,,state,10,256895,2711
2022-03-02,Delaware,,state,10,256753,2711
2022-03-01,Delaware,,state,10,256656,2711
2022-02-28,Delaware,,state,10,256621,2709
2022-02-27,Delaware,,state,10,256551,2709
2022-02-26,Delaware,,state,10,256447,2709
2022-02-25,Delaware,,state,10,256337,2706
2022-02-24,Delaware,,state,10,256207,2703
2022-02-23,Delaware,,state,10,255385,2703
2022-02-22,Delaware,,state,10,255287,2702
2022-02-21,Delaware,,state,10,255210,2695
2022-02-20,Delaware,,state,10,255096,2695
2022-02-19,Delaware,,state,10,254946,2695
2022-02-18,Delaware,,state,10,254719,2660
2022-02-17,Delaware,,state,10,254441,2655
2022-02-16,Delaware,,state,10,254083,2654
2022-02-15,Delaware,,state,10,253881,2645
2022-02-14,Delaware,,state,10,253748,2643
2022-02-13,Delaware,,state,10,253534,2643
2022-02-12,Delaware,,state,10,253292,2643
2022-02-11,Delaware,,state,10,253010,2601
2022-02-10,Delaware,,state,10,252567,2601
2022-02-09,Delaware,,state,10,252068,2598
2022-02-08,Delaware,,state,10,251669,2593
2022-02-07,Delaware,,state,10,251467,2576
2022-02-06,Delaware,,state,10,251192,2576
2022-02-05,Delaware,,state,10,250756,2576
2022-02-04,Delaware,,state,10,250311,2563
2022-02-03,Delaware,,state,10,249716,2555
2022-02-02,Delaware,,state,10,248910,2552
2022-02-01,Delaware,,state,10,248447,2544
2022-01-31,Delaware,,state,10,248111,2531
2022-01-30,Delaware,,state,10,247638,2531
2022-01-29,Delaware,,state,10,246959,2531
2022-01-28,Delaware,,state,10,246037,2498
2022-01-27,Delaware,,state,10,244730,2494
2022-01-26,Delaware,,state,10,243202,2493
2022-01-25,Delaware,,state,10,242324,2489
2022-01-24,Delaware,,state,10,241367,2480
2022-01-23,Delaware,,state,10,240179,2480
2022-01-22,Delaware,,state,10,238501,2480
2022-01-21,Delaware,,state,10,236022,2457
2022-01-20,Delaware,,state,10,233843,2450
2022-01-19,Delaware,,state,10,232132,2440
2022-01-18,Delaware,,state,10,230876,2424
2022-01-17,Delaware,,state,10,229759,2424
2022-01-16,Delaware,,state,10,227594,2424
