date,state,county,place_type,fips,cases,deaths
2022-12-08,Virgin Islands,,state,78,23627,126
2022-12-07,Virgin Islands,,state,78,23608,126
2022-12-06,Virgin Islands,,state,78,23445,124
2022-12-05,Virgin Islands,,state,78,23445,124
2022-12-04,Virgin Islands,,state,78,23445,124
2022-12-03,Virgin Islands,,state,78,23445,124
2022-12-02,Virgin Islands,,state,78,23445,124
2022-12-01,Virgin Islands,,state,78,23445,124
2022-11-30,Virgin Islands,,state,78,23445,124
2022-11-29,Virgin Islands,,state,78,23445,124
2022-11-28,Virgin Islands,,state,78,23445,124
2022-11-27,Virgin Islands,,state,78,23445,124
2022-11-26,Virgin Islands,,state,78,23445,124
2022-11-25,Virgin Islands,,state,78,23445,124
2022-11-24,Virgin Islands,,state,78,23445,124
2022-11-23,Virgin Islands,,state,78,23445,124
2022-11-22,Virgin Islands,,state,78,23445,124
2022-11-21,Virgin Islands,,state,78,23445,124
2022-11-20,Virgin Islands,,state,78,23445,124
2022-11-19,Virgin Islands,,state,78,23445,124
2022-11-18,Virgin Islands,,state,78,23445,124
2022-11-17,Virgin Islands,,state,78,23445,124
2022-11-16,Virgin Islands,,state,78,23445,124
2022-11-15,Virgin Islands,,state,78,23445,124
2022-11-14,Virgin Islands,,state,78,23445,124
2022-11-13,Virgin Islands,,state,78,23445,124
2022-11-12,Virgin Islands,,state,78,23445,124
2022-11-11,Virgin Islands,,state,78,23445,124
2022-11-10,Virgin Islands,,state,78,23445,124
2022-11-09,Virgin Islands,,state,78,23435,124
2022-11-08,Virgin Islands,,state,78,23413,124
2022-11-07,Virgin Islands,,state,78,23413,124
2022-11-06,Virgin Islands,,state,78,23388,124
2022-11-05,Virgin Islands,,state,78,23388,124
2022-11-04,Virgin Islands,,state,78,23388,124
2022-11-03,Virgin Islands,,state,78,23311,124
2022-11-02,Virgin Islands,,state,78,23311,124
2022-11-01,Virgin Islands,,state,78,23311,124
2022-10-31,Virgin Islands,,state,78,23311,124
2022-10-30,Virgin Islands,,state,78,23311,124
2022-10-29,Virgin Islands,,state,78,23311,124
2022-10-28,Virgin Islands,,state,78,23311,124
2022-10-27,Virgin Islands,,state,78,23311,124
2022-10-26,Virgin Islands,,state,78,23311,124
2022-10-25,Virgin Islands,,state,78,23305,123
2022-10-24,Virgin Islands,,state,78,23283,123
2022-10-23,Virgin Islands,,state,78,23283,123
2022-10-22,Virgin Islands,,state,78,23283,123
2022-10-21,Virgin Islands,,state,78,23283,123
2022-10-20,Virgin Islands,,state,78,23279,123
2022-10-19,Virgin Islands,,state,78,23276,123
2022-10-18,Virgin Islands,,state,78,23256,123
2022-10-17,Virgin Islands,,state,78,23256,123
2022-10-16,Virgin Islands,,state,78,23240,123
2022-10-15,Virgin Islands,,state,78,23240,123
2022-10-14,Virgin Islands,,state,78,23240,123
2022-10-13,Virgin Islands,,state,78,23238,123
2022-10-12,Virgin Islands,,state,78,23233,123
2022-10-11,Virgin Islands,,state,78,23207,123
2022-10-10,Virgin Islands,,state,78,23207,123
2022-10-09,Virgin Islands,,state,78,23207,123
2022-10-08,Virgin Islands,,state,78,23207,123
2022-10-07,Virgin Islands,,state,78,23207,123
2022-10-06,Virgin Islands,,state,78,23202,123
2022-10-05,Virgin Islands,,state,78,23187,123
2022-10-04,Virgin Islands,,state,78,23187,123
2022-10-03,Virgin Islands,,state,78,23154,123
2022-10-02,Virgin Islands,,state,78,23154,123
2022-10-01,Virgin Islands,,state,78,23154,123
2022-09-30,Virgin Islands,,state,78,23154,123
2022-09-29,Virgin Islands,,state,78,23154,123
2022-09-28,Virgin Islands,,state,78,23154,123
2022-09-27,Virgin Islands,,state,78,23148,123
2022-09-26,Virgin Islands,,state,78,23138,123
2022-09-25,Virgin Islands,,state,78,23109,123
2022-09-24,Virgin Islands,,state,78,23109,123
2022-09-23,Virgin Islands,,state,78,23109,123
2022-09-22,Virgin Islands,,state,78,23109,123
2022-09-21,Virgin Islands,,state,78,23083,123
