date,state,county,place_type,fips,cases,deaths
2021-09-03,Indiana,,state,18,876850,14570
2021-09-02,Indiana,,state,18,871823,14545
2021-09-01,Indiana,,state,18,866672,14520
2021-08-31,Indiana,,state,18,861937,14491
2021-08-30,Indiana,,state,18,858395,14419
2021-08-29,Indiana,,state,18,847057,14373
2021-08-28,Indiana,,state,18,847057,14373
2021-08-27,Indiana,,state,18,847057,14373
2021-08-26,Indiana,,state,18,842230,14352
2021-08-25,Indiana,,state,18,837326,14340
2021-08-24,Indiana,,state,18,832366,14320
2021-08-23,Indiana,,state,18,828906,14263
2021-08-22,Indiana,,state,18,820507,14228
2021-08-21,Indiana,,state,18,820507,14228
2021-08-20,Indiana,,state,18,820507,14228
2021-08-19,Indiana,,state,18,816404,14214
2021-08-18,Indiana,,state,18,812902,14198
2021-08-17,Indiana,,state,18,809458,14173
2021-08-16,Indiana,,state,18,806763,14144
2021-08-15,Indiana,,state,18,800096,14128
2021-08-14,Indiana,,state,18,800096,14128
2021-08-13,Indiana,,state,18,800096,14128
2021-08-12,Indiana,,state,18,797441,14116
2021-08-11,Indiana,,state,18,794289,14110
2021-08-10,Indiana,,state,18,791823,14091
2021-08-09,Indiana,,state,18,789626,14064
2021-08-08,Indiana,,state,18,784685,14054
2021-08-07,Indiana,,state,18,784685,14054
2021-08-06,Indiana,,state,18,784685,14054
2021-08-05,Indiana,,state,18,782677,14045
2021-08-04,Indiana,,state,18,780778,14039
2021-08-03,Indiana,,state,18,779048,14025
2021-08-02,Indiana,,state,18,777459,14012
2021-08-01,Indiana,,state,18,774662,14005
2021-07-31,Indiana,,state,18,774662,14005
2021-07-30,Indiana,,state,18,774662,14005
2021-07-29,Indiana,,state,18,773236,13999
2021-07-28,Indiana,,state,18,771986,13993
2021-07-27,Indiana,,state,18,770770,13980
2021-07-26,Indiana,,state,18,769712,13965
2021-07-25,Indiana,,state,18,767812,13965
2021-07-24,Indiana,,state,18,767812,13965
2021-07-23,Indiana,,state,18,767812,13965
2021-07-22,Indiana,,state,18,767052,13963
2021-07-21,Indiana,,state,18,766200,13964
2021-07-20,Indiana,,state,18,765490,13958
2021-07-19,Indiana,,state,18,764833,13952
2021-07-18,Indiana,,state,18,763522,13940
2021-07-17,Indiana,,state,18,763522,13940
2021-07-16,Indiana,,state,18,763522,13940
2021-07-15,Indiana,,state,18,762976,13939
2021-07-14,Indiana,,state,18,762419,13938
2021-07-13,Indiana,,state,18,761838,13933
2021-07-12,Indiana,,state,18,761263,13923
2021-07-11,Indiana,,state,18,760422,13914
2021-07-10,Indiana,,state,18,760422,13914
2021-07-09,Indiana,,state,18,760422,13914
2021-07-08,Indiana,,state,18,759985,13909
2021-07-07,Indiana,,state,18,759428,13892
2021-07-06,Indiana,,state,18,759056,13884
2021-07-05,Indiana,,state,18,758078,13863
2021-07-04,Indiana,,state,18,758078,13863
2021-07-03,Indiana,,state,18,758078,13863
2021-07-02,Indiana,,state,18,758078,13863
2021-07-01,Indiana,,state,18,757671,13855
2021-06-30,Indiana,,state,18,757279,13850
2021-06-29,Indiana,,state,18,756877,13844
2021-06-28,Indiana,,state,18,756608,13836
2021-06-27,Indiana,,state,18,756046,13822
2021-06-26,Indiana,,state,18,756046,13822
2021-06-25,Indiana,,state,18,756046,13822
2021-06-24,Indiana,,state,18,755741,13819
2021-06-23,Indiana,,state,18,755454,13816
2021-06-22,Indiana,,state,18,755172,13811
2021-06-21,Indiana,,state,18,754867,13799
2021-06-20,Indiana,,state,18,754583,13795
2021-06-19,Indiana,,state,18,754583,13795
2021-06-18,Indiana,,state,18,754043,13766
2021-06-17,Indiana,,state,18,753773,13764
2021-06-16,Indiana,,state,18,753511,13763
2021-06-15,Indiana,,state,18,753174,13752
2021-06-14,Indiana,,state,18,752871,13746
2021-06-13,Indiana,,state,18,752437,13745
2021-06-12,Indiana,,state,18,752437,13745
2021-06-11,Indiana,,state,18,751991,13714
2021-06-10,Indiana,,state,18,751596,13710
2021-06-09,Indiana,,state,18,751136,13708
2021-06-08,Indiana,,state,18,750782,13696
2021-06-07,Indiana,,state,18,750418,13687
2021-06-06,Indiana,,state,18,749890,13685
2021-06-05,Indiana,,state,18,749890,13685
2021-06-04,Indiana,,state,18,749471,13661
2021-06-03,Indiana,,state,18,749027,13657
2021-06-02,Indiana,,state,18,747810,13637
2021-06-01,Indiana,,state,18,747549,13628
2021-05-31,Indiana,,state,18,747032,13620
2021-05-30,Indiana,,state,18,747032,13620
2021-05-29,Indiana,,state,18,746674,13615
2021-05-28,Indiana,,state,18,746246,13596
2021-05-27,Indiana,,state,18,745688,13583
2021-05-26,Indiana,,state,18,745032,13571
2021-05-25,Indiana,,state,18,744389,13566
2021-05-24,Indiana,,state,18,743899,13554
2021-05-23,Indiana,,state,18,743524,13553
2021-05-22,Indiana,,state,18,742961,13553
2021-05-21,Indiana,,state,18,742295,13547
2021-05-20,Indiana,,state,18,741506,13525
2021-05-19,Indiana,,state,18,740613,13518
2021-05-18,Indiana,,state,18,739811,13507
2021-05-17,Indiana,,state,18,739327,13486
2021-05-16,Indiana,,state,18,738790,13480
2021-05-15,Indiana,,state,18,738064,13471
2021-05-14,Indiana,,state,18,736920,13466
2021-05-13,Indiana,,state,18,736022,13450
2021-05-12,Indiana,,state,18,735139,13445
2021-05-11,Indiana,,state,18,734296,13434
2021-05-10,Indiana,,state,18,733631,13419
2021-05-09,Indiana,,state,18,733040,13418
2021-05-08,Indiana,,state,18,732135,13405
2021-05-07,Indiana,,state,18,731086,13397
2021-05-06,Indiana,,state,18,729923,13379
2021-05-05,Indiana,,state,18,728677,13373
2021-05-04,Indiana,,state,18,727536,13363
2021-05-03,Indiana,,state,18,726760,13350
2021-05-02,Indiana,,state,18,725964,13349
2021-05-01,Indiana,,state,18,724895,13338
2021-04-30,Indiana,,state,18,723741,13332
2021-04-29,Indiana,,state,18,722258,13324
2021-04-28,Indiana,,state,18,720874,13312
2021-04-27,Indiana,,state,18,719613,13293
2021-04-26,Indiana,,state,18,718771,13280
2021-04-25,Indiana,,state,18,718090,13274
2021-04-24,Indiana,,state,18,717263,13271
2021-04-23,Indiana,,state,18,716160,13256
2021-04-22,Indiana,,state,18,715087,13252
2021-04-21,Indiana,,state,18,713907,13248
2021-04-20,Indiana,,state,18,712755,13234
2021-04-19,Indiana,,state,18,712076,13226
2021-04-18,Indiana,,state,18,711366,13224
2021-04-17,Indiana,,state,18,710409,13216
2021-04-16,Indiana,,state,18,707932,13211
2021-04-15,Indiana,,state,18,706642,13194
2021-04-14,Indiana,,state,18,705268,13187
2021-04-13,Indiana,,state,18,704072,13167
2021-04-12,Indiana,,state,18,703118,13151
2021-04-11,Indiana,,state,18,701988,13148
2021-04-10,Indiana,,state,18,700830,13138
2021-04-09,Indiana,,state,18,699472,13131
2021-04-08,Indiana,,state,18,698132,13114
2021-04-07,Indiana,,state,18,696749,13099
2021-04-06,Indiana,,state,18,695532,13084
2021-04-05,Indiana,,state,18,694918,13075
2021-04-04,Indiana,,state,18,694204,13074
2021-04-03,Indiana,,state,18,693258,13074
2021-04-02,Indiana,,state,18,692207,13069
2021-04-01,Indiana,,state,18,691001,13048
2021-03-31,Indiana,,state,18,689785,13039
2021-03-30,Indiana,,state,18,688740,13038
2021-03-29,Indiana,,state,18,688017,13028
2021-03-28,Indiana,,state,18,687304,13023
2021-03-27,Indiana,,state,18,686360,13011
2021-03-26,Indiana,,state,18,685382,13002
2021-03-25,Indiana,,state,18,684281,12982
2021-03-24,Indiana,,state,18,683330,12975
2021-03-23,Indiana,,state,18,682360,12959
2021-03-22,Indiana,,state,18,681699,12947
2021-03-21,Indiana,,state,18,681188,12946
2021-03-20,Indiana,,state,18,680420,12926
2021-03-19,Indiana,,state,18,679529,12922
2021-03-18,Indiana,,state,18,678669,12907
2021-03-17,Indiana,,state,18,677705,12893
2021-03-16,Indiana,,state,18,676799,12876
2021-03-15,Indiana,,state,18,676235,12864
2021-03-14,Indiana,,state,18,675822,12856
2021-03-13,Indiana,,state,18,675127,12846
2021-03-12,Indiana,,state,18,674293,12824
2021-03-11,Indiana,,state,18,673349,12802
2021-03-10,Indiana,,state,18,672439,12775
2021-03-09,Indiana,,state,18,671570,12762
2021-03-08,Indiana,,state,18,670975,12744
2021-03-07,Indiana,,state,18,670500,12737
2021-03-06,Indiana,,state,18,669754,12726
2021-03-05,Indiana,,state,18,668520,12697
2021-03-04,Indiana,,state,18,667668,12663
2021-03-03,Indiana,,state,18,666731,12633
2021-03-02,Indiana,,state,18,665962,12623
2021-03-01,Indiana,,state,18,665422,12595
2021-02-28,Indiana,,state,18,664880,12573
2021-02-27,Indiana,,state,18,664149,12556
2021-02-26,Indiana,,state,18,663282,12531
2021-02-25,Indiana,,state,18,662332,12494
2021-02-24,Indiana,,state,18,661241,12467
2021-02-23,Indiana,,state,18,660229,12450
2021-02-22,Indiana,,state,18,659547,12407
2021-02-21,Indiana,,state,18,658730,12372
2021-02-20,Indiana,,state,18,657848,12336
2021-02-19,Indiana,,state,18,656433,12325
2021-02-18,Indiana,,state,18,655396,12281
2021-02-17,Indiana,,state,18,654636,12250
2021-02-16,Indiana,,state,18,653713,12231
2021-02-15,Indiana,,state,18,652836,12191
2021-02-14,Indiana,,state,18,652060,12173
2021-02-13,Indiana,,state,18,650842,12149
2021-02-12,Indiana,,state,18,649610,12117
2021-02-11,Indiana,,state,18,648183,12027
2021-02-10,Indiana,,state,18,646476,12001
2021-02-09,Indiana,,state,18,645034,11942
2021-02-08,Indiana,,state,18,643898,11875
2021-02-07,Indiana,,state,18,642865,11817
2021-02-06,Indiana,,state,18,641133,11752
2021-02-05,Indiana,,state,18,638314,11686
2021-02-04,Indiana,,state,18,636830,11637
2021-02-03,Indiana,,state,18,634470,10091
2021-02-02,Indiana,,state,18,633043,10054
2021-02-01,Indiana,,state,18,631502,9989
