date,state,county,place_type,fips,cases,deaths
2022-11-15,Massachusetts,,state,25,2099238,22209
2022-11-14,Massachusetts,,state,25,2099238,22209
2022-11-13,Massachusetts,,state,25,2099238,22209
2022-11-12,Massachusetts,,state,25,2099238,22209
2022-11-11,Massachusetts,,state,25,2099238,22209
2022-11-10,Massachusetts,,state,25,2099238,22209
2022-11-09,Massachusetts,,state,25,2092838,22106
2022-11-08,Massachusetts,,state,25,2092838,22106
2022-11-07,Massachusetts,,state,25,2092838,22106
2022-11-06,Massachusetts,,state,25,2092838,22106
2022-11-05,Massachusetts,,state,25,2092838,22106
2022-11-04,Massachusetts,,state,25,2092838,22106
2022-11-03,Massachusetts,,state,25,2092838,22106
2022-11-02,Massachusetts,,state,25,2086638,22023
2022-11-01,Massachusetts,,state,25,2086638,22023
2022-10-31,Massachusetts,,state,25,2086638,22023
2022-10-30,Massachusetts,,state,25,2086638,22023
2022-10-29,Massachusetts,,state,25,2086638,22023
2022-10-28,Massachusetts,,state,25,2086638,22023
2022-10-27,Massachusetts,,state,25,2086638,22023
2022-10-26,Massachusetts,,state,25,2078225,21923
2022-10-25,Massachusetts,,state,25,2078225,21923
2022-10-24,Massachusetts,,state,25,2078225,21923
2022-10-23,Massachusetts,,state,25,2078225,21923
2022-10-22,Massachusetts,,state,25,2078225,21923
2022-10-21,Massachusetts,,state,25,2078225,21923
2022-10-20,Massachusetts,,state,25,2078225,21923
2022-10-19,Massachusetts,,state,25,2069848,21841
2022-10-18,Massachusetts,,state,25,2069848,21841
2022-10-17,Massachusetts,,state,25,2069848,21841
2022-10-16,Massachusetts,,state,25,2069848,21841
2022-10-15,Massachusetts,,state,25,2069848,21841
2022-10-14,Massachusetts,,state,25,2069848,21841
2022-10-13,Massachusetts,,state,25,2069848,21841
2022-10-12,Massachusetts,,state,25,2060884,21771
2022-10-11,Massachusetts,,state,25,2060884,21771
2022-10-10,Massachusetts,,state,25,2060884,21771
2022-10-09,Massachusetts,,state,25,2060884,21771
2022-10-08,Massachusetts,,state,25,2060884,21771
2022-10-07,Massachusetts,,state,25,2060884,21771
2022-10-06,Massachusetts,,state,25,2060884,21771
2022-10-05,Massachusetts,,state,25,2050942,21706
2022-10-04,Massachusetts,,state,25,2050942,21706
2022-10-03,Massachusetts,,state,25,2050942,21706
2022-10-02,Massachusetts,,state,25,2050942,21706
2022-10-01,Massachusetts,,state,25,2050942,21706
2022-09-30,Massachusetts,,state,25,2050942,21706
2022-09-29,Massachusetts,,state,25,2050942,21706
2022-09-28,Massachusetts,,state,25,2040602,21646
2022-09-27,Massachusetts,,state,25,2040602,21646
2022-09-26,Massachusetts,,state,25,2040602,21646
2022-09-25,Massachusetts,,state,25,2040602,21646
2022-09-24,Massachusetts,,state,25,2040602,21646
2022-09-23,Massachusetts,,state,25,2040602,21646
2022-09-22,Massachusetts,,state,25,2040602,21646
2022-09-21,Massachusetts,,state,25,2030335,21588
2022-09-20,Massachusetts,,state,25,2030335,21588
2022-09-19,Massachusetts,,state,25,2030335,21588
2022-09-18,Massachusetts,,state,25,2030335,21588
2022-09-17,Massachusetts,,state,25,2030335,21588
2022-09-16,Massachusetts,,state,25,2030335,21588
2022-09-15,Massachusetts,,state,25,2030335,21588
2022-09-14,Massachusetts,,state,25,2021331,21536
2022-09-13,Massachusetts,,state,25,2021331,21536
2022-09-12,Massachusetts,,state,25,2021331,21536
2022-09-11,Massachusetts,,state,25,2021331,21536
2022-09-10,Massachusetts,,state,25,2021331,21536
