date,state,county,place_type,fips,cases,deaths
2022-03-20,Washington,,state,53,1446542,12406
2022-03-19,Washington,,state,53,1446542,12406
2022-03-18,Washington,,state,53,1446542,12406
2022-03-17,Washington,,state,53,1444303,12348
2022-03-16,Washington,,state,53,1444243,12348
2022-03-15,Washington,,state,53,1441996,12292
2022-03-14,Washington,,state,53,1441792,12292
2022-03-13,Washington,,state,53,1439379,12263
2022-03-12,Washington,,state,53,1439379,12263
2022-03-11,Washington,,state,53,1439372,12263
2022-03-10,Washington,,state,53,1436275,12210
2022-03-09,Washington,,state,53,1436187,12210
2022-03-08,Washington,,state,53,1433640,12141
2022-03-07,Washington,,state,53,1433595,12141
2022-03-06,Washington,,state,53,1431575,12098
2022-03-05,Washington,,state,53,1431538,12098
2022-03-04,Washington,,state,53,1431538,12098
2022-03-03,Washington,,state,53,1428413,12020
2022-03-02,Washington,,state,53,1428260,12020
2022-03-01,Washington,,state,53,1424853,11941
2022-02-28,Washington,,state,53,1424674,11941
2022-02-27,Washington,,state,53,1419088,11903
2022-02-26,Washington,,state,53,1419088,11903
2022-02-25,Washington,,state,53,1419088,11903
2022-02-24,Washington,,state,53,1416016,11811
2022-02-23,Washington,,state,53,1415548,11812
2022-02-22,Washington,,state,53,1412745,11712
2022-02-21,Washington,,state,53,1410803,11706
2022-02-20,Washington,,state,53,1410803,11706
2022-02-19,Washington,,state,53,1410803,11706
2022-02-18,Washington,,state,53,1410803,11706
2022-02-17,Washington,,state,53,1411406,11621
2022-02-16,Washington,,state,53,1410561,11594
2022-02-15,Washington,,state,53,1410237,11459
2022-02-14,Washington,,state,53,1410097,11459
2022-02-13,Washington,,state,53,1409126,11397
2022-02-12,Washington,,state,53,1409126,11397
2022-02-11,Washington,,state,53,1409126,11397
2022-02-10,Washington,,state,53,1393176,11287
2022-02-09,Washington,,state,53,1389806,11281
2022-02-08,Washington,,state,53,1381587,11187
2022-02-07,Washington,,state,53,1380697,11175
2022-02-06,Washington,,state,53,1365183,11068
2022-02-05,Washington,,state,53,1365175,11068
2022-02-04,Washington,,state,53,1365175,11068
2022-02-03,Washington,,state,53,1356122,10961
2022-02-02,Washington,,state,53,1352589,10924
2022-02-01,Washington,,state,53,1337124,10838
2022-01-31,Washington,,state,53,1336783,10838
2022-01-30,Washington,,state,53,1295560,10756
2022-01-29,Washington,,state,53,1295560,10756
2022-01-28,Washington,,state,53,1295560,10756
2022-01-27,Washington,,state,53,1266247,10659
2022-01-26,Washington,,state,53,1260215,10660
2022-01-25,Washington,,state,53,1212396,10543
2022-01-24,Washington,,state,53,1205574,10529
2022-01-23,Washington,,state,53,1157551,10474
2022-01-22,Washington,,state,53,1157641,10474
2022-01-21,Washington,,state,53,1157736,10474
2022-01-20,Washington,,state,53,1141184,10425
2022-01-19,Washington,,state,53,1123865,10336
2022-01-18,Washington,,state,53,1110011,10310
2022-01-17,Washington,,state,53,1046371,10286
2022-01-16,Washington,,state,53,1046371,10286
2022-01-15,Washington,,state,53,1046371,10286
2022-01-14,Washington,,state,53,1046371,10286
2022-01-13,Washington,,state,53,1030529,10226
2022-01-12,Washington,,state,53,1013375,10175
2022-01-11,Washington,,state,53,996084,10100
2022-01-10,Washington,,state,53,981826,10087
2022-01-09,Washington,,state,53,935391,10067
2022-01-08,Washington,,state,53,935391,10067
2022-01-07,Washington,,state,53,935391,10067
2022-01-06,Washington,,state,53,919085,10027
2022-01-05,Washington,,state,53,902887,9962
2022-01-04,Washington,,state,53,891639,9956
2022-01-03,Washington,,state,53,883675,9908
2022-01-02,Washington,,state,53,852824,9904
2022-01-01,Washington,,state,53,852824,9904
2021-12-31,Washington,,state,53,852824,9904
2021-12-30,Washington,,state,53,852824,9904
2021-12-29,Washington,,state,53,845967,9889
2021-12-28,Washington,,state,53,840928,9872
2021-12-27,Washington,,state,53,836463,9847
2021-12-26,Washington,,state,53,817678,9828
2021-12-25,Washington,,state,53,817678,9828
2021-12-24,Washington,,state,53,817678,9828
2021-12-23,Washington,,state,53,817678,9828
2021-12-22,Washington,,state,53,812338,9799
2021-12-21,Washington,,state,53,810347,9767
2021-12-20,Washington,,state,53,808383,9741
2021-12-19,Washington,,state,53,803098,9725
2021-12-18,Washington,,state,53,803098,9725
2021-12-17,Washington,,state,53,803098,9725
2021-12-16,Washington,,state,53,801122,9702
2021-12-15,Washington,,state,53,799111,9681
2021-12-14,Washington,,state,53,797549,9652
2021-12-13,Washington,,state,53,796530,9625
2021-12-12,Washington,,state,53,793126,9602
2021-12-11,Washington,,state,53,793102,9602
2021-12-10,Washington,,state,53,793102,9602
2021-12-09,Washington,,state,53,791852,9584
2021-12-08,Washington,,state,53,789906,9548
2021-12-07,Washington,,state,53,788853,9517
2021-12-06,Washington,,state,53,786830,9496
2021-12-05,Washington,,state,53,783660,9466
2021-12-04,Washington,,state,53,783626,9466
2021-12-03,Washington,,state,53,783626,9466
2021-12-02,Washington,,state,53,781778,9435
2021-12-01,Washington,,state,53,778346,9391
2021-11-30,Washington,,state,53,777001,9349
2021-11-29,Washington,,state,53,775613,9313
2021-11-28,Washington,,state,53,770886,9256
2021-11-27,Washington,,state,53,770886,9256
2021-11-26,Washington,,state,53,770886,9256
2021-11-25,Washington,,state,53,770886,9256
2021-11-24,Washington,,state,53,770886,9256
2021-11-23,Washington,,state,53,769808,9225
2021-11-22,Washington,,state,53,768630,9182
2021-11-21,Washington,,state,53,764816,9157
2021-11-20,Washington,,state,53,764791,9157
2021-11-19,Washington,,state,53,764781,9157
2021-11-18,Washington,,state,53,763202,9138
2021-11-17,Washington,,state,53,761304,9108
2021-11-16,Washington,,state,53,759058,9069
2021-11-15,Washington,,state,53,756903,9034
2021-11-14,Washington,,state,53,752831,8979
2021-11-13,Washington,,state,53,752746,8979
2021-11-12,Washington,,state,53,752746,8979
2021-11-11,Washington,,state,53,748950,8910
2021-11-10,Washington,,state,53,748950,8910
2021-11-09,Washington,,state,53,746860,8908
2021-11-08,Washington,,state,53,745324,8877
2021-11-07,Washington,,state,53,740219,8844
2021-11-06,Washington,,state,53,740161,8844
2021-11-05,Washington,,state,53,740161,8844
2021-11-04,Washington,,state,53,738602,8822
2021-11-03,Washington,,state,53,736362,8784
2021-11-02,Washington,,state,53,734573,8753
2021-11-01,Washington,,state,53,732810,8717
2021-10-31,Washington,,state,53,727820,8686
2021-10-30,Washington,,state,53,727761,8686
2021-10-29,Washington,,state,53,727761,8686
2021-10-28,Washington,,state,53,725516,8646
2021-10-27,Washington,,state,53,722300,8617
2021-10-26,Washington,,state,53,720376,8572
2021-10-25,Washington,,state,53,718388,8531
2021-10-24,Washington,,state,53,713073,8501
2021-10-23,Washington,,state,53,713011,8501
2021-10-22,Washington,,state,53,713011,8501
