date,state,county,place_type,fips,cases,deaths
2023-02-23,Maryland,,state,24,1359862,16467
2023-02-22,Maryland,,state,24,1359391,16460
2023-02-21,Maryland,,state,24,1357684,16444
2023-02-20,Maryland,,state,24,1357147,16438
2023-02-19,Maryland,,state,24,1357147,16438
2023-02-18,Maryland,,state,24,1357147,16438
2023-02-17,Maryland,,state,24,1357147,16438
2023-02-16,Maryland,,state,24,1356540,16431
2023-02-15,Maryland,,state,24,1355890,16420
2023-02-14,Maryland,,state,24,1355368,16408
2023-02-13,Maryland,,state,24,1353835,16394
2023-02-12,Maryland,,state,24,1353137,16391
2023-02-11,Maryland,,state,24,1353137,16391
2023-02-10,Maryland,,state,24,1353137,16391
2023-02-09,Maryland,,state,24,1352432,16384
2023-02-08,Maryland,,state,24,1351684,16374
2023-02-07,Maryland,,state,24,1351058,16362
2023-02-06,Maryland,,state,24,1349443,16349
2023-02-05,Maryland,,state,24,1348603,16334
2023-02-04,Maryland,,state,24,1348603,16334
2023-02-03,Maryland,,state,24,1348603,16334
2023-02-02,Maryland,,state,24,1347772,16326
2023-02-01,Maryland,,state,24,1347182,16317
2023-01-31,Maryland,,state,24,1346472,16308
2023-01-30,Maryland,,state,24,1344970,16296
2023-01-29,Maryland,,state,24,1344181,16288
2023-01-28,Maryland,,state,24,1344181,16288
2023-01-27,Maryland,,state,24,1344181,16288
2023-01-26,Maryland,,state,24,1343324,16285
2023-01-25,Maryland,,state,24,1342357,16280
2023-01-24,Maryland,,state,24,1341398,16273
2023-01-23,Maryland,,state,24,1339349,16247
2023-01-22,Maryland,,state,24,1338250,16237
2023-01-21,Maryland,,state,24,1338250,16237
2023-01-20,Maryland,,state,24,1338250,16237
2023-01-19,Maryland,,state,24,1337552,16229
2023-01-18,Maryland,,state,24,1336704,16215
2023-01-17,Maryland,,state,24,1334198,16185
2023-01-16,Maryland,,state,24,1333369,16172
2023-01-15,Maryland,,state,24,1333369,16172
2023-01-14,Maryland,,state,24,1333369,16172
2023-01-13,Maryland,,state,24,1333369,16172
2023-01-12,Maryland,,state,24,1332296,16165
2023-01-11,Maryland,,state,24,1331296,16156
2023-01-10,Maryland,,state,24,1330397,16144
2023-01-09,Maryland,,state,24,1327433,16122
2023-01-08,Maryland,,state,24,1325973,16114
2023-01-07,Maryland,,state,24,1325973,16114
2023-01-06,Maryland,,state,24,1325973,16114
2023-01-05,Maryland,,state,24,1324550,16101
2023-01-04,Maryland,,state,24,1323217,16088
