date,state,county,place_type,fips,cases,deaths
2022-08-18,Northern Mariana Islands,,state,69,12953,39
2022-08-17,Northern Mariana Islands,,state,69,12948,39
2022-08-16,Northern Mariana Islands,,state,69,12948,39
2022-08-15,Northern Mariana Islands,,state,69,12948,39
2022-08-14,Northern Mariana Islands,,state,69,12871,39
2022-08-13,Northern Mariana Islands,,state,69,12871,39
2022-08-12,Northern Mariana Islands,,state,69,12871,39
2022-08-11,Northern Mariana Islands,,state,69,12871,39
2022-08-10,Northern Mariana Islands,,state,69,12866,38
2022-08-09,Northern Mariana Islands,,state,69,12866,38
2022-08-08,Northern Mariana Islands,,state,69,12866,38
2022-08-07,Northern Mariana Islands,,state,69,12732,38
2022-08-06,Northern Mariana Islands,,state,69,12732,38
2022-08-05,Northern Mariana Islands,,state,69,12732,38
2022-08-04,Northern Mariana Islands,,state,69,12732,38
2022-08-03,Northern Mariana Islands,,state,69,12720,38
2022-08-02,Northern Mariana Islands,,state,69,12720,38
2022-08-01,Northern Mariana Islands,,state,69,12720,38
2022-07-31,Northern Mariana Islands,,state,69,12720,37
2022-07-30,Northern Mariana Islands,,state,69,12720,37
2022-07-29,Northern Mariana Islands,,state,69,12720,37
2022-07-28,Northern Mariana Islands,,state,69,12720,37
2022-07-27,Northern Mariana Islands,,state,69,12720,37
2022-07-26,Northern Mariana Islands,,state,69,12720,37
2022-07-25,Northern Mariana Islands,,state,69,12720,37
2022-07-24,Northern Mariana Islands,,state,69,12720,35
2022-07-23,Northern Mariana Islands,,state,69,12720,35
2022-07-22,Northern Mariana Islands,,state,69,12720,35
2022-07-21,Northern Mariana Islands,,state,69,12720,35
2022-07-20,Northern Mariana Islands,,state,69,12920,35
2022-07-19,Northern Mariana Islands,,state,69,12398,35
2022-07-18,Northern Mariana Islands,,state,69,12398,35
2022-07-17,Northern Mariana Islands,,state,69,12193,35
2022-07-16,Northern Mariana Islands,,state,69,12193,35
2022-07-15,Northern Mariana Islands,,state,69,12193,35
2022-07-14,Northern Mariana Islands,,state,69,12193,35
2022-07-13,Northern Mariana Islands,,state,69,12193,35
2022-07-12,Northern Mariana Islands,,state,69,11829,35
2022-07-11,Northern Mariana Islands,,state,69,11829,35
2022-07-10,Northern Mariana Islands,,state,69,11829,35
2022-07-09,Northern Mariana Islands,,state,69,11829,35
