date,state,county,place_type,fips,cases,deaths
2022-07-07,Arkansas,,state,5,873261,11600
2022-07-06,Arkansas,,state,5,871467,11596
2022-07-05,Arkansas,,state,5,869072,11589
2022-07-04,Arkansas,,state,5,868770,11589
2022-07-03,Arkansas,,state,5,868384,11589
2022-07-02,Arkansas,,state,5,868219,11589
2022-07-01,Arkansas,,state,5,866816,11585
2022-06-30,Arkansas,,state,5,865592,11581
2022-06-29,Arkansas,,state,5,864155,11580
2022-06-28,Arkansas,,state,5,862823,11574
2022-06-27,Arkansas,,state,5,861403,11568
2022-06-26,Arkansas,,state,5,861010,11568
2022-06-25,Arkansas,,state,5,860503,11568
2022-06-24,Arkansas,,state,5,859615,11564
2022-06-23,Arkansas,,state,5,858553,11559
2022-06-22,Arkansas,,state,5,857119,11552
2022-06-21,Arkansas,,state,5,856307,11550
2022-06-20,Arkansas,,state,5,855543,11540
2022-06-19,Arkansas,,state,5,855292,11540
2022-06-18,Arkansas,,state,5,854717,11533
2022-06-17,Arkansas,,state,5,854009,11533
2022-06-16,Arkansas,,state,5,853229,11533
2022-06-15,Arkansas,,state,5,852229,11528
2022-06-14,Arkansas,,state,5,851275,11527
2022-06-13,Arkansas,,state,5,850535,11526
2022-06-12,Arkansas,,state,5,850203,11526
2022-06-11,Arkansas,,state,5,849754,11517
2022-06-10,Arkansas,,state,5,849144,11512
2022-06-09,Arkansas,,state,5,848474,11512
2022-06-08,Arkansas,,state,5,847811,11511
2022-06-07,Arkansas,,state,5,846924,11508
2022-06-06,Arkansas,,state,5,846119,11505
2022-06-05,Arkansas,,state,5,845946,11498
2022-06-04,Arkansas,,state,5,845647,11498
2022-06-03,Arkansas,,state,5,845175,11498
2022-06-02,Arkansas,,state,5,844463,11492
2022-06-01,Arkansas,,state,5,843828,11488
2022-05-31,Arkansas,,state,5,843362,11484
2022-05-30,Arkansas,,state,5,843183,11484
2022-05-29,Arkansas,,state,5,843065,11481
2022-05-28,Arkansas,,state,5,842815,11478
2022-05-27,Arkansas,,state,5,842439,11471
2022-05-26,Arkansas,,state,5,842048,11468
2022-05-25,Arkansas,,state,5,841675,11461
2022-05-24,Arkansas,,state,5,841119,11451
2022-05-23,Arkansas,,state,5,840678,11446
2022-05-22,Arkansas,,state,5,840590,11445
2022-05-21,Arkansas,,state,5,840444,11438
2022-05-20,Arkansas,,state,5,840151,11432
2022-05-19,Arkansas,,state,5,839836,11426
2022-05-18,Arkansas,,state,5,839433,11426
2022-05-17,Arkansas,,state,5,838971,11418
2022-05-16,Arkansas,,state,5,838684,11418
2022-05-15,Arkansas,,state,5,838610,11416
2022-05-14,Arkansas,,state,5,838470,11415
2022-05-13,Arkansas,,state,5,838251,11415
2022-05-12,Arkansas,,state,5,837977,11415
2022-05-11,Arkansas,,state,5,837719,11410
2022-05-10,Arkansas,,state,5,837475,11409
2022-05-09,Arkansas,,state,5,837216,11409
2022-05-08,Arkansas,,state,5,837154,11408
2022-05-07,Arkansas,,state,5,837030,11407
2022-05-06,Arkansas,,state,5,836829,11404
2022-05-05,Arkansas,,state,5,836622,11403
2022-05-04,Arkansas,,state,5,836343,11403
2022-05-03,Arkansas,,state,5,836117,11398
2022-05-02,Arkansas,,state,5,835983,11394
2022-05-01,Arkansas,,state,5,835916,11392
2022-04-30,Arkansas,,state,5,835857,11389
2022-04-29,Arkansas,,state,5,835737,11385
2022-04-28,Arkansas,,state,5,835598,11381
2022-04-27,Arkansas,,state,5,835408,11377
2022-04-26,Arkansas,,state,5,835247,11375
2022-04-25,Arkansas,,state,5,835035,11373
2022-04-24,Arkansas,,state,5,834995,11371
2022-04-23,Arkansas,,state,5,834946,11369
2022-04-22,Arkansas,,state,5,834864,11369
2022-04-21,Arkansas,,state,5,834699,11366
2022-04-20,Arkansas,,state,5,834553,11360
2022-04-19,Arkansas,,state,5,834361,11354
2022-04-18,Arkansas,,state,5,834256,11354
2022-04-17,Arkansas,,state,5,834231,11348
2022-04-16,Arkansas,,state,5,834200,11339
2022-04-15,Arkansas,,state,5,834112,11336
2022-04-14,Arkansas,,state,5,834037,11332
2022-04-13,Arkansas,,state,5,833948,11325
2022-04-12,Arkansas,,state,5,833821,11316
2022-04-11,Arkansas,,state,5,833718,11313
2022-04-10,Arkansas,,state,5,833685,11308
2022-04-09,Arkansas,,state,5,833655,11305
2022-04-08,Arkansas,,state,5,833595,11301
2022-04-07,Arkansas,,state,5,833485,11301
2022-04-06,Arkansas,,state,5,833380,11296
2022-04-05,Arkansas,,state,5,833265,11290
2022-04-04,Arkansas,,state,5,833163,11280
2022-04-03,Arkansas,,state,5,833128,11265
2022-04-02,Arkansas,,state,5,833090,11251
2022-04-01,Arkansas,,state,5,833029,11237
2022-03-31,Arkansas,,state,5,832922,11230
2022-03-30,Arkansas,,state,5,832815,11218
2022-03-29,Arkansas,,state,5,832718,11211
2022-03-28,Arkansas,,state,5,832574,11211
2022-03-27,Arkansas,,state,5,832553,11210
2022-03-26,Arkansas,,state,5,832515,11209
2022-03-25,Arkansas,,state,5,832394,11203
2022-03-24,Arkansas,,state,5,832205,11165
2022-03-23,Arkansas,,state,5,831947,11152
2022-03-22,Arkansas,,state,5,831698,11127
2022-03-21,Arkansas,,state,5,831091,11114
2022-03-20,Arkansas,,state,5,830310,11100
2022-03-19,Arkansas,,state,5,830020,11078
2022-03-18,Arkansas,,state,5,828889,11053
2022-03-17,Arkansas,,state,5,828166,11030
2022-03-16,Arkansas,,state,5,827709,10999
2022-03-15,Arkansas,,state,5,827336,10971
2022-03-14,Arkansas,,state,5,826913,10950
2022-03-13,Arkansas,,state,5,826570,10922
2022-03-12,Arkansas,,state,5,826201,10892
2022-03-11,Arkansas,,state,5,825653,10864
2022-03-10,Arkansas,,state,5,824988,10836
2022-03-09,Arkansas,,state,5,824469,10799
2022-03-08,Arkansas,,state,5,823926,10760
2022-03-07,Arkansas,,state,5,823532,10724
2022-03-06,Arkansas,,state,5,823210,10713
2022-03-05,Arkansas,,state,5,822900,10699
2022-03-04,Arkansas,,state,5,822202,10681
2022-03-03,Arkansas,,state,5,821717,10661
2022-03-02,Arkansas,,state,5,821236,10611
2022-03-01,Arkansas,,state,5,820677,10579
2022-02-28,Arkansas,,state,5,819984,10524
2022-02-27,Arkansas,,state,5,819426,10497
2022-02-26,Arkansas,,state,5,818931,10465
2022-02-25,Arkansas,,state,5,818121,10425
2022-02-24,Arkansas,,state,5,817798,10381
2022-02-23,Arkansas,,state,5,817227,10341
2022-02-22,Arkansas,,state,5,816168,10305
2022-02-21,Arkansas,,state,5,815299,10292
2022-02-20,Arkansas,,state,5,814728,10292
2022-02-19,Arkansas,,state,5,813925,10291
2022-02-18,Arkansas,,state,5,812948,10271
2022-02-17,Arkansas,,state,5,811669,10235
2022-02-16,Arkansas,,state,5,810520,10190
2022-02-15,Arkansas,,state,5,809396,10141
2022-02-14,Arkansas,,state,5,807711,10097
2022-02-13,Arkansas,,state,5,806877,10065
2022-02-12,Arkansas,,state,5,806076,10025
2022-02-11,Arkansas,,state,5,804145,9977
2022-02-10,Arkansas,,state,5,802198,9937
2022-02-09,Arkansas,,state,5,800373,9927
2022-02-08,Arkansas,,state,5,798036,9895
2022-02-07,Arkansas,,state,5,795071,9867
2022-02-06,Arkansas,,state,5,794342,9831
2022-02-05,Arkansas,,state,5,793361,9793
2022-02-04,Arkansas,,state,5,791730,9762
2022-02-03,Arkansas,,state,5,790223,9733
2022-02-02,Arkansas,,state,5,786010,9693
2022-02-01,Arkansas,,state,5,781396,9670
2022-01-31,Arkansas,,state,5,776759,9634
2022-01-30,Arkansas,,state,5,768061,9622
2022-01-29,Arkansas,,state,5,768061,9622
2022-01-28,Arkansas,,state,5,768061,9622
2022-01-27,Arkansas,,state,5,762401,9599
2022-01-26,Arkansas,,state,5,756385,9577
2022-01-25,Arkansas,,state,5,749824,9556
2022-01-24,Arkansas,,state,5,741881,9532
2022-01-23,Arkansas,,state,5,738638,9510
2022-01-22,Arkansas,,state,5,734834,9498
2022-01-21,Arkansas,,state,5,726716,9484
2022-01-20,Arkansas,,state,5,713643,9470
2022-01-19,Arkansas,,state,5,702483,9462
2022-01-18,Arkansas,,state,5,687989,9452
2022-01-17,Arkansas,,state,5,684776,9437
2022-01-16,Arkansas,,state,5,681176,9434
2022-01-15,Arkansas,,state,5,675790,9430
2022-01-14,Arkansas,,state,5,664194,9413
2022-01-13,Arkansas,,state,5,653789,9390
2022-01-12,Arkansas,,state,5,640799,9372
2022-01-11,Arkansas,,state,5,629825,9358
2022-01-10,Arkansas,,state,5,622069,9333
2022-01-09,Arkansas,,state,5,613014,9314
2022-01-08,Arkansas,,state,5,613014,9314
2022-01-07,Arkansas,,state,5,604843,9298
2022-01-06,Arkansas,,state,5,596409,9278
2022-01-05,Arkansas,,state,5,588622,9256
2022-01-04,Arkansas,,state,5,581134,9248
2022-01-03,Arkansas,,state,5,574572,9221
2022-01-02,Arkansas,,state,5,572822,9196
2022-01-01,Arkansas,,state,5,570641,9180
2021-12-31,Arkansas,,state,5,566486,9148
2021-12-30,Arkansas,,state,5,562529,9131
2021-12-29,Arkansas,,state,5,557551,9113
2021-12-28,Arkansas,,state,5,553808,9097
2021-12-27,Arkansas,,state,5,551394,9081
2021-12-26,Arkansas,,state,5,550413,9066
2021-12-25,Arkansas,,state,5,549991,9058
2021-12-24,Arkansas,,state,5,548967,9044
2021-12-23,Arkansas,,state,5,547248,9020
2021-12-22,Arkansas,,state,5,545934,9007
2021-12-21,Arkansas,,state,5,545037,8997
