date,state,county,place_type,fips,cases,deaths
2021-11-22,Virginia,,state,51,957570,14548
2021-11-21,Virginia,,state,51,953460,14492
2021-11-20,Virginia,,state,51,953460,14492
2021-11-19,Virginia,,state,51,953460,14492
2021-11-18,Virginia,,state,51,951698,14469
2021-11-17,Virginia,,state,51,949803,14443
2021-11-16,Virginia,,state,51,947271,14422
2021-11-15,Virginia,,state,51,946061,14392
2021-11-14,Virginia,,state,51,942837,14321
2021-11-13,Virginia,,state,51,942837,14321
2021-11-12,Virginia,,state,51,942837,14321
2021-11-11,Virginia,,state,51,941371,14294
2021-11-10,Virginia,,state,51,939783,14261
2021-11-09,Virginia,,state,51,938376,14225
2021-11-08,Virginia,,state,51,936928,14190
2021-11-07,Virginia,,state,51,933542,14125
2021-11-06,Virginia,,state,51,933542,14125
2021-11-05,Virginia,,state,51,933542,14125
2021-11-04,Virginia,,state,51,932173,14089
2021-11-03,Virginia,,state,51,930679,14052
2021-11-02,Virginia,,state,51,929244,14020
2021-11-01,Virginia,,state,51,927999,13984
2021-10-31,Virginia,,state,51,924771,13907
2021-10-30,Virginia,,state,51,924771,13907
2021-10-29,Virginia,,state,51,924771,13907
2021-10-28,Virginia,,state,51,923125,13870
2021-10-27,Virginia,,state,51,921630,13827
2021-10-26,Virginia,,state,51,919999,13793
2021-10-25,Virginia,,state,51,918700,13745
2021-10-24,Virginia,,state,51,914755,13668
2021-10-23,Virginia,,state,51,914755,13668
2021-10-22,Virginia,,state,51,914755,13668
2021-10-21,Virginia,,state,51,913100,13624
2021-10-20,Virginia,,state,51,911321,13585
2021-10-19,Virginia,,state,51,909499,13538
2021-10-18,Virginia,,state,51,907882,13486
2021-10-17,Virginia,,state,51,902938,13391
2021-10-16,Virginia,,state,51,902938,13391
2021-10-15,Virginia,,state,51,902938,13391
2021-10-14,Virginia,,state,51,900581,13345
2021-10-13,Virginia,,state,51,897978,13285
2021-10-12,Virginia,,state,51,895619,13219
2021-10-11,Virginia,,state,51,893607,13175
2021-10-10,Virginia,,state,51,888159,13075
2021-10-09,Virginia,,state,51,888159,13075
2021-10-08,Virginia,,state,51,888159,13075
2021-10-07,Virginia,,state,51,885323,13031
2021-10-06,Virginia,,state,51,882437,12999
2021-10-05,Virginia,,state,51,878518,12955
2021-10-04,Virginia,,state,51,877090,12908
2021-10-03,Virginia,,state,51,869328,12806
2021-10-02,Virginia,,state,51,869328,12806
2021-10-01,Virginia,,state,51,869328,12806
2021-09-30,Virginia,,state,51,866776,12750
2021-09-29,Virginia,,state,51,863644,12696
2021-09-28,Virginia,,state,51,860493,12647
2021-09-27,Virginia,,state,51,857852,12592
2021-09-26,Virginia,,state,51,849865,12511
2021-09-25,Virginia,,state,51,849865,12511
2021-09-24,Virginia,,state,51,849865,12511
2021-09-23,Virginia,,state,51,846979,12463
2021-09-22,Virginia,,state,51,843212,12409
2021-09-21,Virginia,,state,51,839475,12364
2021-09-20,Virginia,,state,51,836140,12312
2021-09-19,Virginia,,state,51,827197,12242
2021-09-18,Virginia,,state,51,827197,12242
2021-09-17,Virginia,,state,51,827197,12242
2021-09-16,Virginia,,state,51,822985,12207
2021-09-15,Virginia,,state,51,818804,12170
2021-09-14,Virginia,,state,51,814738,12118
2021-09-13,Virginia,,state,51,811079,12089
2021-09-12,Virginia,,state,51,801827,12036
2021-09-11,Virginia,,state,51,801827,12036
2021-09-10,Virginia,,state,51,801827,12036
2021-09-09,Virginia,,state,51,797348,12010
2021-09-08,Virginia,,state,51,793396,11977
2021-09-07,Virginia,,state,51,788917,11947
2021-09-06,Virginia,,state,51,786910,11929
2021-09-05,Virginia,,state,51,778167,11899
2021-09-04,Virginia,,state,51,778167,11899
2021-09-03,Virginia,,state,51,778167,11899
2021-09-02,Virginia,,state,51,774097,11879
2021-09-01,Virginia,,state,51,769842,11861
2021-08-31,Virginia,,state,51,766435,11842
2021-08-30,Virginia,,state,51,762948,11810
2021-08-29,Virginia,,state,51,754652,11769
2021-08-28,Virginia,,state,51,754652,11769
2021-08-27,Virginia,,state,51,754652,11769
2021-08-26,Virginia,,state,51,751133,11730
2021-08-25,Virginia,,state,51,747641,11715
2021-08-24,Virginia,,state,51,744187,11693
2021-08-23,Virginia,,state,51,741160,11675
2021-08-22,Virginia,,state,51,734079,11647
2021-08-21,Virginia,,state,51,734079,11647
2021-08-20,Virginia,,state,51,734079,11647
2021-08-19,Virginia,,state,51,731287,11638
2021-08-18,Virginia,,state,51,728523,11632
2021-08-17,Virginia,,state,51,725971,11625
2021-08-16,Virginia,,state,51,723727,11618
2021-08-15,Virginia,,state,51,717826,11599
2021-08-14,Virginia,,state,51,717826,11599
2021-08-13,Virginia,,state,51,717826,11599
2021-08-12,Virginia,,state,51,715556,11583
2021-08-11,Virginia,,state,51,713195,11581
2021-08-10,Virginia,,state,51,711078,11578
2021-08-09,Virginia,,state,51,709319,11571
2021-08-08,Virginia,,state,51,704664,11558
2021-08-07,Virginia,,state,51,704664,11558
2021-08-06,Virginia,,state,51,704664,11558
2021-08-05,Virginia,,state,51,702819,11546
2021-08-04,Virginia,,state,51,701059,11541
2021-08-03,Virginia,,state,51,699342,11536
2021-08-02,Virginia,,state,51,697939,11534
2021-08-01,Virginia,,state,51,694384,11532
2021-07-31,Virginia,,state,51,694384,11532
2021-07-30,Virginia,,state,51,694384,11532
2021-07-29,Virginia,,state,51,693206,11525
2021-07-28,Virginia,,state,51,692105,11522
2021-07-27,Virginia,,state,51,691018,11515
2021-07-26,Virginia,,state,51,690183,11506
2021-07-25,Virginia,,state,51,688300,11500
2021-07-24,Virginia,,state,51,688300,11500
2021-07-23,Virginia,,state,51,688300,11500
2021-07-22,Virginia,,state,51,687550,11493
2021-07-21,Virginia,,state,51,686884,11491
2021-07-20,Virginia,,state,51,686206,11487
2021-07-19,Virginia,,state,51,685485,11483
2021-07-18,Virginia,,state,51,684499,11477
2021-07-17,Virginia,,state,51,684499,11477
2021-07-16,Virginia,,state,51,684499,11477
2021-07-15,Virginia,,state,51,684054,11471
2021-07-14,Virginia,,state,51,683614,11467
2021-07-13,Virginia,,state,51,683202,11459
2021-07-12,Virginia,,state,51,682856,11450
2021-07-11,Virginia,,state,51,682673,11450
2021-07-10,Virginia,,state,51,682433,11450
2021-07-09,Virginia,,state,51,682147,11448
2021-07-08,Virginia,,state,51,681890,11441
2021-07-07,Virginia,,state,51,681599,11436
2021-07-06,Virginia,,state,51,681326,11434
2021-07-05,Virginia,,state,51,681194,11431
2021-07-04,Virginia,,state,51,681072,11427
2021-07-03,Virginia,,state,51,680904,11423
2021-07-02,Virginia,,state,51,680744,11423
2021-07-01,Virginia,,state,51,680564,11419
2021-06-30,Virginia,,state,51,680340,11415
2021-06-29,Virginia,,state,51,680065,11412
2021-06-28,Virginia,,state,51,679917,11402
2021-06-27,Virginia,,state,51,679828,11396
2021-06-26,Virginia,,state,51,679680,11392
2021-06-25,Virginia,,state,51,679472,11389
2021-06-24,Virginia,,state,51,679330,11378
2021-06-23,Virginia,,state,51,679137,11368
2021-06-22,Virginia,,state,51,678909,11367
2021-06-21,Virginia,,state,51,678765,11360
2021-06-20,Virginia,,state,51,678649,11351
2021-06-19,Virginia,,state,51,678595,11343
2021-06-18,Virginia,,state,51,678506,11342
2021-06-17,Virginia,,state,51,678392,11336
2021-06-16,Virginia,,state,51,678226,11330
2021-06-15,Virginia,,state,51,677949,11328
2021-06-14,Virginia,,state,51,677812,11318
2021-06-13,Virginia,,state,51,677744,11307
2021-06-12,Virginia,,state,51,677671,11293
2021-06-11,Virginia,,state,51,677530,11283
2021-06-10,Virginia,,state,51,677425,11270
2021-06-09,Virginia,,state,51,677210,11260
2021-06-08,Virginia,,state,51,677013,11253
2021-06-07,Virginia,,state,51,676831,11245
2021-06-06,Virginia,,state,51,676741,11236
2021-06-05,Virginia,,state,51,676586,11229
2021-06-04,Virginia,,state,51,676300,11222
