date,state,county,place_type,fips,cases,deaths
2022-07-23,South Carolina,,state,45,1587503,18132
2022-07-22,South Carolina,,state,45,1587503,18132
2022-07-21,South Carolina,,state,45,1587503,18132
2022-07-20,South Carolina,,state,45,1587503,18132
2022-07-19,South Carolina,,state,45,1587503,18132
2022-07-18,South Carolina,,state,45,1573585,18055
2022-07-17,South Carolina,,state,45,1573585,18055
2022-07-16,South Carolina,,state,45,1573585,18055
2022-07-15,South Carolina,,state,45,1573585,18055
2022-07-14,South Carolina,,state,45,1573585,18055
2022-07-13,South Carolina,,state,45,1573585,18055
2022-07-12,South Carolina,,state,45,1573585,18055
2022-07-11,South Carolina,,state,45,1560139,18043
2022-07-10,South Carolina,,state,45,1560139,18043
2022-07-09,South Carolina,,state,45,1560139,18043
2022-07-08,South Carolina,,state,45,1560139,18043
2022-07-07,South Carolina,,state,45,1560139,18043
2022-07-06,South Carolina,,state,45,1560139,18043
2022-07-05,South Carolina,,state,45,1546406,18033
2022-07-04,South Carolina,,state,45,1546406,18033
2022-07-03,South Carolina,,state,45,1546406,18033
2022-07-02,South Carolina,,state,45,1546406,18033
2022-07-01,South Carolina,,state,45,1546406,18033
2022-06-30,South Carolina,,state,45,1546406,18033
2022-06-29,South Carolina,,state,45,1546406,18033
2022-06-28,South Carolina,,state,45,1546406,18033
2022-06-27,South Carolina,,state,45,1535392,18007
2022-06-26,South Carolina,,state,45,1535392,18007
2022-06-25,South Carolina,,state,45,1535392,18007
2022-06-24,South Carolina,,state,45,1535392,18007
2022-06-23,South Carolina,,state,45,1535392,18007
2022-06-22,South Carolina,,state,45,1535392,18007
2022-06-21,South Carolina,,state,45,1535392,18007
2022-06-20,South Carolina,,state,45,1524771,17995
2022-06-19,South Carolina,,state,45,1524771,17995
2022-06-18,South Carolina,,state,45,1524771,17995
2022-06-17,South Carolina,,state,45,1524771,17995
2022-06-16,South Carolina,,state,45,1524771,17995
2022-06-15,South Carolina,,state,45,1524771,17995
2022-06-14,South Carolina,,state,45,1524771,17995
2022-06-13,South Carolina,,state,45,1514423,17970
2022-06-12,South Carolina,,state,45,1514423,17970
2022-06-11,South Carolina,,state,45,1514423,17970
2022-06-10,South Carolina,,state,45,1514423,17970
2022-06-09,South Carolina,,state,45,1514423,17970
2022-06-08,South Carolina,,state,45,1514423,17970
2022-06-07,South Carolina,,state,45,1514423,17970
2022-06-06,South Carolina,,state,45,1504967,17907
2022-06-05,South Carolina,,state,45,1504967,17907
2022-06-04,South Carolina,,state,45,1504967,17907
2022-06-03,South Carolina,,state,45,1504967,17907
2022-06-02,South Carolina,,state,45,1504967,17907
2022-06-01,South Carolina,,state,45,1504967,17907
2022-05-31,South Carolina,,state,45,1495762,17905
2022-05-30,South Carolina,,state,45,1495762,17905
2022-05-29,South Carolina,,state,45,1495762,17905
2022-05-28,South Carolina,,state,45,1495762,17905
2022-05-27,South Carolina,,state,45,1495762,17905
2022-05-26,South Carolina,,state,45,1495762,17905
2022-05-25,South Carolina,,state,45,1495762,17905
2022-05-24,South Carolina,,state,45,1495762,17905
2022-05-23,South Carolina,,state,45,1487728,17869
2022-05-22,South Carolina,,state,45,1487728,17869
2022-05-21,South Carolina,,state,45,1487728,17869
2022-05-20,South Carolina,,state,45,1487728,17869
2022-05-19,South Carolina,,state,45,1487728,17869
2022-05-18,South Carolina,,state,45,1487728,17869
2022-05-17,South Carolina,,state,45,1487728,17869
2022-05-16,South Carolina,,state,45,1481646,17869
2022-05-15,South Carolina,,state,45,1481646,17869
2022-05-14,South Carolina,,state,45,1481646,17869
2022-05-13,South Carolina,,state,45,1481646,17869
2022-05-12,South Carolina,,state,45,1481646,17869
2022-05-11,South Carolina,,state,45,1481646,17869
2022-05-10,South Carolina,,state,45,1477345,17847
2022-05-09,South Carolina,,state,45,1477345,17847
2022-05-08,South Carolina,,state,45,1477345,17847
2022-05-07,South Carolina,,state,45,1477345,17847
2022-05-06,South Carolina,,state,45,1477345,17847
2022-05-05,South Carolina,,state,45,1477345,17847
2022-05-04,South Carolina,,state,45,1477345,17847
2022-05-03,South Carolina,,state,45,1477345,17847
2022-05-02,South Carolina,,state,45,1474272,17767
2022-05-01,South Carolina,,state,45,1474272,17767
2022-04-30,South Carolina,,state,45,1474272,17767
2022-04-29,South Carolina,,state,45,1474272,17767
2022-04-28,South Carolina,,state,45,1474272,17767
2022-04-27,South Carolina,,state,45,1472093,17734
2022-04-26,South Carolina,,state,45,1472093,17734
2022-04-25,South Carolina,,state,45,1472093,17734
2022-04-24,South Carolina,,state,45,1472093,17734
2022-04-23,South Carolina,,state,45,1472093,17734
2022-04-22,South Carolina,,state,45,1472093,17734
2022-04-21,South Carolina,,state,45,1472093,17734
2022-04-20,South Carolina,,state,45,1472093,17734
2022-04-19,South Carolina,,state,45,1472093,17734
2022-04-18,South Carolina,,state,45,1470597,17698
2022-04-17,South Carolina,,state,45,1470597,17698
2022-04-16,South Carolina,,state,45,1470597,17698
2022-04-15,South Carolina,,state,45,1470597,17698
2022-04-14,South Carolina,,state,45,1470597,17698
2022-04-13,South Carolina,,state,45,1470597,17698
2022-04-12,South Carolina,,state,45,1470597,17698
2022-04-11,South Carolina,,state,45,1469706,17650
2022-04-10,South Carolina,,state,45,1469706,17650
2022-04-09,South Carolina,,state,45,1469706,17650
2022-04-08,South Carolina,,state,45,1469706,17650
2022-04-07,South Carolina,,state,45,1469706,17650
2022-04-06,South Carolina,,state,45,1469706,17650
2022-04-05,South Carolina,,state,45,1469706,17650
2022-04-04,South Carolina,,state,45,1468140,17591
2022-04-03,South Carolina,,state,45,1468140,17591
2022-04-02,South Carolina,,state,45,1468140,17591
2022-04-01,South Carolina,,state,45,1468140,17591
2022-03-31,South Carolina,,state,45,1468140,17591
2022-03-30,South Carolina,,state,45,1468140,17591
2022-03-29,South Carolina,,state,45,1468140,17591
2022-03-28,South Carolina,,state,45,1467115,17493
2022-03-27,South Carolina,,state,45,1467115,17493
2022-03-26,South Carolina,,state,45,1467115,17493
2022-03-25,South Carolina,,state,45,1467115,17493
2022-03-24,South Carolina,,state,45,1467115,17493
2022-03-23,South Carolina,,state,45,1467115,17493
2022-03-22,South Carolina,,state,45,1467115,17493
2022-03-21,South Carolina,,state,45,1465739,17380
2022-03-20,South Carolina,,state,45,1465739,17380
2022-03-19,South Carolina,,state,45,1465739,17380
2022-03-18,South Carolina,,state,45,1465739,17380
2022-03-17,South Carolina,,state,45,1465739,17380
2022-03-16,South Carolina,,state,45,1465739,17380
2022-03-15,South Carolina,,state,45,1465739,17380
2022-03-14,South Carolina,,state,45,1465127,17372
2022-03-13,South Carolina,,state,45,1465127,17372
2022-03-12,South Carolina,,state,45,1465127,17372
2022-03-11,South Carolina,,state,45,1465127,17372
2022-03-10,South Carolina,,state,45,1464590,17331
2022-03-09,South Carolina,,state,45,1464224,17251
2022-03-08,South Carolina,,state,45,1463920,17221
2022-03-07,South Carolina,,state,45,1463842,17186
2022-03-06,South Carolina,,state,45,1462846,16961
2022-03-05,South Carolina,,state,45,1462846,16961
2022-03-04,South Carolina,,state,45,1462846,16961
2022-03-03,South Carolina,,state,45,1462329,16959
2022-03-02,South Carolina,,state,45,1461805,16928
2022-03-01,South Carolina,,state,45,1461426,16912
2022-02-28,South Carolina,,state,45,1461155,16865
2022-02-27,South Carolina,,state,45,1459070,16790
2022-02-26,South Carolina,,state,45,1459070,16790
2022-02-25,South Carolina,,state,45,1459070,16790
2022-02-24,South Carolina,,state,45,1458075,16643
2022-02-23,South Carolina,,state,45,1456990,16614
2022-02-22,South Carolina,,state,45,1455967,16600
2022-02-21,South Carolina,,state,45,1449637,16533
2022-02-20,South Carolina,,state,45,1449637,16533
2022-02-19,South Carolina,,state,45,1449637,16533
2022-02-18,South Carolina,,state,45,1449637,16533
2022-02-17,South Carolina,,state,45,1447557,16520
2022-02-16,South Carolina,,state,45,1445381,16407
2022-02-15,South Carolina,,state,45,1443723,16243
2022-02-14,South Carolina,,state,45,1442546,16241
2022-02-13,South Carolina,,state,45,1431067,16136
2022-02-12,South Carolina,,state,45,1431067,16136
2022-02-11,South Carolina,,state,45,1431067,16136
2022-02-10,South Carolina,,state,45,1431067,16136
2022-02-09,South Carolina,,state,45,1427869,16018
2022-02-08,South Carolina,,state,45,1423919,15986
2022-02-07,South Carolina,,state,45,1421539,15929
2022-02-06,South Carolina,,state,45,1406933,15791
2022-02-05,South Carolina,,state,45,1406933,15791
2022-02-04,South Carolina,,state,45,1406933,15791
2022-02-03,South Carolina,,state,45,1400276,15744
2022-02-02,South Carolina,,state,45,1394651,15609
2022-02-01,South Carolina,,state,45,1389266,15508
2022-01-31,South Carolina,,state,45,1385019,15480
2022-01-30,South Carolina,,state,45,1355116,15266
2022-01-29,South Carolina,,state,45,1355116,15266
2022-01-28,South Carolina,,state,45,1355116,15266
2022-01-27,South Carolina,,state,45,1338384,15181
2022-01-26,South Carolina,,state,45,1328450,15155
2022-01-25,South Carolina,,state,45,1265710,15108
2022-01-24,South Carolina,,state,45,1265710,15108
2022-01-23,South Carolina,,state,45,1265710,15108
2022-01-22,South Carolina,,state,45,1265710,15108
2022-01-21,South Carolina,,state,45,1265710,15108
2022-01-20,South Carolina,,state,45,1249632,15053
2022-01-19,South Carolina,,state,45,1236732,15029
2022-01-18,South Carolina,,state,45,1225570,15015
2022-01-17,South Carolina,,state,45,1153125,14914
2022-01-16,South Carolina,,state,45,1153125,14914
2022-01-15,South Carolina,,state,45,1153125,14914
2022-01-14,South Carolina,,state,45,1153125,14914
2022-01-13,South Carolina,,state,45,1132825,14880
2022-01-12,South Carolina,,state,45,1114781,14848
2022-01-11,South Carolina,,state,45,1102603,14803
2022-01-10,South Carolina,,state,45,1094226,14793
2022-01-09,South Carolina,,state,45,1048252,14746
2022-01-08,South Carolina,,state,45,1048252,14746
2022-01-07,South Carolina,,state,45,1048252,14746
2022-01-06,South Carolina,,state,45,1035256,14745
2022-01-05,South Carolina,,state,45,1018435,14715
2022-01-04,South Carolina,,state,45,1011271,14674
2022-01-03,South Carolina,,state,45,975320,14636
2022-01-02,South Carolina,,state,45,975320,14636
2022-01-01,South Carolina,,state,45,975320,14636
2021-12-31,South Carolina,,state,45,975320,14636
2021-12-30,South Carolina,,state,45,966259,14617
2021-12-29,South Carolina,,state,45,960195,14610
2021-12-28,South Carolina,,state,45,944574,14550
2021-12-27,South Carolina,,state,45,944574,14550
2021-12-26,South Carolina,,state,45,944574,14550
2021-12-25,South Carolina,,state,45,944574,14550
2021-12-24,South Carolina,,state,45,944574,14550
2021-12-23,South Carolina,,state,45,944574,14550
2021-12-22,South Carolina,,state,45,942359,14528
2021-12-21,South Carolina,,state,45,941029,14512
2021-12-20,South Carolina,,state,45,940135,14498
2021-12-19,South Carolina,,state,45,936207,14461
2021-12-18,South Carolina,,state,45,936207,14461
2021-12-17,South Carolina,,state,45,936207,14461
2021-12-16,South Carolina,,state,45,934880,14445
2021-12-15,South Carolina,,state,45,933754,14431
2021-12-14,South Carolina,,state,45,932938,14419
2021-12-13,South Carolina,,state,45,932206,14405
2021-12-12,South Carolina,,state,45,929077,14375
2021-12-11,South Carolina,,state,45,929077,14375
2021-12-10,South Carolina,,state,45,929077,14375
2021-12-09,South Carolina,,state,45,927649,14347
2021-12-08,South Carolina,,state,45,926454,14334
2021-12-07,South Carolina,,state,45,925629,14318
2021-12-06,South Carolina,,state,45,924957,14314
2021-12-05,South Carolina,,state,45,921722,14272
2021-12-04,South Carolina,,state,45,921722,14272
2021-12-03,South Carolina,,state,45,921722,14272
2021-12-02,South Carolina,,state,45,920311,14269
2021-12-01,South Carolina,,state,45,919184,14233
2021-11-30,South Carolina,,state,45,918321,14210
2021-11-29,South Carolina,,state,45,917833,14209
2021-11-28,South Carolina,,state,45,915671,14186
2021-11-27,South Carolina,,state,45,915671,14186
2021-11-26,South Carolina,,state,45,915671,14186
2021-11-25,South Carolina,,state,45,914946,14153
2021-11-24,South Carolina,,state,45,914946,14153
2021-11-23,South Carolina,,state,45,914384,14135
2021-11-22,South Carolina,,state,45,913950,14128
2021-11-21,South Carolina,,state,45,911624,14096
2021-11-20,South Carolina,,state,45,911624,14096
2021-11-19,South Carolina,,state,45,911624,14096
2021-11-18,South Carolina,,state,45,910690,14078
2021-11-17,South Carolina,,state,45,909905,14064
2021-11-16,South Carolina,,state,45,909282,14042
2021-11-15,South Carolina,,state,45,908839,14033
2021-11-14,South Carolina,,state,45,906945,13983
2021-11-13,South Carolina,,state,45,906945,13983
2021-11-12,South Carolina,,state,45,906945,13983
2021-11-11,South Carolina,,state,45,905182,13923
2021-11-10,South Carolina,,state,45,905182,13923
2021-11-09,South Carolina,,state,45,904689,13898
2021-11-08,South Carolina,,state,45,904293,13896
2021-11-07,South Carolina,,state,45,902329,13841
2021-11-06,South Carolina,,state,45,902329,13841
2021-11-05,South Carolina,,state,45,902329,13841
2021-11-04,South Carolina,,state,45,901314,13832
2021-11-03,South Carolina,,state,45,900464,13803
2021-11-02,South Carolina,,state,45,899912,13766
2021-11-01,South Carolina,,state,45,899481,13753
2021-10-31,South Carolina,,state,45,897152,13716
2021-10-30,South Carolina,,state,45,897152,13716
2021-10-29,South Carolina,,state,45,897152,13716
2021-10-28,South Carolina,,state,45,895738,13670
2021-10-27,South Carolina,,state,45,894924,13604
2021-10-26,South Carolina,,state,45,894221,13565
2021-10-25,South Carolina,,state,45,893626,13559
2021-10-24,South Carolina,,state,45,891072,13472
2021-10-23,South Carolina,,state,45,891072,13472
2021-10-22,South Carolina,,state,45,891072,13472
2021-10-21,South Carolina,,state,45,890003,13412
2021-10-20,South Carolina,,state,45,889096,13368
2021-10-19,South Carolina,,state,45,888189,13321
2021-10-18,South Carolina,,state,45,887535,13319
2021-10-17,South Carolina,,state,45,883982,13232
2021-10-16,South Carolina,,state,45,883982,13232
2021-10-15,South Carolina,,state,45,883982,13232
2021-10-14,South Carolina,,state,45,882455,13114
2021-10-13,South Carolina,,state,45,880984,13093
2021-10-12,South Carolina,,state,45,879985,13056
2021-10-11,South Carolina,,state,45,879012,13034
