date,state,county,place_type,fips,cases,deaths
2022-11-24,American Samoa,,state,60,8262,34
2022-11-23,American Samoa,,state,60,8262,34
2022-11-22,American Samoa,,state,60,8262,34
2022-11-21,American Samoa,,state,60,8262,34
2022-11-20,American Samoa,,state,60,8262,34
2022-11-19,American Samoa,,state,60,8262,34
2022-11-18,American Samoa,,state,60,8262,34
2022-11-17,American Samoa,,state,60,8262,34
2022-11-16,American Samoa,,state,60,8257,34
2022-11-15,American Samoa,,state,60,8257,34
2022-11-14,American Samoa,,state,60,8257,34
2022-11-13,American Samoa,,state,60,8257,34
2022-11-12,American Samoa,,state,60,8257,34
2022-11-11,American Samoa,,state,60,8257,34
2022-11-10,American Samoa,,state,60,8257,34
2022-11-09,American Samoa,,state,60,8257,34
2022-11-08,American Samoa,,state,60,8257,34
2022-11-07,American Samoa,,state,60,8257,34
2022-11-06,American Samoa,,state,60,8257,34
2022-11-05,American Samoa,,state,60,8257,34
2022-11-04,American Samoa,,state,60,8257,34
2022-11-03,American Samoa,,state,60,8257,34
2022-11-02,American Samoa,,state,60,8257,34
2022-11-01,American Samoa,,state,60,8257,34
2022-10-31,American Samoa,,state,60,8257,34
2022-10-30,American Samoa,,state,60,8257,34
2022-10-29,American Samoa,,state,60,8257,34
2022-10-28,American Samoa,,state,60,8257,34
2022-10-27,American Samoa,,state,60,8251,34
2022-10-26,American Samoa,,state,60,8251,34
2022-10-25,American Samoa,,state,60,8251,34
2022-10-24,American Samoa,,state,60,8251,34
2022-10-23,American Samoa,,state,60,8251,34
2022-10-22,American Samoa,,state,60,8251,34
2022-10-21,American Samoa,,state,60,8251,34
2022-10-20,American Samoa,,state,60,8251,34
2022-10-19,American Samoa,,state,60,8251,34
2022-10-18,American Samoa,,state,60,8251,34
2022-10-17,American Samoa,,state,60,8251,34
2022-10-16,American Samoa,,state,60,8251,34
2022-10-15,American Samoa,,state,60,8251,34
2022-10-14,American Samoa,,state,60,8251,34
2022-10-13,American Samoa,,state,60,8250,34
2022-10-12,American Samoa,,state,60,8244,34
2022-10-11,American Samoa,,state,60,8244,34
2022-10-10,American Samoa,,state,60,8244,34
2022-10-09,American Samoa,,state,60,8244,34
2022-10-08,American Samoa,,state,60,8244,34
2022-10-07,American Samoa,,state,60,8244,34
2022-10-06,American Samoa,,state,60,8244,34
2022-10-05,American Samoa,,state,60,8244,34
2022-10-04,American Samoa,,state,60,8244,34
2022-10-03,American Samoa,,state,60,8244,34
2022-10-02,American Samoa,,state,60,8244,34
2022-10-01,American Samoa,,state,60,8244,34
2022-09-30,American Samoa,,state,60,8244,34
2022-09-29,American Samoa,,state,60,8244,34
2022-09-28,American Samoa,,state,60,8244,34
2022-09-27,American Samoa,,state,60,8244,34
2022-09-26,American Samoa,,state,60,8244,34
2022-09-25,American Samoa,,state,60,8217,34
2022-09-24,American Samoa,,state,60,8217,34
2022-09-23,American Samoa,,state,60,8217,34
2022-09-22,American Samoa,,state,60,8217,34
2022-09-21,American Samoa,,state,60,8217,34
2022-09-20,American Samoa,,state,60,8217,34
2022-09-19,American Samoa,,state,60,8217,34
2022-09-18,American Samoa,,state,60,8217,34
2022-09-17,American Samoa,,state,60,8217,34
2022-09-16,American Samoa,,state,60,8217,34
2022-09-15,American Samoa,,state,60,8217,34
2022-09-14,American Samoa,,state,60,8217,34
2022-09-13,American Samoa,,state,60,8217,34
2022-09-12,American Samoa,,state,60,8217,34
2022-09-11,American Samoa,,state,60,8217,34
2022-09-10,American Samoa,,state,60,8217,34
2022-09-09,American Samoa,,state,60,8217,34
2022-09-08,American Samoa,,state,60,8217,34
2022-09-07,American Samoa,,state,60,8217,34
2022-09-06,American Samoa,,state,60,8168,34
2022-09-05,American Samoa,,state,60,8168,34
2022-09-04,American Samoa,,state,60,8168,34
2022-09-03,American Samoa,,state,60,8168,34
2022-09-02,American Samoa,,state,60,8168,34
2022-09-01,American Samoa,,state,60,8168,34
2022-08-31,American Samoa,,state,60,8168,34
2022-08-30,American Samoa,,state,60,8168,34
2022-08-29,American Samoa,,state,60,7471,33
2022-08-28,American Samoa,,state,60,7471,33
2022-08-27,American Samoa,,state,60,7471,33
2022-08-26,American Samoa,,state,60,7471,33
2022-08-25,American Samoa,,state,60,7471,33
2022-08-24,American Samoa,,state,60,7471,33
2022-08-23,American Samoa,,state,60,7471,33
2022-08-22,American Samoa,,state,60,7471,33
2022-08-21,American Samoa,,state,60,7471,33
2022-08-20,American Samoa,,state,60,7471,33
2022-08-19,American Samoa,,state,60,7471,33
2022-08-18,American Samoa,,state,60,7471,33
2022-08-17,American Samoa,,state,60,7471,33
2022-08-16,American Samoa,,state,60,7471,33
2022-08-15,American Samoa,,state,60,7471,33
2022-08-14,American Samoa,,state,60,7471,33
2022-08-13,American Samoa,,state,60,7471,33
2022-08-12,American Samoa,,state,60,7471,33
2022-08-11,American Samoa,,state,60,7471,33
2022-08-10,American Samoa,,state,60,7952,33
2022-08-09,American Samoa,,state,60,7952,33
2022-08-08,American Samoa,,state,60,7952,33
2022-08-07,American Samoa,,state,60,7952,33
2022-08-06,American Samoa,,state,60,7952,33
2022-08-05,American Samoa,,state,60,7952,33
2022-08-04,American Samoa,,state,60,7952,33
2022-08-03,American Samoa,,state,60,7766,33
2022-08-02,American Samoa,,state,60,7471,33
2022-08-01,American Samoa,,state,60,7471,33
2022-07-31,American Samoa,,state,60,7471,33
2022-07-30,American Samoa,,state,60,7471,33
2022-07-29,American Samoa,,state,60,7471,33
2022-07-28,American Samoa,,state,60,7471,33
2022-07-27,American Samoa,,state,60,7471,33
2022-07-26,American Samoa,,state,60,7471,33
2022-07-25,American Samoa,,state,60,7471,33
2022-07-24,American Samoa,,state,60,7471,33
2022-07-23,American Samoa,,state,60,7471,33
2022-07-22,American Samoa,,state,60,7471,33
2022-07-21,American Samoa,,state,60,7471,33
2022-07-20,American Samoa,,state,60,7471,33
2022-07-19,American Samoa,,state,60,7144,32
2022-07-18,American Samoa,,state,60,7144,32
2022-07-17,American Samoa,,state,60,6505,31
2022-07-16,American Samoa,,state,60,6505,31
2022-07-15,American Samoa,,state,60,6505,31
2022-07-14,American Samoa,,state,60,6505,31
2022-07-13,American Samoa,,state,60,6505,31
2022-07-12,American Samoa,,state,60,6505,31
2022-07-11,American Samoa,,state,60,6505,31
2022-07-10,American Samoa,,state,60,6505,31
2022-07-09,American Samoa,,state,60,6505,31
2022-07-08,American Samoa,,state,60,6505,31
2022-07-07,American Samoa,,state,60,6505,31
2022-07-06,American Samoa,,state,60,6505,31
2022-07-05,American Samoa,,state,60,6505,31
2022-07-04,American Samoa,,state,60,6505,31
2022-07-03,American Samoa,,state,60,6505,31
2022-07-02,American Samoa,,state,60,6505,31
2022-07-01,American Samoa,,state,60,6505,31
2022-06-30,American Samoa,,state,60,6414,31
2022-06-29,American Samoa,,state,60,6414,31
2022-06-28,American Samoa,,state,60,6414,31
2022-06-27,American Samoa,,state,60,6414,31
2022-06-26,American Samoa,,state,60,6414,31
2022-06-25,American Samoa,,state,60,6414,31
2022-06-24,American Samoa,,state,60,6414,31
2022-06-23,American Samoa,,state,60,6342,31
2022-06-22,American Samoa,,state,60,6342,31
2022-06-21,American Samoa,,state,60,6342,31
2022-06-20,American Samoa,,state,60,6342,31
2022-06-19,American Samoa,,state,60,6342,31
2022-06-18,American Samoa,,state,60,6342,31
2022-06-17,American Samoa,,state,60,6342,31
2022-06-16,American Samoa,,state,60,6270,31
2022-06-15,American Samoa,,state,60,6270,31
2022-06-14,American Samoa,,state,60,6192,31
2022-06-13,American Samoa,,state,60,6192,31
2022-06-12,American Samoa,,state,60,6192,31
2022-06-11,American Samoa,,state,60,6192,31
2022-06-10,American Samoa,,state,60,6192,31
2022-06-09,American Samoa,,state,60,6192,31
2022-06-08,American Samoa,,state,60,6192,31
2022-06-07,American Samoa,,state,60,6192,31
2022-06-06,American Samoa,,state,60,6192,31
2022-06-05,American Samoa,,state,60,6192,31
2022-06-04,American Samoa,,state,60,6192,31
2022-06-03,American Samoa,,state,60,6192,31
2022-06-02,American Samoa,,state,60,6192,31
2022-06-01,American Samoa,,state,60,6145,31
2022-05-31,American Samoa,,state,60,6145,31
2022-05-30,American Samoa,,state,60,6130,31
2022-05-29,American Samoa,,state,60,6130,31
2022-05-28,American Samoa,,state,60,6130,31
2022-05-27,American Samoa,,state,60,6130,31
