date,state,county,place_type,fips,cases,deaths
2022-02-16,Missouri,,state,29,1401054,18549
2022-02-15,Missouri,,state,29,1399057,18507
2022-02-14,Missouri,,state,29,1397123,18239
2022-02-13,Missouri,,state,29,1390245,18212
2022-02-12,Missouri,,state,29,1390245,18212
2022-02-11,Missouri,,state,29,1390049,18207
2022-02-10,Missouri,,state,29,1389422,18200
2022-02-09,Missouri,,state,29,1382774,18191
2022-02-08,Missouri,,state,29,1378282,18155
2022-02-07,Missouri,,state,29,1375027,17883
2022-02-06,Missouri,,state,29,1371988,17869
2022-02-05,Missouri,,state,29,1370297,17859
2022-02-04,Missouri,,state,29,1367755,17851
2022-02-03,Missouri,,state,29,1364896,17837
2022-02-02,Missouri,,state,29,1360166,17807
2022-02-01,Missouri,,state,29,1350910,17727
2022-01-31,Missouri,,state,29,1345787,17421
2022-01-30,Missouri,,state,29,1340281,17404
2022-01-29,Missouri,,state,29,1337639,17403
2022-01-28,Missouri,,state,29,1330080,17392
2022-01-27,Missouri,,state,29,1320944,17361
2022-01-26,Missouri,,state,29,1310814,17345
2022-01-25,Missouri,,state,29,1300582,17309
2022-01-24,Missouri,,state,29,1291197,17270
2022-01-23,Missouri,,state,29,1281125,17254
2022-01-22,Missouri,,state,29,1275226,17253
2022-01-21,Missouri,,state,29,1266288,17245
2022-01-20,Missouri,,state,29,1250937,17024
2022-01-19,Missouri,,state,29,1234661,16996
2022-01-18,Missouri,,state,29,1219753,16847
2022-01-17,Missouri,,state,29,1193421,16822
2022-01-16,Missouri,,state,29,1193420,16822
2022-01-15,Missouri,,state,29,1193393,16822
2022-01-14,Missouri,,state,29,1176175,16800
2022-01-13,Missouri,,state,29,1165922,16771
2022-01-12,Missouri,,state,29,1150130,16754
2022-01-11,Missouri,,state,29,1136678,16722
2022-01-10,Missouri,,state,29,1124371,16515
2022-01-09,Missouri,,state,29,1114122,16513
2022-01-08,Missouri,,state,29,1107462,16510
2022-01-07,Missouri,,state,29,1096061,16492
2022-01-06,Missouri,,state,29,1083838,16478
2022-01-05,Missouri,,state,29,1070390,16449
2022-01-04,Missouri,,state,29,1057092,16408
