date,state,county,place_type,fips,cases,deaths
2022-09-02,Montana,,state,30,305814,3502
2022-09-01,Montana,,state,30,304533,3504
2022-08-31,Montana,,state,30,304498,3504
2022-08-30,Montana,,state,30,304470,3504
2022-08-29,Montana,,state,30,304449,3504
2022-08-28,Montana,,state,30,304417,3504
2022-08-27,Montana,,state,30,304417,3504
2022-08-26,Montana,,state,30,304417,3504
2022-08-25,Montana,,state,30,302783,3492
2022-08-24,Montana,,state,30,302783,3492
2022-08-23,Montana,,state,30,302767,3492
2022-08-22,Montana,,state,30,302734,3492
2022-08-21,Montana,,state,30,302694,3492
2022-08-20,Montana,,state,30,302694,3492
2022-08-19,Montana,,state,30,302694,3492
2022-08-18,Montana,,state,30,300976,3481
2022-08-17,Montana,,state,30,300959,3481
2022-08-16,Montana,,state,30,300938,3481
2022-08-15,Montana,,state,30,300906,3481
2022-08-14,Montana,,state,30,300859,3481
2022-08-13,Montana,,state,30,300859,3481
2022-08-12,Montana,,state,30,300859,3481
2022-08-11,Montana,,state,30,299132,3481
2022-08-10,Montana,,state,30,299112,3481
2022-08-09,Montana,,state,30,299090,3481
2022-08-08,Montana,,state,30,299044,3481
2022-08-07,Montana,,state,30,298992,3481
2022-08-06,Montana,,state,30,298992,3481
2022-08-05,Montana,,state,30,298992,3481
2022-08-04,Montana,,state,30,297065,3473
2022-08-03,Montana,,state,30,297038,3473
2022-08-02,Montana,,state,30,296985,3473
2022-08-01,Montana,,state,30,296939,3473
2022-07-31,Montana,,state,30,296891,3473
2022-07-30,Montana,,state,30,296891,3473
2022-07-29,Montana,,state,30,296891,3473
2022-07-28,Montana,,state,30,294850,3467
2022-07-27,Montana,,state,30,294797,3467
2022-07-26,Montana,,state,30,294770,3467
2022-07-25,Montana,,state,30,294718,3467
2022-07-24,Montana,,state,30,294636,3467
2022-07-23,Montana,,state,30,294636,3467
2022-07-22,Montana,,state,30,294636,3467
2022-07-21,Montana,,state,30,292593,3455
2022-07-20,Montana,,state,30,292489,3455
2022-07-19,Montana,,state,30,292489,3455
2022-07-18,Montana,,state,30,292432,3455
2022-07-17,Montana,,state,30,292362,3455
2022-07-16,Montana,,state,30,292362,3455
2022-07-15,Montana,,state,30,292362,3455
2022-07-14,Montana,,state,30,289907,3450
2022-07-13,Montana,,state,30,289866,3450
2022-07-12,Montana,,state,30,289805,3450
2022-07-11,Montana,,state,30,289730,3450
2022-07-10,Montana,,state,30,289671,3450
2022-07-09,Montana,,state,30,289671,3450
2022-07-08,Montana,,state,30,289671,3450
2022-07-07,Montana,,state,30,287678,3445
2022-07-06,Montana,,state,30,287644,3445
2022-07-05,Montana,,state,30,287598,3445
2022-07-04,Montana,,state,30,287462,3445
2022-07-03,Montana,,state,30,287462,3445
2022-07-02,Montana,,state,30,287462,3445
2022-07-01,Montana,,state,30,287462,3445
2022-06-30,Montana,,state,30,285619,3444
2022-06-29,Montana,,state,30,285579,3444
2022-06-28,Montana,,state,30,285514,3444
2022-06-27,Montana,,state,30,285442,3444
2022-06-26,Montana,,state,30,285352,3444
2022-06-25,Montana,,state,30,285352,3444
2022-06-24,Montana,,state,30,285352,3444
2022-06-23,Montana,,state,30,283610,3440
2022-06-22,Montana,,state,30,283550,3440
2022-06-21,Montana,,state,30,283605,3440
2022-06-20,Montana,,state,30,283429,3440
2022-06-19,Montana,,state,30,283369,3440
2022-06-18,Montana,,state,30,283369,3440
2022-06-17,Montana,,state,30,283369,3440
2022-06-16,Montana,,state,30,281529,3434
2022-06-15,Montana,,state,30,281489,3434
2022-06-14,Montana,,state,30,281435,3434
2022-06-13,Montana,,state,30,281363,3434
2022-06-12,Montana,,state,30,281291,3434
2022-06-11,Montana,,state,30,281291,3434
2022-06-10,Montana,,state,30,281291,3434
2022-06-09,Montana,,state,30,279722,3423
2022-06-08,Montana,,state,30,279657,3423
2022-06-07,Montana,,state,30,279600,3423
2022-06-06,Montana,,state,30,279470,3423
2022-06-05,Montana,,state,30,279390,3423
2022-06-04,Montana,,state,30,279390,3423
2022-06-03,Montana,,state,30,279390,3423
2022-06-02,Montana,,state,30,278145,3401
2022-06-01,Montana,,state,30,278038,3401
2022-05-31,Montana,,state,30,277887,3401
2022-05-30,Montana,,state,30,277837,3401
2022-05-29,Montana,,state,30,277837,3401
2022-05-28,Montana,,state,30,277837,3401
2022-05-27,Montana,,state,30,277837,3401
2022-05-26,Montana,,state,30,276842,3385
2022-05-25,Montana,,state,30,276788,3385
2022-05-24,Montana,,state,30,276725,3385
2022-05-23,Montana,,state,30,276621,3385
2022-05-22,Montana,,state,30,276550,3385
2022-05-21,Montana,,state,30,276550,3385
2022-05-20,Montana,,state,30,276550,3385
2022-05-19,Montana,,state,30,275733,3381
2022-05-18,Montana,,state,30,275681,3381
2022-05-17,Montana,,state,30,275623,3381
2022-05-16,Montana,,state,30,275506,3381
2022-05-15,Montana,,state,30,275448,3381
2022-05-14,Montana,,state,30,275448,3381
2022-05-13,Montana,,state,30,275448,3381
2022-05-12,Montana,,state,30,274996,3378
2022-05-11,Montana,,state,30,274949,3378
2022-05-10,Montana,,state,30,274897,3378
2022-05-09,Montana,,state,30,274863,3378
2022-05-08,Montana,,state,30,274835,3378
2022-05-07,Montana,,state,30,274835,3378
2022-05-06,Montana,,state,30,274835,3378
2022-05-05,Montana,,state,30,274720,3374
2022-05-04,Montana,,state,30,274627,3375
2022-05-03,Montana,,state,30,274506,3375
2022-05-02,Montana,,state,30,274376,3373
2022-05-01,Montana,,state,30,274221,3363
2022-04-30,Montana,,state,30,274221,3363
2022-04-29,Montana,,state,30,274221,3363
2022-04-28,Montana,,state,30,274143,3356
2022-04-27,Montana,,state,30,274028,3354
2022-04-26,Montana,,state,30,273922,3322
2022-04-25,Montana,,state,30,273812,3300
2022-04-24,Montana,,state,30,273733,3262
2022-04-23,Montana,,state,30,273733,3262
2022-04-22,Montana,,state,30,273733,3262
2022-04-21,Montana,,state,30,273658,3262
2022-04-20,Montana,,state,30,273616,3262
2022-04-19,Montana,,state,30,273530,3261
2022-04-18,Montana,,state,30,273445,3260
2022-04-17,Montana,,state,30,273355,3260
2022-04-16,Montana,,state,30,273355,3260
2022-04-15,Montana,,state,30,273355,3260
2022-04-14,Montana,,state,30,273299,3260
2022-04-13,Montana,,state,30,273264,3259
2022-04-12,Montana,,state,30,273221,3259
2022-04-11,Montana,,state,30,273163,3255
2022-04-10,Montana,,state,30,273092,3255
2022-04-09,Montana,,state,30,273092,3255
2022-04-08,Montana,,state,30,273092,3255
2022-04-07,Montana,,state,30,273069,3255
2022-04-06,Montana,,state,30,273039,3249
2022-04-05,Montana,,state,30,272970,3249
2022-04-04,Montana,,state,30,272922,3249
2022-04-03,Montana,,state,30,272865,3249
2022-04-02,Montana,,state,30,272865,3249
2022-04-01,Montana,,state,30,272865,3249
2022-03-31,Montana,,state,30,272798,3247
2022-03-30,Montana,,state,30,272786,3246
2022-03-29,Montana,,state,30,272753,3246
2022-03-28,Montana,,state,30,272697,3245
2022-03-27,Montana,,state,30,272640,3242
2022-03-26,Montana,,state,30,272640,3242
2022-03-25,Montana,,state,30,272640,3242
2022-03-24,Montana,,state,30,272599,3240
2022-03-23,Montana,,state,30,272554,3238
2022-03-22,Montana,,state,30,272500,3237
2022-03-21,Montana,,state,30,272424,3236
2022-03-20,Montana,,state,30,272346,3235
2022-03-19,Montana,,state,30,272346,3235
2022-03-18,Montana,,state,30,272346,3235
2022-03-17,Montana,,state,30,272277,3231
2022-03-16,Montana,,state,30,272190,3228
2022-03-15,Montana,,state,30,272118,3226
2022-03-14,Montana,,state,30,272015,3224
2022-03-13,Montana,,state,30,271883,3224
2022-03-12,Montana,,state,30,271883,3224
2022-03-11,Montana,,state,30,271883,3224
2022-03-10,Montana,,state,30,271832,3222
2022-03-09,Montana,,state,30,271706,3212
2022-03-08,Montana,,state,30,271578,3210
2022-03-07,Montana,,state,30,271432,3209
2022-03-06,Montana,,state,30,271257,3205
2022-03-05,Montana,,state,30,271257,3205
2022-03-04,Montana,,state,30,271257,3205
2022-03-03,Montana,,state,30,269233,3204
2022-03-02,Montana,,state,30,268397,3192
2022-03-01,Montana,,state,30,267513,3190
2022-02-28,Montana,,state,30,266861,3188
2022-02-27,Montana,,state,30,266080,3173
2022-02-26,Montana,,state,30,266080,3173
2022-02-25,Montana,,state,30,266080,3173
2022-02-24,Montana,,state,30,265460,3163
2022-02-23,Montana,,state,30,264701,3157
2022-02-22,Montana,,state,30,263855,3129
2022-02-21,Montana,,state,30,262221,3107
