date,state,county,place_type,fips,cases,deaths
2022-03-11,New Mexico,,state,35,515164,7052
2022-03-10,New Mexico,,state,35,514901,7042
2022-03-09,New Mexico,,state,35,514511,7028
2022-03-08,New Mexico,,state,35,514170,7012
2022-03-07,New Mexico,,state,35,513994,6990
2022-03-06,New Mexico,,state,35,513311,6974
2022-03-05,New Mexico,,state,35,513311,6974
2022-03-04,New Mexico,,state,35,513311,6974
2022-03-03,New Mexico,,state,35,512938,6958
2022-03-02,New Mexico,,state,35,512550,6941
2022-03-01,New Mexico,,state,35,512120,6927
2022-02-28,New Mexico,,state,35,511434,6921
2022-02-27,New Mexico,,state,35,510783,6905
2022-02-26,New Mexico,,state,35,510783,6905
2022-02-25,New Mexico,,state,35,510783,6905
2022-02-24,New Mexico,,state,35,510330,6875
2022-02-23,New Mexico,,state,35,509710,6853
2022-02-22,New Mexico,,state,35,509178,6823
2022-02-21,New Mexico,,state,35,508863,6796
2022-02-20,New Mexico,,state,35,507323,6777
2022-02-19,New Mexico,,state,35,507323,6777
2022-02-18,New Mexico,,state,35,507322,6777
2022-02-17,New Mexico,,state,35,506348,6748
2022-02-16,New Mexico,,state,35,505359,6731
2022-02-15,New Mexico,,state,35,504287,6713
2022-02-14,New Mexico,,state,35,503623,6686
2022-02-13,New Mexico,,state,35,500516,6660
2022-02-12,New Mexico,,state,35,500516,6660
2022-02-11,New Mexico,,state,35,500516,6660
2022-02-10,New Mexico,,state,35,499392,6631
2022-02-09,New Mexico,,state,35,497570,6599
2022-02-08,New Mexico,,state,35,495769,6563
2022-02-07,New Mexico,,state,35,494368,6557
2022-02-06,New Mexico,,state,35,489701,6537
2022-02-05,New Mexico,,state,35,489701,6536
2022-02-04,New Mexico,,state,35,489701,6536
2022-02-03,New Mexico,,state,35,487604,6518
2022-02-02,New Mexico,,state,35,484454,6490
2022-02-01,New Mexico,,state,35,481852,6475
2022-01-31,New Mexico,,state,35,480087,6456
2022-01-30,New Mexico,,state,35,470513,6419
2022-01-29,New Mexico,,state,35,470513,6419
2022-01-28,New Mexico,,state,35,470513,6419
2022-01-27,New Mexico,,state,35,465244,6393
2022-01-26,New Mexico,,state,35,460062,6359
2022-01-25,New Mexico,,state,35,455947,6319
2022-01-24,New Mexico,,state,35,452616,6294
2022-01-23,New Mexico,,state,35,437934,6261
2022-01-22,New Mexico,,state,35,437934,6261
2022-01-21,New Mexico,,state,35,437934,6261
2022-01-20,New Mexico,,state,35,431887,6231
2022-01-19,New Mexico,,state,35,425920,6207
2022-01-18,New Mexico,,state,35,420192,6179
2022-01-17,New Mexico,,state,35,398939,6147
2022-01-16,New Mexico,,state,35,398939,6147
2022-01-15,New Mexico,,state,35,398939,6147
2022-01-14,New Mexico,,state,35,398939,6147
2022-01-13,New Mexico,,state,35,393736,6111
2022-01-12,New Mexico,,state,35,388207,6075
2022-01-11,New Mexico,,state,35,381295,6047
2022-01-10,New Mexico,,state,35,378363,6022
2022-01-09,New Mexico,,state,35,369113,5985
2022-01-08,New Mexico,,state,35,369113,5985
2022-01-07,New Mexico,,state,35,369113,5985
2022-01-06,New Mexico,,state,35,364861,5971
2022-01-05,New Mexico,,state,35,361629,5935
2022-01-04,New Mexico,,state,35,359116,5899
2022-01-03,New Mexico,,state,35,357480,5868
2022-01-02,New Mexico,,state,35,350043,5857
2022-01-01,New Mexico,,state,35,350043,5857
2021-12-31,New Mexico,,state,35,350043,5857
2021-12-30,New Mexico,,state,35,350043,5857
2021-12-29,New Mexico,,state,35,347831,5831
2021-12-28,New Mexico,,state,35,346461,5798
2021-12-27,New Mexico,,state,35,345663,5776
2021-12-26,New Mexico,,state,35,342649,5747
2021-12-25,New Mexico,,state,35,342649,5747
2021-12-24,New Mexico,,state,35,342649,5747
2021-12-23,New Mexico,,state,35,342649,5747
2021-12-22,New Mexico,,state,35,341509,5703
2021-12-21,New Mexico,,state,35,340604,5664
2021-12-20,New Mexico,,state,35,339894,5616
2021-12-19,New Mexico,,state,35,336790,5579
2021-12-18,New Mexico,,state,35,336790,5579
2021-12-17,New Mexico,,state,35,336787,5579
2021-12-16,New Mexico,,state,35,335617,5551
2021-12-15,New Mexico,,state,35,334324,5518
2021-12-14,New Mexico,,state,35,332975,5493
2021-12-13,New Mexico,,state,35,332238,5486
2021-12-12,New Mexico,,state,35,329778,5474
2021-12-11,New Mexico,,state,35,329778,5474
2021-12-10,New Mexico,,state,35,329768,5474
2021-12-09,New Mexico,,state,35,328332,5461
2021-12-08,New Mexico,,state,35,326713,5447
2021-12-07,New Mexico,,state,35,325272,5432
2021-12-06,New Mexico,,state,35,324311,5421
2021-12-05,New Mexico,,state,35,320520,5409
2021-12-04,New Mexico,,state,35,320520,5409
2021-12-03,New Mexico,,state,35,320520,5409
2021-12-02,New Mexico,,state,35,318135,5395
2021-12-01,New Mexico,,state,35,316089,5381
2021-11-30,New Mexico,,state,35,314264,5369
2021-11-29,New Mexico,,state,35,313139,5357
2021-11-28,New Mexico,,state,35,308152,5312
2021-11-27,New Mexico,,state,35,308152,5312
2021-11-26,New Mexico,,state,35,308152,5312
2021-11-25,New Mexico,,state,35,308152,5312
2021-11-24,New Mexico,,state,35,308152,5312
2021-11-23,New Mexico,,state,35,306743,5291
2021-11-22,New Mexico,,state,35,305579,5279
2021-11-21,New Mexico,,state,35,301937,5265
2021-11-20,New Mexico,,state,35,301937,5265
2021-11-19,New Mexico,,state,35,301937,5265
2021-11-18,New Mexico,,state,35,300101,5240
