date,state,county,place_type,fips,cases,deaths
2022-01-26,Nevada,,state,32,638931,8837
2022-01-25,Nevada,,state,32,633955,8797
2022-01-24,Nevada,,state,32,630343,8760
2022-01-23,Nevada,,state,32,614505,8736
2022-01-22,Nevada,,state,32,614505,8736
2022-01-21,Nevada,,state,32,614505,8736
2022-01-20,Nevada,,state,32,607857,8709
2022-01-19,Nevada,,state,32,601682,8688
2022-01-18,Nevada,,state,32,596497,8654
2022-01-17,Nevada,,state,32,572769,8627
2022-01-16,Nevada,,state,32,572769,8627
2022-01-15,Nevada,,state,32,572769,8627
2022-01-14,Nevada,,state,32,572769,8627
2022-01-13,Nevada,,state,32,565911,8606
2022-01-12,Nevada,,state,32,558529,8584
2022-01-11,Nevada,,state,32,552259,8561
2022-01-10,Nevada,,state,32,546842,8528
2022-01-09,Nevada,,state,32,528892,8510
2022-01-08,Nevada,,state,32,528892,8510
2022-01-07,Nevada,,state,32,528892,8510
2022-01-06,Nevada,,state,32,523627,8506
2022-01-05,Nevada,,state,32,520948,8488
2022-01-04,Nevada,,state,32,517246,8468
2022-01-03,Nevada,,state,32,514344,8428
2022-01-02,Nevada,,state,32,501181,8420
2022-01-01,Nevada,,state,32,501181,8420
2021-12-31,Nevada,,state,32,501181,8420
2021-12-30,Nevada,,state,32,501181,8420
2021-12-29,Nevada,,state,32,497964,8407
2021-12-28,Nevada,,state,32,495183,8392
2021-12-27,Nevada,,state,32,493378,8367
2021-12-26,Nevada,,state,32,489279,8364
2021-12-25,Nevada,,state,32,489279,8364
2021-12-24,Nevada,,state,32,489279,8364
2021-12-23,Nevada,,state,32,489279,8364
2021-12-22,Nevada,,state,32,487836,8354
2021-12-21,Nevada,,state,32,486671,8339
2021-12-20,Nevada,,state,32,485401,8311
2021-12-19,Nevada,,state,32,483286,8278
2021-12-18,Nevada,,state,32,483286,8278
2021-12-17,Nevada,,state,32,483286,8278
2021-12-16,Nevada,,state,32,482138,8263
2021-12-15,Nevada,,state,32,481301,8244
2021-12-14,Nevada,,state,32,480615,8227
2021-12-13,Nevada,,state,32,479762,8201
2021-12-12,Nevada,,state,32,478082,8189
2021-12-11,Nevada,,state,32,478082,8189
