date,state,county,place_type,fips,cases,deaths
2022-10-25,Pennsylvania,,state,42,3293037,47582
2022-10-24,Pennsylvania,,state,42,3293037,47582
2022-10-23,Pennsylvania,,state,42,3291589,47582
2022-10-22,Pennsylvania,,state,42,3291589,47582
2022-10-21,Pennsylvania,,state,42,3291589,47582
2022-10-20,Pennsylvania,,state,42,3291589,47582
2022-10-19,Pennsylvania,,state,42,3291589,47582
2022-10-18,Pennsylvania,,state,42,3280746,47442
2022-10-17,Pennsylvania,,state,42,3280746,47442
2022-10-16,Pennsylvania,,state,42,3280190,47442
2022-10-15,Pennsylvania,,state,42,3280190,47442
2022-10-14,Pennsylvania,,state,42,3280190,47442
2022-10-13,Pennsylvania,,state,42,3280190,47442
2022-10-12,Pennsylvania,,state,42,3280190,47442
2022-10-11,Pennsylvania,,state,42,3267569,47323
2022-10-10,Pennsylvania,,state,42,3267569,47323
2022-10-09,Pennsylvania,,state,42,3266934,47323
2022-10-08,Pennsylvania,,state,42,3266934,47323
2022-10-07,Pennsylvania,,state,42,3266934,47323
2022-10-06,Pennsylvania,,state,42,3266934,47323
2022-10-05,Pennsylvania,,state,42,3266934,47323
2022-10-04,Pennsylvania,,state,42,3254818,47213
2022-10-03,Pennsylvania,,state,42,3254818,47213
2022-10-02,Pennsylvania,,state,42,3254503,47213
2022-10-01,Pennsylvania,,state,42,3254503,47213
2022-09-30,Pennsylvania,,state,42,3254503,47213
2022-09-29,Pennsylvania,,state,42,3254503,47213
2022-09-28,Pennsylvania,,state,42,3254503,47213
2022-09-27,Pennsylvania,,state,42,3240293,47098
2022-09-26,Pennsylvania,,state,42,3240293,47098
2022-09-25,Pennsylvania,,state,42,3239298,47098
2022-09-24,Pennsylvania,,state,42,3239298,47098
2022-09-23,Pennsylvania,,state,42,3239298,47098
2022-09-22,Pennsylvania,,state,42,3239298,47098
2022-09-21,Pennsylvania,,state,42,3239298,47098
2022-09-20,Pennsylvania,,state,42,3222783,46970
2022-09-19,Pennsylvania,,state,42,3222783,46970
