date,state,county,place_type,fips,cases,deaths
2022-01-23,Maine,,state,23,166899,1698
2022-01-22,Maine,,state,23,166898,1698
2022-01-21,Maine,,state,23,165691,1693
2022-01-20,Maine,,state,23,164324,1691
2022-01-19,Maine,,state,23,162940,1688
2022-01-18,Maine,,state,23,161395,1658
2022-01-17,Maine,,state,23,160857,1658
2022-01-16,Maine,,state,23,160857,1658
2022-01-15,Maine,,state,23,160857,1658
2022-01-14,Maine,,state,23,159498,1644
2022-01-13,Maine,,state,23,158087,1626
2022-01-12,Maine,,state,23,156532,1623
2022-01-11,Maine,,state,23,155155,1623
2022-01-10,Maine,,state,23,153376,1603
2022-01-09,Maine,,state,23,153376,1603
2022-01-08,Maine,,state,23,153376,1603
2022-01-07,Maine,,state,23,152173,1599
2022-01-06,Maine,,state,23,150845,1592
2022-01-05,Maine,,state,23,149543,1582
2022-01-04,Maine,,state,23,148217,1556
2022-01-03,Maine,,state,23,146736,1531
2022-01-02,Maine,,state,23,146736,1531
2022-01-01,Maine,,state,23,146736,1531
2021-12-31,Maine,,state,23,146736,1531
2021-12-30,Maine,,state,23,145629,1527
2021-12-29,Maine,,state,23,144538,1510
2021-12-28,Maine,,state,23,143213,1492
2021-12-27,Maine,,state,23,141790,1475
2021-12-26,Maine,,state,23,141780,1475
2021-12-25,Maine,,state,23,141780,1475
2021-12-24,Maine,,state,23,141780,1475
2021-12-23,Maine,,state,23,140536,1472
2021-12-22,Maine,,state,23,139421,1468
2021-12-21,Maine,,state,23,137959,1463
2021-12-20,Maine,,state,23,136401,1441
2021-12-19,Maine,,state,23,136401,1441
2021-12-18,Maine,,state,23,136400,1441
2021-12-17,Maine,,state,23,135320,1430
2021-12-16,Maine,,state,23,134170,1405
2021-12-15,Maine,,state,23,132884,1378
2021-12-14,Maine,,state,23,131380,1376
2021-12-13,Maine,,state,23,129997,1367
2021-12-12,Maine,,state,23,129997,1367
2021-12-11,Maine,,state,23,129997,1367
2021-12-10,Maine,,state,23,128982,1365
2021-12-09,Maine,,state,23,126833,1357
2021-12-08,Maine,,state,23,125373,1356
2021-12-07,Maine,,state,23,124098,1348
2021-12-06,Maine,,state,23,123118,1336
2021-12-05,Maine,,state,23,123118,1336
2021-12-04,Maine,,state,23,123118,1336
2021-12-03,Maine,,state,23,122242,1332
2021-12-02,Maine,,state,23,121447,1330
2021-12-01,Maine,,state,23,120600,1327
2021-11-30,Maine,,state,23,119662,1324
2021-11-29,Maine,,state,23,118748,1307
2021-11-28,Maine,,state,23,118489,1303
2021-11-27,Maine,,state,23,118489,1303
2021-11-26,Maine,,state,23,118489,1303
2021-11-25,Maine,,state,23,118489,1303
2021-11-24,Maine,,state,23,117941,1303
2021-11-23,Maine,,state,23,116948,1300
2021-11-22,Maine,,state,23,115859,1272
2021-11-21,Maine,,state,23,115857,1272
2021-11-20,Maine,,state,23,115857,1271
2021-11-19,Maine,,state,23,115009,1268
2021-11-18,Maine,,state,23,114065,1254
2021-11-17,Maine,,state,23,113132,1243
2021-11-16,Maine,,state,23,112090,1243
2021-11-15,Maine,,state,23,111144,1230
2021-11-14,Maine,,state,23,111145,1230
2021-11-13,Maine,,state,23,111145,1230
2021-11-12,Maine,,state,23,110346,1220
2021-11-11,Maine,,state,23,110346,1220
2021-11-10,Maine,,state,23,109592,1217
2021-11-09,Maine,,state,23,108710,1215
2021-11-08,Maine,,state,23,107772,1207
2021-11-07,Maine,,state,23,107772,1207
2021-11-06,Maine,,state,23,107772,1207
2021-11-05,Maine,,state,23,107074,1204
2021-11-04,Maine,,state,23,106473,1197
2021-11-03,Maine,,state,23,105781,1193
2021-11-02,Maine,,state,23,105121,1179
2021-11-01,Maine,,state,23,104259,1168
2021-10-31,Maine,,state,23,104259,1167
2021-10-30,Maine,,state,23,104259,1167
2021-10-29,Maine,,state,23,103671,1163
2021-10-28,Maine,,state,23,103041,1160
2021-10-27,Maine,,state,23,102469,1154
2021-10-26,Maine,,state,23,101849,1147
2021-10-25,Maine,,state,23,100967,1122
2021-10-24,Maine,,state,23,100967,1122
2021-10-23,Maine,,state,23,100967,1122
2021-10-22,Maine,,state,23,100382,1115
2021-10-21,Maine,,state,23,99807,1113
2021-10-20,Maine,,state,23,99256,1109
2021-10-19,Maine,,state,23,98607,1102
2021-10-18,Maine,,state,23,97724,1095
2021-10-17,Maine,,state,23,97725,1095
2021-10-16,Maine,,state,23,97725,1095
2021-10-15,Maine,,state,23,97183,1093
2021-10-14,Maine,,state,23,96632,1088
2021-10-13,Maine,,state,23,95833,1083
2021-10-12,Maine,,state,23,94940,1076
2021-10-11,Maine,,state,23,94941,1075
2021-10-10,Maine,,state,23,94941,1075
2021-10-09,Maine,,state,23,94941,1075
2021-10-08,Maine,,state,23,94348,1070
2021-10-07,Maine,,state,23,93881,1066
2021-10-06,Maine,,state,23,93201,1065
2021-10-05,Maine,,state,23,92365,1036
2021-10-04,Maine,,state,23,91468,1026
2021-10-03,Maine,,state,23,91468,1026
2021-10-02,Maine,,state,23,91468,1026
2021-10-01,Maine,,state,23,90727,1024
2021-09-30,Maine,,state,23,89989,1022
2021-09-29,Maine,,state,23,89064,1022
2021-09-28,Maine,,state,23,88197,1022
2021-09-27,Maine,,state,23,87189,1014
2021-09-26,Maine,,state,23,87189,1013
2021-09-25,Maine,,state,23,87189,1013
2021-09-24,Maine,,state,23,86586,1009
2021-09-23,Maine,,state,23,85872,1009
