date,state,county,place_type,fips,cases,deaths
2022-08-11,Wisconsin,,state,55,1801334,14971
2022-08-10,Wisconsin,,state,55,1799147,14965
2022-08-09,Wisconsin,,state,55,1796953,14960
2022-08-08,Wisconsin,,state,55,1795151,14950
2022-08-07,Wisconsin,,state,55,1790884,14946
2022-08-06,Wisconsin,,state,55,1790884,14946
2022-08-05,Wisconsin,,state,55,1790884,14946
2022-08-04,Wisconsin,,state,55,1788763,14944
2022-08-03,Wisconsin,,state,55,1786641,14942
2022-08-02,Wisconsin,,state,55,1784219,14942
2022-08-01,Wisconsin,,state,55,1782331,14936
2022-07-31,Wisconsin,,state,55,1777713,14922
2022-07-30,Wisconsin,,state,55,1777713,14922
2022-07-29,Wisconsin,,state,55,1777713,14922
2022-07-28,Wisconsin,,state,55,1775581,14921
2022-07-27,Wisconsin,,state,55,1773098,14912
2022-07-26,Wisconsin,,state,55,1770549,14900
2022-07-25,Wisconsin,,state,55,1768459,14893
2022-07-24,Wisconsin,,state,55,1763638,14880
2022-07-23,Wisconsin,,state,55,1763638,14880
2022-07-22,Wisconsin,,state,55,1763638,14880
2022-07-21,Wisconsin,,state,55,1761388,14876
2022-07-20,Wisconsin,,state,55,1759029,14867
2022-07-19,Wisconsin,,state,55,1756587,14862
2022-07-18,Wisconsin,,state,55,1754652,14859
2022-07-17,Wisconsin,,state,55,1750331,14855
2022-07-16,Wisconsin,,state,55,1750331,14855
2022-07-15,Wisconsin,,state,55,1750331,14855
2022-07-14,Wisconsin,,state,55,1748367,14850
2022-07-13,Wisconsin,,state,55,1746350,14849
2022-07-12,Wisconsin,,state,55,1744114,14842
2022-07-11,Wisconsin,,state,55,1742220,14840
2022-07-10,Wisconsin,,state,55,1738225,14836
2022-07-09,Wisconsin,,state,55,1738225,14836
2022-07-08,Wisconsin,,state,55,1738225,14836
2022-07-07,Wisconsin,,state,55,1736084,14836
2022-07-06,Wisconsin,,state,55,1734118,14826
2022-07-05,Wisconsin,,state,55,1732695,14819
2022-07-04,Wisconsin,,state,55,1728350,14807
2022-07-03,Wisconsin,,state,55,1728350,14807
2022-07-02,Wisconsin,,state,55,1728350,14807
2022-07-01,Wisconsin,,state,55,1728350,14807
2022-06-30,Wisconsin,,state,55,1726646,14797
2022-06-29,Wisconsin,,state,55,1724783,14792
2022-06-28,Wisconsin,,state,55,1722738,14778
2022-06-27,Wisconsin,,state,55,1721427,14772
2022-06-26,Wisconsin,,state,55,1717867,14767
2022-06-25,Wisconsin,,state,55,1717867,14767
2022-06-24,Wisconsin,,state,55,1717867,14767
2022-06-23,Wisconsin,,state,55,1716041,14756
2022-06-22,Wisconsin,,state,55,1714066,14746
2022-06-21,Wisconsin,,state,55,1712197,14740
2022-06-20,Wisconsin,,state,55,1710582,14739
2022-06-19,Wisconsin,,state,55,1706649,14735
2022-06-18,Wisconsin,,state,55,1706649,14735
2022-06-17,Wisconsin,,state,55,1706649,14735
2022-06-16,Wisconsin,,state,55,1705090,14720
2022-06-15,Wisconsin,,state,55,1703203,14711
2022-06-14,Wisconsin,,state,55,1701333,14699
2022-06-13,Wisconsin,,state,55,1699875,14690
2022-06-12,Wisconsin,,state,55,1695883,14684
2022-06-11,Wisconsin,,state,55,1695883,14684
2022-06-10,Wisconsin,,state,55,1695883,14684
2022-06-09,Wisconsin,,state,55,1694032,14680
2022-06-08,Wisconsin,,state,55,1691983,14671
2022-06-07,Wisconsin,,state,55,1690053,14660
2022-06-06,Wisconsin,,state,55,1688016,14656
2022-06-05,Wisconsin,,state,55,1683270,14639
2022-06-04,Wisconsin,,state,55,1683270,14639
2022-06-03,Wisconsin,,state,55,1683270,14639
2022-06-02,Wisconsin,,state,55,1680403,14637
