date,state,county,place_type,fips,cases,deaths
2023-03-09,California,,state,6,12131977,103987
2023-03-08,California,,state,6,12114454,103764
2023-03-07,California,,state,6,12112791,103753
2023-03-06,California,,state,6,12111875,103743
2023-03-05,California,,state,6,12110014,103706
2023-03-04,California,,state,6,12110014,103706
2023-03-03,California,,state,6,12110014,103706
2023-03-02,California,,state,6,12108673,103692
2023-03-01,California,,state,6,12089197,103582
2023-02-28,California,,state,6,12088153,103554
2023-02-27,California,,state,6,12087218,103244
2023-02-26,California,,state,6,12085125,103211
2023-02-25,California,,state,6,12085063,103211
2023-02-24,California,,state,6,12085063,103211
2023-02-23,California,,state,6,12083679,103193
2023-02-22,California,,state,6,12063650,103091
2023-02-21,California,,state,6,12062220,103075
2023-02-20,California,,state,6,12059486,103015
2023-02-19,California,,state,6,12059486,103015
2023-02-18,California,,state,6,12059443,103015
2023-02-17,California,,state,6,12059443,103015
2023-02-16,California,,state,6,12058356,102996
2023-02-15,California,,state,6,12037035,102875
2023-02-14,California,,state,6,12035813,102842
2023-02-13,California,,state,6,12034630,102813
2023-02-12,California,,state,6,12032321,102767
2023-02-11,California,,state,6,12032321,102767
2023-02-10,California,,state,6,12032321,102767
2023-02-09,California,,state,6,12030850,102744
2023-02-08,California,,state,6,12010445,102623
2023-02-07,California,,state,6,12009359,102593
2023-02-06,California,,state,6,12008242,102570
2023-02-05,California,,state,6,12006071,102539
2023-02-04,California,,state,6,12006068,102539
2023-02-03,California,,state,6,12006068,102539
2023-02-02,California,,state,6,12004618,102522
2023-02-01,California,,state,6,11984822,102368
2023-01-31,California,,state,6,11983239,102337
2023-01-30,California,,state,6,11980312,102286
2023-01-29,California,,state,6,11980312,102283
2023-01-28,California,,state,6,11980295,102283
2023-01-27,California,,state,6,11980295,102283
2023-01-26,California,,state,6,11979032,102259
2023-01-25,California,,state,6,11960085,102102
2023-01-24,California,,state,6,11958856,102053
2023-01-23,California,,state,6,11957890,102025
2023-01-22,California,,state,6,11955660,101983
2023-01-21,California,,state,6,11955605,101982
2023-01-20,California,,state,6,11955605,101982
2023-01-19,California,,state,6,11954442,101957
2023-01-18,California,,state,6,11931371,101765
2023-01-17,California,,state,6,11929917,101724
2023-01-16,California,,state,6,11926732,101660
2023-01-15,California,,state,6,11926732,101660
2023-01-14,California,,state,6,11926718,101660
2023-01-13,California,,state,6,11926718,101660
2023-01-12,California,,state,6,11925125,101625
2023-01-11,California,,state,6,11890846,101457
2023-01-10,California,,state,6,11888255,101403
2023-01-09,California,,state,6,11886820,101382
2023-01-08,California,,state,6,11881685,101322
2023-01-07,California,,state,6,11881668,101322
2023-01-06,California,,state,6,11881668,101322
2023-01-05,California,,state,6,11879543,101297
2023-01-04,California,,state,6,11835660,101177
2023-01-03,California,,state,6,11833426,100924
2023-01-02,California,,state,6,11826523,100865
2023-01-01,California,,state,6,11826523,100865
2022-12-31,California,,state,6,11826466,100865
2022-12-30,California,,state,6,11826466,100865
