date,state,county,place_type,fips,cases,deaths
2021-10-13,Michigan,,state,26,1207442,22843
2021-10-12,Michigan,,state,26,1196593,22718
2021-10-11,Michigan,,state,26,1196593,22718
2021-10-10,Michigan,,state,26,1186800,22683
2021-10-09,Michigan,,state,26,1186800,22683
2021-10-08,Michigan,,state,26,1186800,22683
2021-10-07,Michigan,,state,26,1176689,22590
2021-10-06,Michigan,,state,26,1176689,22590
2021-10-05,Michigan,,state,26,1167278,22486
2021-10-04,Michigan,,state,26,1167097,22486
2021-10-03,Michigan,,state,26,1157380,22421
2021-10-02,Michigan,,state,26,1157226,22421
2021-10-01,Michigan,,state,26,1157226,22421
2021-09-30,Michigan,,state,26,1148303,22337
2021-09-29,Michigan,,state,26,1147980,22336
2021-09-28,Michigan,,state,26,1139570,22229
2021-09-27,Michigan,,state,26,1139295,22227
2021-09-26,Michigan,,state,26,1130731,22196
2021-09-25,Michigan,,state,26,1130659,22196
2021-09-24,Michigan,,state,26,1130659,22196
2021-09-23,Michigan,,state,26,1123783,22112
2021-09-22,Michigan,,state,26,1123481,22110
2021-09-21,Michigan,,state,26,1115997,22020
2021-09-20,Michigan,,state,26,1115833,22020
2021-09-19,Michigan,,state,26,1107765,21982
2021-09-18,Michigan,,state,26,1107687,21982
2021-09-17,Michigan,,state,26,1107687,21982
2021-09-16,Michigan,,state,26,1101209,21905
2021-09-15,Michigan,,state,26,1100951,21905
2021-09-14,Michigan,,state,26,1093419,21841
2021-09-13,Michigan,,state,26,1093203,21840
2021-09-12,Michigan,,state,26,1086381,21807
2021-09-11,Michigan,,state,26,1086381,21807
2021-09-10,Michigan,,state,26,1086381,21807
2021-09-09,Michigan,,state,26,1079620,21745
2021-09-08,Michigan,,state,26,1079294,21745
2021-09-07,Michigan,,state,26,1076039,21691
2021-09-06,Michigan,,state,26,1069258,21657
2021-09-05,Michigan,,state,26,1069258,21657
2021-09-04,Michigan,,state,26,1069220,21657
2021-09-03,Michigan,,state,26,1069220,21657
2021-09-02,Michigan,,state,26,1064115,21603
2021-09-01,Michigan,,state,26,1064001,21603
2021-08-31,Michigan,,state,26,1058765,21535
2021-08-30,Michigan,,state,26,1058585,21534
2021-08-29,Michigan,,state,26,1053073,21509
2021-08-28,Michigan,,state,26,1053009,21509
2021-08-27,Michigan,,state,26,1053009,21509
2021-08-26,Michigan,,state,26,1048667,21436
2021-08-25,Michigan,,state,26,1048397,21436
2021-08-24,Michigan,,state,26,1043395,21397
2021-08-23,Michigan,,state,26,1043294,21396
2021-08-22,Michigan,,state,26,1039017,21384
2021-08-21,Michigan,,state,26,1038980,21384
2021-08-20,Michigan,,state,26,1038980,21384
