date,state,county,place_type,fips,cases,deaths
2022-03-30,Vermont,,state,50,116465,617
2022-03-29,Vermont,,state,50,116246,617
2022-03-28,Vermont,,state,50,116157,615
2022-03-27,Vermont,,state,50,115849,615
2022-03-26,Vermont,,state,50,115849,615
2022-03-25,Vermont,,state,50,115849,615
2022-03-24,Vermont,,state,50,115675,615
2022-03-23,Vermont,,state,50,115531,614
2022-03-22,Vermont,,state,50,115312,613
2022-03-21,Vermont,,state,50,115232,611
2022-03-20,Vermont,,state,50,114868,611
2022-03-19,Vermont,,state,50,114868,611
2022-03-18,Vermont,,state,50,114868,611
2022-03-17,Vermont,,state,50,114709,611
2022-03-16,Vermont,,state,50,114535,609
2022-03-15,Vermont,,state,50,114289,608
2022-03-14,Vermont,,state,50,114206,608
2022-03-13,Vermont,,state,50,113948,608
2022-03-12,Vermont,,state,50,113948,608
2022-03-11,Vermont,,state,50,113948,608
2022-03-10,Vermont,,state,50,113762,608
2022-03-09,Vermont,,state,50,113651,608
2022-03-08,Vermont,,state,50,113454,608
2022-03-07,Vermont,,state,50,113407,607
2022-03-06,Vermont,,state,50,113107,607
2022-03-05,Vermont,,state,50,113107,607
2022-03-04,Vermont,,state,50,113107,607
2022-03-03,Vermont,,state,50,112906,604
2022-03-02,Vermont,,state,50,112728,602
2022-03-01,Vermont,,state,50,112364,598
2022-02-28,Vermont,,state,50,112364,598
2022-02-27,Vermont,,state,50,112023,595
2022-02-26,Vermont,,state,50,112023,595
2022-02-25,Vermont,,state,50,112023,595
2022-02-24,Vermont,,state,50,111794,593
2022-02-23,Vermont,,state,50,111584,593
2022-02-22,Vermont,,state,50,111319,587
2022-02-21,Vermont,,state,50,110679,583
2022-02-20,Vermont,,state,50,110679,583
2022-02-19,Vermont,,state,50,110679,583
2022-02-18,Vermont,,state,50,110679,583
2022-02-17,Vermont,,state,50,110417,579
2022-02-16,Vermont,,state,50,110171,575
2022-02-15,Vermont,,state,50,109793,575
2022-02-14,Vermont,,state,50,109631,574
2022-02-13,Vermont,,state,50,108969,566
2022-02-12,Vermont,,state,50,108969,566
2022-02-11,Vermont,,state,50,108969,566
2022-02-10,Vermont,,state,50,108577,565
2022-02-09,Vermont,,state,50,108166,562
2022-02-08,Vermont,,state,50,107679,558
2022-02-07,Vermont,,state,50,107478,553
2022-02-06,Vermont,,state,50,106690,553
2022-02-05,Vermont,,state,50,106690,553
2022-02-04,Vermont,,state,50,106690,553
2022-02-03,Vermont,,state,50,106174,548
2022-02-02,Vermont,,state,50,105569,545
2022-02-01,Vermont,,state,50,104837,542
2022-01-31,Vermont,,state,50,104472,536
