countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
PCN,Oceania,Pitcairn,2021-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,47,30,,,1,164,100,64,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,47,36,,,1,177,100,77,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,21277,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,0,,47,,,,,,,,,,,,,,,,,,
PCN,Oceania,Pitcairn,2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,47,47,,,0,200,100,100,,0,0,0,,47,,,,,,,,,,,,,,,,,,
