dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,3,0,MU,Africa,MUS,1265303,Mauritius
19/04/2020,19,4,2020,1,0,MU,Africa,MUS,1265303,Mauritius
18/04/2020,18,4,2020,0,0,MU,Africa,MUS,1265303,Mauritius
17/04/2020,17,4,2020,0,0,MU,Africa,MUS,1265303,Mauritius
16/04/2020,16,4,2020,0,0,MU,Africa,MUS,1265303,Mauritius
15/04/2020,15,4,2020,0,0,MU,Africa,MUS,1265303,Mauritius
14/04/2020,14,4,2020,0,0,MU,Africa,MUS,1265303,Mauritius
13/04/2020,13,4,2020,5,0,MU,Africa,MUS,1265303,Mauritius
12/04/2020,12,4,2020,1,0,MU,Africa,MUS,1265303,Mauritius
11/04/2020,11,4,2020,4,2,MU,Africa,MUS,1265303,Mauritius
10/04/2020,10,4,2020,41,0,MU,Africa,MUS,1265303,Mauritius
09/04/2020,9,4,2020,5,0,MU,Africa,MUS,1265303,Mauritius
08/04/2020,8,4,2020,24,0,MU,Africa,MUS,1265303,Mauritius
07/04/2020,7,4,2020,17,0,MU,Africa,MUS,1265303,Mauritius
06/04/2020,6,4,2020,31,0,MU,Africa,MUS,1265303,Mauritius
05/04/2020,5,4,2020,10,0,MU,Africa,MUS,1265303,Mauritius
04/04/2020,4,4,2020,17,0,MU,Africa,MUS,1265303,Mauritius
03/04/2020,3,4,2020,15,2,MU,Africa,MUS,1265303,Mauritius
02/04/2020,2,4,2020,11,2,MU,Africa,MUS,1265303,Mauritius
01/04/2020,1,4,2020,15,0,MU,Africa,MUS,1265303,Mauritius
31/03/2020,31,3,2020,18,0,MU,Africa,MUS,1265303,Mauritius
30/03/2020,30,3,2020,8,1,MU,Africa,MUS,1265303,Mauritius
29/03/2020,29,3,2020,8,0,MU,Africa,MUS,1265303,Mauritius
28/03/2020,28,3,2020,13,0,MU,Africa,MUS,1265303,Mauritius
27/03/2020,27,3,2020,33,0,MU,Africa,MUS,1265303,Mauritius
26/03/2020,26,3,2020,6,0,MU,Africa,MUS,1265303,Mauritius
25/03/2020,25,3,2020,6,0,MU,Africa,MUS,1265303,Mauritius
24/03/2020,24,3,2020,8,0,MU,Africa,MUS,1265303,Mauritius
23/03/2020,23,3,2020,14,1,MU,Africa,MUS,1265303,Mauritius
22/03/2020,22,3,2020,2,1,MU,Africa,MUS,1265303,Mauritius
21/03/2020,21,3,2020,9,0,MU,Africa,MUS,1265303,Mauritius
20/03/2020,20,3,2020,3,0,MU,Africa,MUS,1265303,Mauritius
