countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IRL,Europe,Ireland,2021-11-03,455346,3174,2831,5492,56,8,91382,637,568,1102,11,2,1,86,17,460,92,,,,,30021,8197624,1645,6,24319,5,0,9,tests performed,7600737,3838105,3773129,227268,12944,6630,153,77,76,5,1331,1380,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-04,458370,3024,2892,5492,0,8,91989,607,580,1102,0,2,1,90,18,458,92,,,,,28911,8226535,1651,6,24847,5,0,9,tests performed,7615686,3839653,3774351,239447,14949,7327,153,77,76,5,1470,1296,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-05,462273,3903,3087,5492,0,8,92772,783,619,1102,0,2,1,76,15,464,93,,,,,27436,8253971,1656,6,25208,5,0,8,tests performed,7632561,3841284,3775369,253674,16875,8939,153,77,76,5,1794,1242,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-06,465958,3685,3190,5492,0,8,93511,740,640,1102,0,2,1,74,15,444,89,,,,,27232,8281203,1662,5,25491,5,0,8,tests performed,7647047,3843108,3776693,265017,14486,10450,153,77,76,5,2097,1271,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-07,469386,3428,3399,5492,0,8,94199,688,682,1102,0,2,1,75,15,478,96,34,7,373,75,25624,8306827,1667,5,25952,5,0,8,tests performed,7659790,3843835,3777458,276268,12743,12029,154,77,76,6,2414,1356,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-08,472547,3161,3443,5492,0,8,94834,634,691,1102,0,2,1,78,16,498,100,,,,,22338,8329165,1672,4,26080,5,0,8,tests performed,7675511,3844345,3777950,290988,15721,14034,154,77,76,6,2816,1411,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-09,477878,5331,3672,5492,0,8,95904,1070,737,1102,0,2,1,83,17,520,104,,,,,25798,8354963,1677,5,26766,5,0,7,tests performed,7701141,3845724,3778949,314241,25630,16193,155,77,76,6,3250,1451,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-10,480846,2968,3643,5566,74,11,96499,596,731,1117,15,2,1,89,18,551,111,,,,,30675,8385638,1683,6,26859,5,0,7,tests performed,7730933,3847353,3780247,341106,29792,18599,155,77,76,7,3733,1321,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-11,484523,3677,3736,5566,0,11,97237,738,750,1117,0,2,1,97,19,543,109,,,,,31250,8416888,1689,6,27193,5,0,7,tests performed,7763266,3848757,3781300,370983,32333,21083,156,77,76,7,4231,1301,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-12,490001,5478,3961,5566,0,11,98336,1099,795,1117,0,2,1,96,19,549,110,,,,,30161,8447049,1695,6,27583,6,0,7,tests performed,7791446,3849920,3782386,396919,28180,22698,156,77,76,8,4555,1234,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-13,494643,4642,4098,5566,0,11,99268,932,822,1117,0,2,1,107,21,556,112,,,,,29128,8476177,1701,6,27853,6,0,7,tests performed,7814063,3851336,3783719,416787,22617,23859,157,77,76,8,4788,1175,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-14,498448,3805,4152,5566,0,11,100032,764,833,1117,0,2,1,106,21,582,117,20,4,510,102,26062,8502239,1706,5,27916,6,0,7,tests performed,7826632,3852985,3785517,425909,12569,23835,157,77,76,9,4783,1307,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-15,503006,4558,4351,5566,0,11,100946,915,873,1117,0,2,1,117,23,622,125,,,,,25005,8527244,1711,5,28297,6,0,6,tests performed,7843317,3854234,3786065,440797,16685,23972,157,77,76,9,4811,1413,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-16,507413,4407,4219,5566,0,11,101831,884,847,1117,0,2,1,114,23,614,123,,,,,27467,8554711,1717,6,28535,6,0,7,tests performed,7873683,3855559,3787093,468814,30366,24649,158,77,76,9,4947,1405,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-17,511045,3632,4314,5609,43,6,102560,729,866,1126,9,1,1,119,24,634,127,,,,,31973,8586684,1723,6,28721,6,0,7,tests performed,7909289,3857075,3788151,501846,35606,25479,159,77,76,10,5113,1389,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-18,515691,4646,4453,5609,0,6,103492,932,894,1126,0,1,1,118,24,643,129,,,,,32415,8619099,1730,7,28887,6,0,6,tests performed,7951359,3858747,3790583,539817,42070,26870,160,77,76,11,5392,1427,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-19,518824,3133,4118,5609,0,6,104121,629,826,1126,0,1,1,118,24,643,129,,,,,30759,8649858,1736,6,28973,6,0,7,tests performed,7985343,3859932,3792045,571154,33984,27700,160,77,76,11,5559,1430,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-20,524783,5959,4306,5609,0,6,105317,1196,864,1126,0,1,1,121,24,640,128,,,,,31104,8680962,1742,6,29255,6,0,7,tests performed,8010979,3861482,3794960,592335,25636,28131,161,77,76,12,5646,1449,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-21,528964,4181,4359,5609,0,6,106156,839,875,1126,0,1,1,125,25,669,134,32,6,549,110,28683,8709645,1748,6,29629,6,0,7,tests performed,8028731,3863269,3797709,605551,17752,28871,161,78,76,12,5794,1469,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-22,534594,5630,4513,5609,0,6,107286,1130,906,1126,0,1,1,126,25,685,137,,,,,26990,8736635,1753,5,29913,6,0,7,tests performed,8046382,3863985,3798178,622019,17651,29009,161,78,76,12,5822,1393,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-23,538255,3661,4406,5609,0,6,108020,735,884,1126,0,1,1,130,26,638,128,,,,,30274,8766909,1759,6,30314,6,0,7,tests performed,8083138,3866159,3799722,655061,36756,29922,162,78,76,13,6005,1514,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-24,542146,3891,4443,5652,43,6,108801,781,892,1134,9,1,1,132,26,611,123,,,,,31622,8798531,1766,6,30264,6,0,7,tests performed,8123148,3867786,3802806,690360,40010,30551,163,78,76,14,6131,1530,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-25,546909,4763,4460,5652,0,6,109757,956,895,1134,0,1,1,126,25,598,120,,,,,35284,8833815,1773,7,30674,6,0,7,tests performed,8165843,3868804,3803920,730924,42695,30641,164,78,76,15,6149,1437,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-26,551528,4619,4672,5652,0,6,110684,927,938,1134,0,1,1,118,24,572,115,,,,,32926,8866741,1779,7,30983,6,0,7,tests performed,8203921,3870111,3804993,766634,38078,31225,165,78,76,15,6266,1454,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-27,556319,4791,4505,5652,0,6,111646,961,904,1134,0,1,1,121,24,536,108,,,,,34190,8900931,1786,7,31424,6,0,7,tests performed,8231110,3871348,3806525,791059,27189,31447,165,78,76,16,6311,1409,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-28,560054,3735,4441,5652,0,6,112395,750,891,1134,0,1,1,117,23,566,114,42,8,443,89,28461,8929392,1792,6,31392,6,0,7,tests performed,8251264,3873319,3808773,806994,20154,31790,166,78,76,16,6380,1436,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-29,564657,4603,4295,5652,0,6,113319,924,862,1134,0,1,1,115,23,579,116,,,,,29569,8958961,1798,6,31761,6,0,7,tests performed,8274264,3873867,3809736,828484,23000,32555,166,78,76,17,6533,1412,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-11-30,570115,5458,4551,5652,0,6,114414,1095,913,1134,0,1,1,122,24,579,116,,,,,30682,8989643,1804,6,31819,6,0,7,tests performed,8316345,3875809,3811333,867032,42081,33315,167,78,76,17,6686,1379,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,2066,3,9,415
IRL,Europe,Ireland,2021-12-01,573905,3790,4537,5707,55,8,115175,761,911,1145,11,2,1,117,23,578,116,,,,,34324,9023967,1811,7,32205,6,0,7,tests performed,8357682,3876927,3812659,905926,41337,33505,168,78,77,18,6724,1306,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-02,578064,4159,4451,5707,0,8,116009,835,893,1145,0,2,1,117,23,545,109,,,,,36124,9060091,1818,7,32325,6,0,7,tests performed,8400442,3878728,3814024,945520,42760,33514,169,78,77,19,6726,1418,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-03,583472,5408,4563,5707,0,8,117095,1085,916,1145,0,2,1,110,22,528,106,,,,,33464,9093555,1825,7,32402,7,0,7,tests performed,8438511,3879781,3815162,981401,38069,33513,169,78,77,20,6726,1381,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-04,589094,5622,4682,5707,0,8,118223,1128,940,1145,0,2,1,114,23,487,98,,,,,34442,9127997,1832,7,32438,7,0,7,tests performed,8464619,3880984,3816835,1004633,26108,33358,170,78,77,20,6694,1377,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-05,594250,5156,4885,5707,0,8,119258,1035,980,1145,0,2,1,110,22,503,101,33,7,476,95,30391,9158388,1838,6,32714,7,0,7,tests performed,8482894,3882340,3818599,1019788,18275,33090,170,78,77,20,6641,1289,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-06,597161,2911,4643,5707,0,8,119842,584,932,1145,0,2,1,110,22,536,108,,,,,30004,9188392,1844,6,32776,7,0,7,tests performed,8507115,3883284,3819853,1041811,24221,33264,171,78,77,21,6676,1345,0,44,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-07,602726,5565,4659,5707,0,8,120959,1117,935,1145,0,2,1,117,23,505,101,,,,,29812,9218204,1850,6,32652,7,0,7,tests performed,8537316,3883772,3820553,1070825,30201,31567,171,78,77,21,6335,1138,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-08,606852,4126,4707,5788,81,12,121787,828,945,1162,16,2,1,118,24,543,109,,,,,34383,9252587,1857,7,32660,7,0,7,tests performed,8576508,3884588,3821990,1107764,39192,31261,172,78,77,22,6274,1094,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-09,610855,4003,4684,5788,0,12,122590,803,940,1162,0,2,1,115,23,530,106,,,,,27121,9279708,1862,5,31374,6,0,7,tests performed,8624426,3885391,3823138,1153731,47918,31998,173,78,77,23,6422,952,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-10,614952,4097,4497,5788,0,12,123412,822,903,1162,0,2,1,110,22,511,103,,,,,30491,9310199,1868,6,30949,6,0,7,tests performed,8667740,3886278,3824686,1194611,43314,32747,174,78,77,24,6572,928,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-11,618956,4004,4266,5788,0,12,124216,804,856,1162,0,2,1,111,22,481,97,,,,,34462,9344661,1875,7,30952,6,0,7,tests performed,8698246,3886916,3825508,1223657,30506,33375,175,78,77,25,6698,847,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-12,623623,4667,4196,5788,0,12,125153,937,842,1162,0,2,1,109,22,504,101,37,7,438,88,32346,9377007,1882,6,31231,6,0,7,tests performed,8726540,3887607,3826697,1250071,28294,34807,175,78,77,25,6985,752,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-13,628306,4683,4449,5788,0,12,126092,940,893,1162,0,2,1,108,22,518,104,,,,,27383,9404390,1887,5,30857,6,0,7,tests performed,8759753,3888324,3827728,1281536,33213,36091,176,78,77,26,7243,720,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-14,632177,3871,4207,5788,0,12,126869,777,844,1162,0,2,1,109,22,493,99,,,,,27119,9431509,1893,5,30472,6,0,7,tests performed,8814762,3888950,3828870,1334778,55009,39635,177,78,77,27,7954,740,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-15,636407,4230,4222,5835,47,7,127718,849,847,1171,9,1,1,105,21,470,94,,,,,36274,9467783,1900,7,30742,6,0,7,tests performed,8873947,3889742,3830044,1391998,59185,42491,178,78,77,28,8527,736,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-16,640548,4141,4242,5835,0,7,128549,831,851,1171,0,1,1,108,22,443,89,,,,,35130,9502913,1907,7,31886,6,0,8,tests performed,8941983,3890806,3831477,1457544,68036,45365,179,78,77,29,9104,774,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-17,644143,3595,4170,5835,0,7,129271,721,837,1171,0,1,1,105,21,420,84,,,,,34589,9537502,1914,7,32472,7,0,8,tests performed,9010889,3892008,3833845,1522881,68906,49021,181,78,77,31,9838,819,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-18,651476,7333,4646,5835,0,7,130742,1472,932,1171,0,1,1,107,21,410,82,,,,,33312,9570814,1921,7,32308,6,0,7,tests performed,9058533,3893274,3834988,1568116,47644,51470,182,78,77,31,10329,908,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-19,656600,5124,4711,5835,0,7,131771,1028,945,1171,0,1,1,107,21,436,87,34,7,332,67,32546,9603360,1927,7,32336,6,0,7,tests performed,9114436,3893832,3835852,1622598,55903,55414,183,78,77,33,11121,889,0,50,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-20,661388,4788,4726,5835,0,7,132731,961,948,1171,0,1,1,104,21,467,94,,,,,27032,9630392,1933,5,32286,6,0,7,tests performed,9207445,3894380,3836387,1714524,93009,63956,185,78,77,34,12835,865,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-21,666657,5269,4926,5835,0,7,133789,1057,989,1171,0,1,1,102,20,443,89,,,,,35494,9665886,1940,7,33482,7,0,7,tests performed,9338805,3895843,3838101,1842709,131360,74863,187,78,77,37,15024,985,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-22,672964,6307,5222,5890,55,8,135055,1266,1048,1182,11,2,1,100,20,429,86,,,,,38509,9704395,1948,8,33802,7,0,6,tests performed,9472471,3897098,3839566,1973657,133666,85503,190,78,77,40,17159,1051,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-23,680375,7411,5690,5890,0,8,136542,1487,1142,1182,0,2,1,98,20,390,78,,,,,40553,9744948,1956,8,34576,7,0,6,tests performed,9574690,3898051,3840825,2073664,102219,90387,192,78,77,42,18139,1035,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-24,691557,11182,6773,5890,0,8,138786,2244,1359,1182,0,2,1,89,18,393,79,,,,,38531,9783479,1963,8,35140,7,0,5,tests performed,9585910,3898150,3840948,2084662,11220,82146,192,78,77,42,16486,877,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-25,705322,13765,7692,5890,0,8,141548,2762,1544,1182,0,2,2,87,17,378,76,,,,,43100,9826579,1972,9,36538,7,0,5,tests performed,,,,,,75359,,,,,15124,697,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-26,715726,10404,8447,5890,0,8,143636,2088,1695,1182,0,2,2,91,18,426,85,36,7,429,86,25581,9852160,1977,5,35543,7,0,4,tests performed,9586178,3898156,3840953,2084919,,67392,192,78,77,42,13525,618,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-27,722461,6735,8725,5890,0,8,144988,1352,1751,1182,0,2,2,91,18,462,93,,,,,14067,9866227,1980,3,33691,7,0,4,tests performed,9599961,3898543,3841531,2097737,13783,56074,193,78,77,42,11253,595,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-28,731467,9006,9259,5890,0,8,146795,1807,1858,1182,0,2,2,92,18,521,105,,,,,26389,9892616,1985,5,32390,6,0,4,tests performed,9624351,3898998,3842252,2120951,24390,40792,193,78,77,43,8186,451,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-29,747895,16428,10704,5912,22,3,150092,3297,2148,1186,4,1,2,93,19,568,114,,,,,39006,9931622,1993,8,32461,7,0,3,tests performed,9678594,3900080,3843471,2172893,54243,29446,194,78,77,44,5909,426,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-30,768449,20554,12582,5912,0,3,154217,4125,2525,1186,0,1,2,88,18,619,124,,,,,45622,9977244,2002,9,33185,7,0,3,tests performed,9740970,3901131,3844588,2233102,62376,23754,195,78,77,45,4767,440,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2021-12-31,788559,20110,13857,5912,0,3,158253,4036,2781,1186,0,1,2,86,17,682,137,,,,,45772,10023016,2011,9,34220,7,0,2,tests performed,9762217,3901849,3846229,2251990,21247,25187,196,78,77,45,5055,528,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-01,811840,23281,15217,5912,0,3,162925,4672,3054,1186,0,1,2,85,17,656,132,,,,,44660,10067676,2020,9,34442,7,0,2,tests performed,9771297,3901914,3846321,2260914,9080,26465,196,78,77,45,5311,537,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-02,811840,0,13731,5912,0,3,162925,0,2756,1186,0,1,1,87,17,717,144,27,5,812,163,33285,10100961,2027,7,35543,7,0,3,tests performed,9786040,3902181,3846938,2274773,14743,28552,196,78,77,46,5730,575,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-03,845897,34057,17634,5912,0,3,169760,6835,3539,1186,0,1,2,93,19,804,161,,,,,36863,10137824,2035,7,38800,8,0,2,tests performed,9807089,3905803,3847639,2291499,21049,29590,197,78,77,46,5938,1037,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-04,867199,21302,19390,5912,0,3,174035,4275,3891,1186,0,1,1,90,18,884,177,,,,,39971,10177795,2043,8,40740,8,0,2,tests performed,9840588,3906978,3848345,2323117,33499,30891,197,78,77,47,6199,1140,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-05,884855,17656,19566,5952,40,6,177578,3543,3927,1194,8,1,1,94,19,928,186,,,,,40318,10218113,2051,8,40927,8,0,2,tests performed,9884164,3909114,3849146,2363756,43576,29367,198,78,77,47,5894,1291,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-06,908672,23817,20032,5952,0,6,182358,4780,4020,1194,0,1,1,90,18,941,189,,,,,49037,10267150,2060,10,41415,8,0,2,tests performed,9929068,3911555,3850708,2404657,44904,26871,199,78,77,48,5393,1489,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-07,930598,21926,20291,5952,0,6,186758,4400,4072,1194,0,1,1,84,17,936,188,,,,,42283,10309433,2069,8,40917,8,0,2,tests performed,9965708,3916374,3851383,2435803,36640,29070,200,79,77,49,5834,2075,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-08,956720,26122,20697,5952,0,6,192000,5242,4154,1194,0,1,1,83,17,917,184,,,,,48579,10358012,2079,10,41477,8,0,2,tests performed,9990905,3926149,3852073,2450536,25197,31373,200,79,77,49,6296,3462,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-09,978104,21384,23752,5952,0,6,196292,4291,4767,1194,0,1,1,83,17,984,197,38,8,1026,206,44044,10402056,2088,9,43014,9,1,2,tests performed,10008849,3933259,3852729,2460714,17944,31830,201,79,77,49,6388,4440,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-10,978104,0,18887,5952,0,6,196292,0,3790,1194,0,1,1,89,18,1063,213,,,,,43836,10445892,2096,9,44010,9,0,2,tests performed,10030545,3939891,3853156,2475351,21696,31922,201,79,77,50,6406,4870,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-11,1021303,43199,22015,5952,0,6,204961,8669,4418,1194,0,1,1,92,18,1062,213,,,,,42776,10488668,2105,9,44410,9,0,2,tests performed,10060193,3944634,3854403,2499010,29648,31372,202,79,77,50,6296,5379,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-12,1042212,20909,22480,6035,83,12,209158,4196,4511,1211,17,2,1,92,18,1055,212,,,,,42087,10530755,2113,8,44663,9,1,2,tests performed,10093671,3952151,3855175,2524200,33478,29930,203,79,77,51,6007,6148,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-13,1061116,18904,21778,6035,0,12,212951,3794,4370,1211,0,2,1,92,18,1011,203,,,,,42683,10573438,2122,9,43755,9,0,2,tests performed,10126615,3959421,3855850,2549199,32944,28221,203,79,77,51,5664,6838,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-14,1078181,17065,21083,6035,0,12,216376,3425,4231,1211,0,2,1,83,17,1020,205,,,,,37839,10611277,2130,8,43121,9,0,2,tests performed,10160120,3970114,3856548,2571313,33505,27773,204,80,77,52,5574,7677,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-15,1092736,14555,19431,6035,0,12,219297,2921,3900,1211,0,2,1,89,18,940,189,,,,,35932,10647209,2137,7,41314,8,0,2,tests performed,10181094,3978447,3857152,2583350,20974,27170,204,80,77,52,5453,7471,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-16,1103489,10753,17912,6035,0,12,221455,2158,3595,1211,0,2,1,88,18,961,193,39,8,978,196,23322,10670531,2141,5,38354,8,0,2,tests performed,10195758,3985414,3858356,2589844,14664,26701,205,80,77,52,5359,7451,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-17,1109818,6329,18816,6035,0,12,222725,1270,3776,1211,0,2,1,,,,,,,,,18212,10688743,2145,4,34693,7,1,2,tests performed,10210197,3987951,3858839,2601263,14439,25665,205,80,77,52,5151,6866,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-18,1115585,5767,13469,6035,0,12,223882,1157,2703,1211,0,2,1,,,,,,,,,21224,10709967,2149,4,31614,6,0,2,tests performed,10227143,3991981,3859212,2613809,16946,23850,205,80,77,52,4786,6764,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-19,1122428,6843,11459,6087,52,7,225256,1373,2300,1222,10,1,1,,,,,,,,,22776,10732743,2154,5,28855,6,0,2,tests performed,10242639,3995435,3859731,2625332,15496,21281,206,80,77,53,4271,6183,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-20,1127951,5523,9548,6087,0,7,226364,1108,1916,1222,0,1,1,,,,,,,,,20502,10753245,2158,4,25687,5,0,3,tests performed,10257380,3999090,3860570,2635579,14741,18681,206,80,77,53,3749,5667,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
IRL,Europe,Ireland,2022-01-21,1134548,6597,8052,6087,0,7,227688,1324,1616,1222,0,1,1,,,,,,,,,20602,10773847,2162,4,23224,5,0,3,tests performed,10270185,4002306,3861475,2644263,12805,15724,206,80,77,53,3156,4599,0,53,4982904,70,39,14,9,67335,0,126,3,23,26,,3,82,1,,,,
