dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,0,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
19/04/2020,19,4,2020,0,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
18/04/2020,18,4,2020,0,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
17/04/2020,17,4,2020,0,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
16/04/2020,16,4,2020,0,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
15/04/2020,15,4,2020,0,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
14/04/2020,14,4,2020,0,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
13/04/2020,13,4,2020,0,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
12/04/2020,12,4,2020,0,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
11/04/2020,11,4,2020,0,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
10/04/2020,10,4,2020,0,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
09/04/2020,9,4,2020,4,0,ST,Africa,STP,211028,Sao_Tome_and_Principe
