dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,4,0,JO,Asia,JOR,9956011,Jordan
19/04/2020,19,4,2020,6,0,JO,Asia,JOR,9956011,Jordan
18/04/2020,18,4,2020,5,0,JO,Asia,JOR,9956011,Jordan
17/04/2020,17,4,2020,1,0,JO,Asia,JOR,9956011,Jordan
16/04/2020,16,4,2020,4,0,JO,Asia,JOR,9956011,Jordan
15/04/2020,15,4,2020,6,0,JO,Asia,JOR,9956011,Jordan
14/04/2020,14,4,2020,2,0,JO,Asia,JOR,9956011,Jordan
13/04/2020,13,4,2020,8,0,JO,Asia,JOR,9956011,Jordan
12/04/2020,12,4,2020,9,0,JO,Asia,JOR,9956011,Jordan
11/04/2020,11,4,2020,0,0,JO,Asia,JOR,9956011,Jordan
10/04/2020,10,4,2020,14,1,JO,Asia,JOR,9956011,Jordan
09/04/2020,9,4,2020,9,0,JO,Asia,JOR,9956011,Jordan
08/04/2020,8,4,2020,0,0,JO,Asia,JOR,9956011,Jordan
07/04/2020,7,4,2020,4,1,JO,Asia,JOR,9956011,Jordan
06/04/2020,6,4,2020,22,0,JO,Asia,JOR,9956011,Jordan
05/04/2020,5,4,2020,24,0,JO,Asia,JOR,9956011,Jordan
04/04/2020,4,4,2020,0,0,JO,Asia,JOR,9956011,Jordan
03/04/2020,3,4,2020,21,0,JO,Asia,JOR,9956011,Jordan
02/04/2020,2,4,2020,4,0,JO,Asia,JOR,9956011,Jordan
01/04/2020,1,4,2020,6,0,JO,Asia,JOR,9956011,Jordan
31/03/2020,31,3,2020,9,4,JO,Asia,JOR,9956011,Jordan
30/03/2020,30,3,2020,24,0,JO,Asia,JOR,9956011,Jordan
29/03/2020,29,3,2020,23,1,JO,Asia,JOR,9956011,Jordan
28/03/2020,28,3,2020,40,0,JO,Asia,JOR,9956011,Jordan
27/03/2020,27,3,2020,19,0,JO,Asia,JOR,9956011,Jordan
26/03/2020,26,3,2020,26,0,JO,Asia,JOR,9956011,Jordan
25/03/2020,25,3,2020,15,0,JO,Asia,JOR,9956011,Jordan
24/03/2020,24,3,2020,13,0,JO,Asia,JOR,9956011,Jordan
23/03/2020,23,3,2020,15,0,JO,Asia,JOR,9956011,Jordan
22/03/2020,22,3,2020,15,0,JO,Asia,JOR,9956011,Jordan
21/03/2020,21,3,2020,13,0,JO,Asia,JOR,9956011,Jordan
20/03/2020,20,3,2020,4,0,JO,Asia,JOR,9956011,Jordan
19/03/2020,19,3,2020,17,0,JO,Asia,JOR,9956011,Jordan
18/03/2020,18,3,2020,19,0,JO,Asia,JOR,9956011,Jordan
17/03/2020,17,3,2020,1,0,JO,Asia,JOR,9956011,Jordan
16/03/2020,16,3,2020,14,0,JO,Asia,JOR,9956011,Jordan
15/03/2020,15,3,2020,0,0,JO,Asia,JOR,9956011,Jordan
08/03/2020,8,3,2020,0,0,JO,Asia,JOR,9956011,Jordan
03/03/2020,3,3,2020,1,0,JO,Asia,JOR,9956011,Jordan
