dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,13,4,SI,Europe,SVN,2067372,Slovenia
19/04/2020,19,4,2020,13,4,SI,Europe,SVN,2067372,Slovenia
18/04/2020,18,4,2020,36,5,SI,Europe,SVN,2067372,Slovenia
17/04/2020,17,4,2020,20,0,SI,Europe,SVN,2067372,Slovenia
16/04/2020,16,4,2020,28,5,SI,Europe,SVN,2067372,Slovenia
15/04/2020,15,4,2020,8,1,SI,Europe,SVN,2067372,Slovenia
14/04/2020,14,4,2020,7,2,SI,Europe,SVN,2067372,Slovenia
13/04/2020,13,4,2020,17,3,SI,Europe,SVN,2067372,Slovenia
12/04/2020,12,4,2020,28,5,SI,Europe,SVN,2067372,Slovenia
11/04/2020,11,4,2020,36,2,SI,Europe,SVN,2067372,Slovenia
10/04/2020,10,4,2020,33,3,SI,Europe,SVN,2067372,Slovenia
09/04/2020,9,4,2020,36,4,SI,Europe,SVN,2067372,Slovenia
08/04/2020,8,4,2020,34,6,SI,Europe,SVN,2067372,Slovenia
07/04/2020,7,4,2020,24,2,SI,Europe,SVN,2067372,Slovenia
06/04/2020,6,4,2020,20,6,SI,Europe,SVN,2067372,Slovenia
05/04/2020,5,4,2020,43,2,SI,Europe,SVN,2067372,Slovenia
04/04/2020,4,4,2020,37,4,SI,Europe,SVN,2067372,Slovenia
03/04/2020,3,4,2020,56,1,SI,Europe,SVN,2067372,Slovenia
02/04/2020,2,4,2020,27,2,SI,Europe,SVN,2067372,Slovenia
01/04/2020,1,4,2020,51,2,SI,Europe,SVN,2067372,Slovenia
31/03/2020,31,3,2020,33,0,SI,Europe,SVN,2067372,Slovenia
30/03/2020,30,3,2020,39,2,SI,Europe,SVN,2067372,Slovenia
29/03/2020,29,3,2020,59,0,SI,Europe,SVN,2067372,Slovenia
28/03/2020,28,3,2020,55,4,SI,Europe,SVN,2067372,Slovenia
27/03/2020,27,3,2020,49,1,SI,Europe,SVN,2067372,Slovenia
26/03/2020,26,3,2020,48,1,SI,Europe,SVN,2067372,Slovenia
25/03/2020,25,3,2020,38,2,SI,Europe,SVN,2067372,Slovenia
24/03/2020,24,3,2020,28,0,SI,Europe,SVN,2067372,Slovenia
23/03/2020,23,3,2020,31,0,SI,Europe,SVN,2067372,Slovenia
22/03/2020,22,3,2020,42,0,SI,Europe,SVN,2067372,Slovenia
21/03/2020,21,3,2020,22,0,SI,Europe,SVN,2067372,Slovenia
20/03/2020,20,3,2020,33,0,SI,Europe,SVN,2067372,Slovenia
19/03/2020,19,3,2020,11,0,SI,Europe,SVN,2067372,Slovenia
18/03/2020,18,3,2020,22,1,SI,Europe,SVN,2067372,Slovenia
17/03/2020,17,3,2020,34,0,SI,Europe,SVN,2067372,Slovenia
16/03/2020,16,3,2020,38,0,SI,Europe,SVN,2067372,Slovenia
15/03/2020,15,3,2020,40,0,SI,Europe,SVN,2067372,Slovenia
14/03/2020,14,3,2020,45,0,SI,Europe,SVN,2067372,Slovenia
13/03/2020,13,3,2020,39,0,SI,Europe,SVN,2067372,Slovenia
12/03/2020,12,3,2020,26,0,SI,Europe,SVN,2067372,Slovenia
11/03/2020,11,3,2020,15,0,SI,Europe,SVN,2067372,Slovenia
09/03/2020,9,3,2020,4,0,SI,Europe,SVN,2067372,Slovenia
08/03/2020,8,3,2020,3,0,SI,Europe,SVN,2067372,Slovenia
07/03/2020,7,3,2020,3,0,SI,Europe,SVN,2067372,Slovenia
06/03/2020,6,3,2020,5,0,SI,Europe,SVN,2067372,Slovenia
05/03/2020,5,3,2020,1,0,SI,Europe,SVN,2067372,Slovenia
