dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,261,10,UA,Europe,UKR,44622516,Ukraine
19/04/2020,19,4,2020,343,8,UA,Europe,UKR,44622516,Ukraine
18/04/2020,18,4,2020,644,8,UA,Europe,UKR,44622516,Ukraine
17/04/2020,17,4,2020,301,9,UA,Europe,UKR,44622516,Ukraine
16/04/2020,16,4,2020,789,18,UA,Europe,UKR,44622516,Ukraine
15/04/2020,15,4,2020,270,5,UA,Europe,UKR,44622516,Ukraine
14/04/2020,14,4,2020,325,10,UA,Europe,UKR,44622516,Ukraine
13/04/2020,13,4,2020,266,10,UA,Europe,UKR,44622516,Ukraine
12/04/2020,12,4,2020,308,4,UA,Europe,UKR,44622516,Ukraine
11/04/2020,11,4,2020,311,12,UA,Europe,UKR,44622516,Ukraine
10/04/2020,10,4,2020,224,5,UA,Europe,UKR,44622516,Ukraine
09/04/2020,9,4,2020,206,7,UA,Europe,UKR,44622516,Ukraine
08/04/2020,8,4,2020,143,7,UA,Europe,UKR,44622516,Ukraine
07/04/2020,7,4,2020,68,6,UA,Europe,UKR,44622516,Ukraine
06/04/2020,6,4,2020,155,4,UA,Europe,UKR,44622516,Ukraine
05/04/2020,5,4,2020,109,5,UA,Europe,UKR,44622516,Ukraine
04/04/2020,4,4,2020,183,3,UA,Europe,UKR,44622516,Ukraine
03/04/2020,3,4,2020,10,0,UA,Europe,UKR,44622516,Ukraine
02/04/2020,2,4,2020,245,7,UA,Europe,UKR,44622516,Ukraine
01/04/2020,1,4,2020,69,2,UA,Europe,UKR,44622516,Ukraine
31/03/2020,31,3,2020,62,2,UA,Europe,UKR,44622516,Ukraine
30/03/2020,30,3,2020,107,1,UA,Europe,UKR,44622516,Ukraine
29/03/2020,29,3,2020,93,3,UA,Europe,UKR,44622516,Ukraine
28/03/2020,28,3,2020,62,0,UA,Europe,UKR,44622516,Ukraine
27/03/2020,27,3,2020,43,1,UA,Europe,UKR,44622516,Ukraine
26/03/2020,26,3,2020,29,1,UA,Europe,UKR,44622516,Ukraine
25/03/2020,25,3,2020,11,0,UA,Europe,UKR,44622516,Ukraine
24/03/2020,24,3,2020,26,0,UA,Europe,UKR,44622516,Ukraine
23/03/2020,23,3,2020,6,0,UA,Europe,UKR,44622516,Ukraine
22/03/2020,22,3,2020,15,0,UA,Europe,UKR,44622516,Ukraine
21/03/2020,21,3,2020,0,1,UA,Europe,UKR,44622516,Ukraine
20/03/2020,20,3,2020,7,0,UA,Europe,UKR,44622516,Ukraine
19/03/2020,19,3,2020,5,2,UA,Europe,UKR,44622516,Ukraine
18/03/2020,18,3,2020,9,0,UA,Europe,UKR,44622516,Ukraine
17/03/2020,17,3,2020,2,0,UA,Europe,UKR,44622516,Ukraine
16/03/2020,16,3,2020,0,0,UA,Europe,UKR,44622516,Ukraine
13/03/2020,13,3,2020,2,0,UA,Europe,UKR,44622516,Ukraine
04/03/2020,4,3,2020,1,0,UA,Europe,UKR,44622516,Ukraine
