countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
CYM,North America,Cayman Islands,2021-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,,,,,8947,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587,,,,,8932,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86711,46928,39090,,,587,132,71,59,,8932,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,,,,,7775,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417,,,,,6345,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,,,,,5584,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,,,,,4808,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,,,,,3667,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,2511,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,1369,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,1369,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87517,47001,40527,,,90,133,72,62,,1369,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,1932,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,2495,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,3058,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88911,47061,41949,,,238,135,72,64,,3621,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89619,47419,41949,,708,326,136,72,64,,4960,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,,,,,5523,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90323,47633,42660,,,401,137,72,65,,6102,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90848,47802,43371,,525,426,138,73,66,,6482,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483,,,,,7349,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,,,,,8232,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93098,48262,44793,,,598,142,73,68,,9099,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,,,,,8034,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93525,48418,44793,,,508,142,74,68,,7730,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93652,48464,45504,,127,476,142,74,69,,7243,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93748,48493,45504,,96,414,143,74,69,,6299,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,,,,,4854,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,3424,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,1978,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94093,48665,45504,,,112,143,74,69,,1704,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94205,48722,45504,,112,97,143,74,69,,1476,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94277,48764,45504,,72,89,143,74,69,,1354,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,1339,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,1354,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,1354,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94633,48942,45504,,,89,144,74,69,,1354,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,1719,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95136,49050,46215,,,133,145,75,70,,2024,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95501,49141,46360,,365,175,145,75,71,,2663,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,2785,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,,,,,2906,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,,,,3028,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96082,49316,46766,,,207,146,75,71,,3150,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,2876,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96331,49403,46928,,,171,147,75,71,,2602,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96439,49444,46995,,108,134,147,75,72,,2039,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96518,49474,47044,,79,125,147,75,72,,1902,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,1841,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,,,,,1780,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,1719,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96993,49672,47321,,,112,148,76,72,,1704,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,1659,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97196,49785,47411,,,108,148,76,72,,1643,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97707,49960,47747,,511,170,149,76,73,,2587,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,,,,,2617,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,,,,,2663,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98117,50171,47946,,,178,149,76,73,,2708,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,,,,,2602,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,2556,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,2495,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98419,50308,48111,,,102,150,77,73,,1552,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,1506,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,1461,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,1430,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98891,50524,48367,,,100,150,77,74,,1522,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99065,50607,48458,,174,114,151,77,74,,1735,,65720,256,,,,49903,,,13,,,,,84,,
CYM,North America,Cayman Islands,2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99194,50682,48512,,129,122,151,77,74,,1856,,65720,256,,,,49903,,,13,,,,,84,,
