dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,1,0,ME,Europe,MNE,622345,Montenegro
19/04/2020,19,4,2020,4,1,ME,Europe,MNE,622345,Montenegro
18/04/2020,18,4,2020,0,0,ME,Europe,MNE,622345,Montenegro
17/04/2020,17,4,2020,15,0,ME,Europe,MNE,622345,Montenegro
16/04/2020,16,4,2020,5,0,ME,Europe,MNE,622345,Montenegro
15/04/2020,15,4,2020,9,1,ME,Europe,MNE,622345,Montenegro
14/04/2020,14,4,2020,2,0,ME,Europe,MNE,622345,Montenegro
13/04/2020,13,4,2020,9,1,ME,Europe,MNE,622345,Montenegro
12/04/2020,12,4,2020,6,0,ME,Europe,MNE,622345,Montenegro
11/04/2020,11,4,2020,5,0,ME,Europe,MNE,622345,Montenegro
10/04/2020,10,4,2020,3,0,ME,Europe,MNE,622345,Montenegro
09/04/2020,9,4,2020,8,0,ME,Europe,MNE,622345,Montenegro
08/04/2020,8,4,2020,8,0,ME,Europe,MNE,622345,Montenegro
07/04/2020,7,4,2020,19,0,ME,Europe,MNE,622345,Montenegro
06/04/2020,6,4,2020,13,0,ME,Europe,MNE,622345,Montenegro
05/04/2020,5,4,2020,27,0,ME,Europe,MNE,622345,Montenegro
04/04/2020,4,4,2020,30,0,ME,Europe,MNE,622345,Montenegro
03/04/2020,3,4,2020,21,1,ME,Europe,MNE,622345,Montenegro
02/04/2020,2,4,2020,14,0,ME,Europe,MNE,622345,Montenegro
01/04/2020,1,4,2020,18,0,ME,Europe,MNE,622345,Montenegro
31/03/2020,31,3,2020,6,0,ME,Europe,MNE,622345,Montenegro
30/03/2020,30,3,2020,1,0,ME,Europe,MNE,622345,Montenegro
29/03/2020,29,3,2020,9,0,ME,Europe,MNE,622345,Montenegro
28/03/2020,28,3,2020,8,0,ME,Europe,MNE,622345,Montenegro
27/03/2020,27,3,2020,14,1,ME,Europe,MNE,622345,Montenegro
26/03/2020,26,3,2020,6,0,ME,Europe,MNE,622345,Montenegro
25/03/2020,25,3,2020,20,0,ME,Europe,MNE,622345,Montenegro
24/03/2020,24,3,2020,6,0,ME,Europe,MNE,622345,Montenegro
23/03/2020,23,3,2020,7,0,ME,Europe,MNE,622345,Montenegro
22/03/2020,22,3,2020,0,0,ME,Europe,MNE,622345,Montenegro
21/03/2020,21,3,2020,1,0,ME,Europe,MNE,622345,Montenegro
20/03/2020,20,3,2020,5,0,ME,Europe,MNE,622345,Montenegro
19/03/2020,19,3,2020,6,0,ME,Europe,MNE,622345,Montenegro
18/03/2020,18,3,2020,2,0,ME,Europe,MNE,622345,Montenegro
