dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,37,2,MK,Europe,MKD,2082958,North_Macedonia
19/04/2020,19,4,2020,53,0,MK,Europe,MKD,2082958,North_Macedonia
18/04/2020,18,4,2020,36,3,MK,Europe,MKD,2082958,North_Macedonia
17/04/2020,17,4,2020,107,1,MK,Europe,MKD,2082958,North_Macedonia
16/04/2020,16,4,2020,66,1,MK,Europe,MKD,2082958,North_Macedonia
15/04/2020,15,4,2020,54,6,MK,Europe,MKD,2082958,North_Macedonia
14/04/2020,14,4,2020,26,4,MK,Europe,MKD,2082958,North_Macedonia
13/04/2020,13,4,2020,68,0,MK,Europe,MKD,2082958,North_Macedonia
12/04/2020,12,4,2020,49,2,MK,Europe,MKD,2082958,North_Macedonia
11/04/2020,11,4,2020,48,0,MK,Europe,MKD,2082958,North_Macedonia
10/04/2020,10,4,2020,46,2,MK,Europe,MKD,2082958,North_Macedonia
09/04/2020,9,4,2020,18,4,MK,Europe,MKD,2082958,North_Macedonia
08/04/2020,8,4,2020,29,5,MK,Europe,MKD,2082958,North_Macedonia
07/04/2020,7,4,2020,87,4,MK,Europe,MKD,2082958,North_Macedonia
06/04/2020,6,4,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
05/04/2020,5,4,2020,53,5,MK,Europe,MKD,2082958,North_Macedonia
04/04/2020,4,4,2020,76,1,MK,Europe,MKD,2082958,North_Macedonia
03/04/2020,3,4,2020,0,1,MK,Europe,MKD,2082958,North_Macedonia
02/04/2020,2,4,2020,25,1,MK,Europe,MKD,2082958,North_Macedonia
01/04/2020,1,4,2020,44,2,MK,Europe,MKD,2082958,North_Macedonia
31/03/2020,31,3,2020,26,1,MK,Europe,MKD,2082958,North_Macedonia
30/03/2020,30,3,2020,18,2,MK,Europe,MKD,2082958,North_Macedonia
29/03/2020,29,3,2020,22,1,MK,Europe,MKD,2082958,North_Macedonia
28/03/2020,28,3,2020,18,0,MK,Europe,MKD,2082958,North_Macedonia
27/03/2020,27,3,2020,24,1,MK,Europe,MKD,2082958,North_Macedonia
26/03/2020,26,3,2020,29,0,MK,Europe,MKD,2082958,North_Macedonia
25/03/2020,25,3,2020,12,0,MK,Europe,MKD,2082958,North_Macedonia
24/03/2020,24,3,2020,22,1,MK,Europe,MKD,2082958,North_Macedonia
23/03/2020,23,3,2020,29,1,MK,Europe,MKD,2082958,North_Macedonia
22/03/2020,22,3,2020,15,0,MK,Europe,MKD,2082958,North_Macedonia
21/03/2020,21,3,2020,22,0,MK,Europe,MKD,2082958,North_Macedonia
20/03/2020,20,3,2020,6,0,MK,Europe,MKD,2082958,North_Macedonia
19/03/2020,19,3,2020,11,0,MK,Europe,MKD,2082958,North_Macedonia
18/03/2020,18,3,2020,12,0,MK,Europe,MKD,2082958,North_Macedonia
17/03/2020,17,3,2020,6,0,MK,Europe,MKD,2082958,North_Macedonia
16/03/2020,16,3,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
14/03/2020,14,3,2020,4,0,MK,Europe,MKD,2082958,North_Macedonia
13/03/2020,13,3,2020,2,0,MK,Europe,MKD,2082958,North_Macedonia
11/03/2020,11,3,2020,4,0,MK,Europe,MKD,2082958,North_Macedonia
07/03/2020,7,3,2020,2,0,MK,Europe,MKD,2082958,North_Macedonia
02/03/2020,2,3,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
01/03/2020,1,3,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
29/02/2020,29,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
28/02/2020,28,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
27/02/2020,27,2,2020,1,0,MK,Europe,MKD,2082958,North_Macedonia
26/02/2020,26,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
25/02/2020,25,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
24/02/2020,24,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
23/02/2020,23,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
22/02/2020,22,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
21/02/2020,21,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
20/02/2020,20,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
19/02/2020,19,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
18/02/2020,18,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
17/02/2020,17,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
16/02/2020,16,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
15/02/2020,15,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
14/02/2020,14,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
13/02/2020,13,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
12/02/2020,12,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
11/02/2020,11,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
10/02/2020,10,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
09/02/2020,9,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
08/02/2020,8,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
07/02/2020,7,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
06/02/2020,6,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
05/02/2020,5,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
04/02/2020,4,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
03/02/2020,3,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
02/02/2020,2,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
01/02/2020,1,2,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
31/01/2020,31,1,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
30/01/2020,30,1,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
29/01/2020,29,1,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
28/01/2020,28,1,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
27/01/2020,27,1,2020,0,0,MK,Europe,MKD,2082958,North_Macedonia
