countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
RUS,Europe,Russia,2021-06-28,5408744,21258,19488,131671,601,576,37069,146,134,902,4,4,1,,,,,,,,,248325,149231801,1023,2,458021,3,0,24,tests performed,38773378,21790363,16983015,,333214,505076,27,15,12,,3462,55,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-06-29,5428961,20217,20028,132314,643,591,37207,139,137,907,4,4,1,,,,,,,,,409908,149641709,1026,3,454167,3,0,23,tests performed,39328425,22194585,17133840,,555047,477894,27,15,12,,3275,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-06-30,5449594,20633,20504,132973,659,608,37348,141,141,911,5,4,1,,,,,,,,,479618,150121327,1029,3,454638,3,0,22,tests performed,40027944,22691596,17336348,,699519,569115,27,16,12,,3900,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,549889,21,29,3769
RUS,Europe,Russia,2021-07-01,5472722,23128,20969,133633,660,622,37507,159,144,916,5,4,1,,,,,,,,,605300,150726627,1033,4,468924,3,0,22,tests performed,40875355,23352344,17523011,,847411,557869,28,16,12,,3823,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-02,5495513,22791,21358,134302,669,633,37663,156,146,920,5,4,1,,,,,,,,,567122,151293749,1037,4,477057,3,0,22,tests performed,41821794,24221641,17600153,,946439,602673,29,17,12,,4130,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-03,5519516,24003,21743,134987,685,644,37828,165,149,925,5,4,1,,,,,,,,,584184,151877933,1041,4,488808,3,0,22,tests performed,42450067,24647625,17802442,,628273,621693,29,17,12,,4261,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-04,5544209,24693,22389,135637,650,652,37997,169,153,930,4,4,1,,,,,,,,,488392,152366325,1044,3,483264,3,0,22,tests performed,42830589,24969023,17861566,,380522,627204,29,17,12,,4299,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-05,5568104,23895,22766,136279,642,658,38161,164,156,934,4,5,1,,,,,,,,,385879,152752204,1047,3,502915,3,0,22,tests performed,43033292,25134026,17899266,,202703,608559,29,17,12,,4171,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-06,5591030,22926,23153,137005,726,670,38318,157,159,939,5,5,1,,,,,,,,,473384,153225588,1050,3,511983,4,0,22,tests performed,44317901,26086927,18230974,,1284609,712782,30,18,12,,4885,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-07,5614540,23510,23564,137718,713,678,38479,161,161,944,5,5,1,,,,,,,,,408026,153633614,1053,3,501755,3,0,21,tests performed,45061139,26676560,18384579,,743238,719028,31,18,13,,4928,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-08,5638901,24361,23740,138441,723,687,38646,167,163,949,5,5,1,,,,,,,,,561363,154194977,1057,4,495479,3,0,21,tests performed,45570931,27056132,18514799,,509792,670797,31,19,13,,4597,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-09,5664200,25299,24098,139156,715,693,38819,173,165,954,5,5,1,,,,,,,,,730274,154925251,1062,5,518786,4,0,22,tests performed,46626243,27899062,18727181,,1055312,686350,32,19,13,,4704,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-10,5688807,24607,24184,139896,740,701,38988,169,166,959,5,5,1,,,,,,,,,594128,155519379,1066,4,520207,4,0,22,tests performed,47334968,28443712,18891256,,708725,697843,32,19,13,,4783,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-11,5713351,24544,24163,140635,739,714,39156,168,166,964,5,5,1,,,,,,,,,454631,155974010,1069,3,515384,4,0,21,tests performed,47572228,28645936,18926292,,237260,677377,33,20,13,,4642,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-12,5738000,24649,24271,141335,700,722,39325,169,166,969,5,5,1,,,,,,,,,352482,156326492,1071,2,510613,3,0,21,tests performed,47809152,28738206,19070946,,236924,682266,33,20,13,,4676,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-13,5762211,24211,24454,142102,767,728,39491,166,168,974,5,5,1,,,,,,,,,442858,156769350,1074,3,506252,3,0,21,tests performed,48693756,29428872,19264884,,884604,625122,33,20,13,,4284,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-14,5785542,23331,24429,142877,775,737,39651,160,167,979,5,5,1,,,,,,,,,601027,157370377,1079,4,533823,4,0,22,tests performed,49757693,30101051,19656642,,1063937,670936,34,21,13,,4598,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-15,5810335,24793,24491,143657,780,745,39821,170,168,985,5,5,1,,,,,,,,,577794,157948171,1082,4,536171,4,0,22,tests performed,50383638,30538845,19844793,,625945,687530,35,21,14,,4712,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-16,5835523,25188,24475,144446,789,756,39993,173,168,990,5,5,1,,,,,,,,,598957,158547128,1087,4,517411,4,0,21,tests performed,52329289,31765940,20563349,,1945651,814721,36,22,14,,5584,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-17,5860113,24590,24472,145222,776,761,40162,169,168,995,5,5,1,,,,,,,,,581203,159128331,1091,4,515565,4,0,21,tests performed,52471287,31874482,20596805,,141998,733760,36,22,14,,5029,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-18,5884593,24480,24463,145975,753,763,40330,168,168,1000,5,5,1,,,,,,,,,,,,,507886,3,0,21,tests performed,52782888,32086928,20695960,,311601,744380,36,22,14,,5102,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-19,5908691,24098,24384,146686,711,764,40495,165,167,1005,5,5,1,,,,,,,,,,159930099,1096,,514801,4,0,21,tests performed,52924914,32163192,20761722,,142026,730823,36,22,14,,5009,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-20,5931925,23234,24245,147457,771,765,40654,159,166,1011,5,5,1,,,,,,,,,,,,,523711,4,0,22,tests performed,54765404,33185732,21579672,,1840490,867378,38,23,15,,5945,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-21,5955089,23164,24221,148229,772,765,40813,159,166,1016,5,5,1,,,,,,,,,,,,,510026,3,0,21,tests performed,55278232,33485064,21793168,,512828,788648,38,23,15,,5405,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-22,5979027,23938,24099,149012,783,765,40977,164,165,1021,5,5,1,,,,,,,,,,161445792,1106,,499660,3,0,21,tests performed,55829776,33840825,21988951,,551544,778020,38,23,15,,5332,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-23,6002303,23276,23826,149796,784,764,41136,160,163,1027,5,5,1,,,,,,,,,,,,,480268,3,0,20,tests performed,57119002,34479522,22639480,,1289226,684245,39,24,16,,4689,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-24,6025698,23395,23655,150583,787,766,41297,160,162,1032,5,5,1,,,,,,,,,,,,,463413,3,0,20,tests performed,57313547,34561624,22751923,,194545,691751,39,24,16,,4741,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-25,6049215,23517,23517,151352,769,768,41458,161,161,1037,5,5,1,,,,,,,,,,,,,472317,3,0,20,tests performed,57493823,34655066,22838757,,180276,672991,39,24,16,,4612,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-26,6071893,22678,23315,152069,717,769,41613,155,160,1042,5,5,1,,,,,,,,,,163298650,1119,,481222,3,0,21,tests performed,57730452,34775914,22954538,,236629,686505,40,24,16,,4705,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-27,6094379,22486,23208,152836,767,768,41767,154,159,1047,5,5,1,,,,,,,,,,,,,480064,3,0,21,tests performed,58627941,35277439,23350502,,897489,551791,40,24,16,,3782,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-28,6116249,21870,23023,153620,784,770,41917,150,158,1053,5,5,1,,,,,,,,,,,,,478905,3,0,21,tests performed,59222211,35565564,23656647,,594270,563426,41,24,16,,3861,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-29,6138969,22720,22849,154404,784,770,42073,156,157,1058,5,5,1,,,,,,,,,,164790024,1129,,477747,3,0,21,tests performed,60086288,36024370,24061918,,864077,608073,41,25,16,,4167,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-30,6161985,23016,22812,155180,776,769,42231,158,156,1064,5,5,1,,,,,,,,,,,,,476047,3,0,21,tests performed,60996545,36287070,24709475,,910257,553935,42,25,17,,3796,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-07-31,6185249,23264,22793,155952,772,767,42390,159,156,1069,5,5,1,,,,,,,,,,,,,474346,3,0,21,tests performed,61902078,36621627,25280451,,905533,655504,42,25,17,,4492,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,622144,22,51,4264
RUS,Europe,Russia,2021-08-01,6207513,22264,22614,156726,774,768,42543,153,155,1074,5,5,1,,,,,,,,,,,,,472645,3,0,21,tests performed,62225609,36759116,25466493,,323531,675969,43,25,17,,4633,30,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-02,6230482,22969,22656,157496,770,775,42700,157,155,1079,5,5,1,,,,,,,,,,166595259,1142,,470944,3,0,21,tests performed,62369448,36816173,25553275,,143839,662714,43,25,18,,4542,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-03,6251953,21471,22511,158263,767,775,42847,147,154,1085,5,5,1,,,,,,,,,,,,,467308,3,0,21,tests performed,63106022,37159913,25946109,,736574,639726,43,25,18,,4384,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-04,6274006,22053,22537,159032,769,773,42999,151,154,1090,5,5,1,,,,,,,,,,,,,463671,3,0,21,tests performed,64276556,37716498,26560058,,1170534,722049,44,26,18,,4949,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-05,6296570,22564,22514,159803,771,771,43153,155,154,1095,5,5,1,,,,,,,,,,168010266,1151,,460035,3,0,20,tests performed,64612870,37841809,26771061,,336314,646655,44,26,18,,4432,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-06,6318643,22073,22380,160574,771,771,43304,151,153,1100,5,5,1,,,,,,,,,,,,,458186,3,0,20,tests performed,65093022,38052430,27040592,,480152,585211,45,26,19,,4011,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-07,6340370,21727,22160,161343,769,770,43453,149,152,1106,5,5,1,,,,,,,,,,,,,456337,3,0,21,tests performed,65886173,38390923,27495250,,793151,569156,45,26,19,,3901,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-08,6362641,22271,22161,162109,766,769,43606,153,152,1111,5,5,1,,,,,,,,,,,,,454488,3,0,20,tests performed,66245526,38591963,27653563,,359353,574274,45,26,19,,3936,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-09,6384195,21554,21959,162860,751,766,43754,148,150,1116,5,5,1,,,,,,,,,,169763737,1163,,452640,3,0,21,tests performed,66369168,38619739,27749429,,123642,571389,45,26,19,,3916,47,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-10,6404960,20765,21858,163629,769,767,43896,142,150,1121,5,5,1,,,,,,,,,,,,,451079,3,0,21,tests performed,67340478,38955619,28384859,,971310,604922,46,27,19,,4146,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-11,6425918,20958,21702,164413,784,769,44040,144,149,1127,5,5,1,,,,,,,,,,,,,449518,3,0,21,tests performed,68010094,39355337,28654757,,669616,533363,47,27,20,,3655,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-12,6447229,21311,21523,165201,788,771,44186,146,148,1132,5,5,1,,,,,,,,,,171145970,1173,,447958,3,0,21,tests performed,68643798,39629817,29013981,,633704,575847,47,27,20,,3947,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-13,6468890,21661,21464,165996,795,775,44334,148,147,1138,5,5,1,,,,,,,,,,,,,445864,3,0,21,tests performed,71033270,40386461,30646809,,2389472,848607,49,28,21,,5816,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-14,6490421,21531,21436,166795,799,779,44482,148,147,1143,5,5,1,,,,,,,,,,,,,443770,3,0,21,tests performed,72895650,40644013,32251637,,1862380,1001354,50,28,22,,6863,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-15,6511431,21010,21256,167595,800,784,44626,144,146,1149,5,5,1,,,,,,,,,,,,,441676,3,0,21,tests performed,73164150,40731280,32432870,,268500,988375,50,28,22,,6774,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-16,6531585,20154,21056,168384,789,789,44764,138,144,1154,5,5,1,,,,,,,,,,172840809,1185,,439582,3,0,21,tests performed,73509691,40915730,32593961,,345541,1020075,50,28,22,,6991,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-17,6551934,20349,20996,169169,785,791,44903,139,144,1159,5,5,1,,,,,,,,,,,,,437333,3,0,21,tests performed,74000654,41108366,32892288,,490963,951454,51,28,23,,6521,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-18,6572246,20312,20904,169948,779,791,45043,139,143,1165,5,5,1,,,,,,,,,,,,,435083,3,0,21,tests performed,74425863,41258604,33167259,,425209,916538,51,28,23,,6281,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-19,6592705,20459,20782,170716,768,788,45183,140,142,1170,5,5,1,,,,,,,,,,174175810,1194,,432834,3,0,21,tests performed,75043301,41551994,33491307,,617438,914215,51,28,23,,6266,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-20,6613107,20402,20602,171480,764,783,45323,140,141,1175,5,5,1,,,,,,,,,,,,,435575,3,0,21,tests performed,75677887,41822606,33855281,,634586,663517,52,29,23,,4547,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-21,6633521,20414,20443,172257,777,780,45462,140,140,1181,5,5,1,,,,,,,,,,,,,438315,3,0,21,tests performed,76458068,42167285,34290783,,780181,508917,52,29,24,,3488,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-22,6653498,19977,20295,173003,746,773,45599,137,139,1186,5,5,1,,,,,,,,,,175504485,1203,,441055,3,0,22,tests performed,76801879,42280854,34521025,,343811,519676,53,29,24,,3562,43,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-23,6672373,18875,20113,173768,765,769,45729,129,138,1191,5,5,1,,,,,,,,,,,,,440981,3,0,22,tests performed,76957410,42336831,34620579,,155531,492531,53,29,24,,3376,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-24,6690633,18260,19814,174542,774,768,45854,125,136,1196,5,5,1,,,,,,,,,,,,,437865,3,0,22,tests performed,77577311,42595754,34981557,,619901,510951,53,29,24,,3502,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-25,6709605,18972,19623,175328,786,769,45984,130,134,1202,5,5,1,,,,,,,,,,,,,434750,3,0,22,tests performed,78053353,42821588,35231765,,476042,518213,53,29,24,,3552,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-26,6728699,19094,19428,176127,799,773,46115,131,133,1207,5,5,1,,,,,,,,,,177197247,1214,,431634,3,0,22,tests performed,78431369,42983698,35447671,,378016,484010,54,29,24,,3317,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-27,6747681,18982,19225,176904,777,775,46245,130,132,1212,5,5,1,,,,,,,,,,,,,424603,3,0,22,tests performed,79130258,43270004,35860254,,698889,493196,54,30,25,,3380,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-28,6766667,18986,19021,177679,775,775,46375,130,130,1218,5,5,1,,,,,,,,,,,,,417571,3,0,22,tests performed,79493362,43438051,36055311,,363104,433613,54,30,25,,2972,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-29,6785465,18798,18852,178457,778,779,46504,129,129,1223,5,5,1,,,,,,,,,,,,,410540,3,0,22,tests performed,79708822,43523101,36185721,,215460,415278,55,30,25,,2846,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-30,6803323,17858,18707,179233,776,781,46626,122,128,1228,5,5,1,,,,,,,,,,178771940,1225,,406324,3,0,22,tests performed,80012028,43659462,36352566,,303206,436374,55,30,25,,2991,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-08-31,6820697,17374,18581,180009,776,781,46745,119,127,1234,5,5,1,,,,,,,,,,,,,406126,3,0,22,tests performed,80244526,43771190,36473336,,232498,381031,55,30,25,,2611,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-01,6838652,17955,18435,180781,772,779,46868,123,126,1239,5,5,1,,,,,,,,,,,,,405928,3,0,22,tests performed,81226019,43967990,37258029,,981493,453238,56,30,26,,3106,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-02,6857243,18591,18363,181560,779,776,46996,127,126,1244,5,5,1,,,,,,,,,,180037362,1234,,405731,3,0,22,tests performed,81609406,44148776,37460630,,383387,454005,56,30,26,,3111,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-03,6875713,18470,18290,182341,781,777,47122,127,125,1250,5,5,1,,,,,,,,,,,,,403498,3,0,22,tests performed,82319804,44302410,38017394,,710398,455649,56,30,26,,3123,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-04,6894113,18400,18207,183117,776,777,47248,126,125,1255,5,5,1,,,,,,,,,,,,,401265,3,0,22,tests performed,82550749,44418648,38132101,,230945,436770,57,30,26,,2993,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-05,6912375,18262,18130,183896,779,777,47374,125,124,1260,5,5,1,,,,,,,,,,,,,399033,3,0,22,tests performed,82803898,44492958,38310940,,253149,442154,57,30,26,,3030,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-06,6929862,17487,18077,184672,776,777,47493,120,124,1266,5,5,1,,,,,,,,,,,,,396800,3,0,22,tests performed,82918108,44549535,38368573,,114210,415154,57,31,26,,2845,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-07,6946922,17060,18032,185447,775,777,47610,117,124,1271,5,5,1,,,,,,,,,,,,,390548,3,0,22,tests performed,83633913,44857289,38776624,,715805,484198,57,31,27,,3318,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-08,6964595,17673,17992,186224,777,778,47731,121,123,1276,5,5,1,,,,,,,,,,182305630,1249,,384296,3,0,21,tests performed,83818838,44912606,38906232,,184925,370403,57,31,27,,2539,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-09,6982628,18033,17912,186999,775,777,47855,124,123,1282,5,5,1,,,,,,,,,,,,,381462,3,0,21,tests performed,84307408,45079017,39228391,,488570,385429,58,31,27,,2642,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-10,7000636,18008,17846,187768,769,775,47978,123,122,1287,5,5,1,,,,,,,,,,,,,384880,3,0,22,tests performed,84915792,45449659,39466133,,608384,370855,58,31,27,,2542,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-11,7019200,18564,17870,188546,778,776,48106,127,122,1292,5,5,1,,,,,,,,,,,,,388297,3,0,22,tests performed,85117353,45527817,39589536,,201561,366658,58,31,27,,2513,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-12,7037435,18235,17866,189319,773,775,48231,125,122,1297,5,5,1,,,,,,,,,,,,,391715,3,0,22,tests performed,85282445,45598793,39683652,,165092,354078,58,31,27,,2427,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-13,7055296,17861,17919,190031,712,766,48353,122,123,1302,5,5,1,,,,,,,,,,184315467,1263,,395132,3,0,22,tests performed,85977322,46149116,39828206,,694877,437031,59,32,27,,2995,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-14,7072825,17529,17986,190793,762,764,48473,120,123,1308,5,5,1,,,,,,,,,,,,,404660,3,0,22,tests performed,86073493,46169834,39903659,,96171,348511,59,32,27,,2389,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-15,7091368,18543,18110,191566,773,763,48600,127,124,1313,5,5,1,,,,,,,,,,,,,414187,3,0,23,tests performed,86564229,46427518,40136711,,490736,392199,59,32,28,,2688,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-16,7110656,19288,18290,192340,774,763,48732,132,125,1318,5,5,1,,,,,,,,,,185649676,1272,,420297,3,0,23,tests performed,86956254,46600781,40355473,,392025,378407,60,32,28,,2593,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-17,7130245,19589,18516,193111,771,763,48867,134,127,1323,5,5,1,,,,,,,,,,,,,423524,3,0,23,tests performed,87267626,46745074,40522552,,311372,335976,60,32,28,,2303,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-18,7150244,19999,18721,193891,780,764,49004,137,128,1329,5,5,1,,,,,,,,,,,,,426751,3,0,23,tests performed,,,,,,340682,,,,,2335,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-19,7170069,19825,18948,194671,780,765,49140,136,130,1334,5,5,1,,,,,,,,,,,,,429978,3,0,23,tests performed,87736626,46811516,40925110,,,350597,60,32,28,,2403,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-20,7189445,19376,19164,195438,767,772,49272,133,131,1339,5,5,1,,,,,,,,,,187347905,1284,,433205,3,0,23,tests performed,87900632,46923762,40976870,,164006,274759,60,32,28,,1883,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-21,7208241,18796,19345,196235,797,777,49401,129,133,1345,5,5,1,,,,,,,,,,,,,438154,3,0,23,tests performed,88138610,47092891,41045719,,237978,295017,60,32,28,,2022,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-22,7227549,19308,19454,197032,797,781,49534,132,133,1350,5,5,1,,,,,,,,,,,,,443102,3,0,23,tests performed,88567925,47285157,41282768,,429315,286242,61,32,28,,1962,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-23,7248572,21023,19702,197834,802,785,49678,144,135,1356,5,5,1,,,,,,,,,,188786024,1294,,448050,3,0,23,tests performed,,,,,,263129,,,,,1803,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-24,7269514,20942,19896,198644,810,790,49821,144,136,1361,6,5,1,,,,,,,,,,,,,450449,3,0,23,tests performed,89028383,47468729,41559654,658982,,251537,61,33,28,0,1724,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
RUS,Europe,Russia,2021-09-25,7291097,21583,20122,199450,806,794,49969,148,138,1367,6,5,1,,,,,,,,,,,,,452848,3,0,22,tests performed,89204756,47547409,41657347,661446,176373,243233,61,33,29,0,1667,52,145912022,9,40,14,9,24766,0,431,6,23,58,,8,73,1,,,,
