dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,545,13,PL,Europe,POL,37978548,Poland
19/04/2020,19,4,2020,363,15,PL,Europe,POL,37978548,Poland
18/04/2020,18,4,2020,461,18,PL,Europe,POL,37978548,Poland
17/04/2020,17,4,2020,336,28,PL,Europe,POL,37978548,Poland
16/04/2020,16,4,2020,380,23,PL,Europe,POL,37978548,Poland
15/04/2020,15,4,2020,268,18,PL,Europe,POL,37978548,Poland
14/04/2020,14,4,2020,260,13,PL,Europe,POL,37978548,Poland
13/04/2020,13,4,2020,318,24,PL,Europe,POL,37978548,Poland
12/04/2020,12,4,2020,401,27,PL,Europe,POL,37978548,Poland
11/04/2020,11,4,2020,380,7,PL,Europe,POL,37978548,Poland
10/04/2020,10,4,2020,370,15,PL,Europe,POL,37978548,Poland
09/04/2020,9,4,2020,357,30,PL,Europe,POL,37978548,Poland
08/04/2020,8,4,2020,435,22,PL,Europe,POL,37978548,Poland
07/04/2020,7,4,2020,311,13,PL,Europe,POL,37978548,Poland
06/04/2020,6,4,2020,475,15,PL,Europe,POL,37978548,Poland
05/04/2020,5,4,2020,244,8,PL,Europe,POL,37978548,Poland
04/04/2020,4,4,2020,437,14,PL,Europe,POL,37978548,Poland
03/04/2020,3,4,2020,392,14,PL,Europe,POL,37978548,Poland
02/04/2020,2,4,2020,243,10,PL,Europe,POL,37978548,Poland
01/04/2020,1,4,2020,256,2,PL,Europe,POL,37978548,Poland
31/03/2020,31,3,2020,193,9,PL,Europe,POL,37978548,Poland
30/03/2020,30,3,2020,224,4,PL,Europe,POL,37978548,Poland
29/03/2020,29,3,2020,249,2,PL,Europe,POL,37978548,Poland
28/03/2020,28,3,2020,168,0,PL,Europe,POL,37978548,Poland
27/03/2020,27,3,2020,170,2,PL,Europe,POL,37978548,Poland
26/03/2020,26,3,2020,150,4,PL,Europe,POL,37978548,Poland
25/03/2020,25,3,2020,152,2,PL,Europe,POL,37978548,Poland
24/03/2020,24,3,2020,115,1,PL,Europe,POL,37978548,Poland
23/03/2020,23,3,2020,98,2,PL,Europe,POL,37978548,Poland
22/03/2020,22,3,2020,111,0,PL,Europe,POL,37978548,Poland
21/03/2020,21,3,2020,70,0,PL,Europe,POL,37978548,Poland
20/03/2020,20,3,2020,68,0,PL,Europe,POL,37978548,Poland
19/03/2020,19,3,2020,49,0,PL,Europe,POL,37978548,Poland
18/03/2020,18,3,2020,61,1,PL,Europe,POL,37978548,Poland
17/03/2020,17,3,2020,52,1,PL,Europe,POL,37978548,Poland
16/03/2020,16,3,2020,21,0,PL,Europe,POL,37978548,Poland
15/03/2020,15,3,2020,36,1,PL,Europe,POL,37978548,Poland
14/03/2020,14,3,2020,19,1,PL,Europe,POL,37978548,Poland
13/03/2020,13,3,2020,18,1,PL,Europe,POL,37978548,Poland
12/03/2020,12,3,2020,9,0,PL,Europe,POL,37978548,Poland
11/03/2020,11,3,2020,5,0,PL,Europe,POL,37978548,Poland
10/03/2020,10,3,2020,6,0,PL,Europe,POL,37978548,Poland
09/03/2020,9,3,2020,5,0,PL,Europe,POL,37978548,Poland
08/03/2020,8,3,2020,1,0,PL,Europe,POL,37978548,Poland
07/03/2020,7,3,2020,4,0,PL,Europe,POL,37978548,Poland
04/03/2020,4,3,2020,1,0,PL,Europe,POL,37978548,Poland
