countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
GRD,North America,Grenada,2021-08-16,188,8,1,1,0,0,1663,71,13,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,94,,,,,832,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-17,188,0,1,1,0,0,1663,0,10,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,105,,,,,929,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-18,188,0,1,1,0,0,1663,0,10,9,0,0,1,,,,,,,,,,,,,,,,,,,,,,,115,,,,,1018,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-19,196,8,2,1,0,0,1734,71,20,9,0,0,1,,,,,,,,,,,,,,,,,,,,,,,126,,,,,1115,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-20,196,0,2,1,0,0,1734,0,20,9,0,0,1,,,,,,,,,,,,,,,,,,40075,22307,17768,,,136,35,20,16,,1203,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-21,212,16,5,1,0,0,1876,142,40,9,0,0,1,,,,,,,,,,,,,,,,,,,,,,,166,,,,,1469,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-22,222,10,6,1,0,0,1964,88,53,9,0,0,2,,,,,,,,,,,,,,,,,,,,,,,196,,,,,1734,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-23,222,0,5,1,0,0,1964,0,43,9,0,0,2,,,,,,,,,,,,,,,,,,,,,,,225,,,,,1991,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-24,230,8,6,1,0,0,2035,71,53,9,0,0,2,,,,,,,,,,,,,,,,,,,,,,,255,,,,,2256,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-25,266,36,11,1,0,0,2354,319,99,9,0,0,3,,,,,,,,,,,,,,,,,,,,,,,285,,,,,2522,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-26,295,29,14,1,0,0,2610,257,125,9,0,0,3,,,,,,,,,,,,,,,,,,,,,,,314,,,,,2778,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-27,317,22,17,1,0,0,2805,195,153,9,0,0,3,,,,,,,,,,,,,,,,,,42484,23965,18519,,,344,38,21,16,,3044,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-28,317,0,15,1,0,0,2805,0,133,9,0,0,3,,,,,,,,,,,,,,,,,,,,,,,356,,,,,3150,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-29,357,40,19,1,0,0,3159,354,171,9,0,0,3,,,,,,,,,,,,,,,,,,,,,,,367,,,,,3247,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-30,357,0,19,1,0,0,3159,0,171,9,0,0,3,,,,,,,,,,,,,,,,,,,,,,,379,,,,,3354,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-08-31,461,104,33,2,1,0,4079,920,292,18,9,1,4,,,,,,,,,,,,,,,,,,,,,,,390,,,,,3451,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-09-01,539,78,39,2,0,0,4769,690,345,18,0,1,4,,,,,,,,,,,,,,,,,,,,,,,402,,,,,3557,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-09-02,817,278,75,4,2,0,7229,2460,660,35,18,4,4,,,,,,,,,,,,,,,,,,,,,,,414,,,,,3663,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-09-03,817,0,71,4,0,0,7229,0,632,35,0,4,4,,,,,,,,,,,,,,,,,,45460,26088,19372,,,425,40,23,17,,3761,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-09-04,1098,281,112,5,1,1,9716,2486,987,44,9,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-09-05,1238,140,126,5,0,1,10954,1239,1114,44,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-09-06,1238,0,126,5,0,1,10954,0,1114,44,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
GRD,North America,Grenada,2021-09-07,1613,375,165,13,8,2,14272,3318,1456,115,71,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113015,317,29,7,5,13594,,244,11,,,,4,72,1,
