countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
QAT,Asia,Qatar,2021-05-18,213855,370,303,536,4,3,72975,126,103,183,1,1,1,,,,,,,,,3313,1977199,675,1,3289,1,0,11,people tested,2109980,1221996,887984,,36626,33400,72,42,30,,11397,76,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-19,214150,295,289,538,2,3,73076,101,99,184,1,1,1,,,,,,,,,4140,1981339,676,1,3337,1,0,12,people tested,2150749,1240202,910547,,40769,34155,73,42,31,,11655,81,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-20,214463,313,291,539,1,2,73182,107,99,184,0,1,1,,,,,,,,,3842,1985181,677,1,3356,1,0,12,people tested,2190807,1261828,928979,,40058,35168,75,43,32,,12001,81,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-21,214830,367,309,541,2,2,73308,125,105,185,1,1,1,,,,,,,,,3428,1988609,679,1,3430,1,0,11,people tested,2233616,1288584,945022,,42809,36695,76,44,32,,12522,81,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-22,215160,330,319,543,2,2,73420,113,109,185,1,1,1,,,,,,,,,3119,1991728,680,1,3482,1,0,11,people tested,,,,,,37344,,,,,12743,81,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-23,215443,283,323,544,1,2,73517,97,110,186,0,1,1,,,,,,,,,3514,1995242,681,1,3492,1,0,11,people tested,2293240,1321233,972007,,,36824,78,45,33,,12566,81,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-24,215742,299,322,547,3,2,73619,102,110,187,1,1,1,,,,,,,,,3453,1998695,682,1,3544,1,0,11,people tested,2329338,1341921,987417,,36098,36569,79,46,34,,12479,81,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-25,216091,349,319,549,2,2,73738,119,109,187,1,1,1,,,,,,,,,3252,2001947,683,1,3535,1,0,11,people tested,2365647,1361511,1004136,,36309,36524,81,46,34,,12463,81,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-26,216397,306,321,552,3,2,73842,104,110,188,1,1,1,,,,,,,,,3922,2005869,684,1,3504,1,0,11,people tested,2403165,1381456,1021709,,37518,36059,82,47,35,,12305,81,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-27,216683,286,317,552,0,2,73940,98,108,188,0,1,1,,,,,,,,,3847,2009716,686,1,3505,1,0,11,people tested,2440930,1400720,1040210,,37765,35732,83,48,36,,12193,81,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-28,216885,202,294,552,0,2,74009,69,100,188,0,1,1,,,,,,,,,3273,2012989,687,1,3483,1,0,12,people tested,2475837,1420090,1055747,,34907,34603,84,48,36,,11808,65,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-29,217041,156,269,554,2,2,74062,53,92,189,1,1,1,,,,,,,,,3755,2016744,688,1,3574,1,0,13,people tested,2491638,1430121,1061517,,15801,32601,85,49,36,,11125,65,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-30,217230,189,255,554,0,1,74127,64,87,189,0,0,1,,,,,,,,,3594,2020338,689,1,3585,1,0,14,people tested,2514585,1443882,1070703,,22947,31621,86,49,37,,10790,65,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-05-31,217458,228,245,556,2,1,74204,78,84,190,1,0,1,,,,,,,,,4268,2024606,691,1,3702,1,0,15,people tested,2545193,1461871,1083322,,30608,30836,87,50,37,,10522,65,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,35
QAT,Asia,Qatar,2021-06-01,217688,230,228,560,4,2,74283,78,78,191,1,1,1,,,,,,,,,3603,2028209,692,1,3752,1,0,16,people tested,2574692,1479717,1094975,,29499,29864,88,50,37,,10191,65,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-02,217882,194,212,562,2,1,74349,66,72,192,1,0,1,,,,,,,,,3976,2032185,693,1,3759,1,0,18,people tested,2600344,1494265,1106079,,25652,28168,89,51,38,,9612,65,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-03,218080,198,200,563,1,2,74417,68,68,192,0,1,1,,,,,,,,,4414,2036599,695,2,3840,1,0,19,people tested,2622285,1510561,1111724,,21941,25908,89,52,38,,8841,65,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-04,218263,183,197,565,2,2,74479,62,67,193,1,1,1,,,,,,,,,4385,2040984,696,1,3999,1,0,20,people tested,2643573,1526103,1117470,,21288,23962,90,52,38,,8177,65,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-05,218455,192,202,566,1,2,74545,66,69,193,0,1,1,,,,,,,,,3942,2044926,698,1,4026,1,0,20,people tested,2656695,1531477,1125218,,13122,23580,91,52,38,,8046,65,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-06,218627,172,200,569,3,2,74603,59,68,194,1,1,1,,,,,,,,,4352,2049278,699,1,4134,1,0,21,people tested,2676239,1541863,1134376,,19544,23093,91,53,39,,7880,65,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-07,218798,171,191,569,0,2,74662,58,65,194,0,1,1,,,,,,,,,4131,2053409,701,1,4115,1,0,22,people tested,2700942,1554740,1146202,,24703,22250,92,53,39,,7592,65,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-08,218980,182,185,570,1,1,74724,62,63,195,0,0,1,,,,,,,,,3247,2056656,702,1,4064,1,0,22,people tested,2716670,1561481,1155189,,15728,20283,93,53,39,,6921,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-09,219138,158,179,573,3,2,74778,54,61,196,1,1,1,,,,,,,,,5693,2062349,704,2,4309,1,0,24,people tested,2729437,1566366,1163071,,12767,18442,93,53,40,,6293,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-10,219281,143,172,574,1,2,74827,49,59,196,0,1,1,,,,,,,,,5312,2067661,706,2,4437,2,0,26,people tested,2748452,1572212,1176240,,19015,18024,94,54,40,,6150,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-11,219466,185,172,574,0,1,74890,63,59,196,0,0,1,,,,,,,,,4315,2071976,707,1,4427,2,0,26,people tested,2768028,1578669,1189359,,19576,17779,94,54,41,,6067,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-12,219613,147,165,576,2,1,74940,50,56,197,1,0,1,,,,,,,,,4098,2076074,708,1,4450,2,0,27,people tested,2780916,1583143,1197773,,12888,17746,95,54,41,,6056,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-13,219730,117,158,577,1,1,74980,40,54,197,0,0,1,,,,,,,,,4461,2080535,710,2,4465,2,0,28,people tested,2795091,1587414,1207677,,14175,16979,95,54,41,,5794,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-14,219887,157,156,579,2,1,75033,54,53,198,1,0,1,,,,,,,,,4428,2084963,711,2,4508,2,0,29,people tested,2813022,1593600,1219422,,17931,16011,96,54,42,,5464,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-15,220033,146,150,579,0,1,75083,50,51,198,0,0,1,,,,,,,,,5402,2090365,713,2,4816,2,0,32,people tested,2833984,1601801,1232183,,20962,16759,97,55,42,,5719,56,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-16,220198,165,151,579,0,1,75139,56,52,198,0,0,1,,,,,,,,,3997,2094362,715,1,4573,2,0,30,people tested,2845587,1605854,1239733,,11603,16593,97,55,42,,5662,56,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-17,220325,127,149,581,2,1,75183,43,51,198,1,0,1,,,,,,,,,5805,2100167,717,2,4644,2,0,31,people tested,2856149,1609775,1246374,,10562,15385,97,55,43,,5250,56,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-18,220509,184,149,582,1,1,75246,63,51,199,0,0,1,,,,,,,,,5380,2105547,718,2,4796,2,0,32,people tested,2868162,1614039,1254123,,12013,14305,98,55,43,,4881,54,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-19,220693,184,154,582,0,1,75308,63,53,199,0,0,1,,,,,,,,,5255,2110802,720,2,4961,2,0,32,people tested,2876509,1616899,1259610,,8347,13656,98,55,43,,4660,54,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-20,220800,107,153,583,1,1,75345,37,52,199,0,0,1,,,,,,,,,5291,2116093,722,2,5080,2,0,33,people tested,2886323,1620571,1265752,,9814,13033,98,55,43,,4447,54,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-21,220930,130,149,583,0,1,75389,44,51,199,0,0,1,,,,,,,,,5671,2121764,724,2,5257,2,0,35,people tested,2898814,1625178,1273636,,12491,12256,99,55,43,,4182,54,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-22,221119,189,155,584,1,1,75454,64,53,199,0,0,1,,,,,,,,,4868,2126632,726,2,5181,2,0,33,people tested,2908963,1629077,1279866,,10149,10711,99,56,44,,3655,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-23,221273,154,154,586,2,1,75506,53,52,200,1,0,1,,,,,,,,,4751,2131383,727,2,5289,2,0,34,people tested,2926066,1635054,1291012,,17103,11497,100,56,44,,3923,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-24,221378,105,150,587,1,1,75542,36,51,200,0,0,1,,,,,,,,,5780,2137163,729,2,5285,2,0,35,people tested,2956057,1647722,1308335,,29991,14273,101,56,45,,4870,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-25,221465,87,137,588,1,1,75572,30,47,201,0,0,1,,,,,,,,,4649,2141812,731,2,5181,2,0,38,people tested,2989246,1658860,1330386,,33189,17298,102,57,45,,5903,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-26,221590,125,128,588,0,1,75614,43,44,201,0,0,1,,,,,,,,,4106,2145918,732,1,5017,2,0,39,people tested,3008822,1665031,1343791,,19576,18902,103,57,46,,6450,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-27,221692,102,127,588,0,1,75649,35,43,201,0,0,1,,,,,,,,,4266,2150184,734,1,4870,2,0,38,people tested,3041661,1676351,1365310,,32839,22191,104,57,47,,7572,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-28,221810,118,126,588,0,1,75690,40,43,201,0,0,1,,,,,,,,,5246,2155430,736,2,4809,2,0,38,people tested,3075375,1689837,1385538,,33714,25223,105,58,47,,8607,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-29,221953,143,119,588,0,1,75738,49,41,201,0,0,1,,,,,,,,,5324,2160754,737,2,4875,2,0,41,people tested,3109044,1701777,1407267,,33669,28583,106,58,48,,9754,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-06-30,222071,118,114,590,2,1,75779,40,39,201,1,0,1,,,,,,,,,4969,2165723,739,2,4906,2,0,43,people tested,3145062,1714847,1430215,,36018,31285,107,59,49,,10676,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,23
QAT,Asia,Qatar,2021-07-01,222217,146,120,591,1,1,75828,50,41,202,0,0,1,,,,,,,,,6690,2172413,741,2,5036,2,0,42,people tested,3177744,1728760,1448984,,32682,31670,108,59,49,,10807,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-02,222350,133,126,591,0,0,75874,45,43,202,0,0,1,,,,,,,,,,,,,5102,2,0,40,people tested,3211237,1739012,1472225,,33493,31713,110,59,50,,10822,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-03,222453,103,123,592,1,1,75909,35,42,202,0,0,1,,,,,,,,,,2182633,745,,5245,2,0,42,people tested,3226308,1745702,1480606,,15071,31069,110,60,51,,10602,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-04,222574,121,126,592,0,1,75950,41,43,202,0,0,1,,,,,,,,,4537,2187170,746,2,5284,2,0,42,people tested,3249265,1760633,1488632,,22957,29658,111,60,51,,10120,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-05,222667,93,122,593,1,1,75982,32,42,202,0,0,1,,,,,,,,,5851,2193021,748,2,5370,2,0,44,people tested,3276416,1778906,1497510,,27151,28720,112,61,51,,9800,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-06,222760,93,115,594,1,1,76014,32,39,203,0,0,1,,,,,,,,,5246,2198267,750,2,5359,2,0,46,people tested,3304045,1797077,1506968,,27629,27857,113,61,51,,9506,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-07,222918,158,121,596,2,1,76068,54,41,203,1,0,1,,,,,,,,,4800,2203067,752,2,5335,2,0,44,people tested,3333203,1815518,1517685,,29158,26877,114,62,52,,9171,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-08,223031,113,116,598,2,1,76106,39,40,204,1,0,1,,,,,,,,,4634,2207701,753,2,5041,2,0,43,people tested,3369163,1839827,1529336,,35960,27346,115,63,52,,9331,59,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-09,223175,144,118,598,0,1,76155,49,40,204,0,0,1,,,,,,,,,5364,2213065,755,2,5077,2,0,43,people tested,3383787,1844917,1538870,,14624,24650,115,63,53,,8411,56,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-10,223272,97,117,599,1,1,76188,33,40,204,0,0,1,,,,,,,,,4465,2217530,757,2,4985,2,0,43,people tested,3390306,1847262,1543044,,6519,23428,116,63,53,,7994,56,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-11,223358,86,112,599,0,1,76218,29,38,204,0,0,1,,,,,,,,,5049,2222579,758,2,5058,2,0,45,people tested,3396963,1849825,1547138,,6657,21100,116,63,53,,7200,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-12,223504,146,120,599,0,1,76268,50,41,204,0,0,1,,,,,,,,,4854,2227433,760,2,4916,2,0,41,people tested,3408423,1854292,1554131,,11460,18858,116,63,53,,6435,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-13,223646,142,127,599,0,1,76316,48,43,204,0,0,1,,,,,,,,,5890,2233323,762,2,5008,2,0,40,people tested,3428791,1867049,1561742,,20368,17821,117,64,53,,6081,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-14,223780,134,123,599,0,0,76362,46,42,204,0,0,1,,,,,,,,,5466,2238789,764,2,5103,2,0,41,people tested,3452235,1880175,1572060,,23444,17005,118,64,54,,5803,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-15,223911,131,126,599,0,0,76406,45,43,204,0,0,1,,,,,,,,,6728,2245517,766,2,5402,2,0,43,people tested,3474944,1893112,1581832,,22709,15112,119,65,54,,5157,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-16,224044,133,124,599,0,0,76452,45,42,204,0,0,1,,,,,,,,,6397,2251914,768,2,5550,2,0,45,people tested,3497554,1904659,1592895,,22610,16252,119,65,54,,5546,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-17,224160,116,127,599,0,0,76491,40,43,204,0,0,1,,,,,,,,,7175,2259089,771,2,5937,2,0,47,people tested,3503040,1906753,1596287,,5486,16105,120,65,54,,5496,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-18,224278,118,131,599,0,0,76532,40,45,204,0,0,1,,,,,,,,,4937,2264026,773,2,5921,2,0,45,people tested,3523001,1915950,1607051,,19961,18005,120,65,55,,6144,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-19,224402,124,128,599,0,0,76574,42,44,204,0,0,1,,,,,,,,,6289,2270315,775,2,6126,2,0,48,people tested,3559312,1934983,1624329,,36311,21556,121,66,55,,7356,50,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-20,224510,108,123,599,0,0,76611,37,42,204,0,0,1,,,,,,,,,5856,2276171,777,2,6121,2,0,50,people tested,3580870,1944020,1636850,,21558,21726,122,66,56,,7414,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-21,224638,128,123,600,1,0,76655,44,42,205,0,0,1,,,,,,,,,4226,2280397,778,1,5944,2,0,48,people tested,3587683,1945508,1642175,,6813,19350,122,66,56,,6603,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-22,224834,196,132,600,0,0,76721,67,45,205,0,0,1,,,,,,,,,4993,2285390,780,2,5696,2,0,43,people tested,3614811,1956183,1658628,,27128,19981,123,67,57,,6818,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-23,224948,114,129,600,0,0,76760,39,44,205,0,0,1,,,,,,,,,4775,2290165,781,2,5464,2,0,42,people tested,3636272,1965422,1670850,,21461,19817,124,67,57,,6762,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-24,225072,124,130,600,0,0,76803,42,44,205,0,0,1,,,,,,,,,5232,2295397,783,2,5187,2,0,40,people tested,3642002,1967377,1674625,,5730,19852,124,67,57,,6774,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-25,225198,126,131,600,0,0,76846,43,45,205,0,0,1,,,,,,,,,4436,2299833,785,2,5115,2,0,39,people tested,,,,,,20114,,,,,6864,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-26,225376,178,139,600,0,0,76906,61,47,205,0,0,1,,,,,,,,,4309,2304142,786,1,4832,2,0,35,people tested,3685591,1997576,1688015,,,18040,126,68,58,,6156,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-27,225522,146,145,600,0,0,76956,50,49,205,0,0,1,,,,,,,,,5165,2309307,788,2,4734,2,0,33,people tested,3708551,2013080,1695471,,22960,18240,127,69,58,,6224,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-28,225747,225,158,601,1,0,77033,77,54,205,0,0,1,,,,,,,,,5362,2314669,790,2,4896,2,0,31,people tested,3730856,2028988,1701868,,22305,20453,127,69,58,,6979,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-29,225905,158,153,601,0,0,77087,54,52,205,0,0,1,,,,,,,,,6052,2320721,792,2,5047,2,0,33,people tested,3752281,2044639,1707642,,21425,19639,128,70,58,,6702,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-30,226077,172,161,601,0,0,77146,59,55,205,0,0,1,,,,,,,,,5636,2326357,794,2,5170,2,0,32,people tested,3775560,2050819,1724741,,23279,19898,129,70,59,,6790,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-07-31,226239,162,167,601,0,0,77201,55,57,205,0,0,1,,,,,,,,,5863,2332220,796,2,5260,2,0,32,people tested,3780468,2053529,1726939,,4908,19781,129,70,59,,6750,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,16
QAT,Asia,Qatar,2021-08-01,226390,151,170,601,0,0,77252,52,58,205,0,0,1,,,,,,,,,5136,2337356,798,2,5360,2,0,32,people tested,3804298,2065408,1738890,,23830,20072,130,70,59,,6849,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-02,226540,150,166,601,0,0,77304,51,57,205,0,0,1,,,,,,,,,6221,2343577,800,2,5634,2,0,34,people tested,3831811,2077049,1754762,,27513,20889,131,71,60,,7128,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-03,226710,170,170,601,0,0,77362,58,58,205,0,0,1,,,,,,,,,5361,2348938,802,2,5662,2,0,33,people tested,3859284,2089771,1769513,,27473,21533,132,71,60,,7348,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-04,226874,164,161,601,0,0,77418,56,55,205,0,0,1,,,,,,,,,5741,2354679,804,2,5716,2,0,36,people tested,3872889,2100664,1772225,,13605,20290,132,72,60,,6924,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-05,227055,181,164,601,0,0,77479,62,56,205,0,0,1,,,,,,,,,5505,2360184,805,2,5638,2,0,34,people tested,3916863,2113896,1802967,,43974,23512,134,72,62,,8023,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-06,227273,218,171,601,0,0,77554,74,58,205,0,0,1,,,,,,,,,5893,2366077,807,2,5674,2,0,33,people tested,3938599,2125355,1813244,,21736,23291,134,73,62,,7948,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-07,227472,199,176,601,0,0,77622,68,60,205,0,0,1,,,,,,,,,4754,2370831,809,2,5516,2,0,31,people tested,3942271,2127479,1814792,,3672,23115,135,73,62,,7888,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-08,227689,217,186,601,0,0,77696,74,63,205,0,0,1,,,,,,,,,5072,2375903,811,2,5507,2,0,30,people tested,3951518,2134729,1816789,,9247,21031,135,73,62,,7177,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-09,227899,210,194,601,0,0,77767,72,66,205,0,0,1,,,,,,,,,5308,2381211,813,2,5376,2,0,28,people tested,3990966,2165071,1825895,,39448,22736,136,74,62,,7758,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-10,228119,220,201,601,0,0,77842,75,69,205,0,0,1,,,,,,,,,5590,2386801,814,2,5409,2,0,27,people tested,4012536,2175812,1836724,,21570,21893,137,74,63,,7471,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-11,228346,227,210,601,0,0,77920,77,72,205,0,0,1,,,,,,,,,5026,2391827,816,2,5307,2,0,25,people tested,4038555,2185670,1852885,,26019,23667,138,75,63,,8076,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-12,228543,197,213,601,0,0,77987,67,73,205,0,0,1,,,,,,,,,5275,2397102,818,2,5274,2,0,25,people tested,,,,,,19423,,,,,6628,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-13,228787,244,216,601,0,0,78070,83,74,205,0,0,1,,,,,,,,,5179,2402281,820,2,5172,2,0,24,people tested,4067088,2200646,1866442,,,18356,139,75,64,,6264,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-14,228981,194,216,601,0,0,78137,66,74,205,0,0,1,,,,,,,,,5100,2407381,821,2,5221,2,0,24,people tested,4076666,2205363,1871303,,9578,19199,139,75,64,,6551,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-15,229168,187,211,601,0,0,78200,64,72,205,0,0,1,,,,,,,,,6713,2414094,824,2,5456,2,0,26,people tested,4091569,2214028,1877541,,14903,20007,140,76,64,,6827,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-16,229428,260,218,601,0,0,78289,89,75,205,0,0,1,,,,,,,,,6085,2420179,826,2,5567,2,0,26,people tested,4135062,2225919,1909143,,43493,20585,141,76,65,,7024,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-17,229697,269,225,601,0,0,78381,92,77,205,0,0,1,,,,,,,,,5575,2425754,828,2,5565,2,0,25,people tested,4162791,2235625,1927166,,27729,21465,142,76,66,,7325,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-18,229915,218,224,601,0,0,78455,74,76,205,0,0,1,,,,,,,,,6249,2432003,830,2,5739,2,0,26,people tested,4179382,2244116,1935266,,16591,20118,143,77,66,,6865,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
QAT,Asia,Qatar,2021-08-19,230221,306,240,601,0,0,78560,104,82,205,0,0,1,,,,,,,,,6287,2438290,832,2,5884,2,0,24,people tested,4202478,2256097,1946381,,23096,21380,143,77,66,,7296,,2930524,227,32,1,1,116936,,177,17,1,27,,1,80,1,
