dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
19/04/2020,19,4,2020,1,0,LI,Europe,LIE,37910,Liechtenstein
18/04/2020,18,4,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
17/04/2020,17,4,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
16/04/2020,16,4,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
15/04/2020,15,4,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
14/04/2020,14,4,2020,1,0,LI,Europe,LIE,37910,Liechtenstein
13/04/2020,13,4,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
12/04/2020,12,4,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
11/04/2020,11,4,2020,1,0,LI,Europe,LIE,37910,Liechtenstein
10/04/2020,10,4,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
09/04/2020,9,4,2020,1,0,LI,Europe,LIE,37910,Liechtenstein
08/04/2020,8,4,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
07/04/2020,7,4,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
06/04/2020,6,4,2020,1,0,LI,Europe,LIE,37910,Liechtenstein
05/04/2020,5,4,2020,2,1,LI,Europe,LIE,37910,Liechtenstein
04/04/2020,4,4,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
03/04/2020,3,4,2020,3,0,LI,Europe,LIE,37910,Liechtenstein
02/04/2020,2,4,2020,4,0,LI,Europe,LIE,37910,Liechtenstein
01/04/2020,1,4,2020,4,0,LI,Europe,LIE,37910,Liechtenstein
31/03/2020,31,3,2020,2,0,LI,Europe,LIE,37910,Liechtenstein
30/03/2020,30,3,2020,1,0,LI,Europe,LIE,37910,Liechtenstein
29/03/2020,29,3,2020,1,0,LI,Europe,LIE,37910,Liechtenstein
28/03/2020,28,3,2020,4,0,LI,Europe,LIE,37910,Liechtenstein
27/03/2020,27,3,2020,5,0,LI,Europe,LIE,37910,Liechtenstein
26/03/2020,26,3,2020,4,0,LI,Europe,LIE,37910,Liechtenstein
25/03/2020,25,3,2020,1,0,LI,Europe,LIE,37910,Liechtenstein
24/03/2020,24,3,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
23/03/2020,23,3,2020,10,0,LI,Europe,LIE,37910,Liechtenstein
22/03/2020,22,3,2020,2,0,LI,Europe,LIE,37910,Liechtenstein
21/03/2020,21,3,2020,9,0,LI,Europe,LIE,37910,Liechtenstein
20/03/2020,20,3,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
19/03/2020,19,3,2020,18,0,LI,Europe,LIE,37910,Liechtenstein
18/03/2020,18,3,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
17/03/2020,17,3,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
16/03/2020,16,3,2020,3,0,LI,Europe,LIE,37910,Liechtenstein
15/03/2020,15,3,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
14/03/2020,14,3,2020,0,0,LI,Europe,LIE,37910,Liechtenstein
13/03/2020,13,3,2020,1,0,LI,Europe,LIE,37910,Liechtenstein
12/03/2020,12,3,2020,2,0,LI,Europe,LIE,37910,Liechtenstein
05/03/2020,5,3,2020,1,0,LI,Europe,LIE,37910,Liechtenstein
