dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,28,3,LT,Europe,LTU,2789533,Lithuania
19/04/2020,19,4,2020,59,0,LT,Europe,LTU,2789533,Lithuania
18/04/2020,18,4,2020,90,1,LT,Europe,LTU,2789533,Lithuania
17/04/2020,17,4,2020,58,3,LT,Europe,LTU,2789533,Lithuania
16/04/2020,16,4,2020,21,5,LT,Europe,LTU,2789533,Lithuania
15/04/2020,15,4,2020,0,0,LT,Europe,LTU,2789533,Lithuania
14/04/2020,14,4,2020,8,0,LT,Europe,LTU,2789533,Lithuania
13/04/2020,13,4,2020,9,1,LT,Europe,LTU,2789533,Lithuania
12/04/2020,12,4,2020,54,6,LT,Europe,LTU,2789533,Lithuania
11/04/2020,11,4,2020,44,2,LT,Europe,LTU,2789533,Lithuania
10/04/2020,10,4,2020,43,0,LT,Europe,LTU,2789533,Lithuania
09/04/2020,9,4,2020,32,0,LT,Europe,LTU,2789533,Lithuania
08/04/2020,8,4,2020,37,1,LT,Europe,LTU,2789533,Lithuania
07/04/2020,7,4,2020,32,1,LT,Europe,LTU,2789533,Lithuania
06/04/2020,6,4,2020,40,4,LT,Europe,LTU,2789533,Lithuania
05/04/2020,5,4,2020,0,0,LT,Europe,LTU,2789533,Lithuania
04/04/2020,4,4,2020,122,0,LT,Europe,LTU,2789533,Lithuania
03/04/2020,3,4,2020,68,1,LT,Europe,LTU,2789533,Lithuania
02/04/2020,2,4,2020,48,1,LT,Europe,LTU,2789533,Lithuania
01/04/2020,1,4,2020,49,0,LT,Europe,LTU,2789533,Lithuania
31/03/2020,31,3,2020,0,0,LT,Europe,LTU,2789533,Lithuania
30/03/2020,30,3,2020,90,0,LT,Europe,LTU,2789533,Lithuania
29/03/2020,29,3,2020,36,2,LT,Europe,LTU,2789533,Lithuania
28/03/2020,28,3,2020,59,1,LT,Europe,LTU,2789533,Lithuania
27/03/2020,27,3,2020,25,0,LT,Europe,LTU,2789533,Lithuania
26/03/2020,26,3,2020,65,2,LT,Europe,LTU,2789533,Lithuania
25/03/2020,25,3,2020,30,1,LT,Europe,LTU,2789533,Lithuania
24/03/2020,24,3,2020,36,0,LT,Europe,LTU,2789533,Lithuania
23/03/2020,23,3,2020,38,0,LT,Europe,LTU,2789533,Lithuania
22/03/2020,22,3,2020,36,0,LT,Europe,LTU,2789533,Lithuania
21/03/2020,21,3,2020,21,1,LT,Europe,LTU,2789533,Lithuania
20/03/2020,20,3,2020,15,0,LT,Europe,LTU,2789533,Lithuania
19/03/2020,19,3,2020,8,0,LT,Europe,LTU,2789533,Lithuania
18/03/2020,18,3,2020,8,0,LT,Europe,LTU,2789533,Lithuania
17/03/2020,17,3,2020,3,0,LT,Europe,LTU,2789533,Lithuania
16/03/2020,16,3,2020,5,0,LT,Europe,LTU,2789533,Lithuania
15/03/2020,15,3,2020,3,0,LT,Europe,LTU,2789533,Lithuania
14/03/2020,14,3,2020,3,0,LT,Europe,LTU,2789533,Lithuania
12/03/2020,12,3,2020,0,0,LT,Europe,LTU,2789533,Lithuania
11/03/2020,11,3,2020,2,0,LT,Europe,LTU,2789533,Lithuania
02/03/2020,2,3,2020,0,0,LT,Europe,LTU,2789533,Lithuania
01/03/2020,1,3,2020,0,0,LT,Europe,LTU,2789533,Lithuania
29/02/2020,29,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
28/02/2020,28,2,2020,1,0,LT,Europe,LTU,2789533,Lithuania
27/02/2020,27,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
26/02/2020,26,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
25/02/2020,25,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
24/02/2020,24,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
23/02/2020,23,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
22/02/2020,22,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
21/02/2020,21,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
20/02/2020,20,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
19/02/2020,19,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
18/02/2020,18,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
17/02/2020,17,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
16/02/2020,16,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
15/02/2020,15,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
14/02/2020,14,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
13/02/2020,13,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
12/02/2020,12,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
11/02/2020,11,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
10/02/2020,10,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
09/02/2020,9,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
08/02/2020,8,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
07/02/2020,7,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
06/02/2020,6,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
05/02/2020,5,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
04/02/2020,4,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
03/02/2020,3,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
02/02/2020,2,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
01/02/2020,1,2,2020,0,0,LT,Europe,LTU,2789533,Lithuania
31/01/2020,31,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
30/01/2020,30,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
29/01/2020,29,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
28/01/2020,28,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
27/01/2020,27,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
26/01/2020,26,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
25/01/2020,25,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
24/01/2020,24,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
23/01/2020,23,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
22/01/2020,22,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
21/01/2020,21,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
20/01/2020,20,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
19/01/2020,19,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
18/01/2020,18,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
17/01/2020,17,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
16/01/2020,16,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
15/01/2020,15,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
14/01/2020,14,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
13/01/2020,13,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
12/01/2020,12,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
11/01/2020,11,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
10/01/2020,10,1,2020,0,0,LT,Europe,LTU,2789533,Lithuania
