countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DEU,Europe,Germany,2020-12-03,1141544,23591,17673,18097,438,351,13606,281,211,216,5,4,1,3971,47,,,,,,,,,,,198500,2,,,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-04,1157514,15970,16981,18577,480,367,13796,190,202,221,6,4,1,4001,48,,,,,,,,,,,198800,2,,,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-05,1183640,26126,18735,18839,262,380,14108,311,223,225,3,5,1,4038,48,,,,,,,,,,,199099,2,,,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-06,1194550,10910,19837,18989,150,383,14238,130,236,226,2,5,1,4097,49,,,,,9337,111,,30890110,368,,199399,2,0,10,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,6785,1,21,81
DEU,Europe,Germany,2020-12-07,1200006,5456,18585,19434,445,391,14303,65,222,232,5,5,1,4167,50,,,,,,,,,,,201853,2,,,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-08,1229269,29263,19227,20002,568,404,14652,349,229,238,7,5,1,4238,51,,,,,,,,,,,204307,2,,,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-09,1254358,25089,19486,20460,458,400,14951,299,232,244,5,5,1,4259,51,,,,,,,,,,,206761,2,,,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-10,1287092,32734,20793,21064,604,424,15341,390,248,251,7,5,1,4319,51,,,,,,,,,,,209215,2,,,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-11,1314309,27217,22399,21567,503,427,15665,324,267,257,6,5,1,4414,53,,,,,,,,,,,211669,3,,,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-12,1336101,21792,21780,21900,333,437,15925,260,260,261,4,5,1,4475,53,,,,,,,,,,,214123,3,,,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-13,1350810,14709,22323,22106,206,445,16100,175,266,263,2,5,1,4541,54,,,,,11458,137,,32406148,386,,216577,3,0,9,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,12072,1,28,144
DEU,Europe,Germany,2020-12-14,1357261,6451,22465,22634,528,457,16177,77,268,270,6,5,1,4661,56,,,,,,,,,,,219760,3,,,tests performed,,,,,,,,,,,,,,68,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-15,1391086,33825,23117,23544,910,506,16580,403,276,281,11,6,1,4722,56,,,,,,,,,,,222944,3,,,tests performed,,,,,,,,,,,,,,75,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-16,1423830,32744,24210,24273,729,545,16970,390,289,289,9,6,1,4820,57,,,,,,,,,,,226128,3,,,tests performed,,,,,,,,,,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-17,1454009,30179,23845,25027,754,566,17330,360,284,298,9,7,1,4839,58,,,,,,,,,,,229311,3,,,tests performed,,,,,,,,,,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-18,1486839,32830,24647,25754,727,598,17721,391,294,307,9,7,1,4889,58,,,,,,,,,,,232495,3,,,tests performed,,,,,,,,,,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-19,1508518,21679,24631,26171,417,610,17980,258,294,312,5,7,1,4930,59,,,,,,,,,,,235678,3,,,tests performed,,,,,,,,,,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-20,1514962,6444,23450,26400,229,613,18057,77,280,315,3,7,1,5018,60,,,,,12757,152,,34078181,406,,238862,3,0,9,tests performed,,,,,,,,,,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,17710,2,30,211
DEU,Europe,Germany,2020-12-21,1534218,19256,25280,27110,710,639,18286,230,301,323,8,8,1,5157,61,,,,,,,,,,,226991,3,,,tests performed,,,,,,,,,,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-22,1570371,36153,25612,28096,986,650,18717,431,305,335,12,8,1,5202,62,,,,,,,,,,,215121,3,,,tests performed,,,,,,,,,,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-23,1604129,33758,25757,28909,813,662,19119,402,307,345,10,8,1,5226,62,,,,,,,,,,,203250,2,,,tests performed,,,,,,,,,,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-24,1630596,26467,25227,29330,421,615,19435,315,301,350,5,7,1,5330,64,,,,,,,,,,,191379,2,,,tests performed,,,,,,,,,,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-25,1632736,2140,20842,29580,250,547,19460,26,248,353,3,7,1,5364,64,,,,,,,,,,,179509,2,,,tests performed,,,,,,,,,,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-26,1646240,13504,19675,29946,366,539,19621,161,234,357,4,6,1,5520,66,,,,,,,,,,,167638,2,,,tests performed,,,,,,,,,,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-27,1658639,12399,20525,30297,351,557,19769,148,245,361,4,7,1,5546,66,,,,,11218,134,,35168553,419,,155767,2,0,8,tests performed,24355,24344,11,,,,0,0,0,,,,,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,24500,3,36,292
DEU,Europe,Germany,2020-12-28,1672643,14004,19775,31145,848,576,19936,167,236,371,10,7,1,5582,67,,,,,,,,,,,150775,2,,,tests performed,42464,42389,75,,18109,18109,0,0,0,,216,18045,0,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-29,1691755,19112,17341,32263,1118,595,20164,228,207,385,13,7,1,5637,67,,,,,,,,,,,145782,2,,,tests performed,93191,92463,727,1,50727,34418,0,0,0,0,410,34060,0,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-30,1723696,31941,17081,33281,1018,625,20545,381,204,397,12,7,1,5630,67,,,,,,,,,,,140789,2,,,tests performed,157308,156548,759,1,64117,44318,0,0,0,0,528,44068,0,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2020-12-31,1746929,23233,16619,33791,510,637,20821,277,198,403,6,8,1,5622,67,,,,,,,,,,,135797,2,,,tests performed,207310,206463,846,1,50002,45739,0,0,0,0,545,45530,0,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-01,1762504,15575,18538,34150,359,653,21007,186,221,407,4,8,1,5583,67,,,,,,,,,,,130804,2,,,tests performed,232871,232013,857,2,25561,41703,0,0,0,0,497,41534,0,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-02,1773540,11036,18186,34480,330,648,21139,132,217,411,4,8,1,5703,68,,,,,,,,,,,125811,2,,,tests performed,280936,280000,935,2,48065,42764,0,0,0,0,510,42609,0,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-03,1783896,10356,17894,34791,311,642,21262,123,213,415,4,8,1,5745,68,,,,,11156,133,,36014282,429,,120818,1,0,6,tests performed,303489,302548,940,2,22553,39876,0,0,0,0,475,39743,0,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,31210,3,36,372
DEU,Europe,Germany,2021-01-04,1796216,12320,17653,35748,957,658,21409,147,210,426,11,8,1,5723,68,,,,,,,,,,,128689,2,,,tests performed,349669,348629,1056,2,46180,43886,0,0,0,0,523,43749,0,82,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-05,1814565,18349,17544,36757,1009,642,21628,219,209,438,12,8,1,5650,67,,,,,,,,,,,136560,2,,,tests performed,402366,401240,1142,2,52697,44168,0,0,0,0,526,44111,0,85,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-06,1841228,26663,16790,37835,1078,651,21945,318,200,451,13,8,1,5552,66,,,,,,,,,,,144431,2,,,tests performed,465492,464280,1228,2,63126,44026,1,1,0,0,525,43962,0,85,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-07,1886561,45333,19947,38987,1152,742,22486,540,238,465,14,9,1,5474,65,,,,,,,,,,,152302,2,,,tests performed,520292,519060,1249,2,54800,44712,1,1,0,0,533,44657,0,85,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-08,1905638,19077,20448,40022,1035,839,22713,227,244,477,12,10,1,5467,65,,,,,,,,,,,160173,2,,,tests performed,583106,581772,1351,2,62814,50034,1,1,0,0,596,49966,0,85,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-09,1928462,22824,22132,40597,575,874,22985,272,264,484,7,10,1,5398,64,,,,,,,,,,,168044,2,,,tests performed,643834,642355,1496,2,60728,51843,1,1,0,0,618,51765,0,85,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-10,1929410,948,20788,40936,339,878,22996,11,248,488,4,10,1,5300,63,,,,,11352,135,,37245687,444,,175915,2,0,8,tests performed,679820,678228,1609,2,35986,53762,1,1,0,0,641,53669,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,36397,4,26,434
DEU,Europe,Germany,2021-01-11,1941116,11706,20700,41799,863,864,23136,140,247,498,10,10,1,5267,63,,,,,,,,,,,175020,2,,,tests performed,748099,746453,1663,2,68279,56919,1,1,0,0,678,56832,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-12,1968326,27210,21966,42889,1090,876,23460,324,262,511,13,10,1,5209,62,,,,,,,,,,,174126,2,,,tests performed,827235,825528,1725,2,79136,60696,1,1,0,0,723,60613,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-13,1993892,25566,21809,44096,1207,894,23765,305,260,526,14,11,1,5164,62,,,,,,,,,,,173231,2,,,tests performed,939404,937496,1926,2,112169,67702,1,1,0,0,807,67602,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-14,2015235,21343,18382,45207,1111,889,24019,254,219,539,13,11,1,5104,61,,,,,,,,,,,172336,2,,,tests performed,1023521,1021400,2139,2,84117,71890,1,1,0,0,857,71763,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-15,2023828,8593,16884,45705,498,812,24122,102,201,545,6,10,1,5050,60,,,,,,,,,,,171441,2,,,tests performed,1115303,1112264,3059,2,91782,76028,1,1,0,0,906,75785,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-16,2038645,14817,15740,46464,759,838,24298,177,188,554,9,10,1,4992,59,,,,,,,,,,,170547,2,,,tests performed,1173363,1169103,4281,2,58060,75647,1,1,0,0,902,75250,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-17,2050129,11484,17246,46901,437,852,24435,137,206,559,5,10,1,4950,59,,,,,10059,120,,38433251,458,,169652,2,0,10,tests performed,1221166,1199896,21292,2,47803,77335,1,1,0,0,922,74524,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,40924,4,23,488
DEU,Europe,Germany,2021-01-18,2059382,9253,16895,47263,362,781,24546,110,201,563,4,9,1,4984,59,,,,,,,,,,,168144,2,,,tests performed,1303994,1267109,36907,2,82828,79414,2,2,0,0,947,74379,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-19,2071615,12233,14756,48997,1734,873,24691,146,176,584,21,10,1,4930,59,,,,,,,,,,,166637,2,,,tests performed,1423377,1350453,72946,2,119383,85163,2,2,0,0,1015,74989,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-20,2100618,29003,15247,50010,1013,845,25037,346,182,596,12,10,1,4816,57,,,,,,,,,,,165129,2,,,tests performed,1556076,1429401,126697,2,132699,88096,2,2,0,0,1050,70272,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-21,2108895,8277,13380,50876,866,810,25136,99,159,606,10,10,1,4767,57,,,,,,,,,,,163621,2,,,tests performed,1661567,1493982,167606,3,105491,91149,2,2,0,0,1086,67512,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-22,2125261,16366,14490,51713,837,858,25331,195,173,616,10,10,1,4749,57,,,,,,,,,,,162114,2,,,tests performed,1763885,1562723,201183,3,102318,92655,2,2,0,0,1104,64351,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-23,2137691,12430,14149,51873,160,773,25479,148,169,618,2,9,1,4639,55,,,,,,,,,,,160606,2,,,tests performed,1850908,1603220,247709,3,87023,96792,2,2,0,0,1154,62017,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-24,2147769,10078,13949,52296,423,771,25599,120,166,623,5,9,1,4607,55,,,,,9005,107,,39546941,471,,159099,2,0,10,tests performed,1898717,1628908,269830,3,47809,96793,2,2,0,0,1154,61287,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,45029,4,21,537
DEU,Europe,Germany,2021-01-25,2154656,6887,13611,53127,831,838,25681,82,162,633,10,10,1,4604,55,,,,,,,,,,,159873,2,,,tests performed,1989722,1681184,308559,3,91005,97961,2,2,0,0,1168,59154,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-26,2164043,9387,13204,53619,492,660,25793,112,157,639,6,8,1,4559,54,,,,,,,,,,,160647,2,,,tests performed,2088135,1731867,356285,7,98413,94965,2,2,0,0,1132,54488,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-27,2179679,15636,11294,54498,879,641,25979,186,135,650,10,8,1,4487,53,,,,,,,,,,,161422,2,,,tests performed,2197528,1782809,414737,7,109393,91636,3,2,0,0,1092,50487,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-28,2194562,14883,12238,55883,1385,715,26157,177,146,666,17,9,1,4428,53,,,,,,,,,,,162196,2,,,tests performed,2290061,1829626,460453,7,92533,89785,3,2,1,0,1070,47949,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-29,2207393,12831,11733,56286,403,653,26310,153,140,671,5,8,1,4367,52,,,,,,,,,,,162970,2,,,tests performed,2397758,1879455,518321,7,107697,90553,3,2,1,0,1079,45247,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-30,2224911,17518,12460,57105,819,747,26518,209,149,681,10,9,1,4342,52,,,,,,,,,,,163745,2,,,tests performed,2485848,1914069,571799,7,88090,90706,3,2,1,0,1081,44407,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-01-31,2225659,748,11127,57163,58,695,26527,9,133,681,1,8,1,4337,52,,,,,7643,91,,40698574,485,,164519,2,0,12,tests performed,2543065,1939828,603257,7,57217,92050,3,2,1,0,1097,44417,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,47483,5,12,566
DEU,Europe,Germany,2021-02-01,2232327,6668,11096,58059,896,705,26607,79,132,692,11,8,1,4313,51,,,,,,,,,,,163496,2,,,tests performed,2663020,1997882,665157,8,119955,96185,3,2,1,0,1146,45243,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-02,2240017,7690,10853,58992,933,768,26699,92,129,703,11,9,1,4252,51,,,,,,,,,,,162473,2,,,tests performed,2795483,2063068,732435,8,132463,101050,3,2,1,0,1204,47314,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-03,2252504,12487,10404,59776,784,754,26847,149,124,712,9,9,1,4207,50,,,,,,,,,,,161450,2,,,tests performed,2958246,2127459,830807,8,162763,108674,4,3,1,0,1295,49236,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-04,2265536,13032,10139,60634,858,679,27003,155,121,723,10,8,1,4170,50,,,,,,,,,,,160426,2,,,tests performed,3092412,2189130,903301,9,134166,114622,4,3,1,0,1366,51358,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-05,2276371,10835,9854,61324,690,720,27132,129,117,731,8,9,1,4066,48,,,,,,,,,,,159403,2,,,tests performed,3239630,2258189,981460,9,147218,120267,4,3,1,0,1433,54105,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-06,2285003,8632,8585,61551,227,635,27235,103,102,734,3,8,1,3958,47,,,,,,,,,,,158380,2,,,tests performed,3333694,2303724,1029989,9,94064,121121,4,3,1,0,1444,55665,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-07,2291673,6670,9431,61708,157,649,27314,79,112,735,2,8,1,3926,47,,,,,6562,78,,41800073,498,,157357,2,0,13,tests performed,3387253,2332007,1055266,9,53559,120598,4,3,1,0,1437,56026,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,48342,5,4,576
DEU,Europe,Germany,2021-02-08,2296323,4650,9142,62191,483,590,27370,55,109,741,6,7,1,3951,47,,,,,,,,,,,156522,2,,,tests performed,3496558,2384986,1111593,9,109305,119077,4,3,1,0,1419,55301,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-09,2302051,5728,8862,63006,815,573,27438,68,106,751,10,7,1,3840,46,,,,,,,,,,,155688,2,,,tests performed,3630882,2445181,1185721,10,134324,119343,4,3,1,0,1422,54588,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-10,2311297,9246,8399,63672,666,557,27548,110,100,759,8,7,1,3732,44,,,,,,,,,,,154853,2,,,tests performed,3786188,2522810,1263399,10,155306,118277,5,3,2,0,1410,56479,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-11,2321225,9928,7956,64224,552,513,27666,118,95,765,7,6,1,3668,44,,,,,,,,,,,154018,2,,,tests performed,3930501,2598179,1332345,10,144313,119727,5,3,2,0,1427,58436,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-12,2330422,9197,7722,64771,547,492,27776,110,92,772,7,6,1,3546,42,,,,,,,,,,,153184,2,,,tests performed,4086496,2678230,1408292,10,155995,120981,5,3,2,0,1442,60006,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-13,2336906,6484,7415,64990,219,491,27853,77,88,775,3,6,1,3479,41,,,,,,,,,,,152349,2,,,tests performed,4194331,2740256,1454102,10,107835,122948,5,3,2,0,1465,62362,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-14,2341744,4838,7153,65107,117,486,27911,58,85,776,1,6,1,3417,41,,,,,5280,63,,42860675,511,,151515,2,0,16,tests performed,4259774,2779869,1479933,10,65443,124646,5,3,2,0,1486,63980,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,48388,4,0,577
DEU,Europe,Germany,2021-02-15,2346876,5132,7222,65288,181,442,27972,61,86,778,2,5,1,3426,41,,,,,,,,,,,152385,2,,,tests performed,4385379,2849817,1535601,10,125605,126974,5,3,2,0,1513,66404,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-16,2352766,5890,7245,65829,541,403,28042,70,86,785,6,5,1,3342,40,,,,,,,,,,,153255,2,,,tests performed,4520134,2928122,1592052,10,134755,127036,5,3,2,0,1514,68992,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-17,2362364,9598,7295,66732,903,437,28157,114,87,795,11,5,1,3239,39,,,,,,,,,,,154125,2,,,tests performed,4671929,3023514,1648456,10,151795,126534,6,4,2,0,1508,71529,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-18,2372209,9845,7283,67245,513,432,28274,117,87,801,6,5,1,3169,38,,,,,,,,,,,154994,2,,,tests performed,4816743,3115003,1701785,11,144814,126606,6,4,2,0,1509,73832,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-19,2381259,9050,7262,67741,496,424,28382,108,87,807,6,5,1,3114,37,,,,,,,,,,,155864,2,,,tests performed,4975699,3218031,1757714,11,158956,127029,6,4,2,0,1514,77114,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-20,2388421,7162,7359,67883,142,413,28467,85,88,809,2,5,1,3068,37,,,,,,,,,,,156734,2,,,tests performed,5088159,3294161,1794047,11,112460,127690,6,4,2,0,1522,79129,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-21,2394515,6094,7539,67946,63,406,28540,73,90,810,1,5,1,3049,36,,,,,5200,62,,43963906,524,,157604,2,0,16,tests performed,5174134,3351833,1822351,11,85975,130623,6,4,2,0,1557,81709,0,83,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,47434,4,-4,565
DEU,Europe,Germany,2021-02-22,2399499,4984,7518,68363,417,439,28599,59,90,815,5,5,1,3053,36,,,,,,,,,,,159004,2,,,tests performed,5330401,3449909,1880543,11,156267,135003,6,4,2,0,1609,85727,0,81,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-23,2405263,5764,7500,68785,422,422,28668,69,89,820,5,5,1,3030,36,,,,,,,,,,,160403,2,,,tests performed,5500522,3559732,1940842,11,170121,140055,7,4,2,0,1669,90230,0,81,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-24,2416037,10774,7668,69170,385,348,28796,128,91,824,5,4,1,2950,35,,,,,,,,,,,161802,2,,,tests performed,5677329,3677241,2000140,12,176807,143629,7,4,2,0,1712,93390,0,81,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-25,2427069,11032,7837,69343,173,300,28928,131,93,826,2,4,1,2891,34,,,,,,,,,,,163202,2,,,tests performed,5867261,3808069,2059243,13,189932,150074,7,5,2,0,1789,99009,0,81,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-26,2436506,9437,7892,69939,596,314,29040,112,94,834,7,4,1,2841,34,,,,,,,,,,,164601,2,,,tests performed,6081076,3954392,2126734,14,213815,157911,7,5,3,0,1882,105194,0,81,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-27,2444177,7671,7965,70092,153,316,29132,91,95,835,2,4,1,2820,34,,,,,,,,,,,166000,2,,,tests performed,6229112,4062641,2166522,14,148036,162993,7,5,3,0,1943,109783,0,81,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-02-28,2450295,6118,7969,70152,60,315,29205,73,95,836,1,4,1,2834,34,,,,,4893,58,,45135704,538,,167400,2,0,16,tests performed,6332564,4141891,2190713,27,103452,165490,8,5,3,0,1972,112865,0,81,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,44507,4,-13,530
DEU,Europe,Germany,2021-03-01,2455569,5274,8010,70514,362,307,29268,63,95,840,4,4,1,2862,34,,,,,,,,,,,167022,2,,,tests performed,6531645,4290989,2240696,27,199081,171606,8,5,3,0,2045,120154,0,78,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-03-02,2462061,6492,8114,70926,412,306,29345,77,97,845,5,4,1,2849,34,,,,,,,,,,,166643,2,,,tests performed,6751390,4458557,2292873,27,219745,178695,8,5,3,0,2130,128404,0,78,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
DEU,Europe,Germany,2021-03-03,2472913,10852,8125,71285,359,302,29474,129,97,850,4,4,1,2816,34,,,,,,,,,,,166265,2,,,tests performed,6999570,4636034,2363576,27,248180,188892,8,6,3,0,2251,136970,0,78,83900471,237,47,21,16,45229,,156,8,28,33,,8,81,1,,,,
