countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,popData2019,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
FIN,Europe,Finland,2020-01-29,1,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-01-30,1,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-01-31,1,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-01,1,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-02,1,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,-598,-10,-7,-108
FIN,Europe,Finland,2020-02-03,1,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-04,1,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-05,1,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-06,1,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-07,1,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-08,1,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-09,1,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,-627,-9,-3,-113
FIN,Europe,Finland,2020-02-10,1,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-11,2,1,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-12,2,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-13,2,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-14,2,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-15,2,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-16,2,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,-649,-8,-2,-117
FIN,Europe,Finland,2020-02-17,2,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-18,2,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-19,2,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-20,2,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-21,2,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-22,2,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-23,3,1,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,-674,-7,-2,-122
FIN,Europe,Finland,2020-02-24,3,0,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-25,3,0,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-26,4,1,0,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-27,4,0,0,,,,1,0,0,,,,,,,,,,,,,9,9,0,0,,,,,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-28,5,1,0,,,,1,0,0,,,,,,,,,,,,,367,358,0,0,,,,,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-02-29,8,3,1,,,,1,1,0,,,,,,,,,,,,,382,15,0,0,,,,,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-01,9,1,1,,,,2,0,0,,,,,,,,,,,,,398,16,0,0,,,,,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,-766,-7,-8,-138
FIN,Europe,Finland,2020-03-02,10,1,1,,,,2,0,0,,,,,,,,,,,,,424,26,0,0,,,,,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-03,10,0,1,,,,2,0,0,,,,,,,,,,,,,475,51,0,0,,,,,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-04,14,4,1,,,,3,1,0,,,,,,,,,,,,,560,85,0,0,,,0,34,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-05,20,6,2,,,,4,1,0,,,,,,,,,,,,,640,80,0,0,90,0,0,40,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-06,21,1,2,,,,4,0,0,,,,,,,,,,,,,745,105,0,0,54,0,0,19,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-07,28,7,3,1,1,,5,1,1,0,0,,,,,,,,,,,765,20,0,0,55,0,0,15,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-08,35,7,4,1,0,,6,1,1,0,0,,,,,,,,,,,779,14,0,0,54,0,0,11,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,-784,-7,-2,-142
FIN,Europe,Finland,2020-03-09,44,9,5,1,0,,8,2,1,0,0,,,,,,,,,,,901,122,0,0,68,0,0,9,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-10,61,17,7,1,0,,11,3,1,0,0,,,,,,,,,,,1029,128,0,0,79,0,0,6,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-11,115,54,14,1,0,,21,10,3,0,0,,,,,,,,,,,1192,163,0,0,90,0,0,4,tests performed,,,,,,,,,,,,,,19,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-12,191,76,24,1,0,0,34,14,4,0,0,0,2,,,,,,,,,1541,349,0,0,129,0,0,4,tests performed,,,,,,,,,,,,,,37,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-13,251,60,33,1,0,0,45,11,6,0,0,0,2,,,,,,,,,1950,409,0,0,172,0,0,5,tests performed,,,,,,,,,,,,,,37,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-14,279,28,36,2,1,0,50,5,6,0,0,0,2,,,,,,,,,2545,595,0,0,254,0,0,6,tests performed,,,,,,,,,,,,,,37,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
FIN,Europe,Finland,2020-03-15,308,29,39,3,1,0,56,5,7,1,0,0,2,,,,,,,,,3189,644,1,0,344,0,0,8,tests performed,,,,,,,,,,,,,,37,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,-803,-6,-2,-145
FIN,Europe,Finland,2020-03-16,361,53,45,3,0,0,65,10,8,1,0,0,2,,,,,,,,,4057,868,1,0,451,0,0,9,tests performed,,,,,,,,,,,,,,61,18,43,21,13,40586,,154,6,18,23,,3,82,1,5540745,,,,
