dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,17,1,SN,Africa,SEN,15854360,Senegal
19/04/2020,19,4,2020,8,0,SN,Africa,SEN,15854360,Senegal
18/04/2020,18,4,2020,7,1,SN,Africa,SEN,15854360,Senegal
17/04/2020,17,4,2020,21,0,SN,Africa,SEN,15854360,Senegal
16/04/2020,16,4,2020,15,0,SN,Africa,SEN,15854360,Senegal
15/04/2020,15,4,2020,8,0,SN,Africa,SEN,15854360,Senegal
14/04/2020,14,4,2020,11,0,SN,Africa,SEN,15854360,Senegal
13/04/2020,13,4,2020,2,0,SN,Africa,SEN,15854360,Senegal
12/04/2020,12,4,2020,13,0,SN,Africa,SEN,15854360,Senegal
11/04/2020,11,4,2020,15,0,SN,Africa,SEN,15854360,Senegal
10/04/2020,10,4,2020,6,0,SN,Africa,SEN,15854360,Senegal
09/04/2020,9,4,2020,7,0,SN,Africa,SEN,15854360,Senegal
08/04/2020,8,4,2020,11,0,SN,Africa,SEN,15854360,Senegal
07/04/2020,7,4,2020,4,0,SN,Africa,SEN,15854360,Senegal
06/04/2020,6,4,2020,3,0,SN,Africa,SEN,15854360,Senegal
05/04/2020,5,4,2020,12,1,SN,Africa,SEN,15854360,Senegal
04/04/2020,4,4,2020,12,0,SN,Africa,SEN,15854360,Senegal
03/04/2020,3,4,2020,5,0,SN,Africa,SEN,15854360,Senegal
02/04/2020,2,4,2020,15,1,SN,Africa,SEN,15854360,Senegal
01/04/2020,1,4,2020,13,0,SN,Africa,SEN,15854360,Senegal
31/03/2020,31,3,2020,20,0,SN,Africa,SEN,15854360,Senegal
30/03/2020,30,3,2020,12,0,SN,Africa,SEN,15854360,Senegal
29/03/2020,29,3,2020,11,0,SN,Africa,SEN,15854360,Senegal
28/03/2020,28,3,2020,14,0,SN,Africa,SEN,15854360,Senegal
27/03/2020,27,3,2020,6,0,SN,Africa,SEN,15854360,Senegal
26/03/2020,26,3,2020,13,0,SN,Africa,SEN,15854360,Senegal
25/03/2020,25,3,2020,7,0,SN,Africa,SEN,15854360,Senegal
24/03/2020,24,3,2020,12,0,SN,Africa,SEN,15854360,Senegal
23/03/2020,23,3,2020,11,0,SN,Africa,SEN,15854360,Senegal
22/03/2020,22,3,2020,9,0,SN,Africa,SEN,15854360,Senegal
21/03/2020,21,3,2020,11,0,SN,Africa,SEN,15854360,Senegal
20/03/2020,20,3,2020,0,0,SN,Africa,SEN,15854360,Senegal
19/03/2020,19,3,2020,5,0,SN,Africa,SEN,15854360,Senegal
18/03/2020,18,3,2020,4,0,SN,Africa,SEN,15854360,Senegal
17/03/2020,17,3,2020,1,0,SN,Africa,SEN,15854360,Senegal
16/03/2020,16,3,2020,5,0,SN,Africa,SEN,15854360,Senegal
15/03/2020,15,3,2020,2,0,SN,Africa,SEN,15854360,Senegal
14/03/2020,14,3,2020,13,0,SN,Africa,SEN,15854360,Senegal
13/03/2020,13,3,2020,2,0,SN,Africa,SEN,15854360,Senegal
06/03/2020,6,3,2020,1,0,SN,Africa,SEN,15854360,Senegal
05/03/2020,5,3,2020,2,0,SN,Africa,SEN,15854360,Senegal
03/03/2020,3,3,2020,1,0,SN,Africa,SEN,15854360,Senegal
