dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,4,0,JE,Europe,JEY,106800,Jersey
19/04/2020,19,4,2020,21,1,JE,Europe,JEY,106800,Jersey
18/04/2020,18,4,2020,1,1,JE,Europe,JEY,106800,Jersey
17/04/2020,17,4,2020,6,4,JE,Europe,JEY,106800,Jersey
16/04/2020,16,4,2020,0,2,JE,Europe,JEY,106800,Jersey
15/04/2020,15,4,2020,0,0,JE,Europe,JEY,106800,Jersey
14/04/2020,14,4,2020,4,0,JE,Europe,JEY,106800,Jersey
13/04/2020,13,4,2020,15,0,JE,Europe,JEY,106800,Jersey
12/04/2020,12,4,2020,0,0,JE,Europe,JEY,106800,Jersey
11/04/2020,11,4,2020,15,1,JE,Europe,JEY,106800,Jersey
10/04/2020,10,4,2020,13,0,JE,Europe,JEY,106800,Jersey
09/04/2020,9,4,2020,0,0,JE,Europe,JEY,106800,Jersey
08/04/2020,8,4,2020,1,0,JE,Europe,JEY,106800,Jersey
07/04/2020,7,4,2020,14,0,JE,Europe,JEY,106800,Jersey
06/04/2020,6,4,2020,32,0,JE,Europe,JEY,106800,Jersey
05/04/2020,5,4,2020,5,1,JE,Europe,JEY,106800,Jersey
04/04/2020,4,4,2020,37,0,JE,Europe,JEY,106800,Jersey
03/04/2020,3,4,2020,0,0,JE,Europe,JEY,106800,Jersey
02/04/2020,2,4,2020,0,0,JE,Europe,JEY,106800,Jersey
01/04/2020,1,4,2020,18,0,JE,Europe,JEY,106800,Jersey
31/03/2020,31,3,2020,0,0,JE,Europe,JEY,106800,Jersey
30/03/2020,30,3,2020,2,1,JE,Europe,JEY,106800,Jersey
29/03/2020,29,3,2020,9,0,JE,Europe,JEY,106800,Jersey
28/03/2020,28,3,2020,20,0,JE,Europe,JEY,106800,Jersey
27/03/2020,27,3,2020,14,1,JE,Europe,JEY,106800,Jersey
26/03/2020,26,3,2020,0,0,JE,Europe,JEY,106800,Jersey
25/03/2020,25,3,2020,0,0,JE,Europe,JEY,106800,Jersey
24/03/2020,24,3,2020,3,0,JE,Europe,JEY,106800,Jersey
23/03/2020,23,3,2020,3,0,JE,Europe,JEY,106800,Jersey
22/03/2020,22,3,2020,0,0,JE,Europe,JEY,106800,Jersey
21/03/2020,21,3,2020,7,0,JE,Europe,JEY,106800,Jersey
20/03/2020,20,3,2020,5,0,JE,Europe,JEY,106800,Jersey
