countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
HKG,Asia,Hong Kong,2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,14772,2,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,18244,2,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,21716,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,25188,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,25188,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,25188,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,25188,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,25188,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-10-31,,,,,,,,,,,,,,,,,,,,,,,3763315,502,,25188,3,0,4546,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,24723,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,24257,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,23792,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,23327,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,22861,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,22396,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,52,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,56,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,56,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,56,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,56,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,56,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,56,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,56,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,56,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,56,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,56,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,59,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,59,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,59,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,59,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,59,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,21930,3,,,tests performed,,,,,,,,,,59,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-11-30,,,,,,,,,,,,,,,,,,,,,,,4421227,590,,21930,3,0,662,tests performed,,,,,,,,,,69,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,25201,3,,,tests performed,,,,,,,,,,69,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,28471,4,,,tests performed,,,,,,,,,,69,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,31741,4,,,tests performed,,,,,,,,,,69,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,35011,5,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,38281,5,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,41552,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,44822,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2020-12-31,,,,,,,,,,,,,,,,,,,,,,,5810705,775,,44822,6,0,550,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,44414,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,44006,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,43598,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,43190,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,42783,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,42375,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,41967,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-01-31,,,,,,,,,,,,,,,,,,,,,,,7111681,949,,41967,6,0,813,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,46305,6,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,50643,7,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,54981,7,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,59320,8,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,63658,8,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,67996,9,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,,,,,,,,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,46,46,,,,0,0,,,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,578,578,,532,532,0,0,,71,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,578,578,,0,266,0,0,,35,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,578,578,,0,177,0,0,,24,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,6644,6644,,6066,1650,0,0,,220,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,72334,10,,,tests performed,13683,13683,,7039,2727,0,0,,364,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-02-28,,,,,,,,,,,,,,,,,,,,,,,9137032,1219,,72334,10,0,3704,tests performed,20698,20698,,7015,3442,0,0,,459,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,74735,10,,,tests performed,27105,27105,,6407,3866,0,0,,516,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,77137,10,,,tests performed,40171,40171,,13066,5656,1,1,,754,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,79538,11,,,tests performed,51837,51835,2,11666,7323,1,1,0,977,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,81940,11,,,tests performed,62223,62221,2,10386,8806,1,1,0,1175,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,84341,11,,,tests performed,72359,72357,2,10136,9388,1,1,0,1252,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
HKG,Asia,Hong Kong,2021-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,86743,12,,,tests performed,84007,84004,3,11648,10046,1,1,0,1340,71,7496988,7040,45,16,10,56055,,,8,,,,,85,1
