countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,popData2019,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SUR,South America,Suriname,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-01-12,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-01-19,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-01-26,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-02-02,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-02-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-02-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-02-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-03-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-03-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-03-15,1,1,0,,0,0,2,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-03-22,2,1,0,,0,0,3,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-03-29,8,6,1,,0,0,13,10,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-04-05,10,2,1,,0,0,16,3,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-04-12,10,0,1,1,1,0,16,0,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-04-19,10,0,1,1,0,0,16,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-04-26,10,0,1,1,0,0,16,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-05-03,10,0,1,1,0,0,16,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-05-10,10,0,1,1,0,0,16,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-05-17,10,0,0,1,0,0,16,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-05-24,11,1,0,1,0,0,18,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-05-31,12,1,0,1,0,0,19,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,-116,-7,-15,-191
SUR,South America,Suriname,2020-06-07,90,78,11,1,0,0,146,126,18,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-08,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-09,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-10,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-11,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-12,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-13,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-14,187,97,25,3,2,0,303,157,41,5,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-15,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-16,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-17,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-18,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-19,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-20,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-21,293,106,40,8,5,1,474,172,65,13,8,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-22,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-23,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
SUR,South America,Suriname,2020-06-24,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,4,30,7,4,13767,,258,13,7,43,68,3,72,1,618046,,,,
