dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
19/04/2020,19,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
18/04/2020,18,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
17/04/2020,17,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
16/04/2020,16,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
15/04/2020,15,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
14/04/2020,14,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
13/04/2020,13,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
12/04/2020,12,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
11/04/2020,11,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
10/04/2020,10,4,2020,1,0,MR,Africa,MRT,4403319,Mauritania
09/04/2020,9,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
08/04/2020,8,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
07/04/2020,7,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
06/04/2020,6,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
05/04/2020,5,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
04/04/2020,4,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
03/04/2020,3,4,2020,1,1,MR,Africa,MRT,4403319,Mauritania
02/04/2020,2,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
01/04/2020,1,4,2020,0,0,MR,Africa,MRT,4403319,Mauritania
31/03/2020,31,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
30/03/2020,30,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
29/03/2020,29,3,2020,2,0,MR,Africa,MRT,4403319,Mauritania
28/03/2020,28,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
27/03/2020,27,3,2020,1,0,MR,Africa,MRT,4403319,Mauritania
26/03/2020,26,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
25/03/2020,25,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
24/03/2020,24,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
23/03/2020,23,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
22/03/2020,22,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
21/03/2020,21,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
20/03/2020,20,3,2020,1,0,MR,Africa,MRT,4403319,Mauritania
19/03/2020,19,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
18/03/2020,18,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
17/03/2020,17,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
16/03/2020,16,3,2020,0,0,MR,Africa,MRT,4403319,Mauritania
15/03/2020,15,3,2020,1,0,MR,Africa,MRT,4403319,Mauritania
