countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,popData2019,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
FRO,Europe,Faeroe Islands,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-01-12,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-01-19,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-01-26,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-02-02,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-02-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-02-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-02-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-03-01,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-03-08,2,2,0,,0,0,38,38,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-03-15,10,8,1,,0,0,188,151,27,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-03-22,100,90,14,,0,0,1883,1694,269,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-03-29,156,56,22,,0,0,2937,1054,420,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-04-05,181,25,26,,0,0,3408,471,487,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-04-12,184,3,26,,0,0,3464,56,495,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-04-19,185,1,26,,0,0,3483,19,498,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-04-26,187,2,26,,0,0,3521,38,498,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-05-03,187,0,25,,0,0,3521,0,476,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-05-10,187,0,12,,0,0,3521,0,234,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-05-17,187,0,4,,0,0,3521,0,83,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-05-24,187,0,1,,0,0,3521,0,16,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,,,81,,53117,,,,
FRO,Europe,Faeroe Islands,2020-05-31,187,0,0,,0,0,3521,0,8,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,,,,,,,,,,,,81,,53117,,,,
