dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,3,1,SX,America,SXM,41486,Sint_Maarten
19/04/2020,19,4,2020,7,0,SX,America,SXM,41486,Sint_Maarten
18/04/2020,18,4,2020,0,0,SX,America,SXM,41486,Sint_Maarten
17/04/2020,17,4,2020,0,0,SX,America,SXM,41486,Sint_Maarten
16/04/2020,16,4,2020,5,0,SX,America,SXM,41486,Sint_Maarten
15/04/2020,15,4,2020,0,0,SX,America,SXM,41486,Sint_Maarten
14/04/2020,14,4,2020,2,0,SX,America,SXM,41486,Sint_Maarten
13/04/2020,13,4,2020,0,0,SX,America,SXM,41486,Sint_Maarten
12/04/2020,12,4,2020,0,0,SX,America,SXM,41486,Sint_Maarten
11/04/2020,11,4,2020,0,1,SX,America,SXM,41486,Sint_Maarten
10/04/2020,10,4,2020,10,0,SX,America,SXM,41486,Sint_Maarten
09/04/2020,9,4,2020,0,0,SX,America,SXM,41486,Sint_Maarten
08/04/2020,8,4,2020,15,4,SX,America,SXM,41486,Sint_Maarten
07/04/2020,7,4,2020,0,0,SX,America,SXM,41486,Sint_Maarten
06/04/2020,6,4,2020,2,2,SX,America,SXM,41486,Sint_Maarten
05/04/2020,5,4,2020,0,0,SX,America,SXM,41486,Sint_Maarten
04/04/2020,4,4,2020,0,0,SX,America,SXM,41486,Sint_Maarten
03/04/2020,3,4,2020,7,1,SX,America,SXM,41486,Sint_Maarten
02/04/2020,2,4,2020,10,1,SX,America,SXM,41486,Sint_Maarten
01/04/2020,1,4,2020,3,0,SX,America,SXM,41486,Sint_Maarten
30/03/2020,30,3,2020,0,0,SX,America,SXM,41486,Sint_Maarten
29/03/2020,29,3,2020,0,0,SX,America,SXM,41486,Sint_Maarten
28/03/2020,28,3,2020,1,0,SX,America,SXM,41486,Sint_Maarten
27/03/2020,27,3,2020,0,0,SX,America,SXM,41486,Sint_Maarten
26/03/2020,26,3,2020,1,0,SX,America,SXM,41486,Sint_Maarten
03/03/2020,3,3,2020,1,0,SX,America,SXM,41486,Sint_Maarten
