countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,popData2019,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
TJK,Asia,Tajikistan,2020-05-01,15,15,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-02,32,17,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-03,76,44,,2,2,,8,4,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-04,128,52,,4,2,,13,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-05,230,102,,7,3,,23,10,,1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-06,293,63,42,7,0,,29,6,4,1,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-07,379,86,54,9,2,,38,9,5,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-08,461,82,64,16,7,2,46,8,6,2,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-09,522,61,70,18,2,3,52,6,7,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-10,561,39,69,19,1,2,56,4,7,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-11,612,51,69,20,1,2,61,5,7,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-12,661,49,62,21,1,2,66,5,6,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-13,729,68,62,23,2,2,73,7,6,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-14,907,178,75,32,9,3,91,18,8,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-15,1085,178,89,36,4,3,109,18,9,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-16,1118,33,85,36,0,3,112,3,9,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-17,1322,204,109,39,3,3,133,20,11,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-18,1322,0,101,39,0,3,133,0,10,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-19,1729,407,153,44,5,3,174,41,15,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-20,1936,207,172,44,0,3,195,21,17,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-21,2140,204,176,44,0,2,215,20,18,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-22,2350,210,181,44,0,1,236,21,18,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-23,2551,201,205,44,0,1,256,20,21,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-24,2738,187,202,44,0,1,275,19,20,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-25,2929,191,230,46,2,1,294,19,23,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-26,3100,171,196,46,0,0,311,17,20,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-27,3266,166,190,47,1,0,328,17,19,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-28,3424,158,183,47,0,0,344,16,18,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-29,3563,139,173,47,0,0,358,14,17,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-30,3686,123,162,47,0,0,370,12,16,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-05-31,3807,121,153,47,0,0,383,12,15,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,3194,23,93,335
TJK,Asia,Tajikistan,2020-06-01,3930,123,143,47,0,0,395,12,14,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-02,4013,83,130,47,0,0,403,8,13,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-03,4100,87,119,47,0,0,412,9,12,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-04,4191,91,110,48,1,0,421,9,11,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-05,4289,98,104,48,0,0,431,10,10,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-06,4370,81,98,48,0,0,439,8,10,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-07,4453,83,92,48,0,0,447,8,9,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-08,4529,76,86,48,0,0,455,8,9,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-09,4609,80,85,48,0,0,463,8,9,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-10,4690,81,84,48,0,0,471,8,8,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-11,4763,73,82,48,0,0,479,7,8,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-12,4834,71,78,49,1,0,486,7,8,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-13,4902,68,76,49,0,0,493,7,8,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-14,4971,69,74,50,1,0,499,7,7,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-15,5035,64,72,50,0,0,506,6,7,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-16,5097,62,70,50,0,0,512,6,7,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-17,5160,63,67,50,0,0,518,6,7,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-18,5221,61,65,51,1,0,525,6,7,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-19,5279,58,64,51,0,0,530,6,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-20,5338,59,62,51,0,0,536,6,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-21,5399,61,61,52,1,0,542,6,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-22,5457,58,60,52,0,0,548,6,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-23,5513,56,59,52,0,0,554,6,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-24,5567,54,58,52,0,0,559,5,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-25,5630,63,58,52,0,0,566,6,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-26,5691,61,59,52,0,0,572,6,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-27,5747,56,58,52,0,0,577,6,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-28,5799,52,57,52,0,0,583,5,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-29,5849,50,56,52,0,0,588,5,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-06-30,5900,51,55,52,0,0,593,5,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,3852,23,26,404
TJK,Asia,Tajikistan,2020-07-01,5954,54,55,52,0,0,598,5,6,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-07-02,6005,51,54,52,0,0,603,5,5,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
TJK,Asia,Tajikistan,2020-07-03,6005,0,45,52,0,0,603,0,5,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,64,23,3,2,2897,5,428,7,,,73,5,71,1,9952789,,,,
