dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,171,13,CO,America,COL,49648685,Colombia
19/04/2020,19,4,2020,182,13,CO,America,COL,49648685,Colombia
18/04/2020,18,4,2020,206,9,CO,America,COL,49648685,Colombia
17/04/2020,17,4,2020,128,13,CO,America,COL,49648685,Colombia
16/04/2020,16,4,2020,126,4,CO,America,COL,49648685,Colombia
15/04/2020,15,4,2020,127,15,CO,America,COL,49648685,Colombia
14/04/2020,14,4,2020,76,3,CO,America,COL,49648685,Colombia
13/04/2020,13,4,2020,67,9,CO,America,COL,49648685,Colombia
12/04/2020,12,4,2020,236,20,CO,America,COL,49648685,Colombia
11/04/2020,11,4,2020,250,11,CO,America,COL,49648685,Colombia
10/04/2020,10,4,2020,169,14,CO,America,COL,49648685,Colombia
09/04/2020,9,4,2020,274,5,CO,America,COL,49648685,Colombia
08/04/2020,8,4,2020,201,4,CO,America,COL,49648685,Colombia
07/04/2020,7,4,2020,94,11,CO,America,COL,49648685,Colombia
06/04/2020,6,4,2020,79,3,CO,America,COL,49648685,Colombia
05/04/2020,5,4,2020,139,7,CO,America,COL,49648685,Colombia
04/04/2020,4,4,2020,106,6,CO,America,COL,49648685,Colombia
03/04/2020,3,4,2020,96,2,CO,America,COL,49648685,Colombia
02/04/2020,2,4,2020,159,1,CO,America,COL,49648685,Colombia
01/04/2020,1,4,2020,108,2,CO,America,COL,49648685,Colombia
31/03/2020,31,3,2020,96,4,CO,America,COL,49648685,Colombia
30/03/2020,30,3,2020,94,4,CO,America,COL,49648685,Colombia
29/03/2020,29,3,2020,69,0,CO,America,COL,49648685,Colombia
28/03/2020,28,3,2020,48,0,CO,America,COL,49648685,Colombia
27/03/2020,27,3,2020,21,2,CO,America,COL,49648685,Colombia
26/03/2020,26,3,2020,92,1,CO,America,COL,49648685,Colombia
25/03/2020,25,3,2020,72,0,CO,America,COL,49648685,Colombia
24/03/2020,24,3,2020,71,1,CO,America,COL,49648685,Colombia
23/03/2020,23,3,2020,25,1,CO,America,COL,49648685,Colombia
22/03/2020,22,3,2020,52,1,CO,America,COL,49648685,Colombia
21/03/2020,21,3,2020,30,0,CO,America,COL,49648685,Colombia
20/03/2020,20,3,2020,26,0,CO,America,COL,49648685,Colombia
19/03/2020,19,3,2020,37,0,CO,America,COL,49648685,Colombia
18/03/2020,18,3,2020,8,0,CO,America,COL,49648685,Colombia
17/03/2020,17,3,2020,12,0,CO,America,COL,49648685,Colombia
16/03/2020,16,3,2020,11,0,CO,America,COL,49648685,Colombia
15/03/2020,15,3,2020,18,0,CO,America,COL,49648685,Colombia
14/03/2020,14,3,2020,7,0,CO,America,COL,49648685,Colombia
12/03/2020,12,3,2020,6,0,CO,America,COL,49648685,Colombia
10/03/2020,10,3,2020,2,0,CO,America,COL,49648685,Colombia
07/03/2020,7,3,2020,1,0,CO,America,COL,49648685,Colombia
