countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,popData2019,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
IDN,Asia,Indonesia,2020-03-02,2,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-03,2,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-04,2,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-05,2,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-06,4,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-07,4,0,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-08,6,2,1,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-09,19,13,2,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-10,27,8,4,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-11,34,7,5,1,1,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-12,34,0,5,1,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-13,69,35,9,4,3,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-14,96,27,13,5,1,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-15,117,21,16,5,0,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-16,134,17,16,5,0,1,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-17,172,38,21,5,0,1,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-18,227,55,28,19,14,3,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-19,311,84,40,25,6,3,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-20,369,58,43,32,7,4,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-21,450,81,51,38,6,5,2,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-22,514,64,57,48,10,6,2,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-23,579,65,64,49,1,6,2,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-24,686,107,73,55,6,7,2,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-25,790,104,80,58,3,6,3,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-26,893,103,83,78,20,8,3,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-27,1046,153,97,87,9,8,4,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-28,1155,109,101,102,15,9,4,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-29,1285,130,110,114,12,9,5,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-30,1414,129,119,122,8,10,5,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-03-31,1528,114,120,136,14,12,6,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-04-01,1677,149,127,157,21,14,6,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-04-02,1790,113,128,170,13,13,6,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
IDN,Asia,Indonesia,2020-04-03,1986,196,134,181,11,13,7,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,146,29,5,3,11189,6,343,6,3,76,64,1,72,1,275501344,,,,
