dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,46,1,CI,Africa,CIV,25069229,Cote_dIvoire
19/04/2020,19,4,2020,59,2,CI,Africa,CIV,25069229,Cote_dIvoire
18/04/2020,18,4,2020,54,0,CI,Africa,CIV,25069229,Cote_dIvoire
17/04/2020,17,4,2020,34,0,CI,Africa,CIV,25069229,Cote_dIvoire
16/04/2020,16,4,2020,28,0,CI,Africa,CIV,25069229,Cote_dIvoire
15/04/2020,15,4,2020,0,0,CI,Africa,CIV,25069229,Cote_dIvoire
14/04/2020,14,4,2020,52,1,CI,Africa,CIV,25069229,Cote_dIvoire
13/04/2020,13,4,2020,41,1,CI,Africa,CIV,25069229,Cote_dIvoire
12/04/2020,12,4,2020,53,1,CI,Africa,CIV,25069229,Cote_dIvoire
11/04/2020,11,4,2020,36,0,CI,Africa,CIV,25069229,Cote_dIvoire
10/04/2020,10,4,2020,60,0,CI,Africa,CIV,25069229,Cote_dIvoire
09/04/2020,9,4,2020,35,0,CI,Africa,CIV,25069229,Cote_dIvoire
08/04/2020,8,4,2020,26,0,CI,Africa,CIV,25069229,Cote_dIvoire
07/04/2020,7,4,2020,62,0,CI,Africa,CIV,25069229,Cote_dIvoire
06/04/2020,6,4,2020,16,1,CI,Africa,CIV,25069229,Cote_dIvoire
05/04/2020,5,4,2020,27,1,CI,Africa,CIV,25069229,Cote_dIvoire
04/04/2020,4,4,2020,24,0,CI,Africa,CIV,25069229,Cote_dIvoire
03/04/2020,3,4,2020,4,0,CI,Africa,CIV,25069229,Cote_dIvoire
02/04/2020,2,4,2020,22,0,CI,Africa,CIV,25069229,Cote_dIvoire
01/04/2020,1,4,2020,0,0,CI,Africa,CIV,25069229,Cote_dIvoire
31/03/2020,31,3,2020,3,0,CI,Africa,CIV,25069229,Cote_dIvoire
30/03/2020,30,3,2020,25,1,CI,Africa,CIV,25069229,Cote_dIvoire
29/03/2020,29,3,2020,39,0,CI,Africa,CIV,25069229,Cote_dIvoire
28/03/2020,28,3,2020,5,0,CI,Africa,CIV,25069229,Cote_dIvoire
27/03/2020,27,3,2020,16,0,CI,Africa,CIV,25069229,Cote_dIvoire
26/03/2020,26,3,2020,7,0,CI,Africa,CIV,25069229,Cote_dIvoire
25/03/2020,25,3,2020,48,0,CI,Africa,CIV,25069229,Cote_dIvoire
24/03/2020,24,3,2020,0,0,CI,Africa,CIV,25069229,Cote_dIvoire
23/03/2020,23,3,2020,8,0,CI,Africa,CIV,25069229,Cote_dIvoire
22/03/2020,22,3,2020,3,0,CI,Africa,CIV,25069229,Cote_dIvoire
21/03/2020,21,3,2020,5,0,CI,Africa,CIV,25069229,Cote_dIvoire
20/03/2020,20,3,2020,3,0,CI,Africa,CIV,25069229,Cote_dIvoire
19/03/2020,19,3,2020,1,0,CI,Africa,CIV,25069229,Cote_dIvoire
18/03/2020,18,3,2020,0,0,CI,Africa,CIV,25069229,Cote_dIvoire
17/03/2020,17,3,2020,1,0,CI,Africa,CIV,25069229,Cote_dIvoire
16/03/2020,16,3,2020,0,0,CI,Africa,CIV,25069229,Cote_dIvoire
15/03/2020,15,3,2020,3,0,CI,Africa,CIV,25069229,Cote_dIvoire
12/03/2020,12,3,2020,1,0,CI,Africa,CIV,25069229,Cote_dIvoire
