countryterritoryCode,continentExp,countriesAndTerritories,dateRep,total_cases,cases,new_cases_smoothed,total_deaths,deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,popData2019,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
NOR,Europe,Norway,2021-04-19,108028,518,537,709,1,3,19765,95,98,130,0,1,1,,,221,40,,,,,22841,4937105,903,4,17558,3,0,33,people tested,1414225,1095052,319155,18,6910,29271,26,20,6,0,5355,28547,1,69,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-04-20,108342,314,476,709,0,3,19822,57,87,130,0,1,1,,,218,40,,,,,18909,4956014,907,3,17177,3,0,36,people tested,1435149,1114995,320135,19,20924,28470,26,20,6,0,5209,27681,1,69,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-04-21,109137,795,504,734,25,4,19968,145,92,134,5,1,1,,,212,39,,,,,19637,4975651,910,4,16845,3,0,33,people tested,1498166,1174858,323288,20,63017,27510,27,22,6,0,5033,26498,0,69,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-04-22,109581,444,480,735,1,4,20049,81,88,134,0,1,1,,,199,36,,,,,19563,4995214,914,4,16823,3,0,35,people tested,1552461,1226490,325951,20,54295,25624,28,22,6,0,4688,24429,0,69,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-04-23,110061,480,476,736,1,4,20137,88,87,135,0,1,1,,,194,35,,,,,20767,5015981,918,4,17172,3,0,36,people tested,1572605,1245140,327444,21,20144,24157,29,23,6,0,4420,22891,0,69,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-04-24,110390,329,464,736,0,4,20197,60,85,135,0,1,1,,,192,35,,,,,9872,5025853,920,2,17223,3,0,37,people tested,1573247,1245641,327585,21,642,23910,29,23,6,0,4375,22656,0,69,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-04-25,110612,222,443,736,0,4,20238,41,81,135,0,1,1,,,200,37,30,5,135,25,9596,5035449,921,2,17312,3,0,39,people tested,1573672,1246007,327644,21,425,23765,29,23,6,0,4348,22512,0,69,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1271,-2,-2,-233
NOR,Europe,Norway,2021-04-26,111162,550,448,736,0,4,20338,101,82,135,0,1,1,,,207,38,,,,,24862,5060311,926,5,17601,3,0,39,people tested,1576781,1248476,328283,22,3109,23222,29,23,6,0,4249,21918,0,69,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-04-27,111686,524,478,736,0,4,20434,96,87,135,0,1,1,,,206,38,,,,,21459,5081770,930,4,17965,3,0,38,people tested,1602700,1268163,334513,24,25919,23936,29,23,6,0,4379,21881,0,66,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-04-28,112156,470,431,753,17,3,20520,86,79,138,3,0,1,,,200,37,,,,,21052,5102822,934,4,18167,3,0,42,people tested,1687048,1327267,359752,29,84348,26983,31,24,7,0,4937,21773,0,66,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-04-29,112541,385,423,754,1,3,20591,70,77,138,0,0,1,,,186,34,,,,,19664,5122486,937,4,18182,3,0,43,people tested,1763053,1381878,381146,29,76005,30085,32,25,7,0,5504,22198,0,66,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-04-30,112970,429,416,756,2,3,20669,78,76,138,0,1,1,,,173,32,,,,,19031,5141517,941,3,17934,3,0,43,people tested,1797277,1407682,389566,29,34224,32096,33,26,7,0,5872,23220,0,66,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-01,113259,289,410,756,0,3,20722,53,75,138,0,1,1,,,160,29,,,,,8495,5150012,942,2,17737,3,0,43,people tested,1799279,1409280,389969,30,2002,32290,33,26,7,0,5908,23377,0,66,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-02,113469,210,408,756,0,3,20760,38,75,138,0,1,1,,,155,28,13,2,70,13,9641,5159653,944,2,17743,3,0,44,people tested,1800699,1410377,390292,30,1420,32432,33,26,7,0,5934,23481,0,66,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1272,-2,-0,-233
NOR,Europe,Norway,2021-05-03,113952,483,399,757,1,3,20849,88,73,139,0,1,1,,,153,28,,,,,24873,5184526,949,5,17745,3,0,44,people tested,1805456,1413581,391844,31,4757,32668,33,26,7,0,5977,23586,0,66,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-04,114436,484,393,757,0,3,20937,89,72,139,0,1,1,,,128,23,,,,,21880,5206406,953,4,17805,3,0,45,people tested,1828194,1423935,404227,32,22738,32213,33,26,7,0,5894,22253,0,66,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-05,114905,469,393,767,10,2,21023,86,72,140,2,0,1,,,109,20,,,,,22704,5229110,957,4,18041,3,0,46,people tested,1908234,1464827,443370,37,80040,31598,35,27,8,0,5781,19651,0,66,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-06,115411,506,410,767,0,2,21116,93,75,140,0,0,1,,,115,21,,,,,20427,5249537,960,4,18150,3,0,44,people tested,1979930,1500130,479758,42,71696,30982,36,27,9,0,5669,16893,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-07,115818,407,407,767,0,2,21190,74,74,140,0,0,1,,,114,21,,,,,19134,5268671,964,4,18165,3,0,45,people tested,2011946,1515666,496235,45,32016,30667,37,28,9,0,5611,15426,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-08,116134,316,411,767,0,2,21248,58,75,140,0,0,1,,,106,19,,,,,9722,5278393,966,2,18340,3,0,45,people tested,2013236,1516285,496906,45,1290,30565,37,28,9,0,5592,15286,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-09,116365,231,414,767,0,2,21290,42,76,140,0,0,1,,,110,20,12,2,72,13,10903,5289296,968,2,18520,3,0,45,people tested,2013965,1516597,497323,45,729,30467,37,28,9,0,5574,15174,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1317,-2,-6,-241
NOR,Europe,Norway,2021-05-10,117022,657,439,767,0,1,21411,120,80,140,0,0,1,,,117,21,,,,,26035,5315331,973,5,18686,3,0,43,people tested,2023058,1519074,503938,46,9093,31086,37,28,9,0,5688,15070,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-11,117495,473,437,767,0,1,21497,87,80,140,0,0,1,,,114,21,,,,,21601,5336932,976,4,18647,3,0,43,people tested,2073139,1537198,535890,51,50081,34992,38,28,10,0,6402,16180,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-12,117995,500,441,774,7,1,21589,91,81,142,1,0,1,,,125,23,,,,,19215,5356147,980,4,18148,3,0,41,people tested,2169443,1579576,589803,64,96304,37316,40,29,11,0,6827,16393,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-13,118315,320,415,774,0,1,21647,59,76,142,0,0,1,,,112,20,,,,,11899,5368046,982,2,16930,3,0,41,people tested,2191240,1592493,598682,65,21797,30187,40,29,11,0,5523,13195,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-14,118740,425,417,774,0,1,21725,78,76,142,0,0,1,,,126,23,,,,,17992,5386038,985,3,16767,3,0,40,people tested,2211017,1603781,607170,66,19777,28439,40,29,11,0,5203,12588,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-15,119052,312,417,774,0,1,21782,57,76,142,0,0,1,,,110,20,,,,,9946,5395984,987,2,16799,3,0,40,people tested,2213918,1605837,608015,66,2901,28669,41,29,11,0,5245,12793,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-16,119299,247,419,774,0,1,21827,45,77,142,0,0,1,,,107,20,13,2,67,12,9429,5405413,989,2,16588,3,0,40,people tested,2216357,1607175,609116,66,2439,28913,41,29,11,0,5290,12940,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1348,-2,-4,-247
NOR,Europe,Norway,2021-05-17,119500,201,354,774,0,1,21864,37,65,142,0,0,1,,,101,18,,,,,5691,5411104,990,1,13682,3,0,39,people tested,2217140,1607476,609598,66,783,27726,41,29,11,0,5073,12629,0,64,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-18,119814,314,331,774,0,1,21921,57,61,142,0,0,1,,,114,21,,,,,26964,5438068,995,5,14448,3,0,44,people tested,2245764,1612119,633577,68,28624,24661,41,30,12,0,4512,10703,0,62,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-19,120292,478,328,781,7,1,22009,87,60,143,1,0,1,,,110,20,,,,,26389,5464457,1000,5,15473,3,0,47,people tested,2326888,1620369,706443,76,81124,22492,43,30,13,0,4115,5828,0,62,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-20,120797,505,355,781,0,1,22101,92,65,143,0,0,1,,,99,18,,,,,26244,5490701,1005,5,17522,3,0,49,people tested,2404984,1629186,775715,83,78096,30535,44,30,14,0,5587,5242,0,62,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-21,121511,714,396,781,0,1,22232,131,72,143,0,0,1,,,92,17,,,,,26509,5517210,1009,5,18739,3,0,47,people tested,2441548,1634300,807156,92,36564,32933,45,30,15,0,6025,4360,0,62,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-22,121963,452,416,781,0,1,22315,83,76,143,0,0,1,,,91,17,,,,,13452,5530662,1012,2,19240,4,0,46,people tested,2444056,1635706,808257,93,2508,32877,45,30,15,0,6015,4267,0,62,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-23,122414,451,445,781,0,1,22397,83,81,143,0,0,1,,,95,17,13,2,62,11,13658,5544320,1014,2,19844,4,0,45,people tested,2445386,1636595,808697,94,1330,32718,45,30,15,0,5986,4203,0,62,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1332,-2,2,-244
NOR,Europe,Norway,2021-05-24,122652,238,450,782,1,1,22441,44,82,143,0,0,1,,,103,19,,,,,16747,5561067,1017,3,21423,4,0,48,people tested,2448935,1637523,811317,95,3549,33114,45,30,15,0,6059,4292,0,62,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-25,123163,511,478,782,0,1,22534,93,88,143,0,0,1,,,109,20,,,,,29047,5590114,1023,5,21721,4,0,45,people tested,2482494,1641690,840707,97,33559,33819,45,30,15,0,6188,4224,0,62,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-26,123662,499,481,783,1,0,22625,91,88,143,0,0,1,,,99,18,,,,,24059,5614173,1027,4,21388,4,0,44,people tested,2576797,1651458,925234,105,94303,35701,47,30,17,0,6532,4441,0,59,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-27,124071,409,468,783,0,0,22700,75,86,143,0,0,1,,,88,16,,,,,20439,5634612,1031,4,20559,4,0,44,people tested,2660930,1661043,999769,118,84133,36564,49,30,18,0,6690,4551,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-28,124410,339,414,783,0,0,22762,62,76,143,0,0,1,,,85,16,,,,,19815,5654427,1035,4,19602,4,0,47,people tested,2698344,1666173,1032048,123,37414,36685,49,30,19,0,6712,4553,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-29,124655,245,385,783,0,0,22807,45,70,143,0,0,1,,,81,15,,,,,8844,5663271,1036,2,18944,3,0,49,people tested,2701252,1666905,1034223,124,2908,36742,49,30,19,0,6722,4457,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-05-30,124824,169,344,783,0,0,22838,31,63,143,0,0,1,,,76,14,10,2,52,10,9573,5672844,1038,2,18361,3,0,53,people tested,2703098,1667106,1035867,125,1846,36816,49,30,19,0,6736,4359,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1333,-2,-0,-244
NOR,Europe,Norway,2021-05-31,125116,292,352,783,0,0,22891,53,64,143,0,0,1,,,71,13,,,,,23517,5696361,1042,4,19328,4,0,55,people tested,2713050,1670364,1042559,127,9952,37731,50,31,19,0,6903,4692,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-01,125576,460,345,783,0,0,22976,84,63,143,0,0,1,,,65,12,,,,,19707,5716068,1046,4,17993,3,0,52,people tested,2755405,1689373,1065902,130,42355,38987,50,31,20,0,7133,6812,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-02,125929,353,324,785,2,0,23040,65,59,144,0,0,1,,,63,12,,,,,21121,5737189,1050,4,17574,3,0,54,people tested,2879480,1742713,1136627,140,124075,43240,53,32,21,0,7911,13036,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-03,126218,289,307,785,0,0,23093,53,56,144,0,0,1,,,65,12,,,,,19663,5756852,1053,4,17463,3,0,57,people tested,2993908,1798150,1195613,145,114428,47568,55,33,22,0,8703,19587,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-04,126521,303,302,785,0,0,23148,55,55,144,0,0,1,,,63,12,,,,,17280,5774132,1056,3,17101,3,0,57,people tested,3045572,1829912,1215510,150,51664,49604,56,33,22,0,9076,23391,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-05,126689,168,291,785,0,0,23179,31,53,144,0,0,1,,,,,,,,,7946,5782078,1058,1,16972,3,0,58,people tested,3050179,1833741,1216288,150,4607,49847,56,34,22,0,9120,23834,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-06,126817,128,285,785,0,0,23203,23,52,144,0,0,1,,,,,8,1,51,9,7970,5790048,1059,1,16743,3,0,59,people tested,3053699,1836880,1216668,151,3520,50086,56,34,22,0,9164,24253,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1320,-2,2,-242
NOR,Europe,Norway,2021-06-07,127066,249,279,784,-1,0,23248,46,51,143,-0,0,1,,,62,11,,,,,21110,5811158,1063,4,16400,3,0,59,people tested,3072498,1852716,1219629,153,18799,51350,56,34,22,0,9395,26050,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-08,127254,188,240,784,0,0,23283,34,44,143,0,0,1,,,61,11,,,,,17123,5828281,1066,3,16030,3,0,67,people tested,3119517,1880169,1239191,157,47019,52016,57,34,23,0,9517,27257,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-09,127466,212,220,789,5,1,23321,39,40,144,1,0,1,,,58,11,,,,,17243,5845524,1070,3,15476,3,0,70,people tested,3220896,1920590,1300143,163,101379,48774,59,35,24,0,8924,25411,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-10,127676,210,208,789,0,1,23360,38,38,144,0,0,1,,,55,10,,,,,16865,5862389,1073,3,15077,3,0,72,people tested,3316768,1960714,1355886,168,95872,46123,61,36,25,0,8439,23223,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-11,127874,198,193,789,0,1,23396,36,35,144,0,0,1,,,47,9,,,,,16361,5878750,1076,3,14945,3,0,77,people tested,3359721,1982548,1377001,172,42953,44878,61,36,25,0,8211,21805,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-12,127986,112,185,789,0,1,23417,20,34,144,0,0,1,,,,,,,,,8005,5886755,1077,1,14954,3,0,81,people tested,3363863,1985793,1377896,174,4142,44812,62,36,25,0,8199,21722,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-13,128046,60,176,789,0,1,23427,11,32,144,0,0,1,,,,,3,1,30,5,8088,5894843,1079,1,14971,3,0,85,people tested,3366909,1988134,1378601,174,3046,44744,62,36,25,0,8186,21608,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1305,-2,2,-239
NOR,Europe,Norway,2021-06-14,128277,231,173,789,0,1,23470,42,32,144,0,0,1,,,47,9,,,,,21725,5916568,1083,4,15059,3,0,87,people tested,3389300,2007892,1381234,174,22391,45257,62,37,25,0,8280,22168,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-15,128499,222,178,789,0,1,23510,41,33,144,0,0,1,,,47,9,,,,,17983,5934551,1086,3,15181,3,0,85,people tested,3429343,2037244,1391920,179,40043,44261,63,37,25,0,8098,22439,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-16,128679,180,173,790,1,0,23543,33,32,145,0,0,1,,,45,8,,,,,18018,5952569,1089,3,15292,3,0,88,people tested,3535703,2102250,1433262,191,106360,44972,65,38,26,0,8228,25951,0,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-17,128898,219,175,790,0,0,23583,40,32,145,0,0,1,,,43,8,,,,,17680,5970249,1092,3,15409,3,0,88,people tested,3628531,2162172,1466155,204,92828,44538,66,40,27,0,8149,28780,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-18,129095,197,174,790,0,0,23619,36,32,145,0,0,1,,,39,7,,,,,16470,5986719,1095,3,15424,3,0,88,people tested,3673110,2194298,1478603,209,44579,44770,67,40,27,0,8191,30250,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-19,129225,130,177,790,0,0,23643,24,32,145,0,0,1,,,,,,,,,9475,5996194,1097,2,15634,3,0,88,people tested,3680304,2200758,1479337,209,7194,45206,67,40,27,0,8271,30709,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-20,129333,108,184,790,0,0,23663,20,34,145,0,0,1,,,,,0,0,22,4,8686,6004880,1099,2,15720,3,0,86,people tested,3684926,2205239,1479477,210,4622,45431,67,40,27,0,8312,31015,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1339,-2,-5,-245
NOR,Europe,Norway,2021-06-21,129545,212,181,790,0,0,23702,39,33,145,0,0,1,,,38,7,,,,,19706,6024586,1102,4,15431,3,0,85,people tested,3705680,2223161,1482306,213,20754,45197,68,41,27,0,8269,30753,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-22,129766,221,181,790,0,0,23742,40,33,145,0,0,1,,,34,6,,,,,16340,6040926,1105,3,15196,3,0,84,people tested,3756436,2260573,1495645,218,50756,46728,69,41,27,0,8549,31904,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-23,129944,178,181,792,2,0,23775,33,33,145,0,0,1,,,32,6,,,,,16677,6057603,1108,3,15005,3,0,83,people tested,3867223,2338994,1527995,234,110787,47360,71,43,28,0,8665,33821,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-24,130270,326,196,792,0,0,23834,60,36,145,0,0,1,,,33,6,,,,,16978,6074581,1111,3,14905,3,0,76,people tested,3980865,2430635,1549992,238,113642,50333,73,44,28,0,9209,38352,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-25,130342,72,178,792,0,0,23848,13,33,145,0,0,1,,,27,5,,,,,16309,6090890,1114,3,14882,3,0,84,people tested,4035376,2475615,1559521,240,54511,51752,74,45,29,0,9469,40188,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-26,130491,149,181,792,0,0,23875,27,33,145,0,0,1,,,,,,,,,7776,6098666,1116,1,14639,3,0,81,people tested,4045864,2484406,1561218,240,10488,52223,74,45,29,0,9555,40521,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-27,130588,97,179,792,0,0,23893,18,33,145,0,0,1,,,,,5,1,20,4,8186,6106852,1117,1,14567,3,0,81,people tested,4051734,2488998,1562495,241,5870,52401,74,46,29,0,9587,40537,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1364,-2,-3,-250
NOR,Europe,Norway,2021-06-28,130744,156,171,792,0,0,23921,29,31,145,0,0,1,,,25,5,,,,,19791,6126643,1121,4,14580,3,0,85,people tested,4085411,2521384,1563783,244,33677,54247,75,46,29,0,9925,42603,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-29,131037,293,182,792,0,0,23975,54,33,145,0,0,1,,,24,4,,,,,16183,6142826,1124,3,14557,3,0,80,people tested,4137074,2569646,1567179,249,51663,54377,76,47,29,0,9949,44153,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-06-30,131316,279,196,794,2,0,24026,51,36,145,0,0,1,,,22,4,,,,,18311,6161137,1127,3,14791,3,0,76,people tested,4249372,2675187,1573927,258,112298,54593,78,49,29,0,9988,48028,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-07-01,131509,193,177,794,0,0,24061,35,32,145,0,0,1,,,25,5,,,,,17840,6178977,1131,3,14914,3,0,84,people tested,4360324,2778128,1581929,267,110952,54208,80,51,29,0,9918,49642,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-07-02,131749,240,201,794,0,0,24105,44,37,145,0,0,1,,,28,5,,,,,15998,6194975,1133,3,14869,3,0,74,people tested,4414981,2829500,1585208,273,54657,54229,81,52,29,0,9922,50555,1,54,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-07-03,131861,112,196,794,0,0,24125,20,36,145,0,0,1,,,,,,,,,8022,6202997,1135,1,14904,3,0,76,people tested,4424890,2838793,1585824,273,9909,54147,81,52,29,0,9907,50627,1,49,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-07-04,131949,88,194,794,0,0,24142,16,36,145,0,0,1,,,,,2,0,17,3,8010,6211007,1136,1,14879,3,0,76,people tested,4431485,2844866,1586344,275,6595,54250,81,52,29,0,9926,50838,1,49,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1377,-2,-2,-252
NOR,Europe,Norway,2021-07-05,132136,187,199,794,0,0,24176,34,36,145,0,0,1,,,25,5,,,,,17674,6228681,1140,3,14577,3,0,73,people tested,4459073,2871681,1587035,357,27588,53380,82,53,29,0,9766,50042,1,49,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-07-06,132363,227,189,794,0,0,24217,42,35,145,0,0,1,,,28,5,,,,,14151,6242832,1142,3,14287,3,0,75,people tested,4504677,2913728,1590491,458,45604,52515,82,53,29,0,9608,49155,1,49,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-07-07,132574,211,180,796,2,0,24256,39,33,146,0,0,1,,,30,5,,,,,16025,6258857,1145,3,13960,3,0,78,people tested,4590908,2991072,1599293,543,86231,48791,84,55,29,0,8927,45126,1,49,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-07-08,132673,99,166,796,0,0,24274,18,30,146,0,0,1,,,24,4,,,,,16454,6275311,1148,3,13762,3,0,83,people tested,4669444,3060457,1608337,650,78536,44160,85,56,29,0,8080,40333,1,49,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-07-09,132966,293,174,796,0,0,24328,54,32,146,0,0,1,,,27,5,,,,,14572,6289883,1151,3,13558,2,0,78,people tested,4700000,3087543,1611803,654,30556,40717,86,56,29,0,7450,36863,1,49,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-07-10,133100,134,177,796,0,0,24352,25,32,146,0,0,1,,,,,,,,,7257,6297140,1152,1,13449,2,0,76,people tested,4704503,3091721,1612127,655,4503,39945,86,57,30,0,7308,36133,1,49,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
NOR,Europe,Norway,2021-07-11,133197,97,178,796,0,0,24370,18,33,146,0,0,1,,,,,5,1,18,3,6831,6303971,1153,1,13281,2,0,74,people tested,4707676,3094710,1612311,655,3173,39456,86,57,30,0,7219,35692,1,49,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,-1354,-2,3,-248
NOR,Europe,Norway,2021-07-12,133367,170,176,796,0,0,24401,31,32,146,0,0,1,,,26,5,,,,,14560,6318531,1156,3,12836,2,0,73,people tested,4722930,3107963,1614312,655,15254,37694,86,57,30,0,6897,33755,1,49,5465629,14,40,17,11,64800,0,114,5,20,21,,4,82,1,,,,
