dateRep,day,month,year,cases,deaths,geoId,continentExp,countryterritoryCode,popData2018,countriesAndTerritories
20/04/2020,20,4,2020,94,8,DZ,Africa,DZA,42228429,Algeria
19/04/2020,19,4,2020,117,3,DZ,Africa,DZA,42228429,Algeria
18/04/2020,18,4,2020,150,16,DZ,Africa,DZA,42228429,Algeria
17/04/2020,17,4,2020,108,12,DZ,Africa,DZA,42228429,Algeria
16/04/2020,16,4,2020,90,11,DZ,Africa,DZA,42228429,Algeria
15/04/2020,15,4,2020,87,12,DZ,Africa,DZA,42228429,Algeria
14/04/2020,14,4,2020,69,20,DZ,Africa,DZA,42228429,Algeria
13/04/2020,13,4,2020,89,18,DZ,Africa,DZA,42228429,Algeria
12/04/2020,12,4,2020,64,19,DZ,Africa,DZA,42228429,Algeria
11/04/2020,11,4,2020,95,21,DZ,Africa,DZA,42228429,Algeria
10/04/2020,10,4,2020,94,30,DZ,Africa,DZA,42228429,Algeria
09/04/2020,9,4,2020,104,12,DZ,Africa,DZA,42228429,Algeria
08/04/2020,8,4,2020,45,20,DZ,Africa,DZA,42228429,Algeria
07/04/2020,7,4,2020,103,21,DZ,Africa,DZA,42228429,Algeria
06/04/2020,6,4,2020,69,22,DZ,Africa,DZA,42228429,Algeria
05/04/2020,5,4,2020,80,25,DZ,Africa,DZA,42228429,Algeria
04/04/2020,4,4,2020,185,42,DZ,Africa,DZA,42228429,Algeria
03/04/2020,3,4,2020,139,5,DZ,Africa,DZA,42228429,Algeria
02/04/2020,2,4,2020,131,14,DZ,Africa,DZA,42228429,Algeria
01/04/2020,1,4,2020,132,9,DZ,Africa,DZA,42228429,Algeria
31/03/2020,31,3,2020,73,4,DZ,Africa,DZA,42228429,Algeria
30/03/2020,30,3,2020,57,2,DZ,Africa,DZA,42228429,Algeria
29/03/2020,29,3,2020,45,3,DZ,Africa,DZA,42228429,Algeria
28/03/2020,28,3,2020,42,1,DZ,Africa,DZA,42228429,Algeria
27/03/2020,27,3,2020,65,4,DZ,Africa,DZA,42228429,Algeria
26/03/2020,26,3,2020,38,2,DZ,Africa,DZA,42228429,Algeria
25/03/2020,25,3,2020,34,2,DZ,Africa,DZA,42228429,Algeria
24/03/2020,24,3,2020,29,0,DZ,Africa,DZA,42228429,Algeria
23/03/2020,23,3,2020,62,2,DZ,Africa,DZA,42228429,Algeria
22/03/2020,22,3,2020,37,5,DZ,Africa,DZA,42228429,Algeria
21/03/2020,21,3,2020,12,3,DZ,Africa,DZA,42228429,Algeria
20/03/2020,20,3,2020,18,1,DZ,Africa,DZA,42228429,Algeria
19/03/2020,19,3,2020,12,1,DZ,Africa,DZA,42228429,Algeria
18/03/2020,18,3,2020,2,1,DZ,Africa,DZA,42228429,Algeria
17/03/2020,17,3,2020,10,0,DZ,Africa,DZA,42228429,Algeria
16/03/2020,16,3,2020,11,2,DZ,Africa,DZA,42228429,Algeria
15/03/2020,15,3,2020,11,0,DZ,Africa,DZA,42228429,Algeria
14/03/2020,14,3,2020,1,1,DZ,Africa,DZA,42228429,Algeria
13/03/2020,13,3,2020,5,1,DZ,Africa,DZA,42228429,Algeria
12/03/2020,12,3,2020,0,0,DZ,Africa,DZA,42228429,Algeria
