date,region_iso,region,province,city,place_type,cases,deaths,recovered
2020-04-03,bn,Beni,,,departamento,0,0,0
2020-04-10,bn,Beni,,,departamento,0,0,0
2020-04-11,bn,Beni,,,departamento,0,0,0
2020-04-12,bn,Beni,,,departamento,0,0,0
2020-04-13,bn,Beni,,,departamento,0,0,0
2020-04-14,bn,Beni,,,departamento,0,0,0
2020-04-15,bn,Beni,,,departamento,0,0,0
2020-04-16,bn,Beni,,,departamento,0,0,0
2020-04-17,bn,Beni,,,departamento,0,0,0
2020-04-18,bn,Beni,,,departamento,0,0,0
2020-04-19,bn,Beni,,,departamento,0,0,0
2020-04-20,bn,Beni,,,departamento,2,0,0
2020-04-21,bn,Beni,,,departamento,2,1,0
2020-04-22,bn,Beni,,,departamento,2,1,0
2020-04-23,bn,Beni,,,departamento,2,1,0
2020-04-24,bn,Beni,,,departamento,33,1,0
2020-04-26,bn,Beni,,,departamento,39,1,0
2020-04-27,bn,Beni,,,departamento,57,1,0
2020-04-28,bn,Beni,,,departamento,62,1,0
2020-04-29,bn,Beni,,,departamento,63,1,0
2020-04-30,bn,Beni,,,departamento,67,1,0
2020-05-01,bn,Beni,,,departamento,67,1,0
2020-05-02,bn,Beni,,,departamento,83,3,0
2020-05-03,bn,Beni,,,departamento,191,4,0
2020-05-04,bn,Beni,,,departamento,212,6,0
2020-05-05,bn,Beni,,,departamento,212,6,0
2020-05-06,bn,Beni,,,departamento,212,7,0
2020-05-07,bn,Beni,,,departamento,212,7,0
2020-05-08,bn,Beni,,,departamento,231,16,0
2020-05-09,bn,Beni,,,departamento,312,19,1
2020-05-10,bn,Beni,,,departamento,312,19,1
2020-05-11,bn,Beni,,,departamento,312,19,1
2020-05-12,bn,Beni,,,departamento,312,19,1
2020-05-13,bn,Beni,,,departamento,312,19,1
2020-05-14,bn,Beni,,,departamento,312,19,1
2020-05-15,bn,Beni,,,departamento,509,35,1
2020-05-16,bn,Beni,,,departamento,548,39,4
2020-05-17,bn,Beni,,,departamento,551,508,4
2020-05-18,bn,Beni,,,departamento,551,507,4
2020-05-19,bn,Beni,,,departamento,551,507,4
2020-05-20,bn,Beni,,,departamento,551,507,4
2020-05-21,bn,Beni,,,departamento,833,775,4
2020-05-22,bn,Beni,,,departamento,902,841,4
2020-05-23,bn,Beni,,,departamento,1.015,945,4
2020-05-24,bn,Beni,,,departamento,1097,1026,4
